Date,BANKNIFTY18DECFUT O,BANKNIFTY18DECFUT H,BANKNIFTY18DECFUT L,BANKNIFTY18DECFUT C,BANKNIFTY18DECFUT V
11/30/2018 9:15:00 AM,26979.95,26980,26943.8,26948.45,45360
11/29/2018 3:29:00 PM,26922,26925.35,26912.95,26915,16520
11/29/2018 3:28:00 PM,26932.05,26935.95,26922.3,26924.85,22160
11/29/2018 3:27:00 PM,26926.1,26932.2,26925.8,26932.05,18700
11/29/2018 3:26:00 PM,26925.65,26926.35,26920,26926.25,14980
11/29/2018 3:25:00 PM,26926.45,26927.15,26923.15,26923.7,10000
11/29/2018 3:24:00 PM,26923.35,26926.9,26923.35,26926.45,11700
11/29/2018 3:23:00 PM,26925,26928.9,26921.9,26923.1,17700
11/29/2018 3:22:00 PM,26920.1,26925,26920,26922,13640
11/29/2018 3:21:00 PM,26914,26920.95,26911.1,26920.1,19120
11/29/2018 3:20:00 PM,26906.2,26914.75,26906.1,26912.45,11660
11/29/2018 3:19:00 PM,26893.05,26910,26893,26905.9,19660
11/29/2018 3:18:00 PM,26886.2,26893.5,26883,26893.5,14040
11/29/2018 3:17:00 PM,26886,26887.95,26880.5,26886.2,9300
11/29/2018 3:16:00 PM,26881,26886.8,26880,26883.85,14160
11/29/2018 3:15:00 PM,26880,26885.5,26880,26884,9320
11/29/2018 3:14:00 PM,26879,26884.85,26879,26880,11720
11/29/2018 3:13:00 PM,26875.15,26879.8,26875.05,26878,6240
11/29/2018 3:12:00 PM,26872,26879.8,26872,26877,9180
11/29/2018 3:11:00 PM,26875.35,26880.05,26872,26872,4500
11/29/2018 3:10:00 PM,26875.05,26883.65,26870.6,26875,10300
11/29/2018 3:09:00 PM,26870.25,26877.65,26865.05,26874.95,8480
11/29/2018 3:08:00 PM,26866.15,26870.95,26861,26870,12440
11/29/2018 3:07:00 PM,26875.05,26881.55,26865.7,26865.7,11760
11/29/2018 3:06:00 PM,26883,26884.6,26875.05,26875.05,11460
11/29/2018 3:05:00 PM,26883,26883,26877.8,26880.7,11680
11/29/2018 3:04:00 PM,26885.3,26892.85,26882.75,26883,9540
11/29/2018 3:03:00 PM,26895,26896,26883.45,26883.9,10340
11/29/2018 3:02:00 PM,26899.95,26904.95,26895,26895,5440
11/29/2018 3:01:00 PM,26901.75,26908.9,26900,26901.05,8140
11/29/2018 3:00:00 PM,26910,26910,26897.25,26901.7,7180
11/29/2018 2:59:00 PM,26897.75,26910,26897.5,26909.95,8520
11/29/2018 2:58:00 PM,26903.2,26906,26895.05,26897.75,6800
11/29/2018 2:57:00 PM,26899.85,26905.85,26897.1,26903.2,7260
11/29/2018 2:56:00 PM,26895.55,26899.85,26887.3,26897,5100
11/29/2018 2:55:00 PM,26893.1,26896.7,26886.95,26895.55,4240
11/29/2018 2:54:00 PM,26895.45,26902,26893.05,26895.75,6920
11/29/2018 2:53:00 PM,26897,26905.75,26894,26895.5,7240
11/29/2018 2:52:00 PM,26893.6,26898.95,26891.7,26897,5400
11/29/2018 2:51:00 PM,26884.4,26899,26883,26894.95,11300
11/29/2018 2:50:00 PM,26876.4,26884.4,26876.4,26884.4,5240
11/29/2018 2:49:00 PM,26882.95,26888.6,26876.4,26876.4,4560
11/29/2018 2:48:00 PM,26874.95,26883.05,26869.85,26883,4100
11/29/2018 2:47:00 PM,26870,26878.7,26866.05,26872.1,6800
11/29/2018 2:46:00 PM,26872.1,26877.9,26867,26870,9740
11/29/2018 2:45:00 PM,26867.3,26879.15,26865.25,26873.1,5020
11/29/2018 2:44:00 PM,26861.4,26870,26856.35,26867.3,3940
11/29/2018 2:43:00 PM,26859.5,26868.25,26857.1,26859.35,6480
11/29/2018 2:42:00 PM,26871.05,26871.6,26859,26861.2,8240
11/29/2018 2:41:00 PM,26878.25,26882.95,26871.1,26871.1,5460
11/29/2018 2:40:00 PM,26872,26883.95,26872,26881.15,5100
11/29/2018 2:39:00 PM,26885.25,26885.25,26870,26870.2,3400
11/29/2018 2:38:00 PM,26894,26899.35,26882.15,26885.25,3860
11/29/2018 2:37:00 PM,26881.7,26892.65,26878.6,26889.05,6400
11/29/2018 2:36:00 PM,26873.05,26882.2,26871.45,26881.7,11600
11/29/2018 2:35:00 PM,26861,26874,26858.15,26873.05,12280
11/29/2018 2:34:00 PM,26904.5,26904.5,26863.55,26865.85,10120
11/29/2018 2:33:00 PM,26909,26911.95,26902.65,26904.55,4580
11/29/2018 2:32:00 PM,26906.65,26913.15,26905.55,26910,6440
11/29/2018 2:31:00 PM,26910.75,26910.75,26903.75,26904.95,6760
11/29/2018 2:30:00 PM,26912,26918.2,26910,26910.75,7620
11/29/2018 2:29:00 PM,26893.75,26910.95,26891.35,26910.2,9400
11/29/2018 2:28:00 PM,26887.8,26895.7,26883.7,26893.7,7600
11/29/2018 2:27:00 PM,26891.8,26891.85,26883.1,26888.5,10360
11/29/2018 2:26:00 PM,26892.65,26897.85,26886.8,26890.35,10780
11/29/2018 2:25:00 PM,26909.05,26909.05,26887,26894,5580
11/29/2018 2:24:00 PM,26911.95,26914,26907.25,26908.3,6920
11/29/2018 2:23:00 PM,26902.15,26915,26902.15,26908.55,8780
11/29/2018 2:22:00 PM,26913.25,26913.25,26896.7,26902.15,7660
11/29/2018 2:21:00 PM,26918,26920.75,26913,26913.25,11280
11/29/2018 2:20:00 PM,26919.25,26921,26906.8,26917.85,14620
11/29/2018 2:19:00 PM,26918,26924,26914.95,26919.25,10680
11/29/2018 2:18:00 PM,26939.85,26940,26918,26918,15400
11/29/2018 2:17:00 PM,26921.8,26938.1,26917.85,26935.9,14260
11/29/2018 2:16:00 PM,26904.6,26923.5,26904.6,26921.8,21620
11/29/2018 2:15:00 PM,26912.4,26913.35,26898.7,26905,25520
11/29/2018 2:14:00 PM,26911.15,26919.2,26906.35,26912.25,16100
11/29/2018 2:13:00 PM,26896.05,26915,26894.45,26914.95,25400
11/29/2018 2:12:00 PM,26883,26896.45,26881.3,26896.45,16020
11/29/2018 2:11:00 PM,26869.55,26883.7,26868.85,26882,17000
11/29/2018 2:10:00 PM,26852.55,26869.45,26852.55,26869.45,8480
11/29/2018 2:09:00 PM,26850,26852.4,26846.7,26852.2,7280
11/29/2018 2:08:00 PM,26852.05,26854.45,26848,26850,7760
11/29/2018 2:07:00 PM,26860,26860.6,26846.55,26848.45,4200
11/29/2018 2:06:00 PM,26855.15,26862,26855.15,26862,8560
11/29/2018 2:05:00 PM,26858.45,26866.45,26856.65,26856.75,6920
11/29/2018 2:04:00 PM,26865.5,26868.55,26857.95,26861.4,4720
11/29/2018 2:03:00 PM,26844,26873.05,26843.75,26865.2,20680
11/29/2018 2:02:00 PM,26848.7,26849.9,26843.75,26845.1,7740
11/29/2018 2:01:00 PM,26832.15,26848.45,26831,26847.7,30980
11/29/2018 2:00:00 PM,26821.65,26825,26820.6,26825,6360
11/29/2018 1:59:00 PM,26824.95,26824.95,26820,26821.65,3380
11/29/2018 1:58:00 PM,26823,26825.45,26820.05,26824,4880
11/29/2018 1:57:00 PM,26809,26820.9,26809,26820.9,3500
11/29/2018 1:56:00 PM,26794.95,26809,26794,26808.8,8960
11/29/2018 1:55:00 PM,26817,26819.15,26794.5,26795,7660
11/29/2018 1:54:00 PM,26822,26824.5,26817,26817,6480
11/29/2018 1:53:00 PM,26818.6,26821.95,26818.6,26821.8,3920
11/29/2018 1:52:00 PM,26821,26821.95,26816.95,26818.6,4700
11/29/2018 1:51:00 PM,26825,26825,26815.15,26820.05,3200
11/29/2018 1:50:00 PM,26825,26830,26824.3,26826.1,11980
11/29/2018 1:49:00 PM,26806.75,26824.4,26806.2,26824.4,19700
11/29/2018 1:48:00 PM,26810.05,26810.1,26803.5,26806.75,6700
11/29/2018 1:47:00 PM,26812.55,26815,26810,26810,9200
11/29/2018 1:46:00 PM,26800,26814.75,26800,26810.85,16960
11/29/2018 1:45:00 PM,26788.75,26800,26788.75,26799.7,10500
11/29/2018 1:44:00 PM,26782.15,26790,26782.15,26788.75,4000
11/29/2018 1:43:00 PM,26779.55,26783.25,26773,26782.95,2280
11/29/2018 1:42:00 PM,26782,26786.8,26776.35,26779.55,6880
11/29/2018 1:41:00 PM,26778.1,26785,26778.1,26782.2,3040
11/29/2018 1:40:00 PM,26779.05,26785,26775.05,26778.1,4440
11/29/2018 1:39:00 PM,26772.1,26784.8,26772.1,26779.1,2520
11/29/2018 1:38:00 PM,26791.95,26791.95,26763.45,26776.2,6860
11/29/2018 1:37:00 PM,26790.35,26795,26783.25,26792,5660
11/29/2018 1:36:00 PM,26798.2,26799.95,26786,26790.35,2480
11/29/2018 1:35:00 PM,26793.55,26804,26792.9,26801.2,2740
11/29/2018 1:34:00 PM,26792,26799.85,26790,26793.55,6420
11/29/2018 1:33:00 PM,26794.75,26800.65,26788.95,26792,8780
11/29/2018 1:32:00 PM,26794.5,26799.9,26790.05,26794.75,5780
11/29/2018 1:31:00 PM,26797.55,26799.95,26792.1,26794.5,3680
11/29/2018 1:30:00 PM,26790.1,26797,26790.1,26797,5620
11/29/2018 1:29:00 PM,26800,26801,26791.2,26791.6,3760
11/29/2018 1:28:00 PM,26799,26801.8,26795,26800.05,11260
11/29/2018 1:27:00 PM,26792.6,26799,26789.85,26799,5880
11/29/2018 1:26:00 PM,26799.9,26799.9,26787.2,26792.6,8260
11/29/2018 1:25:00 PM,26802.05,26803.2,26795,26795,5400
11/29/2018 1:24:00 PM,26804,26815.15,26800,26802.1,12700
11/29/2018 1:23:00 PM,26795.9,26804,26794,26802.95,11220
11/29/2018 1:22:00 PM,26796.65,26798.45,26794,26795.9,3740
11/29/2018 1:21:00 PM,26793.95,26798.75,26791.7,26796.6,7120
11/29/2018 1:20:00 PM,26781.45,26794,26779.15,26794,10700
11/29/2018 1:19:00 PM,26785.9,26790,26780.4,26781.45,4820
11/29/2018 1:18:00 PM,26788.9,26794,26784.75,26785.9,10860
11/29/2018 1:17:00 PM,26799.4,26800.15,26789.05,26789.05,7640
11/29/2018 1:16:00 PM,26793.95,26805,26793.15,26799.4,11920
11/29/2018 1:15:00 PM,26793.7,26797,26790,26793.55,14500
11/29/2018 1:14:00 PM,26806,26814.8,26790.8,26795.15,16480
11/29/2018 1:13:00 PM,26784.8,26805,26784.8,26805,21960
11/29/2018 1:12:00 PM,26781.35,26789,26779.05,26789,11200
11/29/2018 1:11:00 PM,26778.85,26781.75,26770.9,26781.75,9360
11/29/2018 1:10:00 PM,26766.25,26781.7,26765.05,26778.85,16420
11/29/2018 1:09:00 PM,26762.1,26766.35,26762.1,26766.25,7700
11/29/2018 1:08:00 PM,26754,26760.85,26750,26758.8,8640
11/29/2018 1:07:00 PM,26743.1,26754.8,26743.1,26753.55,5580
11/29/2018 1:06:00 PM,26745.3,26747.95,26740.4,26743.05,6340
11/29/2018 1:05:00 PM,26750,26751.95,26744.7,26745.3,4540
11/29/2018 1:04:00 PM,26751.9,26758.25,26750,26750,10480
11/29/2018 1:03:00 PM,26751.95,26752,26746.9,26751.9,2920
11/29/2018 1:02:00 PM,26747.2,26754,26745.5,26751.9,6620
11/29/2018 1:01:00 PM,26740,26747.35,26739.95,26747.2,4540
11/29/2018 1:00:00 PM,26746,26751.15,26739.95,26740,8440
11/29/2018 12:59:00 PM,26748.3,26754.8,26744.5,26746,6440
11/29/2018 12:58:00 PM,26730.1,26752.6,26730.05,26748.75,16160
11/29/2018 12:57:00 PM,26727.65,26730.1,26727.65,26730.05,2800
11/29/2018 12:56:00 PM,26730.5,26731.35,26725,26727.65,4720
11/29/2018 12:55:00 PM,26739.25,26739.25,26730.1,26730.5,2180
11/29/2018 12:54:00 PM,26733.05,26741.9,26731.3,26740,6280
11/29/2018 12:53:00 PM,26732.05,26735.7,26730,26733.05,5340
11/29/2018 12:52:00 PM,26739.95,26740.75,26732.05,26732.05,3000
11/29/2018 12:51:00 PM,26739.05,26740.45,26734.5,26740.45,3840
11/29/2018 12:50:00 PM,26723.2,26737.75,26723.2,26737.5,3140
11/29/2018 12:49:00 PM,26725.1,26725.2,26718.05,26721.1,9680
11/29/2018 12:48:00 PM,26737.2,26737.2,26724.85,26724.85,5000
11/29/2018 12:47:00 PM,26736.45,26742.3,26734.5,26734.5,9500
11/29/2018 12:46:00 PM,26734,26742.5,26734,26734.8,17320
11/29/2018 12:45:00 PM,26722,26735.95,26722,26734,7340
11/29/2018 12:44:00 PM,26724.9,26727.35,26720.65,26722.15,6640
11/29/2018 12:43:00 PM,26716.45,26733.25,26716.1,26724,25280
11/29/2018 12:42:00 PM,26707.25,26718.7,26707.25,26715,10660
11/29/2018 12:41:00 PM,26708.75,26712.85,26703.5,26707.6,4920
11/29/2018 12:40:00 PM,26704.45,26709.7,26704.45,26708.75,6880
11/29/2018 12:39:00 PM,26696.15,26706.95,26696.1,26704.45,4900
11/29/2018 12:38:00 PM,26689.35,26696,26689.35,26696,1880
11/29/2018 12:37:00 PM,26688,26690,26686.35,26689.35,3500
11/29/2018 12:36:00 PM,26677.8,26688,26677.8,26688,5340
11/29/2018 12:35:00 PM,26680,26680,26677.05,26677.8,1420
11/29/2018 12:34:00 PM,26671.5,26680,26671.5,26680,3440
11/29/2018 12:33:00 PM,26680,26683.8,26670.8,26671.4,4980
11/29/2018 12:32:00 PM,26689.15,26690,26680,26680,3680
11/29/2018 12:31:00 PM,26693.8,26694.65,26685.1,26689.1,4720
11/29/2018 12:30:00 PM,26697.15,26698.1,26690.1,26691,1880
11/29/2018 12:29:00 PM,26695.55,26698.2,26695.15,26697.15,3780
11/29/2018 12:28:00 PM,26699.95,26700,26695,26695.55,3220
11/29/2018 12:27:00 PM,26700,26701.7,26697.7,26699.95,5880
11/29/2018 12:26:00 PM,26698,26700.4,26696.85,26700,5180
11/29/2018 12:25:00 PM,26705,26705,26698.7,26698.7,3580
11/29/2018 12:24:00 PM,26707.95,26710,26703.35,26704.95,1980
11/29/2018 12:23:00 PM,26707.05,26710,26704.85,26707.95,3100
11/29/2018 12:22:00 PM,26710,26710,26705.15,26710,2940
11/29/2018 12:21:00 PM,26710,26713,26706.75,26708.8,7620
11/29/2018 12:20:00 PM,26715,26716.05,26707.6,26707.6,6600
11/29/2018 12:19:00 PM,26707.1,26715,26707.1,26715,6140
11/29/2018 12:18:00 PM,26701.9,26709.7,26701.9,26707.1,5440
11/29/2018 12:17:00 PM,26701.95,26704.95,26701.2,26701.9,3440
11/29/2018 12:16:00 PM,26705,26707.15,26701.05,26701.2,3120
11/29/2018 12:15:00 PM,26702,26706.6,26700.45,26703.25,2820
11/29/2018 12:14:00 PM,26700.2,26702,26695.05,26702,1880
11/29/2018 12:13:00 PM,26698.3,26701.9,26698.3,26700.2,1200
11/29/2018 12:12:00 PM,26700,26703.85,26696.45,26698.3,2060
11/29/2018 12:11:00 PM,26695.35,26700,26695.35,26698.7,1180
11/29/2018 12:10:00 PM,26695.55,26700,26695.05,26695.35,1240
11/29/2018 12:09:00 PM,26695.15,26699.85,26695.15,26695.55,1060
11/29/2018 12:08:00 PM,26695,26697,26695,26695.15,600
11/29/2018 12:07:00 PM,26700,26702.35,26695,26695,2420
11/29/2018 12:06:00 PM,26700.05,26703.6,26697.8,26700,740
11/29/2018 12:05:00 PM,26704.45,26706.35,26700.05,26700.05,1720
11/29/2018 12:04:00 PM,26699.95,26707.7,26699.9,26706,1800
11/29/2018 12:03:00 PM,26699.8,26700.2,26696.75,26699.95,1280
11/29/2018 12:02:00 PM,26694.95,26701.55,26694.95,26697.95,2320
11/29/2018 12:01:00 PM,26690.55,26698.3,26688.8,26696,2500
11/29/2018 12:00:00 PM,26695.05,26698.1,26685.35,26690.55,2580
11/29/2018 11:59:00 AM,26704.6,26704.6,26695.05,26695.05,2300
11/29/2018 11:58:00 AM,26698.95,26705,26697.15,26704.6,3280
11/29/2018 11:57:00 AM,26694,26700.95,26694,26696.25,2000
11/29/2018 11:56:00 AM,26698.55,26698.75,26692.05,26694,1740
11/29/2018 11:55:00 AM,26693.15,26700.95,26693.15,26698.55,2300
11/29/2018 11:54:00 AM,26695.15,26699,26690.5,26693.15,1360
11/29/2018 11:53:00 AM,26699,26699,26694.4,26698.95,1800
11/29/2018 11:52:00 AM,26692.15,26700,26692.15,26699,2380
11/29/2018 11:51:00 AM,26695.6,26696.95,26688.25,26692.15,1480
11/29/2018 11:50:00 AM,26695.75,26697,26690.1,26695.6,3080
11/29/2018 11:49:00 AM,26700,26700,26694.1,26695.75,2440
11/29/2018 11:48:00 AM,26703.4,26705.95,26699.6,26700,1980
11/29/2018 11:47:00 AM,26703.95,26705,26700.6,26704.4,2280
11/29/2018 11:46:00 AM,26696.95,26705,26696.95,26701.65,2280
11/29/2018 11:45:00 AM,26700,26700,26693.35,26696.95,2920
11/29/2018 11:44:00 AM,26702.3,26705,26698.05,26700,2220
11/29/2018 11:43:00 AM,26698,26704.95,26695.5,26704.95,1320
11/29/2018 11:42:00 AM,26695.05,26699.7,26694.2,26698,660
11/29/2018 11:41:00 AM,26695,26699.05,26689.15,26698.15,1000
11/29/2018 11:40:00 AM,26697.3,26700,26692,26695,1880
11/29/2018 11:39:00 AM,26702,26704.9,26696.65,26700,1440
11/29/2018 11:38:00 AM,26702.55,26705,26702,26702,3040
11/29/2018 11:37:00 AM,26704.1,26706.35,26701,26704.95,2600
11/29/2018 11:36:00 AM,26706.1,26706.1,26700.05,26701.15,1880
11/29/2018 11:35:00 AM,26712.45,26715.7,26700.75,26706.1,3740
11/29/2018 11:34:00 AM,26714.8,26715,26707.55,26712.45,3220
11/29/2018 11:33:00 AM,26704.95,26716.8,26703.2,26711.85,4840
11/29/2018 11:32:00 AM,26704.75,26709.8,26703.1,26704.95,2540
11/29/2018 11:31:00 AM,26710,26714.3,26704.1,26704.75,6600
11/29/2018 11:30:00 AM,26699.05,26710,26699.05,26709.95,8820
11/29/2018 11:29:00 AM,26699.8,26703,26697,26699.05,5360
11/29/2018 11:28:00 AM,26689.25,26700,26689.25,26699.8,3160
11/29/2018 11:27:00 AM,26694,26694.9,26689.25,26689.25,1360
11/29/2018 11:26:00 AM,26695.1,26699,26693.45,26694,2100
11/29/2018 11:25:00 AM,26698.95,26699,26690.75,26695.1,2580
11/29/2018 11:24:00 AM,26698,26700,26695.8,26699,7300
11/29/2018 11:23:00 AM,26689.6,26698,26689.5,26695.1,6080
11/29/2018 11:22:00 AM,26687.2,26690.75,26686.7,26689.6,3360
11/29/2018 11:21:00 AM,26688.45,26689.45,26684.9,26687.2,1240
11/29/2018 11:20:00 AM,26680.05,26689.55,26680.05,26688.45,3280
11/29/2018 11:19:00 AM,26685.65,26686.1,26676.45,26680.05,4760
11/29/2018 11:18:00 AM,26683,26685,26680.05,26685,2780
11/29/2018 11:17:00 AM,26682,26686,26680.5,26683,1940
11/29/2018 11:16:00 AM,26676.2,26683.55,26675.05,26682.6,3000
11/29/2018 11:15:00 AM,26672.45,26677,26668.3,26675.6,2220
11/29/2018 11:14:00 AM,26668.9,26674.25,26665.6,26672.45,4640
11/29/2018 11:13:00 AM,26668.1,26670,26664.75,26668.5,2980
11/29/2018 11:12:00 AM,26671.85,26675,26668.1,26668.1,7060
11/29/2018 11:11:00 AM,26673.5,26674,26668.35,26671.85,6200
11/29/2018 11:10:00 AM,26667.7,26675.15,26667.7,26673.55,1220
11/29/2018 11:09:00 AM,26676.7,26677.9,26667.7,26667.7,3480
11/29/2018 11:08:00 AM,26675.1,26679.15,26674,26676.7,3100
11/29/2018 11:07:00 AM,26679.95,26680,26674.2,26675.1,1360
11/29/2018 11:06:00 AM,26680,26680,26675.8,26680,2380
11/29/2018 11:05:00 AM,26678.2,26682.2,26676.75,26680,1820
11/29/2018 11:04:00 AM,26672.25,26679.3,26672,26678.15,2260
11/29/2018 11:03:00 AM,26675,26675,26670.4,26672.25,2460
11/29/2018 11:02:00 AM,26669.9,26673,26664.85,26673,1200
11/29/2018 11:01:00 AM,26675.1,26676.5,26665.15,26669.9,2840
11/29/2018 11:00:00 AM,26679.85,26679.85,26671.55,26675,1680
11/29/2018 10:59:00 AM,26677.35,26681.8,26675.05,26679.85,2220
11/29/2018 10:58:00 AM,26679.45,26685.05,26677.35,26677.35,2900
11/29/2018 10:57:00 AM,26676.5,26682.75,26676.2,26678.45,1860
11/29/2018 10:56:00 AM,26680.7,26682.75,26675.75,26675.9,2300
11/29/2018 10:55:00 AM,26680.75,26681.65,26678.05,26679.35,1260
11/29/2018 10:54:00 AM,26682.65,26682.65,26676.3,26680.75,2680
11/29/2018 10:53:00 AM,26686.05,26687.2,26681,26681.05,2300
11/29/2018 10:52:00 AM,26684.05,26686.75,26681.85,26686.75,2880
11/29/2018 10:51:00 AM,26685.8,26686.85,26680.85,26683.6,2300
11/29/2018 10:50:00 AM,26685,26687.95,26682.75,26685.05,2420
11/29/2018 10:49:00 AM,26692.3,26695,26686.95,26688.9,1280
11/29/2018 10:48:00 AM,26696.15,26698.9,26691.85,26692.4,4260
11/29/2018 10:47:00 AM,26695.45,26699.6,26695.2,26696.15,10940
11/29/2018 10:46:00 AM,26691.5,26698,26691.5,26697.5,6240
11/29/2018 10:45:00 AM,26681.95,26694.5,26681.95,26694.5,4000
11/29/2018 10:44:00 AM,26687.05,26688,26681.85,26681.95,1080
11/29/2018 10:43:00 AM,26682,26691.3,26682,26687.05,1100
11/29/2018 10:42:00 AM,26687.5,26691.1,26682,26682,2780
11/29/2018 10:41:00 AM,26693.55,26693.55,26688.5,26690,1280
11/29/2018 10:40:00 AM,26688.3,26693.55,26684.1,26693.55,2620
11/29/2018 10:39:00 AM,26688,26688,26680.55,26685,2340
11/29/2018 10:38:00 AM,26688.9,26689,26685,26688,3040
11/29/2018 10:37:00 AM,26681.95,26688,26681.95,26687.8,2040
11/29/2018 10:36:00 AM,26684.3,26689.85,26681.9,26681.9,2120
11/29/2018 10:35:00 AM,26686.95,26689,26684.3,26684.3,2420
11/29/2018 10:34:00 AM,26685,26688,26683.25,26687,3440
11/29/2018 10:33:00 AM,26690,26690,26685,26685,3940
11/29/2018 10:32:00 AM,26690,26694.65,26686,26690,6540
11/29/2018 10:31:00 AM,26691.85,26694.4,26687.05,26690,6800
11/29/2018 10:30:00 AM,26682.2,26691.25,26682.2,26688.05,7700
11/29/2018 10:29:00 AM,26685,26686.45,26680.3,26682.2,1860
11/29/2018 10:28:00 AM,26674,26686.6,26674,26685.45,3500
11/29/2018 10:27:00 AM,26673.15,26678,26670,26675,2100
11/29/2018 10:26:00 AM,26668.9,26677,26662.15,26673.15,5600
11/29/2018 10:25:00 AM,26667.95,26670,26665.05,26667,1500
11/29/2018 10:24:00 AM,26665,26668.35,26662,26667.95,1620
11/29/2018 10:23:00 AM,26668.5,26670,26661.1,26665,2700
11/29/2018 10:22:00 AM,26663.3,26666.9,26658,26665.05,2780
11/29/2018 10:21:00 AM,26665,26668.95,26662.65,26663.3,2440
11/29/2018 10:20:00 AM,26657.3,26665,26657.3,26665,780
11/29/2018 10:19:00 AM,26656.3,26660,26655.2,26657.3,1240
11/29/2018 10:18:00 AM,26656.75,26660,26653.8,26656.3,2000
11/29/2018 10:17:00 AM,26658,26659.75,26653.1,26656.75,1560
11/29/2018 10:16:00 AM,26654.15,26659.95,26654.15,26655.05,1160
11/29/2018 10:15:00 AM,26655.3,26658.85,26653.1,26654.15,1280
11/29/2018 10:14:00 AM,26659.15,26664.8,26655.3,26658.9,1360
11/29/2018 10:13:00 AM,26660.6,26663.35,26659.15,26659.15,1400
11/29/2018 10:12:00 AM,26658.25,26662.9,26656.25,26660.6,1400
11/29/2018 10:11:00 AM,26669.1,26670,26658.35,26658.35,1340
11/29/2018 10:10:00 AM,26669.3,26670,26665.8,26669.1,1460
11/29/2018 10:09:00 AM,26665,26669.5,26662.85,26666.35,2460
11/29/2018 10:08:00 AM,26662,26669.25,26662,26665,1740
11/29/2018 10:07:00 AM,26661.9,26663.85,26661,26662,2660
11/29/2018 10:06:00 AM,26653.15,26662.45,26652.05,26662.15,3100
11/29/2018 10:05:00 AM,26653,26654.8,26650.9,26653.15,2260
11/29/2018 10:04:00 AM,26652.25,26655,26650,26653,880
11/29/2018 10:03:00 AM,26647,26655.35,26645.95,26652.25,2700
11/29/2018 10:02:00 AM,26655.9,26656,26646.45,26646.45,2640
11/29/2018 10:01:00 AM,26656.8,26658.55,26653,26655.9,1880
11/29/2018 10:00:00 AM,26654.65,26659,26654.65,26656.8,1700
11/29/2018 9:59:00 AM,26655,26657.05,26652.05,26654.65,2680
11/29/2018 9:58:00 AM,26658.55,26658.55,26648.3,26655,3400
11/29/2018 9:57:00 AM,26660.25,26661,26656.75,26658.55,3620
11/29/2018 9:56:00 AM,26663.2,26663.3,26660.05,26660.2,2660
11/29/2018 9:55:00 AM,26664.5,26666.8,26663.2,26663.2,3180
11/29/2018 9:54:00 AM,26668,26668,26663.05,26664.5,1680
11/29/2018 9:53:00 AM,26658.4,26671.4,26658.4,26667,3580
11/29/2018 9:52:00 AM,26660,26661,26657.7,26658.4,2480
11/29/2018 9:51:00 AM,26655,26660.95,26653.65,26660,4120
11/29/2018 9:50:00 AM,26660,26661.9,26650,26655,4640
11/29/2018 9:49:00 AM,26663.2,26667.4,26658.9,26659.3,2200
11/29/2018 9:48:00 AM,26667.1,26668.5,26662,26662,2320
11/29/2018 9:47:00 AM,26669.85,26669.85,26663.6,26667.1,3960
11/29/2018 9:46:00 AM,26672.15,26672.15,26665,26665.7,2840
11/29/2018 9:45:00 AM,26666,26672.95,26665.1,26672.15,3880
11/29/2018 9:44:00 AM,26672,26672,26665.4,26669.55,1120
11/29/2018 9:43:00 AM,26672,26674,26669.3,26672,3240
11/29/2018 9:42:00 AM,26668.1,26674,26668.1,26672,2580
11/29/2018 9:41:00 AM,26668.45,26674,26664,26668.1,3200
11/29/2018 9:40:00 AM,26665,26669.75,26665,26665.05,2940
11/29/2018 9:39:00 AM,26661.65,26665.85,26660.75,26664.85,3180
11/29/2018 9:38:00 AM,26662.85,26665,26659.55,26661.15,1860
11/29/2018 9:37:00 AM,26665.05,26668.1,26656.1,26662.85,12200
11/29/2018 9:36:00 AM,26652.95,26665.95,26651.1,26665.95,4100
11/29/2018 9:35:00 AM,26644.5,26653.5,26643.4,26652.95,7100
11/29/2018 9:34:00 AM,26650,26652.05,26643.85,26644.4,6140
11/29/2018 9:33:00 AM,26651.75,26655.6,26647,26651.05,5600
11/29/2018 9:32:00 AM,26656.05,26658,26650.8,26650.8,4840
11/29/2018 9:31:00 AM,26655.85,26656.9,26652.05,26656.25,4520
11/29/2018 9:30:00 AM,26644.95,26656.25,26644.95,26655.85,6420
11/29/2018 9:29:00 AM,26658.45,26659.1,26644.95,26644.95,5640
11/29/2018 9:28:00 AM,26660.85,26664.95,26657.15,26658.45,3560
11/29/2018 9:27:00 AM,26662.35,26665.4,26657.3,26660.85,5520
11/29/2018 9:26:00 AM,26655,26666,26654.1,26664.15,14480
11/29/2018 9:25:00 AM,26657,26660,26652.05,26655,6740
11/29/2018 9:24:00 AM,26649.05,26660,26649.05,26660,5440
11/29/2018 9:23:00 AM,26658.3,26660.85,26649.05,26649.05,6800
11/29/2018 9:22:00 AM,26653.05,26662,26653.05,26657,7680
11/29/2018 9:21:00 AM,26639.05,26658.6,26639,26653.05,7260
11/29/2018 9:20:00 AM,26632.3,26644.2,26632.3,26639.05,6980
11/29/2018 9:19:00 AM,26630,26634,26626.6,26632.3,4880
11/29/2018 9:18:00 AM,26634.95,26638.3,26627.05,26627.95,6480
11/29/2018 9:17:00 AM,26632.95,26639.25,26626.3,26635.75,8960
11/29/2018 9:16:00 AM,26643.35,26643.35,26625.85,26629,19100
11/29/2018 9:15:00 AM,26642.6,26647.95,26600,26642.1,24140
