Date,ZINC18NOVFUT O,ZINC18NOVFUT H,ZINC18NOVFUT L,ZINC18NOVFUT C,ZINC18NOVFUT V
11/8/2018 9:54:00 PM,184.9,186.1,184.8,185.9,401
11/8/2018 9:53:00 PM,184.8,184.9,184.6,184.9,53
11/8/2018 9:52:00 PM,184.9,184.9,184.6,184.8,78
11/8/2018 9:51:00 PM,185,185,184.85,184.9,37
11/8/2018 9:50:00 PM,184.95,185.1,184.95,185,115
11/8/2018 9:49:00 PM,184.8,184.9,184.8,184.9,22
11/8/2018 9:48:00 PM,184.8,184.8,184.7,184.8,56
11/8/2018 9:47:00 PM,184.7,184.75,184.65,184.75,26
11/8/2018 9:46:00 PM,184.85,184.95,184.7,184.7,58
11/8/2018 9:45:00 PM,184.45,184.95,184.45,184.85,214
11/8/2018 9:44:00 PM,184.25,184.45,184.25,184.45,41
11/8/2018 9:43:00 PM,184.3,184.3,184.25,184.25,7
11/8/2018 9:42:00 PM,184.25,184.3,184.2,184.3,21
11/8/2018 9:41:00 PM,184.2,184.25,184.2,184.25,13
11/8/2018 9:40:00 PM,184.3,184.3,184.2,184.2,15
11/8/2018 9:39:00 PM,184.4,184.45,184.3,184.3,31
11/8/2018 9:38:00 PM,184.35,184.4,184.35,184.4,20
11/8/2018 9:37:00 PM,184.2,184.35,184.2,184.35,28
11/8/2018 9:36:00 PM,184.2,184.2,184.15,184.2,4
11/8/2018 9:35:00 PM,184.35,184.35,184.2,184.2,42
11/8/2018 9:34:00 PM,184,184.35,184,184.35,137
11/8/2018 9:33:00 PM,183.95,184.05,183.9,184,23
11/8/2018 9:32:00 PM,183.9,183.95,183.85,183.95,48
11/8/2018 9:31:00 PM,183.9,183.95,183.9,183.9,51
11/8/2018 9:30:00 PM,183.9,183.9,183.85,183.9,50
11/8/2018 9:29:00 PM,184.1,184.1,183.8,183.85,87
11/8/2018 9:28:00 PM,184.1,184.15,184.1,184.1,34
11/8/2018 9:27:00 PM,184.05,184.1,184.05,184.1,52
11/8/2018 9:26:00 PM,184.05,184.1,184,184.05,44
11/8/2018 9:25:00 PM,183.9,184.1,183.85,184.05,65
11/8/2018 9:24:00 PM,183.9,184,183.85,183.9,102
11/8/2018 9:23:00 PM,183.7,183.95,183.7,183.9,96
11/8/2018 9:22:00 PM,183.75,183.75,183.6,183.7,58
11/8/2018 9:21:00 PM,183.8,183.8,183.7,183.75,46
11/8/2018 9:20:00 PM,183.8,183.85,183.75,183.8,74
11/8/2018 9:19:00 PM,183.55,183.85,183.55,183.8,77
11/8/2018 9:18:00 PM,183.5,183.55,183.4,183.55,32
11/8/2018 9:17:00 PM,183.55,183.55,183.45,183.5,42
11/8/2018 9:16:00 PM,183.5,183.7,183.5,183.55,137
11/8/2018 9:15:00 PM,183.15,183.55,183.15,183.5,224
11/8/2018 9:14:00 PM,182.9,183.2,182.9,183.15,83
11/8/2018 9:13:00 PM,182.85,182.9,182.85,182.9,3
11/8/2018 9:12:00 PM,182.85,182.9,182.85,182.85,8
11/8/2018 9:11:00 PM,182.75,182.85,182.75,182.85,10
11/8/2018 9:10:00 PM,182.8,182.8,182.75,182.75,8
11/8/2018 9:09:00 PM,182.85,182.85,182.85,182.85,27
11/8/2018 9:08:00 PM,182.95,182.95,182.85,182.85,20
11/8/2018 9:07:00 PM,182.8,182.95,182.8,182.95,30
11/8/2018 9:06:00 PM,182.7,182.8,182.7,182.8,8
11/8/2018 9:05:00 PM,182.65,182.75,182.65,182.7,15
11/8/2018 9:04:00 PM,182.6,182.65,182.6,182.65,7
11/8/2018 9:03:00 PM,182.6,182.7,182.6,182.6,16
11/8/2018 9:02:00 PM,182.75,182.75,182.6,182.6,10
11/8/2018 9:01:00 PM,182.75,182.75,182.75,182.75,1
11/8/2018 9:00:00 PM,182.6,182.75,182.6,182.75,11
11/8/2018 8:59:00 PM,182.75,182.75,182.55,182.6,35
11/8/2018 8:58:00 PM,182.95,182.95,182.75,182.75,15
11/8/2018 8:57:00 PM,182.95,182.95,182.9,182.9,17
11/8/2018 8:56:00 PM,182.9,182.95,182.9,182.95,14
11/8/2018 8:55:00 PM,182.85,182.9,182.85,182.9,14
11/8/2018 8:54:00 PM,182.8,182.85,182.8,182.85,15
11/8/2018 8:53:00 PM,182.8,182.85,182.8,182.8,18
11/8/2018 8:52:00 PM,182.75,182.85,182.75,182.8,11
11/8/2018 8:51:00 PM,182.8,182.8,182.75,182.75,3
11/8/2018 8:50:00 PM,182.75,182.8,182.75,182.8,9
11/8/2018 8:49:00 PM,182.75,182.75,182.7,182.75,11
11/8/2018 8:48:00 PM,182.7,182.8,182.7,182.75,15
11/8/2018 8:47:00 PM,182.8,182.9,182.7,182.7,81
11/8/2018 8:46:00 PM,182.5,182.8,182.5,182.8,30
11/8/2018 8:45:00 PM,182.4,182.5,182.4,182.5,9
11/8/2018 8:44:00 PM,182.3,182.5,182.3,182.4,26
11/8/2018 8:43:00 PM,182.25,182.3,182.25,182.3,26
11/8/2018 8:42:00 PM,182.3,182.35,182.25,182.25,77
11/8/2018 8:41:00 PM,182.45,182.5,182.25,182.3,45
11/8/2018 8:40:00 PM,182.5,182.5,182.45,182.45,25
11/8/2018 8:39:00 PM,182.5,182.55,182.5,182.5,16
11/8/2018 8:38:00 PM,182.55,182.55,182.5,182.55,8
11/8/2018 8:37:00 PM,182.6,182.6,182.55,182.55,14
11/8/2018 8:36:00 PM,182.7,182.7,182.6,182.6,10
11/8/2018 8:35:00 PM,182.75,182.75,182.65,182.7,16
11/8/2018 8:34:00 PM,182.85,182.95,182.75,182.75,19
11/8/2018 8:33:00 PM,182.85,182.85,182.75,182.85,17
11/8/2018 8:32:00 PM,182.65,182.85,182.65,182.85,16
11/8/2018 8:31:00 PM,182.5,182.65,182.5,182.65,17
11/8/2018 8:30:00 PM,182.5,182.55,182.5,182.5,26
11/8/2018 8:29:00 PM,182.5,182.6,182.5,182.5,21
11/8/2018 8:28:00 PM,182.65,182.65,182.5,182.5,40
11/8/2018 8:27:00 PM,182.8,182.85,182.7,182.7,20
11/8/2018 8:26:00 PM,182.9,182.95,182.75,182.85,32
11/8/2018 8:25:00 PM,182.9,182.95,182.9,182.9,21
11/8/2018 8:24:00 PM,182.9,183.1,182.85,182.9,206
11/8/2018 8:23:00 PM,182.7,182.9,182.7,182.9,42
11/8/2018 8:22:00 PM,182.6,182.7,182.6,182.7,17
11/8/2018 8:21:00 PM,182.65,182.65,182.6,182.6,15
11/8/2018 8:20:00 PM,182.75,182.75,182.65,182.65,6
11/8/2018 8:19:00 PM,182.65,182.75,182.65,182.75,34
11/8/2018 8:18:00 PM,182.6,182.65,182.6,182.6,6
11/8/2018 8:17:00 PM,182.6,182.6,182.55,182.6,15
11/8/2018 8:16:00 PM,182.5,182.65,182.5,182.6,23
11/8/2018 8:15:00 PM,182.6,182.65,182.5,182.5,19
11/8/2018 8:14:00 PM,182.65,182.65,182.5,182.6,9
11/8/2018 8:13:00 PM,182.5,182.7,182.5,182.65,21
11/8/2018 8:12:00 PM,182.6,182.6,182.5,182.5,21
11/8/2018 8:11:00 PM,182.7,182.75,182.6,182.65,31
11/8/2018 8:10:00 PM,182.75,182.85,182.7,182.7,35
11/8/2018 8:09:00 PM,182.7,182.75,182.65,182.75,31
11/8/2018 8:08:00 PM,182.75,182.75,182.65,182.7,54
11/8/2018 8:07:00 PM,182.75,182.8,182.7,182.75,21
11/8/2018 8:06:00 PM,182.75,182.75,182.7,182.75,15
11/8/2018 8:05:00 PM,182.65,182.75,182.65,182.75,39
11/8/2018 8:04:00 PM,182.65,182.7,182.65,182.65,50
11/8/2018 8:03:00 PM,182.85,182.85,182.65,182.65,92
11/8/2018 8:02:00 PM,182.75,182.9,182.7,182.85,57
11/8/2018 8:01:00 PM,182.75,182.8,182.7,182.75,46
11/8/2018 8:00:00 PM,182.85,182.85,182.7,182.75,70
11/8/2018 7:59:00 PM,182.7,182.85,182.65,182.85,137
11/8/2018 7:58:00 PM,182.35,182.7,182.3,182.7,91
11/8/2018 7:57:00 PM,182.4,182.5,182.35,182.35,140
11/8/2018 7:56:00 PM,182.2,182.65,182.15,182.55,235
11/8/2018 7:55:00 PM,181.9,182.2,181.9,182.2,79
11/8/2018 7:54:00 PM,181.9,181.9,181.75,181.9,43
11/8/2018 7:53:00 PM,182,182,181.9,181.9,22
11/8/2018 7:52:00 PM,182.05,182.05,181.95,182,50
11/8/2018 7:51:00 PM,182.05,182.05,181.95,182.05,36
11/8/2018 7:50:00 PM,181.95,182.1,181.95,182.05,117
11/8/2018 7:49:00 PM,181.75,182.1,181.75,181.95,197
11/8/2018 7:48:00 PM,181.55,181.7,181.55,181.7,26
11/8/2018 7:47:00 PM,181.55,181.6,181.55,181.55,30
11/8/2018 7:46:00 PM,181.55,181.55,181.5,181.5,13
11/8/2018 7:45:00 PM,181.55,181.55,181.45,181.55,21
11/8/2018 7:44:00 PM,181.5,181.55,181.45,181.55,46
11/8/2018 7:43:00 PM,181.5,181.55,181.45,181.5,22
11/8/2018 7:42:00 PM,181.5,181.5,181.5,181.5,25
11/8/2018 7:41:00 PM,181.4,181.55,181.4,181.5,85
11/8/2018 7:40:00 PM,181.4,181.45,181.35,181.4,32
11/8/2018 7:39:00 PM,181.45,181.45,181.3,181.4,36
11/8/2018 7:38:00 PM,181.55,181.55,181.45,181.45,27
11/8/2018 7:37:00 PM,181.45,181.6,181.45,181.55,42
11/8/2018 7:36:00 PM,181.5,181.5,181.45,181.45,4
11/8/2018 7:35:00 PM,181.45,181.55,181.45,181.5,38
11/8/2018 7:34:00 PM,181.45,181.45,181.4,181.45,17
11/8/2018 7:33:00 PM,181.4,181.45,181.35,181.45,18
11/8/2018 7:32:00 PM,181.4,181.55,181.35,181.4,52
11/8/2018 7:31:00 PM,181.35,181.4,181.3,181.4,20
11/8/2018 7:30:00 PM,181.4,181.4,181.3,181.35,11
11/8/2018 7:29:00 PM,181.35,181.4,181.35,181.4,13
11/8/2018 7:28:00 PM,181.3,181.35,181.3,181.35,3
11/8/2018 7:27:00 PM,181.4,181.4,181.3,181.3,10
11/8/2018 7:26:00 PM,181.3,181.45,181.3,181.4,24
11/8/2018 7:25:00 PM,181.25,181.35,181.25,181.3,20
11/8/2018 7:24:00 PM,181.25,181.3,181.25,181.25,13
11/8/2018 7:23:00 PM,181.25,181.25,181.2,181.25,6
11/8/2018 7:22:00 PM,181.2,181.25,181.15,181.25,18
11/8/2018 7:21:00 PM,181.1,181.2,181.05,181.2,17
11/8/2018 7:20:00 PM,181.15,181.15,181.05,181.1,16
11/8/2018 7:19:00 PM,181.15,181.15,181.15,181.15,2
11/8/2018 7:18:00 PM,181.15,181.15,181.1,181.15,20
11/8/2018 7:17:00 PM,181.1,181.15,181.1,181.15,18
11/8/2018 7:16:00 PM,181.1,181.2,181.05,181.1,33
11/8/2018 7:15:00 PM,181,181.1,181,181.05,12
11/8/2018 7:14:00 PM,181,181.05,181,181,16
11/8/2018 7:13:00 PM,180.85,181.1,180.85,181,63
11/8/2018 7:12:00 PM,180.9,180.9,180.85,180.85,7
11/8/2018 7:11:00 PM,180.8,180.9,180.8,180.9,15
11/8/2018 7:10:00 PM,180.85,180.85,180.8,180.8,4
11/8/2018 7:09:00 PM,180.85,180.85,180.75,180.85,45
11/8/2018 7:08:00 PM,180.9,180.9,180.8,180.85,21
11/8/2018 7:07:00 PM,180.95,180.95,180.85,180.9,26
11/8/2018 7:06:00 PM,180.85,181,180.85,180.95,11
11/8/2018 7:05:00 PM,180.85,181,180.85,180.85,39
11/8/2018 7:04:00 PM,181.15,181.15,180.8,180.85,139
11/8/2018 7:03:00 PM,181.2,181.2,181,181.15,128
11/8/2018 7:02:00 PM,181.25,181.3,181.2,181.2,19
11/8/2018 7:01:00 PM,181.4,181.4,181.25,181.25,36
11/8/2018 7:00:00 PM,181.45,181.5,181.4,181.4,35
11/8/2018 6:59:00 PM,181.4,181.45,181.35,181.45,9
11/8/2018 6:58:00 PM,181.2,181.4,181.2,181.4,17
11/8/2018 6:57:00 PM,181.4,181.4,181.15,181.2,32
11/8/2018 6:56:00 PM,181.45,181.45,181.4,181.4,7
11/8/2018 6:55:00 PM,181.5,181.5,181.45,181.45,6
11/8/2018 6:54:00 PM,181.5,181.5,181.45,181.5,7
11/8/2018 6:53:00 PM,181.55,181.55,181.45,181.5,17
11/8/2018 6:52:00 PM,181.5,181.55,181.5,181.55,14
11/8/2018 6:51:00 PM,181.45,181.5,181.45,181.5,6
11/8/2018 6:50:00 PM,181.3,181.45,181.3,181.45,18
11/8/2018 6:49:00 PM,181.2,181.35,181.2,181.3,23
11/8/2018 6:48:00 PM,181.3,181.3,181.2,181.25,10
11/8/2018 6:47:00 PM,181.4,181.4,181.25,181.3,8
11/8/2018 6:46:00 PM,181.4,181.5,181.35,181.5,12
11/8/2018 6:45:00 PM,181.2,181.4,181.2,181.4,16
11/8/2018 6:44:00 PM,181.25,181.25,181.15,181.2,25
11/8/2018 6:43:00 PM,181.3,181.35,181.2,181.25,21
11/8/2018 6:42:00 PM,181.4,181.4,181.3,181.3,17
11/8/2018 6:41:00 PM,181.25,181.4,181.25,181.4,30
11/8/2018 6:40:00 PM,181.25,181.3,181.15,181.25,57
11/8/2018 6:39:00 PM,181.35,181.4,181.2,181.25,40
11/8/2018 6:38:00 PM,181.3,181.4,181.25,181.35,38
11/8/2018 6:37:00 PM,181.6,181.6,181.25,181.3,56
11/8/2018 6:36:00 PM,181.65,181.65,181.6,181.6,12
11/8/2018 6:35:00 PM,181.6,181.8,181.6,181.65,37
11/8/2018 6:34:00 PM,181.6,181.65,181.55,181.6,12
11/8/2018 6:33:00 PM,181.5,181.65,181.45,181.6,28
11/8/2018 6:32:00 PM,181.45,181.5,181.45,181.5,13
11/8/2018 6:31:00 PM,181.6,181.6,181.45,181.45,35
11/8/2018 6:30:00 PM,181.6,181.65,181.55,181.6,45
11/8/2018 6:29:00 PM,181.65,181.65,181.6,181.6,13
11/8/2018 6:28:00 PM,181.6,181.65,181.6,181.65,5
11/8/2018 6:27:00 PM,181.6,181.65,181.6,181.6,16
11/8/2018 6:26:00 PM,181.55,181.6,181.55,181.6,15
11/8/2018 6:25:00 PM,181.7,181.7,181.55,181.55,56
11/8/2018 6:24:00 PM,181.85,181.95,181.7,181.75,108
11/8/2018 6:23:00 PM,181.7,181.85,181.7,181.85,28
11/8/2018 6:22:00 PM,181.8,181.8,181.65,181.7,24
11/8/2018 6:21:00 PM,181.85,181.85,181.75,181.8,50
11/8/2018 6:20:00 PM,181.55,181.85,181.55,181.85,75
11/8/2018 6:19:00 PM,181.5,181.55,181.5,181.55,6
11/8/2018 6:18:00 PM,181.55,181.55,181.5,181.5,3
11/8/2018 6:17:00 PM,181.55,181.55,181.55,181.55,13
11/8/2018 6:16:00 PM,181.55,181.55,181.55,181.55,17
11/8/2018 6:15:00 PM,181.6,181.6,181.55,181.55,8
11/8/2018 6:14:00 PM,181.6,181.6,181.55,181.6,7
11/8/2018 6:13:00 PM,181.55,181.6,181.55,181.6,14
11/8/2018 6:12:00 PM,181.55,181.55,181.5,181.55,3
11/8/2018 6:11:00 PM,181.5,181.55,181.45,181.55,6
11/8/2018 6:10:00 PM,181.5,181.5,181.5,181.5,4
11/8/2018 6:09:00 PM,181.45,181.5,181.45,181.5,3
11/8/2018 6:08:00 PM,181.5,181.5,181.45,181.45,7
11/8/2018 6:07:00 PM,181.5,181.55,181.45,181.5,6
11/8/2018 6:06:00 PM,181.45,181.55,181.45,181.5,20
11/8/2018 6:05:00 PM,181.4,181.5,181.4,181.45,10
11/8/2018 6:04:00 PM,181.3,181.4,181.3,181.4,9
11/8/2018 6:03:00 PM,181.25,181.3,181.25,181.3,7
11/8/2018 6:02:00 PM,181.3,181.3,181.25,181.25,10
11/8/2018 6:01:00 PM,181.25,181.3,181.25,181.3,8
11/8/2018 6:00:00 PM,181.3,181.35,181.25,181.25,30
11/8/2018 5:59:00 PM,181.4,181.4,181.3,181.3,23
11/8/2018 5:58:00 PM,181.3,181.4,181.3,181.4,10
11/8/2018 5:57:00 PM,181.3,181.3,181.25,181.3,11
11/8/2018 5:56:00 PM,181.4,181.4,181.25,181.25,32
11/8/2018 5:55:00 PM,181.4,181.4,181.35,181.4,18
11/8/2018 5:54:00 PM,181.45,181.55,181.4,181.4,60
11/8/2018 5:53:00 PM,181.5,181.55,181.45,181.45,17
11/8/2018 5:52:00 PM,181.5,181.55,181.5,181.5,18
11/8/2018 5:51:00 PM,181.5,181.5,181.45,181.5,15
11/8/2018 5:50:00 PM,181.5,181.5,181.45,181.5,28
11/8/2018 5:49:00 PM,181.6,181.6,181.55,181.55,16
11/8/2018 5:48:00 PM,181.6,181.6,181.55,181.6,16
11/8/2018 5:47:00 PM,181.55,181.6,181.55,181.6,28
11/8/2018 5:46:00 PM,181.5,181.55,181.5,181.55,8
11/8/2018 5:45:00 PM,181.45,181.55,181.45,181.55,11
11/8/2018 5:44:00 PM,181.35,181.45,181.35,181.45,7
11/8/2018 5:43:00 PM,181.45,181.5,181.35,181.35,29
11/8/2018 5:42:00 PM,181.4,181.45,181.4,181.45,5
11/8/2018 5:41:00 PM,181.4,181.4,181.35,181.4,8
11/8/2018 5:40:00 PM,181.4,181.45,181.35,181.4,16
11/8/2018 5:39:00 PM,181.4,181.45,181.35,181.4,18
11/8/2018 5:38:00 PM,181.5,181.6,181.4,181.4,34
11/8/2018 5:37:00 PM,181.55,181.6,181.5,181.55,17
11/8/2018 5:36:00 PM,181.65,181.65,181.5,181.55,30
11/8/2018 5:35:00 PM,181.55,181.65,181.5,181.65,52
11/8/2018 5:34:00 PM,181.4,181.6,181.4,181.55,95
11/8/2018 5:33:00 PM,181.4,181.45,181.35,181.4,53
11/8/2018 5:32:00 PM,181.3,181.4,181.2,181.4,23
11/8/2018 5:31:00 PM,181.2,181.3,181.2,181.3,13
11/8/2018 5:30:00 PM,181.15,181.25,181.15,181.2,9
11/8/2018 5:29:00 PM,181.2,181.25,181.15,181.15,7
11/8/2018 5:28:00 PM,181.2,181.3,181.1,181.2,30
11/8/2018 5:27:00 PM,181.15,181.2,181.15,181.2,28
11/8/2018 5:26:00 PM,181.05,181.15,181.05,181.15,17
11/8/2018 5:25:00 PM,181.15,181.15,181.05,181.05,51
11/8/2018 5:24:00 PM,181.25,181.25,181.15,181.15,33
11/8/2018 5:23:00 PM,181.25,181.25,181.2,181.25,13
11/8/2018 5:22:00 PM,181.3,181.3,181.2,181.25,40
11/8/2018 5:21:00 PM,181.3,181.35,181.2,181.3,83
11/8/2018 5:20:00 PM,181.25,181.4,181.25,181.3,39
11/8/2018 5:19:00 PM,181.35,181.4,181.3,181.3,24
11/8/2018 5:18:00 PM,181.35,181.4,181.3,181.35,57
11/8/2018 5:17:00 PM,181.55,181.55,181.35,181.35,59
11/8/2018 5:16:00 PM,181.4,181.55,181.4,181.55,34
11/8/2018 5:15:00 PM,181.4,181.45,181.3,181.4,71
11/8/2018 5:14:00 PM,181.35,181.45,181.3,181.4,53
11/8/2018 5:13:00 PM,181.35,181.4,181.3,181.35,28
11/8/2018 5:12:00 PM,181.35,181.4,181.3,181.35,63
11/8/2018 5:11:00 PM,181.1,181.35,181.1,181.35,65
11/8/2018 5:10:00 PM,181.1,181.15,181.1,181.1,10
11/8/2018 5:09:00 PM,181.2,181.2,181.1,181.1,50
11/8/2018 5:08:00 PM,181.3,181.35,181.2,181.2,60
11/8/2018 5:07:00 PM,181.2,181.3,181.15,181.25,53
11/8/2018 5:06:00 PM,181.1,181.25,181.1,181.15,75
11/8/2018 5:05:00 PM,180.85,181.15,180.85,181.1,158
11/8/2018 5:04:00 PM,180.85,180.9,180.8,180.85,32
11/8/2018 5:03:00 PM,180.8,180.85,180.8,180.85,81
11/8/2018 5:02:00 PM,180.95,180.95,180.7,180.8,71
11/8/2018 5:01:00 PM,181.1,181.15,180.85,180.95,63
11/8/2018 5:00:00 PM,180.85,181.25,180.85,181.1,26
11/7/2018 6:29:00 PM,182.1,182.3,182.05,182.1,37
11/7/2018 6:28:00 PM,182.1,182.1,182,182.1,37
11/7/2018 6:27:00 PM,182,182.1,182,182,29
11/7/2018 6:26:00 PM,182.25,182.25,182.05,182.05,63
11/7/2018 6:25:00 PM,182.15,182.25,182.15,182.25,18
11/7/2018 6:24:00 PM,182,182.25,182,182.15,26
11/7/2018 6:23:00 PM,182.3,182.3,182,182,22
11/7/2018 6:22:00 PM,182.2,182.4,182.15,182.25,64
11/7/2018 6:21:00 PM,182.1,182.2,182,182.2,28
11/7/2018 6:20:00 PM,182.2,182.3,182,182.1,115
11/7/2018 6:19:00 PM,182.15,182.25,182.15,182.15,11
11/7/2018 6:18:00 PM,182.15,182.2,182,182.1,82
11/7/2018 6:17:00 PM,182.15,182.25,182.1,182.15,78
11/7/2018 6:16:00 PM,182.15,182.4,182.1,182.1,258
11/7/2018 6:15:00 PM,182.3,182.3,182.15,182.15,93
11/7/2018 6:14:00 PM,182.25,182.3,182.25,182.3,7
11/7/2018 6:13:00 PM,182.25,182.3,182.2,182.25,31
11/7/2018 6:12:00 PM,182.25,182.3,182.25,182.25,10
11/7/2018 6:11:00 PM,182.25,182.25,182.2,182.25,4
11/7/2018 6:10:00 PM,182.25,182.25,182.2,182.25,34
11/7/2018 6:09:00 PM,182.25,182.3,182.25,182.25,4
11/7/2018 6:08:00 PM,182.3,182.3,182.25,182.25,5
11/7/2018 6:07:00 PM,182.3,182.3,182.25,182.3,4
11/7/2018 6:06:00 PM,182.35,182.35,182.25,182.3,5
11/7/2018 6:05:00 PM,182.3,182.35,182.25,182.35,20
11/7/2018 6:04:00 PM,182.25,182.35,182.25,182.3,33
11/7/2018 6:03:00 PM,182.25,182.3,182.15,182.25,54
11/7/2018 6:02:00 PM,182.3,182.35,182.25,182.25,31
11/7/2018 6:01:00 PM,182.35,182.4,182.3,182.3,8
11/7/2018 6:00:00 PM,182.25,182.4,182.2,182.35,40
11/7/2018 5:59:00 PM,182.3,182.35,182.25,182.25,13
11/7/2018 5:58:00 PM,182.3,182.3,182.3,182.3,0
11/7/2018 5:57:00 PM,182.3,182.35,182.25,182.3,16
11/7/2018 5:56:00 PM,182.4,182.4,182.3,182.3,38
11/7/2018 5:55:00 PM,182.4,182.4,182.35,182.4,4
11/7/2018 5:54:00 PM,182.4,182.4,182.35,182.4,13
11/7/2018 5:53:00 PM,182.3,182.4,182.3,182.4,13
11/7/2018 5:52:00 PM,182.35,182.35,182.3,182.3,8
11/7/2018 5:51:00 PM,182.35,182.35,182.3,182.35,30
11/7/2018 5:50:00 PM,182.35,182.4,182.35,182.35,14
11/7/2018 5:49:00 PM,182.4,182.45,182.3,182.4,24
11/7/2018 5:48:00 PM,182.45,182.45,182.35,182.4,23
11/7/2018 5:47:00 PM,182.4,182.45,182.35,182.4,31
11/7/2018 5:46:00 PM,182.5,182.5,182.4,182.4,24
11/7/2018 5:45:00 PM,182.5,182.5,182.45,182.5,16
11/7/2018 5:44:00 PM,182.4,182.5,182.4,182.5,23
11/7/2018 5:43:00 PM,182.4,182.45,182.35,182.4,29
11/7/2018 5:42:00 PM,182.3,182.4,182.3,182.4,40
11/7/2018 5:41:00 PM,182.3,182.35,182.25,182.3,31
11/7/2018 5:40:00 PM,182.4,182.45,182.3,182.3,32
11/7/2018 5:39:00 PM,182.7,182.7,182.4,182.4,102
11/7/2018 5:38:00 PM,182.75,182.75,182.6,182.7,44
11/7/2018 5:37:00 PM,182.65,182.75,182.65,182.75,25
11/7/2018 5:36:00 PM,182.75,182.75,182.65,182.65,54
11/7/2018 5:35:00 PM,182.75,182.75,182.65,182.75,67
11/7/2018 5:34:00 PM,182.8,182.85,182.7,182.75,98
11/7/2018 5:33:00 PM,182.65,182.8,182.65,182.8,36
11/7/2018 5:32:00 PM,182.65,182.7,182.6,182.6,107
11/7/2018 5:31:00 PM,182.5,182.7,182.5,182.65,118
11/7/2018 5:30:00 PM,182.2,182.65,182.2,182.5,130
11/6/2018 11:54:00 PM,183.75,184,183.75,184,44
11/6/2018 11:53:00 PM,183.85,183.85,183.75,183.75,12
11/6/2018 11:52:00 PM,183.9,183.9,183.85,183.9,14
11/6/2018 11:51:00 PM,183.9,183.95,183.85,183.9,21
11/6/2018 11:50:00 PM,183.9,183.9,183.85,183.85,22
11/6/2018 11:49:00 PM,183.9,183.95,183.85,183.9,48
11/6/2018 11:48:00 PM,183.8,183.9,183.8,183.9,37
11/6/2018 11:47:00 PM,183.8,183.8,183.7,183.8,28
11/6/2018 11:46:00 PM,183.65,183.8,183.6,183.8,33
11/6/2018 11:45:00 PM,183.8,183.85,183.4,183.65,99
11/6/2018 11:44:00 PM,183.8,183.85,183.75,183.8,31
11/6/2018 11:43:00 PM,183.8,183.8,183.7,183.8,18
11/6/2018 11:42:00 PM,183.6,183.8,183.6,183.8,59
11/6/2018 11:41:00 PM,183.6,183.65,183.45,183.6,84
11/6/2018 11:40:00 PM,183.65,183.7,183.45,183.65,140
11/6/2018 11:39:00 PM,183.7,183.7,183.65,183.65,17
11/6/2018 11:38:00 PM,183.65,183.7,183.65,183.65,5
11/6/2018 11:37:00 PM,183.6,183.7,183.55,183.65,19
11/6/2018 11:36:00 PM,183.55,183.65,183.55,183.6,48
11/6/2018 11:35:00 PM,183.6,183.65,183.6,183.65,16
11/6/2018 11:34:00 PM,183.65,183.7,183.6,183.6,20
11/6/2018 11:33:00 PM,183.75,183.75,183.6,183.65,54
11/6/2018 11:32:00 PM,183.8,183.8,183.7,183.75,28
11/6/2018 11:31:00 PM,183.8,183.85,183.7,183.8,31
11/6/2018 11:30:00 PM,183.8,183.85,183.7,183.8,48
11/6/2018 11:29:00 PM,183.7,183.8,183.65,183.8,48
11/6/2018 11:28:00 PM,183.7,183.75,183.65,183.7,49
11/6/2018 11:27:00 PM,183.8,183.85,183.75,183.8,67
11/6/2018 11:26:00 PM,183.85,183.85,183.8,183.8,36
11/6/2018 11:25:00 PM,183.9,183.9,183.85,183.85,27
11/6/2018 11:24:00 PM,183.85,183.9,183.85,183.9,24
11/6/2018 11:23:00 PM,183.9,183.9,183.85,183.85,12
11/6/2018 11:22:00 PM,183.95,183.95,183.85,183.85,12
11/6/2018 11:21:00 PM,183.9,184,183.9,183.95,6
11/6/2018 11:20:00 PM,183.95,184,183.9,183.9,18
11/6/2018 11:19:00 PM,184,184.05,183.85,183.95,64
11/6/2018 11:18:00 PM,184.1,184.1,184,184,23
11/6/2018 11:17:00 PM,184.15,184.15,184.1,184.1,24
11/6/2018 11:16:00 PM,184.15,184.2,184.15,184.15,5
11/6/2018 11:15:00 PM,184.2,184.2,184.1,184.15,19
11/6/2018 11:14:00 PM,184.2,184.2,184.15,184.2,14
11/6/2018 11:13:00 PM,184.15,184.2,184.15,184.2,7
11/6/2018 11:12:00 PM,184.2,184.2,184.15,184.15,7
11/6/2018 11:11:00 PM,184.15,184.2,184.15,184.2,5
11/6/2018 11:10:00 PM,184.15,184.2,184.1,184.15,3
11/6/2018 11:09:00 PM,184.15,184.15,184.15,184.15,4
11/6/2018 11:08:00 PM,184.15,184.15,184.15,184.15,8
11/6/2018 11:07:00 PM,184.15,184.15,184.1,184.1,9
11/6/2018 11:06:00 PM,184.05,184.15,184.05,184.15,11
11/6/2018 11:05:00 PM,184.05,184.05,184.05,184.05,3
11/6/2018 11:04:00 PM,184.05,184.05,184,184.05,16
11/6/2018 11:03:00 PM,184,184,184,184,6
11/6/2018 11:02:00 PM,184.1,184.15,184,184,23
11/6/2018 11:01:00 PM,184.2,184.2,184.1,184.1,27
11/6/2018 11:00:00 PM,184.2,184.2,184.15,184.15,5
11/6/2018 10:59:00 PM,184.2,184.25,184.15,184.2,4
11/6/2018 10:58:00 PM,184.25,184.25,184.2,184.2,4
