Date,HDFCBANK18DECFUT O,HDFCBANK18DECFUT H,HDFCBANK18DECFUT L,HDFCBANK18DECFUT C,HDFCBANK18DECFUT V
11/1/2018 10:35:00 AM,1930.2,1930.2,1930.2,1930.2,0
11/1/2018 10:34:00 AM,1930.2,1930.2,1930.2,1930.2,0
11/1/2018 10:33:00 AM,1930.2,1930.2,1930.2,1930.2,0
11/1/2018 10:32:00 AM,1930.2,1930.2,1930.2,1930.2,0
11/1/2018 10:31:00 AM,1930.2,1930.2,1930.2,1930.2,0
11/1/2018 10:30:00 AM,1930.2,1930.2,1930.2,1930.2,0
11/1/2018 10:29:00 AM,1930.2,1930.2,1930.2,1930.2,0
11/1/2018 10:28:00 AM,1930.2,1930.2,1930.2,1930.2,0
11/1/2018 10:27:00 AM,1930.2,1930.2,1930.2,1930.2,0
11/1/2018 10:26:00 AM,1930.2,1930.2,1930.2,1930.2,0
11/1/2018 10:25:00 AM,1930.2,1930.2,1930.2,1930.2,0
11/1/2018 10:24:00 AM,1930.2,1930.2,1930.2,1930.2,0
11/1/2018 10:23:00 AM,1930.2,1930.2,1930.2,1930.2,0
11/1/2018 10:22:00 AM,1930.2,1930.2,1930.2,1930.2,0
11/1/2018 10:21:00 AM,1930.2,1930.2,1930.2,1930.2,0
11/1/2018 10:20:00 AM,1930.2,1930.2,1930.2,1930.2,0
11/1/2018 10:19:00 AM,1930.2,1930.2,1930.2,1930.2,0
11/1/2018 10:18:00 AM,1930.2,1930.2,1930.2,1930.2,0
11/1/2018 10:17:00 AM,1930.2,1930.2,1930.2,1930.2,0
11/1/2018 10:16:00 AM,1930.2,1930.2,1930.2,1930.2,0
11/1/2018 10:15:00 AM,1928,1930.2,1928,1930.2,250
11/1/2018 10:14:00 AM,1928,1928,1928,1928,0
11/1/2018 10:13:00 AM,1928,1928,1928,1928,0
11/1/2018 10:12:00 AM,1928,1928,1928,1928,0
11/1/2018 10:11:00 AM,1928,1928,1928,1928,0
11/1/2018 10:10:00 AM,1929,1929,1928,1928,250
11/1/2018 10:09:00 AM,1929,1929,1929,1929,0
11/1/2018 10:08:00 AM,1929,1929,1929,1929,0
11/1/2018 10:07:00 AM,1931.3,1931.3,1929,1929,1750
11/1/2018 10:06:00 AM,1928.9,1931.3,1928.8,1931.3,3000
11/1/2018 10:05:00 AM,1928,1928.9,1928,1928.9,3500
11/1/2018 10:04:00 AM,1927.8,1929.05,1926.5,1928,11500
11/1/2018 10:03:00 AM,1924.95,1928.35,1924.95,1927.8,2000
11/1/2018 10:02:00 AM,1926.85,1926.85,1924.25,1924.95,6000
11/1/2018 10:01:00 AM,1924.5,1926.85,1924.5,1926.85,4500
11/1/2018 10:00:00 AM,1926.45,1926.45,1923.5,1924.5,2750
11/1/2018 9:59:00 AM,1926.45,1926.45,1926.45,1926.45,0
11/1/2018 9:58:00 AM,1927.2,1927.2,1926.45,1926.45,250
11/1/2018 9:57:00 AM,1927.2,1927.2,1927.2,1927.2,0
11/1/2018 9:56:00 AM,1927,1927.2,1927,1927.2,250
11/1/2018 9:55:00 AM,1927,1927,1927,1927,0
11/1/2018 9:54:00 AM,1927,1927,1927,1927,0
11/1/2018 9:53:00 AM,1927.6,1927.6,1927,1927,1000
11/1/2018 9:52:00 AM,1927.6,1927.6,1927,1927.6,2000
11/1/2018 9:51:00 AM,1926.9,1927.6,1926.9,1927.6,250
11/1/2018 9:50:00 AM,1927,1927,1926.9,1926.9,250
11/1/2018 9:49:00 AM,1927,1927,1927,1927,0
11/1/2018 9:48:00 AM,1927.5,1927.5,1927,1927,250
11/1/2018 9:47:00 AM,1927.5,1927.5,1927.5,1927.5,0
11/1/2018 9:46:00 AM,1927.5,1927.5,1927.5,1927.5,0
11/1/2018 9:45:00 AM,1926.7,1927.5,1926.7,1927.5,500
11/1/2018 9:44:00 AM,1926.7,1926.7,1926.7,1926.7,0
11/1/2018 9:43:00 AM,1927.5,1927.5,1926.7,1926.7,500
11/1/2018 9:42:00 AM,1927.5,1927.5,1927.5,1927.5,0
11/1/2018 9:41:00 AM,1934,1934,1927.5,1927.5,500
11/1/2018 9:40:00 AM,1934,1934,1934,1934,0
11/1/2018 9:39:00 AM,1934,1934,1934,1934,0
11/1/2018 9:38:00 AM,1934,1934,1934,1934,0
11/1/2018 9:37:00 AM,1934,1934,1934,1934,0
11/1/2018 9:36:00 AM,1934,1934,1934,1934,0
11/1/2018 9:35:00 AM,1934,1934,1934,1934,0
11/1/2018 9:34:00 AM,1934,1934,1934,1934,0
11/1/2018 9:33:00 AM,1934,1934,1934,1934,0
11/1/2018 9:32:00 AM,1934,1934,1934,1934,0
11/1/2018 9:31:00 AM,1934,1934,1934,1934,0
11/1/2018 9:30:00 AM,1936.55,1936.55,1934,1934,250
11/1/2018 9:29:00 AM,1936.55,1936.55,1936.55,1936.55,0
11/1/2018 9:28:00 AM,1934.2,1936.55,1934.2,1936.55,250
11/1/2018 9:27:00 AM,1934.2,1934.2,1934.2,1934.2,0
11/1/2018 9:26:00 AM,1934.2,1934.2,1934.2,1934.2,0
11/1/2018 9:25:00 AM,1934.2,1934.2,1934.2,1934.2,0
11/1/2018 9:24:00 AM,1937,1937,1934.2,1934.2,1250
11/1/2018 9:23:00 AM,1939.6,1939.6,1935.8,1937,6250
11/1/2018 9:22:00 AM,1939.6,1939.6,1939.6,1939.6,0
11/1/2018 9:21:00 AM,1941,1941,1939.6,1939.6,250
11/1/2018 9:20:00 AM,1939.3,1941,1939.3,1941,10000
11/1/2018 9:19:00 AM,1942,1942,1939.3,1939.3,250
11/1/2018 9:18:00 AM,1942,1942,1942,1942,0
11/1/2018 9:17:00 AM,1939.5,1942,1939.5,1942,250
11/1/2018 9:16:00 AM,1941,1941,1939.5,1939.5,2750
11/1/2018 9:15:00 AM,1941,1941,1941,1941,3500
10/31/2018 3:29:00 PM,1922.7,1922.7,1922.7,1922.7,0
10/31/2018 3:28:00 PM,1922.45,1922.7,1922.45,1922.7,1500
10/31/2018 3:27:00 PM,1921.3,1923,1921.3,1923,250
10/31/2018 3:26:00 PM,1924.05,1924.05,1921.3,1921.3,250
10/31/2018 3:25:00 PM,1924.05,1924.05,1924.05,1924.05,0
10/31/2018 3:24:00 PM,1924.05,1924.05,1924.05,1924.05,0
10/31/2018 3:23:00 PM,1924.05,1924.05,1924.05,1924.05,0
10/31/2018 3:22:00 PM,1924.05,1924.05,1924.05,1924.05,0
10/31/2018 3:21:00 PM,1924.05,1924.05,1924.05,1924.05,0
10/31/2018 3:20:00 PM,1924.05,1924.05,1924.05,1924.05,0
10/31/2018 3:19:00 PM,1924.05,1924.05,1924.05,1924.05,0
10/31/2018 3:18:00 PM,1924.05,1924.05,1924.05,1924.05,0
10/31/2018 3:17:00 PM,1924.05,1924.05,1924.05,1924.05,0
10/31/2018 3:16:00 PM,1926.55,1926.55,1924.05,1924.05,250
10/31/2018 3:15:00 PM,1928,1928,1926.55,1926.55,250
10/31/2018 3:14:00 PM,1928,1928,1928,1928,0
10/31/2018 3:13:00 PM,1928,1928,1928,1928,0
10/31/2018 3:12:00 PM,1928,1928,1928,1928,0
10/31/2018 3:11:00 PM,1931,1931,1928,1928,250
10/31/2018 3:10:00 PM,1931,1931,1931,1931,0
10/31/2018 3:09:00 PM,1930.4,1931,1930.4,1931,1500
10/31/2018 3:08:00 PM,1929,1929.05,1928.4,1929.05,1250
10/31/2018 3:07:00 PM,1929,1929,1929,1929,0
10/31/2018 3:06:00 PM,1933,1933,1929,1929,1000
10/31/2018 3:05:00 PM,1931,1933,1931,1933,2000
10/31/2018 3:04:00 PM,1931,1931,1931,1931,500
10/31/2018 3:03:00 PM,1932,1932,1931,1931,750
10/31/2018 3:02:00 PM,1932,1932,1932,1932,0
10/31/2018 3:01:00 PM,1931.6,1932,1931.6,1932,500
10/31/2018 3:00:00 PM,1930.3,1931.6,1930.3,1931.6,250
10/31/2018 2:59:00 PM,1931,1932,1930.3,1930.3,1000
10/31/2018 2:58:00 PM,1930,1931,1929,1931,1250
10/31/2018 2:57:00 PM,1927,1931,1927,1930,3500
10/31/2018 2:56:00 PM,1924.65,1927.05,1924.65,1927,1750
10/31/2018 2:55:00 PM,1925.2,1925.2,1924.65,1924.65,750
10/31/2018 2:54:00 PM,1925.2,1925.2,1925.2,1925.2,0
10/31/2018 2:53:00 PM,1928,1928,1925.2,1925.2,1000
10/31/2018 2:52:00 PM,1926.95,1928,1926.95,1928,250
10/31/2018 2:51:00 PM,1924.75,1926.95,1924.75,1926.95,1000
10/31/2018 2:50:00 PM,1920.1,1924.75,1920.1,1924.75,750
10/31/2018 2:49:00 PM,1920.1,1920.1,1920.1,1920.1,0
10/31/2018 2:48:00 PM,1920.1,1920.1,1920.1,1920.1,0
10/31/2018 2:47:00 PM,1920.1,1920.1,1920.1,1920.1,0
10/31/2018 2:46:00 PM,1920.1,1920.1,1920.1,1920.1,0
10/31/2018 2:45:00 PM,1920.1,1920.1,1920.1,1920.1,0
10/31/2018 2:44:00 PM,1920.1,1920.1,1920.1,1920.1,0
10/31/2018 2:43:00 PM,1920.1,1920.1,1920.1,1920.1,0
10/31/2018 2:42:00 PM,1919,1920.1,1919,1920.1,500
10/31/2018 2:41:00 PM,1919,1919,1919,1919,0
10/31/2018 2:40:00 PM,1921.5,1921.5,1919,1919,750
10/31/2018 2:39:00 PM,1921.5,1921.5,1921.5,1921.5,0
10/31/2018 2:38:00 PM,1921.5,1921.5,1921.5,1921.5,0
10/31/2018 2:37:00 PM,1920.6,1921.5,1920.6,1921.5,750
10/31/2018 2:36:00 PM,1920.5,1921,1920.5,1920.6,1750
10/31/2018 2:35:00 PM,1921.95,1921.95,1920.5,1920.5,1500
10/31/2018 2:34:00 PM,1921.95,1921.95,1921.95,1921.95,0
10/31/2018 2:33:00 PM,1922,1922,1921.95,1921.95,250
10/31/2018 2:32:00 PM,1921.5,1922,1921.5,1922,250
10/31/2018 2:31:00 PM,1919.25,1921.5,1919.25,1921.5,250
10/31/2018 2:30:00 PM,1918.65,1919.25,1918.65,1919.25,250
10/31/2018 2:29:00 PM,1918.65,1918.65,1918.65,1918.65,0
10/31/2018 2:28:00 PM,1917,1918.65,1917,1918.65,250
10/31/2018 2:27:00 PM,1919.75,1919.75,1917,1917,1750
10/31/2018 2:26:00 PM,1919.75,1919.75,1919.75,1919.75,0
10/31/2018 2:25:00 PM,1919.75,1919.75,1919.75,1919.75,0
10/31/2018 2:24:00 PM,1919.75,1919.75,1919.75,1919.75,0
10/31/2018 2:23:00 PM,1919.75,1919.75,1919.75,1919.75,0
10/31/2018 2:22:00 PM,1919.75,1919.75,1919.75,1919.75,0
10/31/2018 2:21:00 PM,1919.75,1919.75,1919.75,1919.75,0
10/31/2018 2:20:00 PM,1919.75,1919.75,1919.75,1919.75,0
10/31/2018 2:19:00 PM,1919.8,1919.8,1919.75,1919.75,250
10/31/2018 2:18:00 PM,1919.8,1919.8,1919.8,1919.8,0
10/31/2018 2:17:00 PM,1918,1920.2,1918,1919.8,1000
10/31/2018 2:16:00 PM,1918,1918,1918,1918,0
10/31/2018 2:15:00 PM,1918,1918,1918,1918,0
10/31/2018 2:14:00 PM,1916.15,1918,1916.15,1918,250
10/31/2018 2:13:00 PM,1916.15,1916.15,1916.15,1916.15,0
10/31/2018 2:12:00 PM,1916.15,1916.15,1916.15,1916.15,0
10/31/2018 2:11:00 PM,1918.6,1918.6,1916.15,1916.15,250
10/31/2018 2:10:00 PM,1918.6,1918.6,1918.6,1918.6,0
10/31/2018 2:09:00 PM,1918.6,1918.6,1918.6,1918.6,0
10/31/2018 2:08:00 PM,1918.6,1918.6,1918.6,1918.6,0
10/31/2018 2:07:00 PM,1918.6,1918.6,1918.6,1918.6,0
10/31/2018 2:06:00 PM,1918.6,1918.6,1918.6,1918.6,0
10/31/2018 2:05:00 PM,1918.6,1918.6,1918.6,1918.6,0
10/31/2018 2:04:00 PM,1918.6,1918.6,1918.6,1918.6,0
10/31/2018 2:03:00 PM,1921,1921,1918.6,1918.6,250
10/31/2018 2:02:00 PM,1921,1921,1921,1921,0
10/31/2018 2:01:00 PM,1919.7,1921,1919.7,1921,750
10/31/2018 2:00:00 PM,1919.7,1919.7,1919.7,1919.7,0
10/31/2018 1:59:00 PM,1919.35,1919.7,1919.35,1919.7,500
10/31/2018 1:58:00 PM,1920.45,1920.45,1919.35,1919.35,750
10/31/2018 1:57:00 PM,1921.85,1921.85,1920.45,1920.45,250
10/31/2018 1:56:00 PM,1920.6,1921.85,1920.6,1921.85,500
10/31/2018 1:55:00 PM,1916.3,1920.6,1916.3,1920.6,750
10/31/2018 1:54:00 PM,1916.3,1916.3,1916.3,1916.3,0
10/31/2018 1:53:00 PM,1916.3,1916.3,1916.3,1916.3,0
10/31/2018 1:52:00 PM,1916.3,1916.3,1916.3,1916.3,0
10/31/2018 1:51:00 PM,1916.3,1916.3,1916.3,1916.3,0
10/31/2018 1:50:00 PM,1916.3,1916.3,1916.3,1916.3,0
10/31/2018 1:49:00 PM,1916.3,1916.3,1916.3,1916.3,0
10/31/2018 1:48:00 PM,1916.85,1916.85,1916.3,1916.3,250
10/31/2018 1:47:00 PM,1917.05,1917.05,1916.85,1916.85,250
10/31/2018 1:46:00 PM,1916.4,1917.05,1916.4,1917.05,250
10/31/2018 1:45:00 PM,1916.4,1916.4,1916.4,1916.4,0
10/31/2018 1:44:00 PM,1915.8,1916.4,1915.75,1916.4,500
10/31/2018 1:43:00 PM,1917.05,1917.05,1915.8,1915.8,250
10/31/2018 1:42:00 PM,1918.1,1918.1,1917.05,1917.05,750
10/31/2018 1:41:00 PM,1918.1,1918.1,1918.1,1918.1,0
10/31/2018 1:40:00 PM,1918.1,1918.1,1918.1,1918.1,0
10/31/2018 1:39:00 PM,1919.75,1919.75,1918.1,1918.1,500
10/31/2018 1:38:00 PM,1919.75,1919.75,1919.75,1919.75,0
10/31/2018 1:37:00 PM,1917.4,1919.75,1917.1,1919.75,1500
10/31/2018 1:36:00 PM,1911.8,1917.4,1911.8,1917.4,1000
10/31/2018 1:35:00 PM,1911.95,1911.95,1911.8,1911.8,250
10/31/2018 1:34:00 PM,1911.95,1911.95,1911.95,1911.95,0
10/31/2018 1:33:00 PM,1911.95,1911.95,1911.95,1911.95,0
10/31/2018 1:32:00 PM,1912.65,1912.65,1911.95,1911.95,500
10/31/2018 1:31:00 PM,1912.65,1912.65,1912.65,1912.65,0
10/31/2018 1:30:00 PM,1912.65,1912.65,1912.65,1912.65,0
10/31/2018 1:29:00 PM,1909,1912.65,1909,1912.65,750
10/31/2018 1:28:00 PM,1909,1909,1909,1909,0
10/31/2018 1:27:00 PM,1909,1909,1909,1909,0
10/31/2018 1:26:00 PM,1909,1909,1909,1909,0
10/31/2018 1:25:00 PM,1909,1909,1909,1909,0
10/31/2018 1:24:00 PM,1909,1909,1909,1909,0
10/31/2018 1:23:00 PM,1909,1909,1909,1909,0
10/31/2018 1:22:00 PM,1909,1909,1909,1909,0
10/31/2018 1:21:00 PM,1909,1909,1909,1909,0
10/31/2018 1:20:00 PM,1909,1909,1909,1909,0
10/31/2018 1:19:00 PM,1909,1909,1909,1909,0
10/31/2018 1:18:00 PM,1909,1909,1909,1909,0
10/31/2018 1:17:00 PM,1909,1909,1909,1909,0
10/31/2018 1:16:00 PM,1909,1909,1909,1909,0
10/31/2018 1:15:00 PM,1909,1909,1909,1909,0
10/31/2018 1:14:00 PM,1909,1909,1909,1909,0
10/31/2018 1:13:00 PM,1909,1909,1909,1909,0
10/31/2018 1:12:00 PM,1909,1909,1909,1909,0
10/31/2018 1:11:00 PM,1909,1909,1909,1909,0
10/31/2018 1:10:00 PM,1908,1909,1908,1909,1000
10/31/2018 1:09:00 PM,1908,1908,1908,1908,0
10/31/2018 1:08:00 PM,1908,1908,1908,1908,0
10/31/2018 1:07:00 PM,1908,1908.05,1908,1908,500
10/31/2018 1:06:00 PM,1910,1910,1908,1908,500
10/31/2018 1:05:00 PM,1910,1910.25,1910,1910,1000
10/31/2018 1:04:00 PM,1910,1910,1910,1910,0
10/31/2018 1:03:00 PM,1914,1914,1910,1910,1000
10/31/2018 1:02:00 PM,1914,1914,1914,1914,0
10/31/2018 1:01:00 PM,1914,1914,1914,1914,0
10/31/2018 1:00:00 PM,1914.8,1914.8,1914,1914,250
10/31/2018 12:59:00 PM,1914.8,1914.8,1914.8,1914.8,0
10/31/2018 12:58:00 PM,1914.8,1914.8,1914.8,1914.8,0
10/31/2018 12:57:00 PM,1914.8,1914.8,1914.8,1914.8,0
10/31/2018 12:56:00 PM,1914.8,1914.8,1914.8,1914.8,0
10/31/2018 12:55:00 PM,1914.8,1914.8,1914.8,1914.8,0
10/31/2018 12:54:00 PM,1914.8,1914.8,1914.8,1914.8,0
10/31/2018 12:53:00 PM,1914.8,1914.8,1914.8,1914.8,0
10/31/2018 12:52:00 PM,1914.8,1914.8,1914.8,1914.8,0
10/31/2018 12:51:00 PM,1914.8,1914.8,1914.8,1914.8,0
10/31/2018 12:50:00 PM,1914.8,1914.8,1914.8,1914.8,0
10/31/2018 12:49:00 PM,1914.8,1914.8,1914.8,1914.8,0
10/31/2018 12:48:00 PM,1914.8,1914.8,1914.8,1914.8,0
10/31/2018 12:47:00 PM,1914.8,1914.8,1914.8,1914.8,0
10/31/2018 12:46:00 PM,1914.8,1914.8,1914.8,1914.8,0
10/31/2018 12:45:00 PM,1914.8,1914.8,1914.8,1914.8,0
10/31/2018 12:44:00 PM,1914.8,1914.8,1914.8,1914.8,0
10/31/2018 12:43:00 PM,1914.8,1914.8,1914.8,1914.8,0
10/31/2018 12:42:00 PM,1919.9,1919.9,1914.8,1914.8,750
10/31/2018 12:41:00 PM,1919.9,1919.9,1919.9,1919.9,0
10/31/2018 12:40:00 PM,1918.35,1919.9,1918.35,1919.9,250
10/31/2018 12:39:00 PM,1920.55,1920.55,1918.35,1918.35,1250
10/31/2018 12:38:00 PM,1918,1920.75,1918,1920.55,2500
10/31/2018 12:37:00 PM,1913.6,1918,1913.6,1918,1750
10/31/2018 12:36:00 PM,1913.6,1913.6,1913.6,1913.6,0
10/31/2018 12:35:00 PM,1910.9,1913.6,1910.9,1913.6,250
10/31/2018 12:34:00 PM,1910.9,1910.9,1910.9,1910.9,0
10/31/2018 12:33:00 PM,1910.9,1910.9,1910.9,1910.9,0
10/31/2018 12:32:00 PM,1910.9,1910.9,1910.9,1910.9,0
10/31/2018 12:31:00 PM,1910.9,1910.9,1910.9,1910.9,0
10/31/2018 12:30:00 PM,1910.9,1910.9,1910.9,1910.9,0
10/31/2018 12:29:00 PM,1910.9,1910.9,1910.9,1910.9,0
10/31/2018 12:28:00 PM,1910.9,1910.9,1910.9,1910.9,0
10/31/2018 12:27:00 PM,1912.85,1912.85,1910.9,1910.9,250
10/31/2018 12:26:00 PM,1912.85,1912.85,1912.85,1912.85,0
10/31/2018 12:25:00 PM,1912.85,1912.85,1912.85,1912.85,0
10/31/2018 12:24:00 PM,1912.85,1912.85,1912.85,1912.85,0
10/31/2018 12:23:00 PM,1912.85,1912.85,1912.85,1912.85,0
10/31/2018 12:22:00 PM,1912.85,1912.85,1912.85,1912.85,0
10/31/2018 12:21:00 PM,1912.85,1912.85,1912.85,1912.85,0
10/31/2018 12:20:00 PM,1914,1914,1912.85,1912.85,250
10/31/2018 12:19:00 PM,1914.3,1914.3,1914,1914,250
10/31/2018 12:18:00 PM,1914,1914.3,1914,1914.3,750
10/31/2018 12:17:00 PM,1910,1914,1910,1914,1500
10/31/2018 12:16:00 PM,1911.45,1911.45,1910,1910,1000
10/31/2018 12:15:00 PM,1911.45,1911.45,1911.45,1911.45,0
10/31/2018 12:14:00 PM,1911.45,1911.45,1911.45,1911.45,0
10/31/2018 12:13:00 PM,1908,1912.45,1908,1911.45,2250
10/31/2018 12:12:00 PM,1908,1908,1908,1908,0
10/31/2018 12:11:00 PM,1908,1908,1908,1908,0
10/31/2018 12:10:00 PM,1908,1908,1908,1908,0
10/31/2018 12:09:00 PM,1908,1908,1908,1908,1500
10/31/2018 12:08:00 PM,1909.75,1909.75,1909.75,1909.75,0
10/31/2018 12:07:00 PM,1909.75,1909.75,1909.75,1909.75,0
10/31/2018 12:06:00 PM,1905.45,1909.75,1905.45,1909.75,250
10/31/2018 12:05:00 PM,1905.45,1905.45,1905.45,1905.45,0
10/31/2018 12:04:00 PM,1904.8,1905.45,1904.8,1905.45,500
10/31/2018 12:03:00 PM,1904.8,1904.8,1904.8,1904.8,0
10/31/2018 12:02:00 PM,1904.8,1904.8,1904.8,1904.8,0
10/31/2018 12:01:00 PM,1904.8,1904.8,1904.8,1904.8,0
10/31/2018 12:00:00 PM,1904.8,1904.8,1904.8,1904.8,0
10/31/2018 11:59:00 AM,1904.8,1904.8,1904.8,1904.8,0
10/31/2018 11:58:00 AM,1904.8,1904.8,1904.8,1904.8,0
10/31/2018 11:57:00 AM,1904.8,1904.8,1904.8,1904.8,0
10/31/2018 11:56:00 AM,1903.35,1904.8,1903.35,1904.8,250
10/31/2018 11:55:00 AM,1903.35,1903.35,1903.35,1903.35,0
10/31/2018 11:54:00 AM,1903.35,1903.35,1903.35,1903.35,0
10/31/2018 11:53:00 AM,1903.35,1903.35,1903.35,1903.35,0
10/31/2018 11:52:00 AM,1903.35,1903.35,1903.35,1903.35,0
10/31/2018 11:51:00 AM,1903.35,1903.35,1903.35,1903.35,0
10/31/2018 11:50:00 AM,1903.35,1903.35,1903.35,1903.35,0
10/31/2018 11:49:00 AM,1907,1907,1903.35,1903.35,250
10/31/2018 11:48:00 AM,1907,1907,1907,1907,0
10/31/2018 11:47:00 AM,1907,1907,1907,1907,0
10/31/2018 11:46:00 AM,1904.05,1907,1904.05,1907,1500
10/31/2018 11:45:00 AM,1904.05,1904.05,1904.05,1904.05,500
10/31/2018 11:44:00 AM,1902.05,1902.05,1902.05,1902.05,0
10/31/2018 11:43:00 AM,1902.05,1902.05,1902.05,1902.05,0
10/31/2018 11:42:00 AM,1902.05,1902.05,1902.05,1902.05,0
10/31/2018 11:41:00 AM,1902.05,1902.05,1902.05,1902.05,0
10/31/2018 11:40:00 AM,1902.05,1902.05,1902.05,1902.05,0
10/31/2018 11:39:00 AM,1902.05,1902.05,1902.05,1902.05,0
10/31/2018 11:38:00 AM,1900.9,1902.05,1900.9,1902.05,250
10/31/2018 11:37:00 AM,1900.9,1900.9,1900.9,1900.9,0
10/31/2018 11:36:00 AM,1900.9,1900.9,1900.9,1900.9,0
10/31/2018 11:35:00 AM,1900.9,1900.9,1900.9,1900.9,0
10/31/2018 11:34:00 AM,1902.4,1902.4,1900.9,1900.9,500
10/31/2018 11:33:00 AM,1906.8,1906.8,1902.4,1902.4,1000
10/31/2018 11:32:00 AM,1906.8,1906.8,1906.8,1906.8,0
10/31/2018 11:31:00 AM,1906.8,1906.8,1906.8,1906.8,0
10/31/2018 11:30:00 AM,1906.8,1906.8,1906.8,1906.8,0
10/31/2018 11:29:00 AM,1906.8,1906.8,1906.8,1906.8,0
10/31/2018 11:28:00 AM,1906.8,1906.8,1906.8,1906.8,0
10/31/2018 11:27:00 AM,1906.8,1906.8,1906.8,1906.8,0
10/31/2018 11:26:00 AM,1906.8,1906.8,1906.8,1906.8,0
10/31/2018 11:25:00 AM,1906.8,1906.8,1906.8,1906.8,0
10/31/2018 11:24:00 AM,1906.8,1906.8,1906.8,1906.8,0
10/31/2018 11:23:00 AM,1906.8,1906.8,1906.8,1906.8,0
10/31/2018 11:22:00 AM,1908.1,1908.1,1906.8,1906.8,500
10/31/2018 11:21:00 AM,1908.45,1908.45,1907,1908.1,1000
10/31/2018 11:20:00 AM,1907.7,1908.45,1907.7,1908.45,500
10/31/2018 11:19:00 AM,1905.45,1907.7,1905.45,1907.7,1000
10/31/2018 11:18:00 AM,1905.45,1905.45,1905.45,1905.45,250
10/31/2018 11:17:00 AM,1905.45,1905.45,1905.45,1905.45,0
10/31/2018 11:16:00 AM,1905.45,1905.45,1905.45,1905.45,0
10/31/2018 11:15:00 AM,1905.45,1905.45,1905.45,1905.45,0
10/31/2018 11:14:00 AM,1905.45,1905.45,1905.45,1905.45,0
10/31/2018 11:13:00 AM,1905.45,1905.45,1905.45,1905.45,0
10/31/2018 11:12:00 AM,1905.45,1905.45,1905.45,1905.45,0
10/31/2018 11:11:00 AM,1905.45,1905.45,1905.45,1905.45,0
10/31/2018 11:10:00 AM,1905.45,1905.45,1905.45,1905.45,0
10/31/2018 11:09:00 AM,1902.05,1905.45,1902.05,1905.45,250
10/31/2018 11:08:00 AM,1902.05,1902.05,1902.05,1902.05,0
10/31/2018 11:07:00 AM,1902.05,1902.05,1902.05,1902.05,0
10/31/2018 11:06:00 AM,1902.05,1902.05,1902.05,1902.05,0
10/31/2018 11:05:00 AM,1902.05,1902.05,1902.05,1902.05,0
10/31/2018 11:04:00 AM,1904.7,1904.7,1902.05,1902.05,250
10/31/2018 11:03:00 AM,1904.7,1904.7,1904.7,1904.7,0
10/31/2018 11:02:00 AM,1904.7,1904.7,1904.7,1904.7,0
10/31/2018 11:01:00 AM,1904.7,1904.7,1904.7,1904.7,0
10/31/2018 11:00:00 AM,1904.7,1904.7,1904.7,1904.7,0
10/31/2018 10:59:00 AM,1904.05,1904.7,1904.05,1904.7,500
10/31/2018 10:58:00 AM,1904.05,1904.05,1904.05,1904.05,0
10/31/2018 10:57:00 AM,1904.05,1904.05,1904.05,1904.05,0
10/31/2018 10:56:00 AM,1904.05,1904.05,1904.05,1904.05,0
10/31/2018 10:55:00 AM,1904.05,1904.05,1904.05,1904.05,0
10/31/2018 10:54:00 AM,1903,1904.05,1903,1904.05,500
10/31/2018 10:53:00 AM,1905,1905,1903,1903,1250
10/31/2018 10:52:00 AM,1907,1907,1905,1905,500
10/31/2018 10:51:00 AM,1909.85,1909.85,1907,1907,250
10/31/2018 10:50:00 AM,1909.85,1909.85,1909.85,1909.85,0
10/31/2018 10:49:00 AM,1909.85,1909.85,1909.85,1909.85,0
10/31/2018 10:48:00 AM,1909.85,1909.85,1909.85,1909.85,0
10/31/2018 10:47:00 AM,1909.85,1909.85,1909.85,1909.85,0
10/31/2018 10:46:00 AM,1910,1910,1909.85,1909.85,250
10/31/2018 10:45:00 AM,1910,1910,1910,1910,0
10/31/2018 10:44:00 AM,1908.1,1910,1908.1,1910,250
10/31/2018 10:43:00 AM,1908.1,1908.1,1908.1,1908.1,0
10/31/2018 10:42:00 AM,1909.45,1909.45,1908.1,1908.1,500
10/31/2018 10:41:00 AM,1909.45,1909.45,1909.45,1909.45,0
10/31/2018 10:40:00 AM,1909.45,1909.45,1909.45,1909.45,0
10/31/2018 10:39:00 AM,1914.1,1914.1,1909.45,1909.45,250
10/31/2018 10:38:00 AM,1914.1,1914.1,1914.1,1914.1,0
10/31/2018 10:37:00 AM,1910,1914.1,1910,1914.1,500
10/31/2018 10:36:00 AM,1910,1910,1910,1910,0
10/31/2018 10:35:00 AM,1910,1910,1910,1910,0
10/31/2018 10:34:00 AM,1910,1910,1910,1910,0
10/31/2018 10:33:00 AM,1910,1910,1910,1910,0
10/31/2018 10:32:00 AM,1910,1910,1910,1910,0
10/31/2018 10:31:00 AM,1910,1910,1910,1910,0
10/31/2018 10:30:00 AM,1910,1910,1910,1910,0
10/31/2018 10:29:00 AM,1910,1910,1910,1910,0
10/31/2018 10:28:00 AM,1909,1910,1909,1910,250
10/31/2018 10:27:00 AM,1909,1909,1909,1909,0
10/31/2018 10:26:00 AM,1909,1909,1909,1909,0
10/31/2018 10:25:00 AM,1909,1909,1909,1909,0
10/31/2018 10:24:00 AM,1909,1909,1909,1909,0
10/31/2018 10:23:00 AM,1908,1909,1908,1909,500
10/31/2018 10:22:00 AM,1906,1908,1906,1908,1000
