Date,INDUSINDBK18DECFUT O,INDUSINDBK18DECFUT H,INDUSINDBK18DECFUT L,INDUSINDBK18DECFUT C,INDUSINDBK18DECFUT V
11/29/2018 9:33:00 AM,1637.75,1642,1637.25,1641.25,29700
11/29/2018 9:32:00 AM,1636.6,1637.75,1635.6,1637.75,7800
11/29/2018 9:31:00 AM,1635.95,1637.5,1635.7,1636.2,7200
11/29/2018 9:30:00 AM,1634.35,1636.4,1634.35,1635.95,17100
11/29/2018 9:29:00 AM,1632,1634.8,1632,1634.55,23700
11/29/2018 9:28:00 AM,1632.95,1633.4,1631.95,1632,17100
11/29/2018 9:27:00 AM,1633.5,1634.3,1632.35,1632.65,18600
11/29/2018 9:26:00 AM,1632.35,1634,1632.3,1634,12600
11/29/2018 9:25:00 AM,1631,1632.6,1630.4,1632.35,7500
11/29/2018 9:24:00 AM,1630.65,1631,1629.6,1631,10500
11/29/2018 9:23:00 AM,1630.45,1631.85,1630.15,1630.65,50700
11/29/2018 9:22:00 AM,1628.45,1631,1627.1,1630.45,40800
11/29/2018 9:21:00 AM,1626.5,1628.45,1625.55,1628.45,14700
11/29/2018 9:20:00 AM,1626.05,1626.5,1625.45,1626.5,6300
11/29/2018 9:19:00 AM,1625.2,1626.5,1625,1626.05,4800
11/29/2018 9:18:00 AM,1626.3,1628,1625.1,1625.1,11100
11/29/2018 9:17:00 AM,1622.5,1626.5,1622.5,1625.8,18000
11/29/2018 9:16:00 AM,1624.25,1624.25,1621.8,1622.75,19200
11/29/2018 9:15:00 AM,1630,1630,1623.2,1624.65,40800
11/28/2018 3:29:00 PM,1615.3,1615.45,1614.1,1614.95,11400
11/28/2018 3:28:00 PM,1615.4,1615.5,1615.1,1615.3,37500
11/28/2018 3:27:00 PM,1615.55,1615.55,1614.45,1614.75,8100
11/28/2018 3:26:00 PM,1615.3,1616.1,1615.15,1615.55,11100
11/28/2018 3:25:00 PM,1615.35,1615.4,1614.75,1615.3,19500
11/28/2018 3:24:00 PM,1615.35,1615.6,1613.95,1615.35,6300
11/28/2018 3:23:00 PM,1615.1,1615.85,1614.8,1615.35,10800
11/28/2018 3:22:00 PM,1617.05,1617.05,1614.4,1615.05,53100
11/28/2018 3:21:00 PM,1617.05,1617.25,1616.7,1617.05,5400
11/28/2018 3:20:00 PM,1619.25,1619.3,1617,1617.05,9600
11/28/2018 3:19:00 PM,1619,1619.95,1618.75,1619.25,42600
11/28/2018 3:18:00 PM,1618.45,1619.2,1618.15,1619.05,36600
11/28/2018 3:17:00 PM,1617.6,1618.9,1617.5,1618.45,9900
11/28/2018 3:16:00 PM,1613.7,1618,1613.7,1617.7,20400
11/28/2018 3:15:00 PM,1611.6,1614.85,1611.6,1613.55,12300
11/28/2018 3:14:00 PM,1611.6,1612.25,1611.5,1611.6,27300
11/28/2018 3:13:00 PM,1609.2,1611.7,1609.2,1611.6,8100
11/28/2018 3:12:00 PM,1610,1610.85,1608.5,1609.2,40800
11/28/2018 3:11:00 PM,1612.5,1612.5,1610.05,1610.05,22800
11/28/2018 3:10:00 PM,1612.6,1612.65,1612,1612.5,8700
11/28/2018 3:09:00 PM,1612.25,1612.95,1611.7,1612.6,4500
11/28/2018 3:08:00 PM,1612.65,1612.95,1611.85,1612.25,19500
11/28/2018 3:07:00 PM,1613.2,1613.5,1612.05,1612.65,7800
11/28/2018 3:06:00 PM,1613.3,1613.3,1612.65,1613.2,3900
11/28/2018 3:05:00 PM,1613.4,1613.5,1612.4,1613.3,3900
11/28/2018 3:04:00 PM,1613.45,1615,1612.85,1613.4,6900
11/28/2018 3:03:00 PM,1613.25,1614.95,1612.8,1613.45,10500
11/28/2018 3:02:00 PM,1613.2,1614.3,1612.95,1613.25,3600
11/28/2018 3:01:00 PM,1611,1614.05,1610.8,1613.2,10200
11/28/2018 3:00:00 PM,1611,1612.35,1610.8,1611,3900
11/28/2018 2:59:00 PM,1610.5,1611.65,1610.5,1611,3000
11/28/2018 2:58:00 PM,1610.8,1610.95,1610.2,1610.5,3900
11/28/2018 2:57:00 PM,1608.85,1610.85,1608.85,1610.8,10500
11/28/2018 2:56:00 PM,1610.65,1610.65,1608.25,1608.85,3000
11/28/2018 2:55:00 PM,1611.6,1611.8,1610.65,1610.65,4500
11/28/2018 2:54:00 PM,1612.6,1612.6,1611.6,1611.6,5400
11/28/2018 2:53:00 PM,1612.95,1612.95,1611.8,1612.6,6900
11/28/2018 2:52:00 PM,1611.7,1612.95,1611.5,1612.95,8700
11/28/2018 2:51:00 PM,1610.35,1611.7,1610.35,1611.7,3900
11/28/2018 2:50:00 PM,1610.45,1610.6,1610.1,1610.35,6900
11/28/2018 2:49:00 PM,1610.1,1610.45,1610.1,1610.45,6000
11/28/2018 2:48:00 PM,1609.7,1610.55,1609.7,1610.1,6600
11/28/2018 2:47:00 PM,1609.45,1609.7,1608.3,1609.7,6300
11/28/2018 2:46:00 PM,1608.95,1609.45,1608.4,1609.45,4800
11/28/2018 2:45:00 PM,1608.75,1608.95,1608.65,1608.95,2400
11/28/2018 2:44:00 PM,1610.6,1610.6,1608.3,1608.75,12300
11/28/2018 2:43:00 PM,1610.15,1610.6,1609.8,1610.6,5100
11/28/2018 2:42:00 PM,1610.45,1610.45,1609.4,1610.15,10500
11/28/2018 2:41:00 PM,1610.4,1610.55,1610.35,1610.45,8400
11/28/2018 2:40:00 PM,1610.1,1611.3,1610,1610.4,9300
11/28/2018 2:39:00 PM,1610,1610.1,1610,1610.1,5400
11/28/2018 2:38:00 PM,1610.7,1610.7,1610,1610,3600
11/28/2018 2:37:00 PM,1609.35,1610.7,1609.35,1610.7,6600
11/28/2018 2:36:00 PM,1609.05,1609.75,1609.05,1609.75,3300
11/28/2018 2:35:00 PM,1610.5,1610.5,1609.05,1609.05,3900
11/28/2018 2:34:00 PM,1610.35,1610.5,1610.25,1610.5,2400
11/28/2018 2:33:00 PM,1610.2,1610.35,1610.2,1610.35,3300
11/28/2018 2:32:00 PM,1610.85,1610.85,1610.2,1610.2,1800
11/28/2018 2:31:00 PM,1609.6,1610.85,1609.2,1610.85,6000
11/28/2018 2:30:00 PM,1609.9,1610,1609.6,1609.6,3300
11/28/2018 2:29:00 PM,1609.15,1609.9,1609.15,1609.9,3300
11/28/2018 2:28:00 PM,1609.15,1609.15,1609.15,1609.15,1500
11/28/2018 2:27:00 PM,1609.8,1609.8,1609,1609.15,8700
11/28/2018 2:26:00 PM,1609.65,1610.05,1609.65,1609.8,2100
11/28/2018 2:25:00 PM,1609.65,1609.65,1609.65,1609.65,2400
11/28/2018 2:24:00 PM,1610,1610,1609.15,1609.65,2400
11/28/2018 2:23:00 PM,1610.2,1610.35,1610,1610,2700
11/28/2018 2:22:00 PM,1609.75,1610.2,1609.75,1610.2,3000
11/28/2018 2:21:00 PM,1609.75,1609.75,1609.75,1609.75,2100
11/28/2018 2:20:00 PM,1609.85,1610.3,1609.75,1609.75,2700
11/28/2018 2:19:00 PM,1608.65,1609.85,1608.65,1609.85,5100
11/28/2018 2:18:00 PM,1609.6,1609.6,1608.65,1608.65,4200
11/28/2018 2:17:00 PM,1607.7,1609.6,1606.8,1609.6,5700
11/28/2018 2:16:00 PM,1607.4,1608.2,1606.65,1606.65,5700
11/28/2018 2:15:00 PM,1607.5,1607.5,1607.25,1607.4,1800
11/28/2018 2:14:00 PM,1609.45,1609.45,1606.25,1607.5,2100
11/28/2018 2:13:00 PM,1607.95,1609.45,1607.4,1609.45,6600
11/28/2018 2:12:00 PM,1606.25,1607.95,1605.85,1607.95,7200
11/28/2018 2:11:00 PM,1607.9,1608.75,1607.05,1607.05,6600
11/28/2018 2:10:00 PM,1607.9,1608.4,1607.3,1607.9,7500
11/28/2018 2:09:00 PM,1607.35,1609.25,1605.5,1607.5,15000
11/28/2018 2:08:00 PM,1614.05,1614.05,1608.35,1608.35,20100
11/28/2018 2:07:00 PM,1617.95,1617.95,1614.05,1614.05,6000
11/28/2018 2:06:00 PM,1616.95,1617,1616.5,1617,1800
11/28/2018 2:05:00 PM,1617.1,1617.25,1616.6,1616.95,2700
11/28/2018 2:04:00 PM,1616.1,1618,1616.1,1617.1,12000
11/28/2018 2:03:00 PM,1614.5,1616.75,1614.5,1616.1,6600
11/28/2018 2:02:00 PM,1614.4,1614.85,1614.25,1614.5,11700
11/28/2018 2:01:00 PM,1615.35,1615.35,1614.4,1614.4,4500
11/28/2018 2:00:00 PM,1615.05,1615.35,1615.05,1615.35,2700
11/28/2018 1:59:00 PM,1614.95,1615.05,1614.95,1615.05,1800
11/28/2018 1:58:00 PM,1614.95,1614.95,1614.95,1614.95,2400
11/28/2018 1:57:00 PM,1615.4,1617,1614.95,1614.95,6900
11/28/2018 1:56:00 PM,1615.4,1615.4,1615.4,1615.4,900
11/28/2018 1:55:00 PM,1615.55,1616,1615.4,1615.4,40800
11/28/2018 1:54:00 PM,1613.9,1615.6,1613.9,1615.55,2700
11/28/2018 1:53:00 PM,1613.9,1613.9,1613.9,1613.9,2700
11/28/2018 1:52:00 PM,1614.15,1614.15,1613.9,1613.9,2400
11/28/2018 1:51:00 PM,1613.85,1614.15,1613.4,1614.15,4200
11/28/2018 1:50:00 PM,1613.2,1613.85,1613.2,1613.85,1200
11/28/2018 1:49:00 PM,1613.5,1613.5,1613.2,1613.2,2700
11/28/2018 1:48:00 PM,1614.1,1614.1,1613.5,1613.5,1800
11/28/2018 1:47:00 PM,1613.5,1615.05,1613.5,1614.1,6000
11/28/2018 1:46:00 PM,1613.5,1613.5,1613.5,1613.5,2400
11/28/2018 1:45:00 PM,1613.95,1613.95,1613.5,1613.5,2400
11/28/2018 1:44:00 PM,1613.95,1613.95,1613.95,1613.95,16800
11/28/2018 1:43:00 PM,1614,1614,1613.95,1613.95,3000
11/28/2018 1:42:00 PM,1613.65,1614,1613.65,1614,2700
11/28/2018 1:41:00 PM,1612.9,1613.65,1612.9,1613.65,2400
11/28/2018 1:40:00 PM,1612.9,1612.9,1612.9,1612.9,9600
11/28/2018 1:39:00 PM,1613.5,1613.5,1612.5,1612.9,28800
11/28/2018 1:38:00 PM,1613.45,1613.5,1613.35,1613.5,4200
11/28/2018 1:37:00 PM,1613.25,1613.45,1613.15,1613.45,2400
11/28/2018 1:36:00 PM,1612.95,1613.25,1612.95,1613.25,7500
11/28/2018 1:35:00 PM,1614.15,1614.15,1612.95,1612.95,7800
11/28/2018 1:34:00 PM,1613.75,1614.45,1613.75,1614.15,4200
11/28/2018 1:33:00 PM,1613.75,1613.75,1613.75,1613.75,900
11/28/2018 1:32:00 PM,1612,1613.75,1612,1613.75,2100
11/28/2018 1:31:00 PM,1611.25,1612.4,1611.25,1612,6900
11/28/2018 1:30:00 PM,1611.9,1613.9,1611.2,1611.25,6900
11/28/2018 1:29:00 PM,1611.9,1611.9,1611.9,1611.9,2400
11/28/2018 1:28:00 PM,1612.35,1612.45,1612.35,1612.45,1200
11/28/2018 1:27:00 PM,1611.45,1613,1611.45,1612.35,1800
11/28/2018 1:26:00 PM,1612.95,1613.3,1611.45,1611.45,3300
11/28/2018 1:25:00 PM,1613.25,1613.55,1612.95,1612.95,1500
11/28/2018 1:24:00 PM,1613.6,1613.7,1613.25,1613.25,3300
11/28/2018 1:23:00 PM,1612.65,1613.6,1612.55,1613.6,2700
11/28/2018 1:22:00 PM,1611.35,1612.7,1611.35,1612.65,1500
11/28/2018 1:21:00 PM,1610.7,1611.4,1610.7,1611.35,2100
11/28/2018 1:20:00 PM,1612.5,1612.5,1610.95,1610.95,10200
11/28/2018 1:19:00 PM,1613.8,1613.8,1612.5,1612.5,17100
11/28/2018 1:18:00 PM,1612.65,1613.8,1612.65,1613.8,2700
11/28/2018 1:17:00 PM,1614.3,1614.3,1612.65,1612.65,9600
11/28/2018 1:16:00 PM,1614.2,1615,1614.2,1614.3,4200
11/28/2018 1:15:00 PM,1613.75,1614.2,1613.75,1614.2,4800
11/28/2018 1:14:00 PM,1612.8,1614.05,1612.8,1613.75,5400
11/28/2018 1:13:00 PM,1612.25,1612.8,1612.25,1612.8,600
11/28/2018 1:12:00 PM,1610.6,1612.25,1610.6,1612.25,39900
11/28/2018 1:11:00 PM,1610.6,1610.6,1610.6,1610.6,1200
11/28/2018 1:10:00 PM,1610.8,1610.8,1610.3,1610.6,3300
11/28/2018 1:09:00 PM,1610.8,1610.8,1610.8,1610.8,2400
11/28/2018 1:08:00 PM,1611.6,1611.6,1610.8,1610.8,4200
11/28/2018 1:07:00 PM,1611.15,1611.6,1611.15,1611.6,4500
11/28/2018 1:06:00 PM,1610.6,1611.15,1610.6,1611.15,2700
11/28/2018 1:05:00 PM,1610.4,1610.6,1610.4,1610.6,900
11/28/2018 1:04:00 PM,1610.25,1610.4,1610.25,1610.4,1500
11/28/2018 1:03:00 PM,1612.9,1612.9,1610.25,1610.25,2700
11/28/2018 1:02:00 PM,1612.25,1612.9,1612,1612.9,1500
11/28/2018 1:01:00 PM,1612.05,1612.25,1612.05,1612.25,3600
11/28/2018 1:00:00 PM,1612.65,1612.65,1611.9,1612.05,1800
11/28/2018 12:59:00 PM,1613.15,1613.15,1611.85,1612.65,4500
11/28/2018 12:58:00 PM,1613.6,1613.6,1613.1,1613.15,2100
11/28/2018 12:57:00 PM,1612,1613.6,1612,1613.6,2100
11/28/2018 12:56:00 PM,1612.75,1612.75,1612,1612,2400
11/28/2018 12:55:00 PM,1613.3,1613.35,1612.75,1612.75,5100
11/28/2018 12:54:00 PM,1613.35,1613.7,1613.3,1613.3,1500
11/28/2018 12:53:00 PM,1613.35,1613.35,1613.35,1613.35,4200
11/28/2018 12:52:00 PM,1614,1614,1613.35,1613.35,4500
11/28/2018 12:51:00 PM,1614,1614,1614,1614,3600
11/28/2018 12:50:00 PM,1614.35,1614.35,1614,1614,1200
11/28/2018 12:49:00 PM,1614.2,1614.35,1614,1614.35,4500
11/28/2018 12:48:00 PM,1614.45,1615,1614,1614.2,10800
11/28/2018 12:47:00 PM,1613.55,1614.45,1613.55,1614.45,1500
11/28/2018 12:46:00 PM,1613.7,1613.7,1613.45,1613.55,3000
11/28/2018 12:45:00 PM,1614.1,1614.1,1613.7,1613.7,1500
11/28/2018 12:44:00 PM,1613.2,1614.1,1613.2,1614.1,2100
11/28/2018 12:43:00 PM,1613.2,1613.2,1613.2,1613.2,600
11/28/2018 12:42:00 PM,1612.75,1613.9,1612.75,1613.2,8400
11/28/2018 12:41:00 PM,1614,1614,1612.75,1612.75,2700
11/28/2018 12:40:00 PM,1613.15,1614,1613.15,1614,9900
11/28/2018 12:39:00 PM,1610.6,1613.15,1610.6,1613.15,2700
11/28/2018 12:38:00 PM,1611,1611.6,1610.6,1610.6,7200
11/28/2018 12:37:00 PM,1612,1612.1,1610.5,1611,9300
11/28/2018 12:36:00 PM,1612,1612,1612,1612,3000
11/28/2018 12:35:00 PM,1612,1612,1611.1,1612,3300
11/28/2018 12:34:00 PM,1611,1612,1611,1612,4800
11/28/2018 12:33:00 PM,1611.95,1611.95,1611,1611,6000
11/28/2018 12:32:00 PM,1614,1614,1611.95,1611.95,6000
11/28/2018 12:31:00 PM,1614,1614,1614,1614,2400
11/28/2018 12:30:00 PM,1613.45,1614,1613.45,1614,1500
11/28/2018 12:29:00 PM,1613.45,1613.45,1613.45,1613.45,2400
11/28/2018 12:28:00 PM,1613,1613.8,1612.95,1613.45,5400
11/28/2018 12:27:00 PM,1613,1613,1613,1613,3300
11/28/2018 12:26:00 PM,1613.65,1613.65,1613,1613,2700
11/28/2018 12:25:00 PM,1613.95,1613.95,1613.25,1613.65,5700
11/28/2018 12:24:00 PM,1613.85,1614.4,1613.7,1613.95,11100
11/28/2018 12:23:00 PM,1613.8,1613.85,1613.8,1613.85,1800
11/28/2018 12:22:00 PM,1614.4,1614.4,1612.9,1613.5,10500
11/28/2018 12:21:00 PM,1612.55,1614.4,1612.55,1614.4,4200
11/28/2018 12:20:00 PM,1612,1612.55,1612,1612.55,3600
11/28/2018 12:19:00 PM,1612.45,1612.45,1611.9,1612,3000
11/28/2018 12:18:00 PM,1611.3,1612.5,1611.2,1612.45,9000
11/28/2018 12:17:00 PM,1611.4,1611.7,1611.05,1611.3,27300
11/28/2018 12:16:00 PM,1610.9,1611.4,1609.8,1611.4,12600
11/28/2018 12:15:00 PM,1610.15,1610.9,1609.8,1610.9,5700
11/28/2018 12:14:00 PM,1609.55,1610.35,1609.55,1610.15,6600
11/28/2018 12:13:00 PM,1609.55,1609.55,1609.55,1609.55,54900
11/28/2018 12:12:00 PM,1610,1610,1609.55,1609.55,20700
11/28/2018 12:11:00 PM,1610.35,1610.35,1610,1610,1800
11/28/2018 12:10:00 PM,1609.65,1610.35,1609.65,1610.35,6600
11/28/2018 12:09:00 PM,1609.05,1609.65,1609.05,1609.65,2100
11/28/2018 12:08:00 PM,1607.85,1609.05,1607.85,1609.05,15900
11/28/2018 12:07:00 PM,1608,1608,1607.85,1607.85,2100
11/28/2018 12:06:00 PM,1608.05,1608.05,1608,1608,1800
11/28/2018 12:05:00 PM,1606.65,1608.05,1606.65,1608.05,4500
11/28/2018 12:04:00 PM,1607,1607,1606.65,1606.65,3000
11/28/2018 12:03:00 PM,1609.85,1609.85,1607,1607,3600
11/28/2018 12:02:00 PM,1609.15,1609.85,1608.5,1609.85,3600
11/28/2018 12:01:00 PM,1608.35,1609.15,1607.8,1609.15,4200
11/28/2018 12:00:00 PM,1608.4,1608.4,1608,1608.35,9600
11/28/2018 11:59:00 AM,1608.75,1609,1608.4,1608.4,3900
11/28/2018 11:58:00 AM,1610,1610,1608.75,1608.75,8100
11/28/2018 11:57:00 AM,1608.55,1610,1608.55,1610,3900
11/28/2018 11:56:00 AM,1609,1609,1608.55,1608.55,9600
11/28/2018 11:55:00 AM,1609.5,1609.9,1608.5,1609,31500
11/28/2018 11:54:00 AM,1608.75,1609.5,1608.55,1609.5,8100
11/28/2018 11:53:00 AM,1607.95,1609.15,1607.95,1608.75,8700
11/28/2018 11:52:00 AM,1608.3,1608.3,1607.5,1607.95,60000
11/28/2018 11:51:00 AM,1608.35,1608.35,1607.7,1608.3,10200
11/28/2018 11:50:00 AM,1608.35,1608.35,1608.35,1608.35,5100
11/28/2018 11:49:00 AM,1608.35,1609.4,1608.35,1608.55,8700
11/28/2018 11:48:00 AM,1607.45,1608.35,1607.45,1608.35,5100
11/28/2018 11:47:00 AM,1606.5,1607.45,1606.5,1607.45,1800
11/28/2018 11:46:00 AM,1606.6,1606.6,1605.8,1606.5,2700
11/28/2018 11:45:00 AM,1605.8,1606.6,1605.8,1606.6,4200
11/28/2018 11:44:00 AM,1605.8,1605.8,1605.8,1605.8,1200
11/28/2018 11:43:00 AM,1605.8,1605.8,1605.8,1605.8,29400
11/28/2018 11:42:00 AM,1606.45,1607.35,1605.8,1605.8,3000
11/28/2018 11:41:00 AM,1604.2,1606.8,1604.2,1606.45,12900
11/28/2018 11:40:00 AM,1603.25,1604.2,1603.25,1604.2,2100
11/28/2018 11:39:00 AM,1601.85,1603.25,1601.85,1603.25,1500
11/28/2018 11:38:00 AM,1602.1,1602.5,1601.85,1601.85,3000
11/28/2018 11:37:00 AM,1602.8,1603.2,1602.1,1602.1,2700
11/28/2018 11:36:00 AM,1603.4,1603.4,1601.35,1602.8,13200
11/28/2018 11:35:00 AM,1600.9,1602.65,1600.9,1602.65,5100
11/28/2018 11:34:00 AM,1600.35,1600.9,1600.35,1600.9,4200
11/28/2018 11:33:00 AM,1600.65,1600.65,1600,1600,10500
11/28/2018 11:32:00 AM,1601.75,1601.75,1600,1600.65,15600
11/28/2018 11:31:00 AM,1604.65,1604.65,1601.75,1601.75,7200
11/28/2018 11:30:00 AM,1602.95,1605.15,1602.95,1604.75,7500
11/28/2018 11:29:00 AM,1602.3,1602.95,1602.3,1602.95,3300
11/28/2018 11:28:00 AM,1603.15,1603.15,1602.3,1602.3,3300
11/28/2018 11:27:00 AM,1602.15,1603.15,1602.15,1603.15,2400
11/28/2018 11:26:00 AM,1602.55,1603.5,1602.15,1602.15,23400
11/28/2018 11:25:00 AM,1602.55,1602.55,1602.55,1602.55,3900
11/28/2018 11:24:00 AM,1600.6,1603.1,1600.6,1602.55,35700
11/28/2018 11:23:00 AM,1601.85,1601.85,1600.6,1600.6,3300
11/28/2018 11:22:00 AM,1601.85,1601.85,1601.85,1601.85,1500
11/28/2018 11:21:00 AM,1601.35,1601.85,1601.35,1601.85,10800
11/28/2018 11:20:00 AM,1601.4,1601.9,1601.35,1601.35,4200
11/28/2018 11:19:00 AM,1600,1601.4,1599.8,1601.4,15300
11/28/2018 11:18:00 AM,1602.65,1602.65,1600,1600,12300
11/28/2018 11:17:00 AM,1604,1604.55,1602.65,1602.65,6900
11/28/2018 11:16:00 AM,1602.05,1604.2,1602.05,1604,10500
11/28/2018 11:15:00 AM,1600.25,1603,1600.25,1602.05,6900
11/28/2018 11:14:00 AM,1601.5,1601.5,1600.25,1600.25,10500
11/28/2018 11:13:00 AM,1602.55,1602.55,1601.25,1601.5,8100
11/28/2018 11:12:00 AM,1602,1603,1602,1602.55,7800
11/28/2018 11:11:00 AM,1606,1606,1601.9,1602,14700
11/28/2018 11:10:00 AM,1606.5,1606.5,1606,1606,9900
11/28/2018 11:09:00 AM,1607,1607,1606.5,1606.5,7500
11/28/2018 11:08:00 AM,1607,1607,1607,1607,3600
11/28/2018 11:07:00 AM,1606.8,1606.8,1606.8,1606.8,2700
11/28/2018 11:06:00 AM,1605.6,1606.8,1605.6,1606.8,1500
11/28/2018 11:05:00 AM,1605.35,1605.75,1605.35,1605.6,3300
11/28/2018 11:04:00 AM,1605.2,1605.35,1604.4,1605.35,4500
11/28/2018 11:03:00 AM,1604,1605.2,1604,1605.2,4800
11/28/2018 11:02:00 AM,1604,1604,1604,1604,18900
11/28/2018 11:01:00 AM,1606.55,1606.55,1603.95,1604,31800
11/28/2018 11:00:00 AM,1605.4,1607.35,1605.4,1606.55,15600
11/28/2018 10:59:00 AM,1605.25,1605.55,1604.7,1605.4,11100
11/28/2018 10:58:00 AM,1603.8,1605.25,1603.8,1605.25,2700
11/28/2018 10:57:00 AM,1603.8,1603.8,1603.8,1603.8,1800
11/28/2018 10:56:00 AM,1603.55,1603.8,1603.55,1603.8,5100
11/28/2018 10:55:00 AM,1605.1,1605.1,1602.4,1603.55,7800
11/28/2018 10:54:00 AM,1606.5,1606.5,1605.1,1605.1,7200
11/28/2018 10:53:00 AM,1604.2,1606.5,1604.2,1606.5,5100
11/28/2018 10:52:00 AM,1603.2,1604.2,1602.6,1604.2,4500
11/28/2018 10:51:00 AM,1602.4,1604.05,1601.1,1603.2,16800
11/28/2018 10:50:00 AM,1607,1607,1602.5,1602.5,10500
11/28/2018 10:49:00 AM,1607,1607,1606.5,1607,4800
11/28/2018 10:48:00 AM,1607,1607,1607,1607,3300
11/28/2018 10:47:00 AM,1608.4,1608.4,1607,1607,3300
11/28/2018 10:46:00 AM,1608.4,1608.4,1608.4,1608.4,5100
11/28/2018 10:45:00 AM,1607.8,1608.9,1607.8,1608.4,4500
11/28/2018 10:44:00 AM,1607.4,1608.2,1607.4,1607.8,3300
11/28/2018 10:43:00 AM,1607.5,1607.65,1607.4,1607.4,6900
11/28/2018 10:42:00 AM,1608.85,1608.85,1607,1607.7,3300
11/28/2018 10:41:00 AM,1609,1609,1608.85,1608.85,6000
11/28/2018 10:40:00 AM,1609,1609,1609,1609,2700
11/28/2018 10:39:00 AM,1609.25,1609.5,1609,1609,7800
11/28/2018 10:38:00 AM,1610.05,1610.05,1609.25,1609.25,5400
11/28/2018 10:37:00 AM,1610.35,1610.35,1609.8,1610.05,7800
11/28/2018 10:36:00 AM,1608.3,1610.35,1607.55,1610.35,7800
11/28/2018 10:35:00 AM,1608,1608.3,1605.95,1608.3,10800
11/28/2018 10:34:00 AM,1609.1,1609.1,1608,1608,8100
11/28/2018 10:33:00 AM,1610,1610.3,1608.95,1609.1,6600
11/28/2018 10:32:00 AM,1611,1611,1610,1610,9000
11/28/2018 10:31:00 AM,1611,1611,1611,1611,5400
11/28/2018 10:30:00 AM,1610.15,1611,1610.15,1611,6000
11/28/2018 10:29:00 AM,1611.95,1611.95,1610.6,1610.6,6300
11/28/2018 10:28:00 AM,1611.7,1612.7,1611.7,1611.95,6600
11/28/2018 10:27:00 AM,1610.45,1611.75,1610.45,1611.7,7800
11/28/2018 10:26:00 AM,1610,1610.45,1609.5,1610.45,6600
11/28/2018 10:25:00 AM,1610.8,1610.8,1609.9,1610,4800
11/28/2018 10:24:00 AM,1609.65,1610.8,1609.65,1610.8,5100
11/28/2018 10:23:00 AM,1610,1610,1609.65,1609.65,2100
11/28/2018 10:22:00 AM,1611,1611,1609.1,1610,7800
11/28/2018 10:21:00 AM,1612.85,1612.85,1611,1611,8700
11/28/2018 10:20:00 AM,1612.95,1612.95,1612.25,1612.85,3600
11/28/2018 10:19:00 AM,1612.85,1612.95,1612.65,1612.95,4800
11/28/2018 10:18:00 AM,1612.25,1612.85,1611.95,1612.85,7800
11/28/2018 10:17:00 AM,1612,1612.25,1611.85,1612.15,3900
11/28/2018 10:16:00 AM,1612.6,1612.6,1611.9,1612,19800
11/28/2018 10:15:00 AM,1613.05,1613.05,1612.55,1612.8,15000
11/28/2018 10:14:00 AM,1613.5,1613.5,1613.05,1613.05,5700
11/28/2018 10:13:00 AM,1614.2,1614.2,1613.4,1613.5,15600
11/28/2018 10:12:00 AM,1611.3,1614.2,1611.3,1614.2,4500
11/28/2018 10:11:00 AM,1614.2,1614.2,1611.25,1611.3,7800
11/28/2018 10:10:00 AM,1612.6,1614.55,1612.6,1614.2,8100
11/28/2018 10:09:00 AM,1613.85,1614,1612.95,1613.45,6000
11/28/2018 10:08:00 AM,1615.4,1615.4,1613.6,1613.85,8400
11/28/2018 10:07:00 AM,1618,1618,1615.1,1615.4,6900
11/28/2018 10:06:00 AM,1619.85,1619.85,1618,1618,8700
11/28/2018 10:05:00 AM,1622,1622,1619.35,1619.85,15600
11/28/2018 10:04:00 AM,1621.05,1621.5,1620.55,1621.15,5100
11/28/2018 10:03:00 AM,1621.45,1621.45,1620.9,1620.9,4500
11/28/2018 10:02:00 AM,1621.05,1621.55,1621.05,1621.45,6900
11/28/2018 10:01:00 AM,1621,1621.05,1621,1621.05,4200
11/28/2018 10:00:00 AM,1620.55,1621,1620.05,1621,5700
11/28/2018 9:59:00 AM,1620.95,1620.95,1620,1620.55,4800
11/28/2018 9:58:00 AM,1621,1621,1620.15,1620.95,8700
11/28/2018 9:57:00 AM,1620.25,1621.2,1620.25,1621,8400
11/28/2018 9:56:00 AM,1620,1620.95,1620,1620.25,7200
11/28/2018 9:55:00 AM,1620.45,1621.85,1620,1620,6900
11/28/2018 9:54:00 AM,1619.55,1620.45,1619.05,1620.45,7800
11/28/2018 9:53:00 AM,1619.2,1619.85,1619.2,1619.55,5400
11/28/2018 9:52:00 AM,1619.25,1619.8,1619.2,1619.2,5400
11/28/2018 9:51:00 AM,1619.8,1619.95,1619.25,1619.25,4500
11/28/2018 9:50:00 AM,1619.5,1619.85,1619,1619.8,6600
11/28/2018 9:49:00 AM,1619.1,1620.05,1618.95,1619.5,9300
11/28/2018 9:48:00 AM,1618.9,1619.35,1618.7,1619.1,8400
11/28/2018 9:47:00 AM,1619.7,1619.7,1617.9,1618.9,8100
11/28/2018 9:46:00 AM,1621.05,1621.3,1619.7,1619.7,11400
11/28/2018 9:45:00 AM,1621.1,1621.1,1621,1621.05,2700
11/28/2018 9:44:00 AM,1621.35,1621.35,1620.05,1621.1,5700
11/28/2018 9:43:00 AM,1620.6,1621.35,1620,1621.35,8400
11/28/2018 9:42:00 AM,1621.5,1621.65,1620.6,1620.6,13500
11/28/2018 9:41:00 AM,1623.25,1624.15,1620.8,1620.8,11700
