Date,PNB18DECFUT O,PNB18DECFUT H,PNB18DECFUT L,PNB18DECFUT C,PNB18DECFUT V
10/29/2018 1:39:00 PM,71.45,71.45,71.45,71.45,0
10/29/2018 1:38:00 PM,71.45,71.45,71.45,71.45,0
10/29/2018 1:37:00 PM,71.45,71.45,71.45,71.45,0
10/29/2018 1:36:00 PM,71.45,71.45,71.45,71.45,0
10/29/2018 1:35:00 PM,71.65,71.65,71.45,71.45,5500
10/29/2018 1:34:00 PM,71.65,71.65,71.65,71.65,0
10/29/2018 1:33:00 PM,71.65,71.65,71.65,71.65,0
10/29/2018 1:32:00 PM,71.65,71.65,71.65,71.65,0
10/29/2018 1:31:00 PM,71.65,71.65,71.65,71.65,0
10/29/2018 1:30:00 PM,71.65,71.65,71.65,71.65,0
10/29/2018 1:29:00 PM,71.65,71.65,71.65,71.65,0
10/29/2018 1:28:00 PM,71.65,71.65,71.65,71.65,0
10/29/2018 1:27:00 PM,71.65,71.65,71.65,71.65,0
10/29/2018 1:26:00 PM,71.65,71.65,71.65,71.65,0
10/29/2018 1:25:00 PM,71.5,71.65,71.5,71.65,5500
10/29/2018 1:24:00 PM,71.5,71.5,71.5,71.5,0
10/29/2018 1:23:00 PM,71.5,71.5,71.5,71.5,0
10/29/2018 1:22:00 PM,71.5,71.5,71.5,71.5,0
10/29/2018 1:21:00 PM,71.45,71.5,71.45,71.5,5500
10/29/2018 1:20:00 PM,71.45,71.45,71.45,71.45,5500
10/29/2018 1:19:00 PM,71.45,71.7,71.45,71.5,22000
10/29/2018 1:18:00 PM,71.15,71.45,71.15,71.45,5500
10/29/2018 1:17:00 PM,71.15,71.15,71.15,71.15,0
10/29/2018 1:16:00 PM,71.15,71.15,71.15,71.15,0
10/29/2018 1:15:00 PM,71.15,71.15,71.15,71.15,0
10/29/2018 1:14:00 PM,71.15,71.15,71.15,71.15,0
10/29/2018 1:13:00 PM,71.15,71.15,71.15,71.15,0
10/29/2018 1:12:00 PM,71.15,71.15,71.15,71.15,0
10/29/2018 1:11:00 PM,71.15,71.15,71.15,71.15,0
10/29/2018 1:10:00 PM,71.3,71.3,71.15,71.15,5500
10/29/2018 1:09:00 PM,71,71.35,71,71.3,11000
10/29/2018 1:08:00 PM,70.75,71,70.75,71,11000
10/29/2018 1:07:00 PM,70.75,70.75,70.75,70.75,0
10/29/2018 1:06:00 PM,70.8,70.8,70.75,70.75,5500
10/29/2018 1:05:00 PM,70.8,70.8,70.8,70.8,5500
10/29/2018 1:04:00 PM,71.05,71.05,70.85,70.95,16500
10/29/2018 1:03:00 PM,71.1,71.1,71,71.05,11000
10/29/2018 1:02:00 PM,71.1,71.1,71.1,71.1,0
10/29/2018 1:01:00 PM,71.1,71.1,71.1,71.1,0
10/29/2018 1:00:00 PM,71.1,71.1,71.1,71.1,0
10/29/2018 12:59:00 PM,71.1,71.1,71.1,71.1,0
10/29/2018 12:58:00 PM,71.25,71.25,71.1,71.1,5500
10/29/2018 12:57:00 PM,71.25,71.25,71.25,71.25,0
10/29/2018 12:56:00 PM,71.15,71.25,71.15,71.25,5500
10/29/2018 12:55:00 PM,71,71.15,71,71.15,5500
10/29/2018 12:54:00 PM,71,71,71,71,0
10/29/2018 12:53:00 PM,71,71,71,71,0
10/29/2018 12:52:00 PM,71,71,71,71,5500
10/29/2018 12:51:00 PM,71,71,71,71,16500
10/29/2018 12:50:00 PM,71,71,71,71,0
10/29/2018 12:49:00 PM,71,71,71,71,0
10/29/2018 12:48:00 PM,70.9,71,70.9,71,5500
10/29/2018 12:47:00 PM,71.1,71.15,70.9,70.9,22000
10/29/2018 12:46:00 PM,71.1,71.2,71.1,71.2,5500
10/29/2018 12:45:00 PM,71.1,71.15,71.1,71.1,38500
10/29/2018 12:44:00 PM,71.2,71.2,71,71,16500
10/29/2018 12:43:00 PM,71.3,71.3,71.2,71.2,5500
10/29/2018 12:42:00 PM,71.05,71.45,71.05,71.3,16500
10/29/2018 12:41:00 PM,71.2,71.2,71.05,71.05,5500
10/29/2018 12:40:00 PM,71,71.2,71,71.2,33000
10/29/2018 12:39:00 PM,70.8,71,70.8,71,5500
10/29/2018 12:38:00 PM,70.7,70.8,70.7,70.8,5500
10/29/2018 12:37:00 PM,70.8,70.8,70.7,70.7,5500
10/29/2018 12:36:00 PM,70.8,70.8,70.8,70.8,0
10/29/2018 12:35:00 PM,70.4,70.8,70.4,70.8,5500
10/29/2018 12:34:00 PM,70.4,70.4,70.4,70.4,0
10/29/2018 12:33:00 PM,70.1,70.4,70.1,70.4,5500
10/29/2018 12:32:00 PM,70.1,70.1,70.1,70.1,0
10/29/2018 12:31:00 PM,70.1,70.1,70.1,70.1,5500
10/29/2018 12:30:00 PM,69.9,69.9,69.9,69.9,0
10/29/2018 12:29:00 PM,69.9,69.9,69.9,69.9,0
10/29/2018 12:28:00 PM,69.9,69.9,69.9,69.9,0
10/29/2018 12:27:00 PM,69.9,69.9,69.9,69.9,0
10/29/2018 12:26:00 PM,69.9,69.9,69.9,69.9,0
10/29/2018 12:25:00 PM,69.9,69.9,69.9,69.9,0
10/29/2018 12:24:00 PM,69.9,69.9,69.9,69.9,0
10/29/2018 12:23:00 PM,70,70,69.9,69.9,5500
10/29/2018 12:22:00 PM,70,70,70,70,0
10/29/2018 12:21:00 PM,70,70,70,70,5500
10/29/2018 12:20:00 PM,70,70,70,70,0
10/29/2018 12:19:00 PM,70,70,70,70,0
10/29/2018 12:18:00 PM,70.3,70.3,70,70,16500
10/29/2018 12:17:00 PM,70.45,70.45,70.25,70.3,11000
10/29/2018 12:16:00 PM,70.3,70.45,70.3,70.45,5500
10/29/2018 12:15:00 PM,70.25,70.45,70.25,70.3,16500
10/29/2018 12:14:00 PM,70.15,70.25,70.15,70.25,5500
10/29/2018 12:13:00 PM,70.1,70.15,70.1,70.15,5500
10/29/2018 12:12:00 PM,70.3,70.3,70.1,70.1,11000
10/29/2018 12:11:00 PM,70.35,70.35,70.3,70.3,22000
10/29/2018 12:10:00 PM,70.25,70.35,70.25,70.35,5500
10/29/2018 12:09:00 PM,70.2,70.25,70.2,70.25,60500
10/29/2018 12:08:00 PM,70.1,70.2,70.1,70.2,5500
10/29/2018 12:07:00 PM,70.05,70.1,70.05,70.1,5500
10/29/2018 12:06:00 PM,70.05,70.05,70.05,70.05,0
10/29/2018 12:05:00 PM,70,70.2,70,70.05,33000
10/29/2018 12:04:00 PM,69.7,70,69.7,70,27500
10/29/2018 12:03:00 PM,69.65,69.7,69.65,69.7,11000
10/29/2018 12:02:00 PM,69.6,69.65,69.6,69.65,11000
10/29/2018 12:01:00 PM,69.55,69.6,69.55,69.6,5500
10/29/2018 12:00:00 PM,69.45,69.55,69.45,69.55,5500
10/29/2018 11:59:00 AM,69.5,69.5,69.45,69.45,5500
10/29/2018 11:58:00 AM,69.5,69.5,69.5,69.5,0
10/29/2018 11:57:00 AM,69.4,69.5,69.3,69.5,16500
10/29/2018 11:56:00 AM,69.45,69.45,69.4,69.4,5500
10/29/2018 11:55:00 AM,69.45,69.45,69.45,69.45,0
10/29/2018 11:54:00 AM,69.35,69.45,69.35,69.45,5500
10/29/2018 11:53:00 AM,69.35,69.35,69.35,69.35,0
10/29/2018 11:52:00 AM,69.35,69.35,69.35,69.35,0
10/29/2018 11:51:00 AM,69.35,69.35,69.35,69.35,0
10/29/2018 11:50:00 AM,69.65,69.65,69.35,69.35,5500
10/29/2018 11:49:00 AM,69.65,69.65,69.65,69.65,0
10/29/2018 11:48:00 AM,69.65,69.65,69.65,69.65,0
10/29/2018 11:47:00 AM,69.5,69.65,69.5,69.65,16500
10/29/2018 11:46:00 AM,69.5,69.5,69.5,69.5,0
10/29/2018 11:45:00 AM,69.5,69.5,69.5,69.5,0
10/29/2018 11:44:00 AM,69.5,69.5,69.5,69.5,0
10/29/2018 11:43:00 AM,69.5,69.5,69.5,69.5,0
10/29/2018 11:42:00 AM,69.5,69.5,69.5,69.5,0
10/29/2018 11:41:00 AM,69.5,69.5,69.5,69.5,0
10/29/2018 11:40:00 AM,69.75,69.75,69.45,69.5,16500
10/29/2018 11:39:00 AM,69.75,69.75,69.75,69.75,0
10/29/2018 11:38:00 AM,69.75,69.75,69.75,69.75,0
10/29/2018 11:37:00 AM,69.75,69.75,69.75,69.75,0
10/29/2018 11:36:00 AM,69.75,69.75,69.75,69.75,5500
10/29/2018 11:35:00 AM,69.75,69.75,69.75,69.75,0
10/29/2018 11:34:00 AM,69.7,69.75,69.7,69.75,5500
10/29/2018 11:33:00 AM,69.95,69.95,69.7,69.7,5500
10/29/2018 11:32:00 AM,69.85,69.95,69.8,69.95,22000
10/29/2018 11:31:00 AM,69.75,69.85,69.75,69.85,16500
10/29/2018 11:30:00 AM,69.8,69.8,69.75,69.75,5500
10/29/2018 11:29:00 AM,69.75,69.8,69.7,69.8,11000
10/29/2018 11:28:00 AM,69.75,69.75,69.75,69.75,0
10/29/2018 11:27:00 AM,69.9,69.9,69.75,69.75,5500
10/29/2018 11:26:00 AM,69.9,69.9,69.9,69.9,0
10/29/2018 11:25:00 AM,69.9,69.9,69.9,69.9,0
10/29/2018 11:24:00 AM,69.9,69.9,69.9,69.9,22000
10/29/2018 11:23:00 AM,69.9,69.9,69.9,69.9,0
10/29/2018 11:22:00 AM,69.9,69.9,69.9,69.9,5500
10/29/2018 11:21:00 AM,69.95,70,69.8,69.8,16500
10/29/2018 11:20:00 AM,69.95,69.95,69.95,69.95,0
10/29/2018 11:19:00 AM,69.95,69.95,69.95,69.95,11000
10/29/2018 11:18:00 AM,69.85,69.95,69.85,69.95,11000
10/29/2018 11:17:00 AM,69.85,69.85,69.85,69.85,5500
10/29/2018 11:16:00 AM,69.5,69.5,69.5,69.5,0
10/29/2018 11:15:00 AM,69.45,69.5,69.45,69.5,5500
10/29/2018 11:14:00 AM,69.5,69.5,69.45,69.45,11000
10/29/2018 11:13:00 AM,69.05,69.5,69.05,69.5,22000
10/29/2018 11:12:00 AM,69.05,69.05,69.05,69.05,0
10/29/2018 11:11:00 AM,68.9,69.05,68.9,69.05,11000
10/29/2018 11:10:00 AM,68.9,68.9,68.9,68.9,0
10/29/2018 11:09:00 AM,68.9,68.9,68.9,68.9,0
10/29/2018 11:08:00 AM,68.9,68.9,68.9,68.9,0
10/29/2018 11:07:00 AM,68.9,68.9,68.9,68.9,0
10/29/2018 11:06:00 AM,68.9,68.9,68.9,68.9,0
10/29/2018 11:05:00 AM,68.7,68.9,68.7,68.9,11000
10/29/2018 11:04:00 AM,68.7,68.7,68.7,68.7,0
10/29/2018 11:03:00 AM,68.7,68.7,68.7,68.7,0
10/29/2018 11:02:00 AM,68.7,68.7,68.7,68.7,0
10/29/2018 11:01:00 AM,68.6,68.75,68.6,68.7,11000
10/29/2018 11:00:00 AM,68.6,68.6,68.6,68.6,5500
10/29/2018 10:59:00 AM,68.45,68.45,68.45,68.45,0
10/29/2018 10:58:00 AM,68.45,68.45,68.45,68.45,0
10/29/2018 10:57:00 AM,68.65,68.65,68.45,68.45,5500
10/29/2018 10:56:00 AM,68.65,68.65,68.65,68.65,0
10/29/2018 10:55:00 AM,68.65,68.65,68.65,68.65,0
10/29/2018 10:54:00 AM,68.65,68.65,68.65,68.65,0
10/29/2018 10:53:00 AM,68.65,68.65,68.65,68.65,0
10/29/2018 10:52:00 AM,68.65,68.65,68.65,68.65,0
10/29/2018 10:51:00 AM,68.65,68.65,68.65,68.65,0
10/29/2018 10:50:00 AM,68.65,68.65,68.65,68.65,0
10/29/2018 10:49:00 AM,68.65,68.65,68.65,68.65,0
10/29/2018 10:48:00 AM,68.65,68.65,68.65,68.65,0
10/29/2018 10:47:00 AM,68.65,68.65,68.65,68.65,0
10/29/2018 10:46:00 AM,68.65,68.65,68.65,68.65,0
10/29/2018 10:45:00 AM,68.65,68.65,68.65,68.65,0
10/29/2018 10:44:00 AM,68.65,68.65,68.65,68.65,0
10/29/2018 10:43:00 AM,68.65,68.65,68.65,68.65,0
10/29/2018 10:42:00 AM,68.65,68.65,68.65,68.65,0
10/29/2018 10:41:00 AM,68.6,68.65,68.6,68.65,5500
10/29/2018 10:40:00 AM,68.6,68.6,68.6,68.6,5500
10/29/2018 10:39:00 AM,68.6,68.6,68.6,68.6,0
10/29/2018 10:38:00 AM,68.6,68.6,68.6,68.6,0
10/29/2018 10:37:00 AM,68.6,68.6,68.6,68.6,0
10/29/2018 10:36:00 AM,68.5,68.6,68.5,68.6,16500
10/29/2018 10:35:00 AM,68.2,68.2,68.2,68.2,0
10/29/2018 10:34:00 AM,68.2,68.2,68.2,68.2,0
10/29/2018 10:33:00 AM,68.2,68.2,68.2,68.2,0
10/29/2018 10:32:00 AM,68.2,68.2,68.2,68.2,0
10/29/2018 10:31:00 AM,68.2,68.2,68.2,68.2,0
10/29/2018 10:30:00 AM,68,68.2,68,68.2,5500
10/29/2018 10:29:00 AM,68,68,68,68,0
10/29/2018 10:28:00 AM,68,68,68,68,0
10/29/2018 10:27:00 AM,68,68,68,68,0
10/29/2018 10:26:00 AM,68,68,68,68,0
10/29/2018 10:25:00 AM,68,68,68,68,0
10/29/2018 10:24:00 AM,68,68,68,68,0
10/29/2018 10:23:00 AM,68.2,68.2,68,68,5500
10/29/2018 10:22:00 AM,67.85,68.2,67.85,68.2,5500
10/29/2018 10:21:00 AM,67.85,67.85,67.85,67.85,0
10/29/2018 10:20:00 AM,67.85,67.85,67.85,67.85,0
10/29/2018 10:19:00 AM,67.85,67.85,67.85,67.85,0
10/29/2018 10:18:00 AM,67.85,67.85,67.85,67.85,5500
10/29/2018 10:17:00 AM,67.85,67.85,67.85,67.85,0
10/29/2018 10:16:00 AM,68.05,68.05,67.85,67.85,5500
10/29/2018 10:15:00 AM,68.05,68.05,68.05,68.05,0
10/29/2018 10:14:00 AM,68.05,68.05,68.05,68.05,0
10/29/2018 10:13:00 AM,68.05,68.05,68.05,68.05,0
10/29/2018 10:12:00 AM,68,68.05,68,68.05,5500
10/29/2018 10:11:00 AM,68,68,68,68,0
10/29/2018 10:10:00 AM,68,68,68,68,0
10/29/2018 10:09:00 AM,68,68,68,68,5500
10/29/2018 10:08:00 AM,68.1,68.1,68.1,68.1,0
10/29/2018 10:07:00 AM,68.1,68.1,68.1,68.1,0
10/29/2018 10:06:00 AM,67.95,68.1,67.95,68.1,11000
10/29/2018 10:05:00 AM,67.85,67.95,67.85,67.95,5500
10/29/2018 10:04:00 AM,67.85,67.85,67.85,67.85,0
10/29/2018 10:03:00 AM,68.1,68.1,67.85,67.85,5500
10/29/2018 10:02:00 AM,68.1,68.1,68.1,68.1,11000
10/29/2018 10:01:00 AM,67.7,68.1,67.7,68.1,5500
10/29/2018 10:00:00 AM,67.7,67.7,67.7,67.7,0
10/29/2018 9:59:00 AM,67.7,67.7,67.7,67.7,0
10/29/2018 9:58:00 AM,67.7,67.7,67.7,67.7,0
10/29/2018 9:57:00 AM,67.7,67.7,67.7,67.7,0
10/29/2018 9:56:00 AM,67.75,67.75,67.7,67.7,5500
10/29/2018 9:55:00 AM,67.65,67.75,67.65,67.75,5500
10/29/2018 9:54:00 AM,67.5,67.65,67.5,67.65,5500
10/29/2018 9:53:00 AM,67.5,67.5,67.5,67.5,0
10/29/2018 9:52:00 AM,67.55,67.55,67.45,67.5,16500
10/29/2018 9:51:00 AM,67.55,67.55,67.55,67.55,0
10/29/2018 9:50:00 AM,67.55,67.55,67.55,67.55,0
10/29/2018 9:49:00 AM,67.55,67.55,67.55,67.55,0
10/29/2018 9:48:00 AM,67.4,67.55,67.4,67.55,110000
10/29/2018 9:47:00 AM,67.3,67.4,67.3,67.4,22000
10/29/2018 9:46:00 AM,67.25,67.3,67.2,67.3,16500
10/29/2018 9:45:00 AM,67.3,67.3,67.25,67.25,5500
10/29/2018 9:44:00 AM,67.3,67.3,67.3,67.3,0
10/29/2018 9:43:00 AM,67.25,67.3,67.25,67.3,5500
10/29/2018 9:42:00 AM,67.1,67.25,67.1,67.25,11000
10/29/2018 9:41:00 AM,67.1,67.1,67.1,67.1,0
10/29/2018 9:40:00 AM,67.1,67.1,67.1,67.1,5500
10/29/2018 9:39:00 AM,66.85,67.1,66.85,67.1,5500
10/29/2018 9:38:00 AM,66.85,66.85,66.85,66.85,0
10/29/2018 9:37:00 AM,66.85,66.85,66.85,66.85,0
10/29/2018 9:36:00 AM,66.75,66.85,66.75,66.85,11000
10/29/2018 9:35:00 AM,66.75,66.75,66.75,66.75,0
10/29/2018 9:34:00 AM,66.75,66.75,66.75,66.75,5500
10/29/2018 9:33:00 AM,66.75,66.75,66.75,66.75,0
10/29/2018 9:32:00 AM,66.75,66.75,66.75,66.75,11000
10/29/2018 9:31:00 AM,66.75,66.75,66.75,66.75,0
10/29/2018 9:30:00 AM,66.75,66.75,66.75,66.75,0
10/29/2018 9:29:00 AM,66.75,66.75,66.75,66.75,0
10/29/2018 9:28:00 AM,66.75,66.75,66.75,66.75,0
10/29/2018 9:27:00 AM,66.75,66.75,66.75,66.75,0
10/29/2018 9:26:00 AM,66.75,66.75,66.75,66.75,11000
10/29/2018 9:25:00 AM,66.75,66.75,66.75,66.75,0
10/29/2018 9:24:00 AM,66.75,66.75,66.75,66.75,0
10/29/2018 9:23:00 AM,66.75,66.75,66.75,66.75,0
10/29/2018 9:22:00 AM,66.35,66.75,66.35,66.75,5500
10/29/2018 9:21:00 AM,66.35,66.35,66.35,66.35,5500
10/29/2018 9:20:00 AM,66.65,66.65,66.65,66.65,0
10/29/2018 9:19:00 AM,66.65,66.65,66.65,66.65,0
10/29/2018 9:18:00 AM,66.65,66.65,66.65,66.65,5500
10/26/2018 3:29:00 PM,66.7,66.8,66.7,66.8,5500
10/26/2018 3:28:00 PM,66.75,66.75,66.7,66.7,5500
10/26/2018 3:27:00 PM,66.75,66.75,66.75,66.75,5500
10/26/2018 3:26:00 PM,66.75,66.75,66.75,66.75,0
10/26/2018 3:25:00 PM,66.65,66.75,66.65,66.75,5500
10/26/2018 3:24:00 PM,66.65,66.65,66.65,66.65,0
10/26/2018 3:23:00 PM,66.65,66.65,66.65,66.65,0
10/26/2018 3:22:00 PM,66.65,66.65,66.65,66.65,0
10/26/2018 3:21:00 PM,66.65,66.65,66.65,66.65,0
10/26/2018 3:20:00 PM,66.65,66.65,66.65,66.65,0
10/26/2018 3:19:00 PM,66.65,66.65,66.65,66.65,0
10/26/2018 3:18:00 PM,66.65,66.65,66.65,66.65,0
10/26/2018 3:17:00 PM,66.6,66.65,66.6,66.65,22000
10/26/2018 3:16:00 PM,66.8,66.8,66.8,66.8,0
10/26/2018 3:15:00 PM,66.8,66.8,66.8,66.8,0
10/26/2018 3:14:00 PM,66.8,66.8,66.8,66.8,0
10/26/2018 3:13:00 PM,66.8,66.8,66.8,66.8,0
10/26/2018 3:12:00 PM,66.8,66.8,66.8,66.8,0
10/26/2018 3:11:00 PM,66.8,66.8,66.8,66.8,0
10/26/2018 3:10:00 PM,66.8,66.8,66.8,66.8,0
10/26/2018 3:09:00 PM,66.8,66.8,66.8,66.8,0
10/26/2018 3:08:00 PM,66.8,66.8,66.8,66.8,0
10/26/2018 3:07:00 PM,66.8,66.8,66.8,66.8,0
10/26/2018 3:06:00 PM,66.8,66.8,66.8,66.8,0
10/26/2018 3:05:00 PM,66.8,66.8,66.8,66.8,0
10/26/2018 3:04:00 PM,66.8,66.8,66.8,66.8,0
10/26/2018 3:03:00 PM,66.8,66.8,66.8,66.8,0
10/26/2018 3:02:00 PM,66.8,66.8,66.8,66.8,0
10/26/2018 3:01:00 PM,66.9,66.9,66.8,66.8,5500
10/26/2018 3:00:00 PM,66.9,66.9,66.9,66.9,0
10/26/2018 2:59:00 PM,66.9,66.9,66.9,66.9,0
10/26/2018 2:58:00 PM,66.9,66.9,66.9,66.9,0
10/26/2018 2:57:00 PM,66.9,66.9,66.9,66.9,0
10/26/2018 2:56:00 PM,66.9,66.9,66.9,66.9,0
10/26/2018 2:55:00 PM,66.9,66.9,66.9,66.9,0
10/26/2018 2:54:00 PM,66.9,66.9,66.9,66.9,0
10/26/2018 2:53:00 PM,66.9,66.9,66.9,66.9,0
10/26/2018 2:52:00 PM,66.9,66.9,66.9,66.9,0
10/26/2018 2:51:00 PM,66.9,66.9,66.9,66.9,5500
10/26/2018 2:50:00 PM,66.9,66.9,66.9,66.9,0
10/26/2018 2:49:00 PM,66.9,66.9,66.9,66.9,0
10/26/2018 2:48:00 PM,66.9,66.9,66.9,66.9,0
10/26/2018 2:47:00 PM,66.9,66.9,66.9,66.9,0
10/26/2018 2:46:00 PM,66.45,66.9,66.45,66.9,27500
10/26/2018 2:45:00 PM,66.45,66.45,66.45,66.45,0
10/26/2018 2:44:00 PM,66.45,66.45,66.45,66.45,0
10/26/2018 2:43:00 PM,66.45,66.45,66.45,66.45,0
10/26/2018 2:42:00 PM,66.45,66.45,66.45,66.45,0
10/26/2018 2:41:00 PM,66.45,66.45,66.45,66.45,0
10/26/2018 2:40:00 PM,66.45,66.45,66.45,66.45,0
10/26/2018 2:39:00 PM,66.45,66.45,66.45,66.45,0
10/26/2018 2:38:00 PM,66.45,66.45,66.45,66.45,0
10/26/2018 2:37:00 PM,66.45,66.45,66.45,66.45,0
10/26/2018 2:36:00 PM,66.45,66.45,66.45,66.45,0
10/26/2018 2:35:00 PM,66.45,66.45,66.45,66.45,0
10/26/2018 2:34:00 PM,66.45,66.45,66.45,66.45,0
10/26/2018 2:33:00 PM,66.45,66.45,66.45,66.45,0
10/26/2018 2:32:00 PM,66.45,66.45,66.45,66.45,0
10/26/2018 2:31:00 PM,66.45,66.45,66.45,66.45,0
10/26/2018 2:30:00 PM,66.2,66.45,66.2,66.45,5500
10/26/2018 2:29:00 PM,66.2,66.2,66.2,66.2,0
10/26/2018 2:28:00 PM,66.2,66.2,66.2,66.2,0
10/26/2018 2:27:00 PM,66.2,66.2,66.2,66.2,0
10/26/2018 2:26:00 PM,66,66.2,66,66.2,22000
10/26/2018 2:25:00 PM,66,66,66,66,0
10/26/2018 2:24:00 PM,66,66,66,66,0
10/26/2018 2:23:00 PM,66,66,66,66,0
10/26/2018 2:22:00 PM,66,66,66,66,0
10/26/2018 2:21:00 PM,66,66,66,66,0
10/26/2018 2:20:00 PM,66,66,66,66,0
10/26/2018 2:19:00 PM,66,66,66,66,0
10/26/2018 2:18:00 PM,66,66,66,66,0
10/26/2018 2:17:00 PM,66.35,66.35,66,66,11000
10/26/2018 2:16:00 PM,66.5,66.5,66.35,66.35,5500
10/26/2018 2:15:00 PM,66.5,66.5,66.5,66.5,0
10/26/2018 2:14:00 PM,66.9,66.9,66.5,66.5,11000
10/26/2018 2:13:00 PM,66.9,66.9,66.9,66.9,0
10/26/2018 2:12:00 PM,66.9,66.9,66.9,66.9,0
10/26/2018 2:11:00 PM,66.9,66.9,66.9,66.9,0
10/26/2018 2:10:00 PM,66.9,66.9,66.9,66.9,0
10/26/2018 2:09:00 PM,66.9,66.9,66.9,66.9,0
10/26/2018 2:08:00 PM,66.9,66.9,66.9,66.9,0
10/26/2018 2:07:00 PM,66.9,66.9,66.9,66.9,0
10/26/2018 2:06:00 PM,66.9,66.9,66.9,66.9,0
10/26/2018 2:05:00 PM,66.9,66.9,66.9,66.9,0
10/26/2018 2:04:00 PM,66.9,66.9,66.9,66.9,0
10/26/2018 2:03:00 PM,66.9,66.9,66.9,66.9,0
10/26/2018 2:02:00 PM,66.9,66.9,66.9,66.9,0
10/26/2018 2:01:00 PM,66.9,66.9,66.9,66.9,0
10/26/2018 2:00:00 PM,66.9,66.9,66.9,66.9,0
10/26/2018 1:59:00 PM,66.9,66.9,66.9,66.9,0
10/26/2018 1:58:00 PM,66.9,66.9,66.9,66.9,0
10/26/2018 1:57:00 PM,66.7,66.9,66.7,66.9,27500
10/26/2018 1:56:00 PM,66.65,66.65,66.65,66.65,0
10/26/2018 1:55:00 PM,66.65,66.65,66.65,66.65,0
10/26/2018 1:54:00 PM,66.5,66.65,66.5,66.65,5500
10/26/2018 1:53:00 PM,66.5,66.5,66.5,66.5,0
10/26/2018 1:52:00 PM,66.5,66.5,66.5,66.5,0
10/26/2018 1:51:00 PM,66.5,66.5,66.5,66.5,0
10/26/2018 1:50:00 PM,66.5,66.5,66.5,66.5,0
10/26/2018 1:49:00 PM,66.5,66.5,66.5,66.5,0
10/26/2018 1:48:00 PM,66.5,66.5,66.5,66.5,0
10/26/2018 1:47:00 PM,66.5,66.5,66.5,66.5,0
10/26/2018 1:46:00 PM,66.5,66.5,66.5,66.5,0
10/26/2018 1:45:00 PM,66.5,66.5,66.5,66.5,0
10/26/2018 1:44:00 PM,66.5,66.5,66.5,66.5,0
10/26/2018 1:43:00 PM,66.5,66.5,66.5,66.5,0
10/26/2018 1:42:00 PM,66.5,66.5,66.5,66.5,0
10/26/2018 1:41:00 PM,66.5,66.5,66.5,66.5,0
10/26/2018 1:40:00 PM,66.5,66.5,66.5,66.5,0
10/26/2018 1:39:00 PM,66.5,66.5,66.5,66.5,0
10/26/2018 1:38:00 PM,66.5,66.5,66.5,66.5,0
10/26/2018 1:37:00 PM,66.5,66.5,66.5,66.5,0
10/26/2018 1:36:00 PM,66.5,66.5,66.5,66.5,0
10/26/2018 1:35:00 PM,66.5,66.5,66.5,66.5,0
10/26/2018 1:34:00 PM,66.5,66.5,66.5,66.5,0
10/26/2018 1:33:00 PM,66.5,66.5,66.5,66.5,0
10/26/2018 1:32:00 PM,66.5,66.5,66.5,66.5,0
10/26/2018 1:31:00 PM,66.5,66.5,66.5,66.5,0
10/26/2018 1:30:00 PM,66.5,66.5,66.5,66.5,0
10/26/2018 1:29:00 PM,66.5,66.5,66.5,66.5,0
10/26/2018 1:28:00 PM,66.85,66.85,66.5,66.5,11000
10/26/2018 1:27:00 PM,66.85,66.85,66.85,66.85,0
10/26/2018 1:26:00 PM,66.85,66.85,66.85,66.85,0
10/26/2018 1:25:00 PM,66.85,66.85,66.85,66.85,0
10/26/2018 1:24:00 PM,66.85,66.85,66.85,66.85,0
10/26/2018 1:23:00 PM,66.85,66.85,66.85,66.85,0
10/26/2018 1:22:00 PM,66.8,66.85,66.8,66.85,5500
10/26/2018 1:21:00 PM,66.8,66.8,66.8,66.8,0
10/26/2018 1:20:00 PM,66.8,66.8,66.8,66.8,0
10/26/2018 1:19:00 PM,66.8,66.8,66.8,66.8,0
10/26/2018 1:18:00 PM,66.8,66.8,66.8,66.8,0
10/26/2018 1:17:00 PM,66.8,66.8,66.8,66.8,0
10/26/2018 1:16:00 PM,66.8,66.8,66.8,66.8,0
10/26/2018 1:15:00 PM,66.8,66.8,66.8,66.8,0
10/26/2018 1:14:00 PM,66.8,66.8,66.8,66.8,0
10/26/2018 1:13:00 PM,66.8,66.8,66.8,66.8,0
10/26/2018 1:12:00 PM,66.8,66.8,66.8,66.8,0
10/26/2018 1:11:00 PM,66.8,66.8,66.8,66.8,0
10/26/2018 1:10:00 PM,67,67,66.8,66.8,11000
10/26/2018 1:09:00 PM,67.05,67.05,67.05,67.05,0
10/26/2018 1:08:00 PM,67.05,67.05,67.05,67.05,0
10/26/2018 1:07:00 PM,67.05,67.05,67.05,67.05,0
10/26/2018 1:06:00 PM,67.05,67.05,67.05,67.05,0
10/26/2018 1:05:00 PM,67.05,67.05,67.05,67.05,0
10/26/2018 1:04:00 PM,67.05,67.05,67.05,67.05,0
10/26/2018 1:03:00 PM,67,67.05,67,67.05,5500
10/26/2018 1:02:00 PM,67,67,67,67,0
10/26/2018 1:01:00 PM,67.2,67.2,67,67,11000
10/26/2018 1:00:00 PM,67.2,67.2,67.2,67.2,5500
10/26/2018 12:59:00 PM,67.2,67.2,67.2,67.2,0
10/26/2018 12:58:00 PM,67.2,67.2,67.2,67.2,0
