Date,IDFCBANK18DECFUT O,IDFCBANK18DECFUT H,IDFCBANK18DECFUT L,IDFCBANK18DECFUT C,IDFCBANK18DECFUT V
11/28/2018 3:09:00 PM,39,39,38.9,38.9,33000
11/28/2018 3:08:00 PM,38.95,38.95,38.95,38.95,22000
11/28/2018 3:07:00 PM,38.95,38.95,38.95,38.95,22000
11/28/2018 3:06:00 PM,38.95,38.95,38.95,38.95,11000
11/28/2018 3:05:00 PM,39,39,38.95,38.95,11000
11/28/2018 3:04:00 PM,39.05,39.05,39,39,88000
11/28/2018 3:03:00 PM,39.05,39.05,39.05,39.05,55000
11/28/2018 3:02:00 PM,39.05,39.05,39.05,39.05,88000
11/28/2018 3:01:00 PM,39.05,39.05,39.05,39.05,0
11/28/2018 3:00:00 PM,38.95,39.05,38.95,39.05,55000
11/28/2018 2:59:00 PM,39.05,39.05,38.95,38.95,77000
11/28/2018 2:58:00 PM,39.05,39.05,39.05,39.05,11000
11/28/2018 2:57:00 PM,39,39.05,39,39.05,176000
11/28/2018 2:56:00 PM,39,39,39,39,154000
11/28/2018 2:55:00 PM,39.05,39.05,39,39,143000
11/28/2018 2:54:00 PM,39.05,39.05,39.05,39.05,0
11/28/2018 2:53:00 PM,39.05,39.05,39.05,39.05,462000
11/28/2018 2:52:00 PM,39,39.1,39,39.1,726000
11/28/2018 2:51:00 PM,39,39,39,39,11000
11/28/2018 2:50:00 PM,39.1,39.1,39,39,66000
11/28/2018 2:49:00 PM,39.1,39.1,39.1,39.1,352000
11/28/2018 2:48:00 PM,39.05,39.1,39.05,39.1,330000
11/28/2018 2:47:00 PM,39.05,39.05,39.05,39.05,11000
11/28/2018 2:46:00 PM,39.05,39.05,39.05,39.05,0
11/28/2018 2:45:00 PM,39.05,39.05,39.05,39.05,55000
11/28/2018 2:44:00 PM,39.05,39.05,39.05,39.05,187000
11/28/2018 2:43:00 PM,39.1,39.1,39.05,39.05,88000
11/28/2018 2:42:00 PM,39.1,39.1,39.1,39.1,77000
11/28/2018 2:41:00 PM,39.05,39.1,39.05,39.1,33000
11/28/2018 2:40:00 PM,39.1,39.1,39.05,39.05,22000
11/28/2018 2:39:00 PM,39.15,39.15,39.1,39.1,33000
11/28/2018 2:38:00 PM,39,39.15,39,39.15,11000
11/28/2018 2:37:00 PM,39,39,39,39,11000
11/28/2018 2:36:00 PM,39,39,39,39,0
11/28/2018 2:35:00 PM,39,39,39,39,0
11/28/2018 2:34:00 PM,39.1,39.1,39,39,154000
11/28/2018 2:33:00 PM,39.1,39.1,39.1,39.1,66000
11/28/2018 2:32:00 PM,39.1,39.1,39.1,39.1,11000
11/28/2018 2:31:00 PM,39.05,39.1,39.05,39.1,22000
11/28/2018 2:30:00 PM,39,39.05,39,39.05,209000
11/28/2018 2:29:00 PM,39,39,39,39,11000
11/28/2018 2:28:00 PM,39,39,38.95,39,143000
11/28/2018 2:27:00 PM,39,39,39,39,0
11/28/2018 2:26:00 PM,39,39,39,39,11000
11/28/2018 2:25:00 PM,38.95,39,38.95,39,11000
11/28/2018 2:24:00 PM,38.95,38.95,38.95,38.95,33000
11/28/2018 2:23:00 PM,38.9,38.95,38.9,38.95,33000
11/28/2018 2:22:00 PM,38.9,38.9,38.9,38.9,11000
11/28/2018 2:21:00 PM,39,39,38.9,38.9,22000
11/28/2018 2:20:00 PM,38.95,39,38.95,39,132000
11/28/2018 2:19:00 PM,38.85,38.85,38.8,38.85,495000
11/28/2018 2:18:00 PM,38.85,38.85,38.85,38.85,77000
11/28/2018 2:17:00 PM,38.85,38.85,38.85,38.85,11000
11/28/2018 2:16:00 PM,38.95,38.95,38.85,38.85,121000
11/28/2018 2:15:00 PM,38.95,38.95,38.95,38.95,33000
11/28/2018 2:14:00 PM,39.05,39.05,38.95,38.95,99000
11/28/2018 2:13:00 PM,39.05,39.05,39.05,39.05,0
11/28/2018 2:12:00 PM,39.05,39.05,39.05,39.05,33000
11/28/2018 2:11:00 PM,39.1,39.1,39.05,39.05,33000
11/28/2018 2:10:00 PM,39.1,39.1,39.1,39.1,11000
11/28/2018 2:09:00 PM,39.05,39.05,39.05,39.05,132000
11/28/2018 2:08:00 PM,39.15,39.15,39.05,39.05,77000
11/28/2018 2:07:00 PM,39.1,39.15,39.1,39.15,22000
11/28/2018 2:06:00 PM,39.05,39.1,39.05,39.1,22000
11/28/2018 2:05:00 PM,39.05,39.05,39.05,39.05,33000
11/28/2018 2:04:00 PM,39.1,39.15,39.05,39.05,66000
11/28/2018 2:03:00 PM,39.1,39.15,39.1,39.15,11000
11/28/2018 2:02:00 PM,39.15,39.15,39.1,39.1,286000
11/28/2018 2:01:00 PM,39.15,39.15,39.15,39.15,22000
11/28/2018 2:00:00 PM,39.2,39.2,39.15,39.15,77000
11/28/2018 1:59:00 PM,39.2,39.2,39.2,39.2,550000
11/28/2018 1:58:00 PM,39.2,39.2,39.2,39.2,121000
11/28/2018 1:57:00 PM,39.15,39.2,39.15,39.2,11000
11/28/2018 1:56:00 PM,39.15,39.15,39.15,39.15,77000
11/28/2018 1:55:00 PM,39.15,39.15,39.15,39.15,0
11/28/2018 1:54:00 PM,39.15,39.15,39.15,39.15,44000
11/28/2018 1:53:00 PM,39.2,39.2,39.15,39.15,143000
11/28/2018 1:52:00 PM,39.2,39.2,39.2,39.2,44000
11/28/2018 1:51:00 PM,39.2,39.25,39.2,39.2,55000
11/28/2018 1:50:00 PM,39.2,39.2,39.2,39.2,22000
11/28/2018 1:49:00 PM,39.2,39.25,39.2,39.2,22000
11/28/2018 1:48:00 PM,39.35,39.35,39.2,39.2,671000
11/28/2018 1:47:00 PM,39.35,39.35,39.35,39.35,0
11/28/2018 1:46:00 PM,39.35,39.35,39.35,39.35,22000
11/28/2018 1:45:00 PM,39.25,39.35,39.25,39.35,77000
11/28/2018 1:44:00 PM,39.25,39.25,39.25,39.25,55000
11/28/2018 1:43:00 PM,39.25,39.25,39.25,39.25,44000
11/28/2018 1:42:00 PM,39.25,39.25,39.25,39.25,572000
11/28/2018 1:41:00 PM,39.25,39.25,39.25,39.25,66000
11/28/2018 1:40:00 PM,39.25,39.25,39.25,39.25,561000
11/28/2018 1:39:00 PM,39.2,39.25,39.2,39.25,22000
11/28/2018 1:38:00 PM,39.15,39.2,39.15,39.2,33000
11/28/2018 1:37:00 PM,39.15,39.15,39.15,39.15,11000
11/28/2018 1:36:00 PM,39.15,39.15,39.15,39.15,0
11/28/2018 1:35:00 PM,39.15,39.15,39.15,39.15,0
11/28/2018 1:34:00 PM,39.2,39.2,39.15,39.15,143000
11/28/2018 1:33:00 PM,39.15,39.2,39.1,39.2,143000
11/28/2018 1:32:00 PM,39.15,39.15,39.15,39.15,11000
11/28/2018 1:31:00 PM,39.05,39.15,39.05,39.15,143000
11/28/2018 1:30:00 PM,39.1,39.1,39.1,39.1,55000
11/28/2018 1:29:00 PM,39.1,39.1,39.1,39.1,88000
11/28/2018 1:28:00 PM,39.1,39.1,39.1,39.1,99000
11/28/2018 1:27:00 PM,39.15,39.2,39.1,39.1,44000
11/28/2018 1:26:00 PM,39.25,39.25,39.15,39.15,55000
11/28/2018 1:25:00 PM,39.25,39.25,39.2,39.25,88000
11/28/2018 1:24:00 PM,39.25,39.25,39.25,39.25,22000
11/28/2018 1:23:00 PM,39.25,39.25,39.25,39.25,55000
11/28/2018 1:22:00 PM,39.3,39.3,39.25,39.25,66000
11/28/2018 1:21:00 PM,39.35,39.35,39.35,39.35,88000
11/28/2018 1:20:00 PM,39.4,39.4,39.35,39.35,132000
11/28/2018 1:19:00 PM,39.4,39.4,39.4,39.4,11000
11/28/2018 1:18:00 PM,39.5,39.5,39.4,39.4,55000
11/28/2018 1:17:00 PM,39.5,39.5,39.5,39.5,11000
11/28/2018 1:16:00 PM,39.5,39.5,39.5,39.5,0
11/28/2018 1:15:00 PM,39.5,39.5,39.5,39.5,22000
11/28/2018 1:14:00 PM,39.45,39.5,39.45,39.5,143000
11/28/2018 1:13:00 PM,39.45,39.45,39.45,39.45,0
11/28/2018 1:12:00 PM,39.45,39.45,39.45,39.45,11000
11/28/2018 1:11:00 PM,39.45,39.45,39.4,39.45,77000
11/28/2018 1:10:00 PM,39.5,39.55,39.5,39.5,187000
11/28/2018 1:09:00 PM,39.5,39.5,39.5,39.5,22000
11/28/2018 1:08:00 PM,39.5,39.5,39.5,39.5,11000
11/28/2018 1:07:00 PM,39.45,39.5,39.45,39.5,11000
11/28/2018 1:06:00 PM,39.45,39.45,39.45,39.45,0
11/28/2018 1:05:00 PM,39.45,39.45,39.45,39.45,0
11/28/2018 1:04:00 PM,39.5,39.5,39.45,39.45,99000
11/28/2018 1:03:00 PM,39.5,39.5,39.5,39.5,110000
11/28/2018 1:02:00 PM,39.55,39.55,39.5,39.5,1144000
11/28/2018 1:01:00 PM,39.55,39.55,39.55,39.55,11000
11/28/2018 1:00:00 PM,39.55,39.55,39.55,39.55,11000
11/28/2018 12:59:00 PM,39.55,39.55,39.55,39.55,429000
11/28/2018 12:58:00 PM,39.55,39.55,39.55,39.55,330000
11/28/2018 12:57:00 PM,39.55,39.55,39.5,39.5,11000
11/28/2018 12:56:00 PM,39.55,39.55,39.55,39.55,0
11/28/2018 12:55:00 PM,39.55,39.55,39.55,39.55,0
11/28/2018 12:54:00 PM,39.55,39.55,39.55,39.55,11000
11/28/2018 12:53:00 PM,39.6,39.6,39.55,39.55,11000
11/28/2018 12:52:00 PM,39.6,39.6,39.6,39.6,0
11/28/2018 12:51:00 PM,39.6,39.6,39.6,39.6,0
11/28/2018 12:50:00 PM,39.6,39.6,39.6,39.6,0
11/28/2018 12:49:00 PM,39.6,39.6,39.6,39.6,33000
11/28/2018 12:48:00 PM,39.6,39.6,39.6,39.6,44000
11/28/2018 12:47:00 PM,39.55,39.6,39.55,39.6,33000
11/28/2018 12:46:00 PM,39.55,39.55,39.45,39.55,132000
11/28/2018 12:45:00 PM,39.5,39.55,39.5,39.55,55000
11/28/2018 12:44:00 PM,39.5,39.5,39.5,39.5,44000
11/28/2018 12:43:00 PM,39.5,39.5,39.5,39.5,0
11/28/2018 12:42:00 PM,39.5,39.5,39.5,39.5,605000
11/28/2018 12:41:00 PM,39.6,39.6,39.55,39.55,22000
11/28/2018 12:40:00 PM,39.6,39.6,39.6,39.6,0
11/28/2018 12:39:00 PM,39.65,39.65,39.6,39.6,33000
11/28/2018 12:38:00 PM,39.65,39.65,39.65,39.65,11000
11/28/2018 12:37:00 PM,39.65,39.65,39.65,39.65,0
11/28/2018 12:36:00 PM,39.65,39.65,39.65,39.65,561000
11/28/2018 12:35:00 PM,39.65,39.65,39.65,39.65,0
11/28/2018 12:34:00 PM,39.65,39.65,39.65,39.65,22000
11/28/2018 12:33:00 PM,39.6,39.65,39.6,39.65,66000
11/28/2018 12:32:00 PM,39.6,39.6,39.6,39.6,22000
11/28/2018 12:31:00 PM,39.65,39.65,39.65,39.65,11000
11/28/2018 12:30:00 PM,39.65,39.65,39.65,39.65,11000
11/28/2018 12:29:00 PM,39.75,39.75,39.6,39.65,176000
11/28/2018 12:28:00 PM,39.75,39.75,39.75,39.75,561000
11/28/2018 12:27:00 PM,39.8,39.8,39.75,39.75,1122000
11/28/2018 12:26:00 PM,39.8,39.8,39.8,39.8,22000
11/28/2018 12:25:00 PM,39.8,39.8,39.8,39.8,1100000
11/28/2018 12:24:00 PM,39.8,39.8,39.8,39.8,1111000
11/28/2018 12:23:00 PM,39.8,39.8,39.8,39.8,1111000
11/28/2018 12:22:00 PM,39.8,39.8,39.8,39.8,506000
11/28/2018 12:21:00 PM,39.8,39.8,39.8,39.8,495000
11/28/2018 12:20:00 PM,39.75,39.8,39.75,39.8,11000
11/28/2018 12:19:00 PM,39.8,39.8,39.75,39.75,33000
11/28/2018 12:18:00 PM,39.8,39.8,39.8,39.8,0
11/28/2018 12:17:00 PM,39.75,39.8,39.75,39.8,154000
11/28/2018 12:16:00 PM,39.75,39.75,39.75,39.75,792000
11/28/2018 12:15:00 PM,39.75,39.75,39.75,39.75,198000
11/28/2018 12:14:00 PM,39.8,39.8,39.75,39.75,88000
11/28/2018 12:13:00 PM,39.8,39.8,39.8,39.8,0
11/28/2018 12:12:00 PM,39.8,39.8,39.8,39.8,0
11/28/2018 12:11:00 PM,39.8,39.8,39.8,39.8,11000
11/28/2018 12:10:00 PM,39.8,39.8,39.8,39.8,0
11/28/2018 12:09:00 PM,39.8,39.8,39.8,39.8,0
11/28/2018 12:08:00 PM,39.8,39.8,39.8,39.8,22000
11/28/2018 12:07:00 PM,39.75,39.8,39.75,39.8,55000
11/28/2018 12:06:00 PM,39.75,39.75,39.75,39.75,55000
11/28/2018 12:05:00 PM,39.8,39.8,39.8,39.8,0
11/28/2018 12:04:00 PM,39.8,39.8,39.8,39.8,33000
11/28/2018 12:03:00 PM,39.8,39.8,39.8,39.8,11000
11/28/2018 12:02:00 PM,39.8,39.8,39.8,39.8,33000
11/28/2018 12:01:00 PM,39.85,39.85,39.8,39.8,11000
11/28/2018 12:00:00 PM,39.85,39.85,39.85,39.85,77000
11/28/2018 11:59:00 AM,39.9,39.9,39.9,39.9,99000
11/28/2018 11:58:00 AM,39.9,39.9,39.9,39.9,33000
11/28/2018 11:57:00 AM,39.9,39.9,39.9,39.9,0
11/28/2018 11:56:00 AM,39.75,39.9,39.75,39.9,187000
11/28/2018 11:55:00 AM,39.75,39.75,39.75,39.75,0
11/28/2018 11:54:00 AM,39.75,39.75,39.75,39.75,0
11/28/2018 11:53:00 AM,39.75,39.75,39.75,39.75,143000
11/28/2018 11:52:00 AM,39.7,39.75,39.7,39.75,242000
11/28/2018 11:51:00 AM,39.7,39.7,39.7,39.7,0
11/28/2018 11:50:00 AM,39.7,39.7,39.7,39.7,0
11/28/2018 11:49:00 AM,39.7,39.7,39.7,39.7,22000
11/28/2018 11:48:00 AM,39.7,39.7,39.7,39.7,11000
11/28/2018 11:47:00 AM,39.7,39.7,39.7,39.7,11000
11/28/2018 11:46:00 AM,39.7,39.7,39.7,39.7,22000
11/28/2018 11:45:00 AM,39.65,39.7,39.65,39.7,11000
11/28/2018 11:44:00 AM,39.65,39.65,39.65,39.65,44000
11/28/2018 11:43:00 AM,39.65,39.65,39.65,39.65,33000
11/28/2018 11:42:00 AM,39.65,39.65,39.65,39.65,11000
11/28/2018 11:41:00 AM,39.65,39.65,39.65,39.65,0
11/28/2018 11:40:00 AM,39.65,39.65,39.65,39.65,0
11/28/2018 11:39:00 AM,39.7,39.7,39.65,39.65,33000
11/28/2018 11:38:00 AM,39.7,39.7,39.7,39.7,2882000
11/28/2018 11:37:00 AM,39.7,39.7,39.7,39.7,770000
11/28/2018 11:36:00 AM,39.7,39.7,39.7,39.7,11000
11/28/2018 11:35:00 AM,39.7,39.7,39.7,39.7,0
11/28/2018 11:34:00 AM,39.7,39.7,39.7,39.7,22000
11/28/2018 11:33:00 AM,39.75,39.75,39.75,39.75,11000
11/28/2018 11:32:00 AM,39.75,39.75,39.75,39.75,11000
11/28/2018 11:31:00 AM,39.8,39.8,39.75,39.75,33000
11/28/2018 11:30:00 AM,39.8,39.8,39.8,39.8,11000
11/28/2018 11:29:00 AM,39.8,39.8,39.8,39.8,0
11/28/2018 11:28:00 AM,39.8,39.8,39.75,39.8,33000
11/28/2018 11:27:00 AM,39.8,39.8,39.8,39.8,44000
11/28/2018 11:26:00 AM,39.85,39.85,39.8,39.8,33000
11/28/2018 11:25:00 AM,39.9,39.9,39.85,39.85,11000
11/28/2018 11:24:00 AM,39.8,39.9,39.8,39.9,22000
11/28/2018 11:23:00 AM,39.8,39.85,39.8,39.8,77000
11/28/2018 11:22:00 AM,39.8,39.8,39.8,39.8,22000
11/28/2018 11:21:00 AM,39.7,39.7,39.7,39.7,0
11/28/2018 11:20:00 AM,39.7,39.7,39.7,39.7,44000
11/28/2018 11:19:00 AM,39.7,39.7,39.7,39.7,33000
11/28/2018 11:18:00 AM,39.7,39.7,39.65,39.7,66000
11/28/2018 11:17:00 AM,39.75,39.75,39.7,39.7,88000
11/28/2018 11:16:00 AM,39.75,39.75,39.75,39.75,11000
11/28/2018 11:15:00 AM,39.75,39.75,39.75,39.75,22000
11/28/2018 11:14:00 AM,39.75,39.8,39.75,39.75,44000
11/28/2018 11:13:00 AM,39.8,39.85,39.8,39.8,88000
11/28/2018 11:12:00 AM,39.75,39.8,39.75,39.8,44000
11/28/2018 11:11:00 AM,39.65,39.75,39.65,39.75,22000
11/28/2018 11:10:00 AM,39.6,39.65,39.6,39.65,121000
11/28/2018 11:09:00 AM,39.6,39.6,39.6,39.6,11000
11/28/2018 11:08:00 AM,39.6,39.6,39.6,39.6,11000
11/28/2018 11:07:00 AM,39.55,39.6,39.55,39.6,44000
11/28/2018 11:06:00 AM,39.55,39.55,39.55,39.55,22000
11/28/2018 11:05:00 AM,39.55,39.55,39.55,39.55,11000
11/28/2018 11:04:00 AM,39.5,39.55,39.5,39.55,11000
11/28/2018 11:03:00 AM,39.5,39.5,39.5,39.5,11000
11/28/2018 11:02:00 AM,39.5,39.5,39.5,39.5,11000
11/28/2018 11:01:00 AM,39.5,39.5,39.5,39.5,33000
11/28/2018 11:00:00 AM,39.5,39.5,39.45,39.5,176000
11/28/2018 10:59:00 AM,39.5,39.5,39.5,39.5,0
11/28/2018 10:58:00 AM,39.5,39.5,39.5,39.5,0
11/28/2018 10:57:00 AM,39.5,39.5,39.5,39.5,22000
11/28/2018 10:56:00 AM,39.5,39.5,39.5,39.5,22000
11/28/2018 10:55:00 AM,39.5,39.5,39.5,39.5,0
11/28/2018 10:54:00 AM,39.5,39.5,39.5,39.5,55000
11/28/2018 10:53:00 AM,39.5,39.5,39.5,39.5,44000
11/28/2018 10:52:00 AM,39.55,39.55,39.55,39.55,22000
11/28/2018 10:51:00 AM,39.55,39.55,39.55,39.55,22000
11/28/2018 10:50:00 AM,39.55,39.55,39.5,39.55,33000
11/28/2018 10:49:00 AM,39.55,39.55,39.55,39.55,11000
11/28/2018 10:48:00 AM,39.5,39.55,39.5,39.55,77000
11/28/2018 10:47:00 AM,39.5,39.5,39.5,39.5,22000
11/28/2018 10:46:00 AM,39.5,39.5,39.5,39.5,77000
11/28/2018 10:45:00 AM,39.5,39.5,39.5,39.5,143000
11/28/2018 10:44:00 AM,39.55,39.55,39.5,39.5,44000
11/28/2018 10:43:00 AM,39.55,39.55,39.55,39.55,11000
11/28/2018 10:42:00 AM,39.55,39.55,39.55,39.55,11000
11/28/2018 10:41:00 AM,39.55,39.55,39.55,39.55,0
11/28/2018 10:40:00 AM,39.55,39.55,39.55,39.55,22000
11/28/2018 10:39:00 AM,39.55,39.55,39.55,39.55,0
11/28/2018 10:38:00 AM,39.55,39.55,39.55,39.55,33000
11/28/2018 10:37:00 AM,39.55,39.55,39.55,39.55,11000
11/28/2018 10:36:00 AM,39.5,39.55,39.5,39.55,22000
11/28/2018 10:35:00 AM,39.55,39.55,39.55,39.55,165000
11/28/2018 10:34:00 AM,39.55,39.55,39.55,39.55,0
11/28/2018 10:33:00 AM,39.5,39.55,39.5,39.55,44000
11/28/2018 10:32:00 AM,39.45,39.45,39.45,39.45,22000
11/28/2018 10:31:00 AM,39.5,39.5,39.45,39.45,66000
11/28/2018 10:30:00 AM,39.5,39.5,39.5,39.5,11000
11/28/2018 10:29:00 AM,39.4,39.5,39.4,39.5,44000
11/28/2018 10:28:00 AM,39.5,39.5,39.4,39.4,44000
11/28/2018 10:27:00 AM,39.55,39.55,39.5,39.5,66000
11/28/2018 10:26:00 AM,39.55,39.55,39.55,39.55,22000
11/28/2018 10:25:00 AM,39.5,39.55,39.5,39.55,22000
11/28/2018 10:24:00 AM,39.55,39.55,39.55,39.55,66000
11/28/2018 10:23:00 AM,39.7,39.7,39.65,39.65,66000
11/28/2018 10:22:00 AM,39.65,39.7,39.65,39.7,1155000
11/28/2018 10:21:00 AM,39.65,39.65,39.65,39.65,352000
11/28/2018 10:20:00 AM,39.7,39.7,39.65,39.65,55000
11/28/2018 10:19:00 AM,39.7,39.7,39.7,39.7,44000
11/28/2018 10:18:00 AM,39.75,39.75,39.75,39.75,22000
11/28/2018 10:17:00 AM,39.75,39.75,39.75,39.75,132000
11/28/2018 10:16:00 AM,39.75,39.75,39.75,39.75,11000
11/28/2018 10:15:00 AM,39.75,39.75,39.75,39.75,44000
11/28/2018 10:14:00 AM,39.75,39.75,39.75,39.75,55000
11/28/2018 10:13:00 AM,39.7,39.7,39.7,39.7,121000
11/28/2018 10:12:00 AM,39.65,39.65,39.65,39.65,11000
11/28/2018 10:11:00 AM,39.65,39.65,39.65,39.65,44000
11/28/2018 10:10:00 AM,39.6,39.65,39.6,39.65,11000
11/28/2018 10:09:00 AM,39.65,39.65,39.6,39.6,44000
11/28/2018 10:08:00 AM,39.65,39.65,39.65,39.65,0
11/28/2018 10:07:00 AM,39.65,39.65,39.65,39.65,11000
11/28/2018 10:06:00 AM,39.65,39.65,39.65,39.65,88000
11/28/2018 10:05:00 AM,39.65,39.65,39.65,39.65,11000
11/28/2018 10:04:00 AM,39.65,39.65,39.65,39.65,242000
11/28/2018 10:03:00 AM,39.65,39.65,39.65,39.65,0
11/28/2018 10:02:00 AM,39.6,39.65,39.6,39.65,143000
11/28/2018 10:01:00 AM,39.6,39.6,39.6,39.6,0
11/28/2018 10:00:00 AM,39.6,39.6,39.6,39.6,22000
11/28/2018 9:59:00 AM,39.7,39.7,39.6,39.6,44000
11/28/2018 9:58:00 AM,39.65,39.7,39.65,39.7,44000
11/28/2018 9:57:00 AM,39.65,39.65,39.65,39.65,0
11/28/2018 9:56:00 AM,39.65,39.65,39.65,39.65,11000
11/28/2018 9:55:00 AM,39.65,39.65,39.65,39.65,11000
11/28/2018 9:54:00 AM,39.65,39.65,39.65,39.65,0
11/28/2018 9:53:00 AM,39.7,39.7,39.65,39.65,275000
11/28/2018 9:52:00 AM,39.65,39.7,39.65,39.7,11000
11/28/2018 9:51:00 AM,39.65,39.65,39.65,39.65,11000
11/28/2018 9:50:00 AM,39.6,39.7,39.6,39.65,176000
11/28/2018 9:49:00 AM,39.6,39.65,39.6,39.65,44000
11/28/2018 9:48:00 AM,39.6,39.6,39.6,39.6,22000
11/28/2018 9:47:00 AM,39.6,39.6,39.6,39.6,0
11/28/2018 9:46:00 AM,39.65,39.65,39.6,39.6,22000
11/28/2018 9:45:00 AM,39.65,39.65,39.65,39.65,0
11/28/2018 9:44:00 AM,39.6,39.65,39.6,39.65,11000
11/28/2018 9:43:00 AM,39.6,39.6,39.6,39.6,22000
11/28/2018 9:42:00 AM,39.6,39.6,39.6,39.6,66000
11/28/2018 9:41:00 AM,39.55,39.6,39.55,39.6,55000
11/28/2018 9:40:00 AM,39.5,39.55,39.5,39.55,44000
11/28/2018 9:39:00 AM,39.5,39.5,39.5,39.5,22000
11/28/2018 9:38:00 AM,39.5,39.5,39.5,39.5,33000
11/28/2018 9:37:00 AM,39.45,39.5,39.45,39.5,22000
11/28/2018 9:36:00 AM,39.5,39.5,39.45,39.45,165000
11/28/2018 9:35:00 AM,39.45,39.5,39.45,39.5,44000
11/28/2018 9:34:00 AM,39.4,39.45,39.4,39.45,11000
11/28/2018 9:33:00 AM,39.55,39.55,39.4,39.4,88000
11/28/2018 9:32:00 AM,39.55,39.55,39.55,39.55,33000
11/28/2018 9:31:00 AM,39.55,39.55,39.55,39.55,55000
11/28/2018 9:30:00 AM,39.5,39.55,39.5,39.55,66000
11/28/2018 9:29:00 AM,39.5,39.55,39.5,39.55,33000
11/28/2018 9:28:00 AM,39.55,39.55,39.55,39.55,66000
11/28/2018 9:27:00 AM,39.65,39.65,39.6,39.6,154000
11/28/2018 9:26:00 AM,39.6,39.65,39.6,39.65,22000
11/28/2018 9:25:00 AM,39.65,39.65,39.65,39.65,22000
11/28/2018 9:24:00 AM,39.7,39.7,39.65,39.65,77000
11/28/2018 9:23:00 AM,39.7,39.7,39.7,39.7,77000
11/28/2018 9:22:00 AM,39.65,39.75,39.65,39.75,55000
11/28/2018 9:21:00 AM,39.8,39.8,39.8,39.8,0
11/28/2018 9:20:00 AM,39.7,39.8,39.7,39.8,11000
11/28/2018 9:19:00 AM,39.75,39.75,39.7,39.7,154000
11/28/2018 9:18:00 AM,39.8,39.8,39.7,39.75,44000
11/28/2018 9:17:00 AM,39.9,39.9,39.9,39.9,11000
11/28/2018 9:16:00 AM,39.9,39.9,39.9,39.9,33000
11/28/2018 9:15:00 AM,40,40,40,40,55000
11/27/2018 3:29:00 PM,39.85,39.95,39.8,39.8,176000
11/27/2018 3:28:00 PM,39.9,39.9,39.85,39.85,77000
11/27/2018 3:27:00 PM,39.9,39.9,39.9,39.9,33000
11/27/2018 3:26:00 PM,39.85,39.9,39.85,39.9,55000
11/27/2018 3:25:00 PM,39.9,39.9,39.85,39.85,44000
11/27/2018 3:24:00 PM,39.9,39.9,39.9,39.9,22000
11/27/2018 3:23:00 PM,39.85,39.85,39.85,39.85,22000
11/27/2018 3:22:00 PM,39.9,39.9,39.85,39.85,110000
11/27/2018 3:21:00 PM,39.8,39.9,39.8,39.9,44000
11/27/2018 3:20:00 PM,39.85,39.85,39.8,39.8,11000
11/27/2018 3:19:00 PM,39.85,39.85,39.85,39.85,44000
11/27/2018 3:18:00 PM,39.85,39.85,39.85,39.85,0
11/27/2018 3:17:00 PM,39.85,39.85,39.85,39.85,0
11/27/2018 3:16:00 PM,39.85,39.85,39.85,39.85,77000
11/27/2018 3:15:00 PM,39.85,39.85,39.85,39.85,88000
11/27/2018 3:14:00 PM,39.9,39.9,39.9,39.9,2849000
11/27/2018 3:13:00 PM,39.9,39.9,39.9,39.9,0
11/27/2018 3:12:00 PM,39.9,39.9,39.9,39.9,33000
11/27/2018 3:11:00 PM,39.9,39.9,39.85,39.9,33000
11/27/2018 3:10:00 PM,39.9,39.9,39.9,39.9,22000
11/27/2018 3:09:00 PM,39.85,39.85,39.85,39.85,0
11/27/2018 3:08:00 PM,39.85,39.85,39.85,39.85,0
11/27/2018 3:07:00 PM,39.85,39.85,39.8,39.85,44000
11/27/2018 3:06:00 PM,39.8,39.85,39.8,39.85,11000
11/27/2018 3:05:00 PM,39.85,39.85,39.8,39.8,11000
11/27/2018 3:04:00 PM,39.85,39.85,39.85,39.85,0
11/27/2018 3:03:00 PM,39.85,39.85,39.85,39.85,22000
11/27/2018 3:02:00 PM,39.85,39.85,39.85,39.85,11000
11/27/2018 3:01:00 PM,39.85,39.85,39.85,39.85,33000
11/27/2018 3:00:00 PM,39.8,39.85,39.8,39.85,11000
11/27/2018 2:59:00 PM,39.9,39.9,39.8,39.8,44000
11/27/2018 2:58:00 PM,39.85,39.9,39.85,39.9,44000
11/27/2018 2:57:00 PM,39.85,39.85,39.85,39.85,44000
11/27/2018 2:56:00 PM,39.9,39.9,39.85,39.85,44000
11/27/2018 2:55:00 PM,39.9,39.9,39.9,39.9,44000
11/27/2018 2:54:00 PM,39.9,39.9,39.9,39.9,22000
11/27/2018 2:53:00 PM,39.95,39.95,39.9,39.9,11000
11/27/2018 2:52:00 PM,39.9,39.95,39.9,39.95,22000
11/27/2018 2:51:00 PM,39.9,39.9,39.9,39.9,44000
11/27/2018 2:50:00 PM,39.9,39.9,39.9,39.9,22000
11/27/2018 2:49:00 PM,39.95,39.95,39.9,39.9,44000
11/27/2018 2:48:00 PM,39.95,39.95,39.9,39.9,11000
11/27/2018 2:47:00 PM,39.85,39.95,39.85,39.95,44000
11/27/2018 2:46:00 PM,39.85,39.85,39.85,39.85,0
11/27/2018 2:45:00 PM,39.8,39.85,39.8,39.85,44000
11/27/2018 2:44:00 PM,39.8,39.8,39.8,39.8,11000
11/27/2018 2:43:00 PM,39.85,39.85,39.8,39.8,44000
11/27/2018 2:42:00 PM,39.9,39.9,39.85,39.85,44000
