Date,INDUSINDBK-EQ O,INDUSINDBK-EQ H,INDUSINDBK-EQ L,INDUSINDBK-EQ C,INDUSINDBK-EQ V
11/27/2018 12:20:00 PM,1576.05,1576.5,1574.1,1575,1370
11/27/2018 12:19:00 PM,1576,1576.75,1575.7,1576.05,832
11/27/2018 12:18:00 PM,1576.4,1576.75,1576.15,1576.15,370
11/27/2018 12:17:00 PM,1576.3,1577,1576.15,1576.4,244
11/27/2018 12:16:00 PM,1576.8,1577.05,1575.1,1576.3,1865
11/27/2018 12:15:00 PM,1576.35,1576.8,1575.7,1576.25,729
11/27/2018 12:14:00 PM,1575.9,1577.2,1575.85,1575.85,1947
11/27/2018 12:13:00 PM,1575.4,1576.7,1574.6,1575.9,830
11/27/2018 12:12:00 PM,1575.5,1576.2,1574.45,1575.4,1119
11/27/2018 12:11:00 PM,1575.6,1575.8,1573.8,1575.1,2111
11/27/2018 12:10:00 PM,1575.55,1576,1575.55,1575.6,670
11/27/2018 12:09:00 PM,1576.3,1576.3,1575.5,1575.55,318
11/27/2018 12:08:00 PM,1576.8,1576.8,1575.5,1576.3,829
11/27/2018 12:07:00 PM,1575.85,1576.95,1575.2,1576.8,3250
11/27/2018 12:06:00 PM,1574.2,1575.95,1574.2,1575.85,4233
11/27/2018 12:05:00 PM,1574.3,1575,1574.2,1574.95,767
11/27/2018 12:04:00 PM,1574,1574.9,1573.8,1574.3,1204
11/27/2018 12:03:00 PM,1573.5,1574,1573.5,1574,909
11/27/2018 12:02:00 PM,1572.55,1573.95,1572.55,1573.95,1704
11/27/2018 12:01:00 PM,1572.2,1573.25,1572.2,1572.55,177
11/27/2018 12:00:00 PM,1572.6,1573,1572,1572.2,1167
11/27/2018 11:59:00 AM,1573.5,1573.5,1572.35,1572.5,379
11/27/2018 11:58:00 AM,1572.35,1573.5,1571.3,1573.5,937
11/27/2018 11:57:00 AM,1573.45,1573.45,1571.7,1572.3,530
11/27/2018 11:56:00 AM,1571.85,1573.5,1571.85,1573.45,3602
11/27/2018 11:55:00 AM,1573.55,1573.55,1571.3,1571.85,1006
11/27/2018 11:54:00 AM,1573.55,1573.8,1572.8,1573.55,194
11/27/2018 11:53:00 AM,1573.15,1573.8,1572.6,1573.55,381
11/27/2018 11:52:00 AM,1573.25,1573.75,1572.55,1573.15,1055
11/27/2018 11:51:00 AM,1571.45,1573.25,1571.45,1573.25,1266
11/27/2018 11:50:00 AM,1571.3,1572,1571.3,1571.45,293
11/27/2018 11:49:00 AM,1572,1572,1571.2,1571.3,228
11/27/2018 11:48:00 AM,1571.5,1572,1571.05,1572,751
11/27/2018 11:47:00 AM,1572.1,1572.7,1571,1571.5,1774
11/27/2018 11:46:00 AM,1572.7,1573,1572.05,1572.1,872
11/27/2018 11:45:00 AM,1572.75,1573.15,1572.05,1572.7,924
11/27/2018 11:44:00 AM,1572,1573,1572,1572.75,1200
11/27/2018 11:43:00 AM,1572.05,1573,1572,1572.4,575
11/27/2018 11:42:00 AM,1572,1573.3,1572,1572.05,567
11/27/2018 11:41:00 AM,1570.95,1572.85,1570.95,1572,574
11/27/2018 11:40:00 AM,1570.5,1570.95,1570.5,1570.95,146
11/27/2018 11:39:00 AM,1573,1573.4,1570.5,1570.5,1615
11/27/2018 11:38:00 AM,1571.95,1573.45,1571.95,1573,1674
11/27/2018 11:37:00 AM,1571.4,1571.9,1570.5,1571.9,380
11/27/2018 11:36:00 AM,1571.7,1571.95,1570.6,1571.4,1312
11/27/2018 11:35:00 AM,1571.55,1571.95,1570,1571.7,1603
11/27/2018 11:34:00 AM,1571.7,1571.7,1570,1571.55,722
11/27/2018 11:33:00 AM,1570.5,1572,1570,1571.7,946
11/27/2018 11:32:00 AM,1572,1574.45,1570.25,1571.05,3162
11/27/2018 11:31:00 AM,1571.05,1572,1570.7,1572,879
11/27/2018 11:30:00 AM,1570,1571.5,1569,1570.3,4209
11/27/2018 11:29:00 AM,1570.3,1570.4,1568.75,1570,1468
11/27/2018 11:28:00 AM,1568,1571.95,1567.55,1570.8,3432
11/27/2018 11:27:00 AM,1570.85,1570.85,1567,1568,12854
11/27/2018 11:26:00 AM,1571.3,1571.3,1570.2,1570.85,2200
11/27/2018 11:25:00 AM,1574.7,1574.7,1571,1571.3,896
11/27/2018 11:24:00 AM,1571.65,1574.7,1571.2,1574.7,2629
11/27/2018 11:23:00 AM,1570.9,1571.65,1570.5,1571.65,1625
11/27/2018 11:22:00 AM,1573.8,1573.95,1570.6,1572,1003
11/27/2018 11:21:00 AM,1573.15,1573.95,1573.15,1573.8,1383
11/27/2018 11:20:00 AM,1571.8,1573.6,1570.8,1573.55,1841
11/27/2018 11:19:00 AM,1570.65,1572,1570,1571.8,2771
11/27/2018 11:18:00 AM,1571.5,1572,1570,1570.65,8113
11/27/2018 11:17:00 AM,1572.25,1573.35,1571.5,1572,3624
11/27/2018 11:16:00 AM,1575.5,1575.6,1572.45,1572.6,7541
11/27/2018 11:15:00 AM,1576,1576.9,1576,1576.1,147
11/27/2018 11:14:00 AM,1576.8,1577,1576,1576,218
11/27/2018 11:13:00 AM,1576.95,1576.95,1575.65,1576.8,424
11/27/2018 11:12:00 AM,1576.3,1577,1575.7,1577,2053
11/27/2018 11:11:00 AM,1576.1,1577,1575.7,1576.3,725
11/27/2018 11:10:00 AM,1575.35,1576.8,1575.35,1576.1,1619
11/27/2018 11:09:00 AM,1575.7,1576.75,1575.3,1575.35,697
11/27/2018 11:08:00 AM,1576.3,1577.35,1575.7,1575.7,251
11/27/2018 11:07:00 AM,1578,1578,1576.2,1576.3,1866
11/27/2018 11:06:00 AM,1579.45,1579.45,1577.6,1578,1610
11/27/2018 11:05:00 AM,1578.75,1579.6,1577.2,1579.45,3983
11/27/2018 11:04:00 AM,1576.9,1579.55,1576.3,1578.75,2051
11/27/2018 11:03:00 AM,1575.7,1576.9,1575,1576.9,1454
11/27/2018 11:02:00 AM,1575.5,1575.7,1575,1575.7,3859
11/27/2018 11:01:00 AM,1576.6,1577.25,1571.25,1575.5,17237
11/27/2018 11:00:00 AM,1575.2,1577.45,1575.2,1576.6,2387
11/27/2018 10:59:00 AM,1579.35,1579.6,1575.15,1575.2,4924
11/27/2018 10:58:00 AM,1580.65,1581,1579.35,1579.35,2534
11/27/2018 10:57:00 AM,1580.65,1580.8,1580.1,1580.65,4524
11/27/2018 10:56:00 AM,1581.25,1581.35,1580.65,1580.65,1218
11/27/2018 10:55:00 AM,1581.15,1581.55,1581,1581.25,881
11/27/2018 10:54:00 AM,1581.45,1581.95,1581.15,1581.15,2703
11/27/2018 10:53:00 AM,1581,1581.55,1580.4,1581.45,1518
11/27/2018 10:52:00 AM,1581.85,1582.35,1581,1581,5203
11/27/2018 10:51:00 AM,1582,1582.5,1581,1581.85,1518
11/27/2018 10:50:00 AM,1581.1,1582.5,1580.85,1582,3498
11/27/2018 10:49:00 AM,1581.5,1582,1580.9,1581.1,2745
11/27/2018 10:48:00 AM,1580.85,1582,1580.05,1581.5,3505
11/27/2018 10:47:00 AM,1581,1581.4,1580,1581,6677
11/27/2018 10:46:00 AM,1578.4,1581,1578.4,1581,12166
11/27/2018 10:45:00 AM,1578.35,1579,1577.85,1578.4,3291
11/27/2018 10:44:00 AM,1578.95,1579,1578.1,1578.95,2851
11/27/2018 10:43:00 AM,1578.5,1579.1,1578.1,1578.45,611
11/27/2018 10:42:00 AM,1579.1,1579.25,1578.5,1578.5,5275
11/27/2018 10:41:00 AM,1579.25,1579.25,1578.2,1579.25,6069
11/27/2018 10:40:00 AM,1579.25,1579.25,1578.75,1579.25,11973
11/27/2018 10:39:00 AM,1579,1579.25,1578.7,1579.25,14644
11/27/2018 10:38:00 AM,1578.45,1579,1578.1,1578.7,5266
11/27/2018 10:37:00 AM,1579,1579,1577.7,1578.45,5566
11/27/2018 10:36:00 AM,1579,1579,1578.05,1578.55,4998
11/27/2018 10:35:00 AM,1576.75,1579,1576.55,1579,13195
11/27/2018 10:34:00 AM,1578.25,1578.25,1576,1576.6,1017
11/27/2018 10:33:00 AM,1579.6,1579.75,1578.1,1578.25,3177
11/27/2018 10:32:00 AM,1578,1579.85,1578,1579,6450
11/27/2018 10:31:00 AM,1576.15,1577.9,1574.75,1577,6603
11/27/2018 10:30:00 AM,1579,1579,1576,1576,2563
11/27/2018 10:29:00 AM,1578.95,1579,1577.4,1578.9,5980
11/27/2018 10:28:00 AM,1577.6,1579.1,1577.25,1579,12839
11/27/2018 10:27:00 AM,1574.9,1577.5,1574.8,1577.5,17358
11/27/2018 10:26:00 AM,1575,1575,1573,1574.8,4134
11/27/2018 10:25:00 AM,1574.9,1575,1573.2,1575,6722
11/27/2018 10:24:00 AM,1574,1575,1573.3,1574.95,10241
11/27/2018 10:23:00 AM,1572,1574.75,1572,1573.15,11828
11/27/2018 10:22:00 AM,1570.2,1572.8,1569.75,1572,6140
11/27/2018 10:21:00 AM,1570.25,1571,1569.95,1570.2,9206
11/27/2018 10:20:00 AM,1572.65,1573.2,1569.7,1570.25,13552
11/27/2018 10:19:00 AM,1570,1573,1569.35,1572.25,12916
11/27/2018 10:18:00 AM,1569,1572.55,1568,1569.1,27555
11/27/2018 10:17:00 AM,1567,1569.8,1566.95,1567.8,10020
11/27/2018 10:16:00 AM,1567.2,1569,1566,1567.4,12226
11/27/2018 10:15:00 AM,1564.95,1567.95,1564.35,1567.95,7570
11/27/2018 10:14:00 AM,1563.1,1564.95,1562.95,1564.8,6144
11/27/2018 10:13:00 AM,1561.65,1564.95,1561.65,1563.1,15319
11/27/2018 10:12:00 AM,1560.5,1562.15,1559.95,1562.1,4062
11/27/2018 10:11:00 AM,1562.3,1562.65,1560,1560.5,5660
11/27/2018 10:10:00 AM,1561.4,1562.85,1560.45,1562.3,4348
11/27/2018 10:09:00 AM,1563.15,1564.45,1562,1562.05,13598
11/27/2018 10:08:00 AM,1561.2,1563.8,1560.65,1563,11612
11/27/2018 10:07:00 AM,1560,1561.35,1559.75,1561.15,4917
11/27/2018 10:06:00 AM,1560,1560.5,1558.4,1560.1,8948
11/27/2018 10:05:00 AM,1557.5,1560.75,1556.5,1560.65,9947
11/27/2018 10:04:00 AM,1556,1557.65,1556,1557,6056
11/27/2018 10:03:00 AM,1555.05,1555.8,1555,1555.8,962
11/27/2018 10:02:00 AM,1555,1555.35,1554.3,1555.05,4946
11/27/2018 10:01:00 AM,1555,1555.25,1551,1555,15795
11/27/2018 10:00:00 AM,1553.05,1555.15,1548.9,1555,20021
11/27/2018 9:59:00 AM,1558,1558,1553.05,1553.45,7139
11/27/2018 9:58:00 AM,1556.7,1558,1556,1558,7318
11/27/2018 9:57:00 AM,1556.75,1558.3,1556.5,1556.7,2655
11/27/2018 9:56:00 AM,1558.2,1558.3,1556.25,1556.75,2573
11/27/2018 9:55:00 AM,1557.4,1559,1557.05,1558.2,3389
11/27/2018 9:54:00 AM,1557.95,1558.75,1557.35,1557.4,1411
11/27/2018 9:53:00 AM,1556.6,1558.25,1555.5,1557.95,9450
11/27/2018 9:52:00 AM,1557,1557.05,1555.75,1556.05,4506
11/27/2018 9:51:00 AM,1557.4,1558.1,1555.2,1557,3989
11/27/2018 9:50:00 AM,1557.7,1558.4,1555.75,1557,2085
11/27/2018 9:49:00 AM,1556.65,1558.15,1556,1557.2,4686
11/27/2018 9:48:00 AM,1556.6,1557.45,1555.2,1555.2,7038
11/27/2018 9:47:00 AM,1558,1558.4,1556.6,1556.6,2615
11/27/2018 9:46:00 AM,1557.45,1558.35,1557,1558,2320
11/27/2018 9:45:00 AM,1558.05,1559.6,1557.9,1557.9,2671
11/27/2018 9:44:00 AM,1558.75,1560.25,1557.9,1558.65,3082
11/27/2018 9:43:00 AM,1558.3,1558.8,1557.9,1558.6,1188
11/27/2018 9:42:00 AM,1557.7,1558.5,1557.45,1558.3,609
11/27/2018 9:41:00 AM,1558.2,1558.85,1557.4,1557.8,3177
11/27/2018 9:40:00 AM,1559,1559,1555.35,1558.15,4945
11/27/2018 9:39:00 AM,1559.1,1559.45,1558,1558.45,2925
11/27/2018 9:38:00 AM,1560.05,1561.6,1558.6,1559.1,10054
11/27/2018 9:37:00 AM,1559.45,1560.5,1558.75,1560.05,4179
11/27/2018 9:36:00 AM,1555.55,1559.2,1555.55,1559.2,1679
11/27/2018 9:35:00 AM,1555.7,1557.35,1555.35,1555.55,2954
11/27/2018 9:34:00 AM,1553,1556.95,1552.6,1555.7,9897
11/27/2018 9:33:00 AM,1554.75,1554.75,1553,1553,2717
11/27/2018 9:32:00 AM,1556.65,1556.85,1553.65,1554,5627
11/27/2018 9:31:00 AM,1557.55,1557.65,1556,1556,5586
11/27/2018 9:30:00 AM,1556,1557.75,1556,1557.5,3525
11/27/2018 9:29:00 AM,1556.35,1556.35,1554.75,1556,7610
11/27/2018 9:28:00 AM,1555,1556.75,1555,1556.35,5312
11/27/2018 9:27:00 AM,1557.15,1557.15,1555,1555,1420
11/27/2018 9:26:00 AM,1555.3,1557.15,1555,1557.15,3612
11/27/2018 9:25:00 AM,1556,1556,1554.2,1555.15,4127
11/27/2018 9:24:00 AM,1556.1,1556.75,1555.05,1556,2111
11/27/2018 9:23:00 AM,1556.5,1557.05,1554.95,1556.1,1281
11/27/2018 9:22:00 AM,1555.1,1556.5,1554,1556.5,8395
11/27/2018 9:21:00 AM,1557.45,1557.5,1555,1555.1,2923
11/27/2018 9:20:00 AM,1556.75,1558.6,1556.55,1556.75,3792
11/27/2018 9:19:00 AM,1559.1,1559.35,1556.3,1556.75,2449
11/27/2018 9:18:00 AM,1558.05,1559.6,1557.55,1559.2,3757
11/27/2018 9:17:00 AM,1555.45,1558.05,1555.45,1558,5058
11/27/2018 9:16:00 AM,1553.3,1557,1553,1555,16572
11/27/2018 9:15:00 AM,1558.75,1558.75,1550.35,1553.6,11793
11/26/2018 3:29:00 PM,1562,1563,1562,1563,8251
11/26/2018 3:28:00 PM,1560,1562.6,1559.5,1562,8032
11/26/2018 3:27:00 PM,1562,1563,1560,1562,16168
11/26/2018 3:26:00 PM,1562,1563,1561.95,1562,13128
11/26/2018 3:25:00 PM,1561.95,1562.95,1560.6,1562.05,18891
11/26/2018 3:24:00 PM,1562.8,1562.95,1561.15,1562,10619
11/26/2018 3:23:00 PM,1562.6,1563.95,1562,1562.8,58163
11/26/2018 3:22:00 PM,1562.25,1563.55,1562.2,1562.6,6029
11/26/2018 3:21:00 PM,1564.4,1564.4,1562.25,1562.25,8198
11/26/2018 3:20:00 PM,1564.45,1564.85,1563.6,1564.4,10405
11/26/2018 3:19:00 PM,1566,1566.8,1563.4,1564.45,10494
11/26/2018 3:18:00 PM,1566,1566.7,1565.15,1566.7,5273
11/26/2018 3:17:00 PM,1566,1566.85,1565,1565.15,6396
11/26/2018 3:16:00 PM,1566,1567.7,1565.15,1566,10377
11/26/2018 3:15:00 PM,1566.35,1566.8,1565.8,1566,4492
11/26/2018 3:14:00 PM,1564.85,1566.8,1564.5,1566.35,6006
11/26/2018 3:13:00 PM,1564.2,1565,1563.5,1564.9,9198
11/26/2018 3:12:00 PM,1563.95,1564.65,1563.05,1564.15,3613
11/26/2018 3:11:00 PM,1563.5,1564.8,1563.3,1564.75,5839
11/26/2018 3:10:00 PM,1562.5,1564,1562,1564,9933
11/26/2018 3:09:00 PM,1562.4,1562.5,1562,1562.5,3754
11/26/2018 3:08:00 PM,1561.8,1562.5,1561.75,1562,5116
11/26/2018 3:07:00 PM,1562.5,1562.5,1561.5,1561.8,52918
11/26/2018 3:06:00 PM,1563,1563,1561.7,1561.8,3677
11/26/2018 3:05:00 PM,1562,1562.95,1561.5,1562.95,6266
11/26/2018 3:04:00 PM,1561.95,1562.5,1561.5,1562,3158
11/26/2018 3:03:00 PM,1562.1,1562.5,1561.6,1562,3346
11/26/2018 3:02:00 PM,1561.2,1562.5,1561,1562.5,8589
11/26/2018 3:01:00 PM,1562.6,1563.2,1561,1561.2,3594
11/26/2018 3:00:00 PM,1561.95,1562.85,1561.95,1562.15,2020
11/26/2018 2:59:00 PM,1561.55,1562.15,1560.55,1562,10000
11/26/2018 2:58:00 PM,1561.7,1562.4,1560.5,1561.55,13607
11/26/2018 2:57:00 PM,1561.75,1562.45,1561,1561.35,5937
11/26/2018 2:56:00 PM,1560.3,1562.45,1560.1,1561.8,4530
11/26/2018 2:55:00 PM,1561.65,1562,1560.3,1560.3,4382
11/26/2018 2:54:00 PM,1562,1562.7,1561,1561.65,4222
11/26/2018 2:53:00 PM,1562,1562.7,1561.4,1561.5,3811
11/26/2018 2:52:00 PM,1563.2,1563.2,1561.4,1561.65,4272
11/26/2018 2:51:00 PM,1562.6,1563.35,1562.55,1563.2,3321
11/26/2018 2:50:00 PM,1563.35,1563.9,1562.55,1563.05,3051
11/26/2018 2:49:00 PM,1562.75,1563.5,1562.6,1563.35,2795
11/26/2018 2:48:00 PM,1563.65,1563.65,1562,1562.4,4705
11/26/2018 2:47:00 PM,1561.35,1563,1561.35,1562.2,3044
11/26/2018 2:46:00 PM,1561.55,1561.8,1561.05,1561.35,3744
11/26/2018 2:45:00 PM,1561.55,1562,1561.5,1561.85,3056
11/26/2018 2:44:00 PM,1561.6,1562,1561.5,1561.5,2659
11/26/2018 2:43:00 PM,1562.75,1563,1561.55,1561.7,2234
11/26/2018 2:42:00 PM,1562.7,1563.7,1562.5,1562.7,2598
11/26/2018 2:41:00 PM,1563,1563,1562.25,1562.7,1426
11/26/2018 2:40:00 PM,1563.05,1564.7,1562,1563,4525
11/26/2018 2:39:00 PM,1564,1565,1562.75,1562.9,3530
11/26/2018 2:38:00 PM,1563.25,1564.9,1563.1,1564.1,2947
11/26/2018 2:37:00 PM,1562.8,1564,1562.5,1562.9,2183
11/26/2018 2:36:00 PM,1563.6,1563.9,1562.65,1562.8,5004
11/26/2018 2:35:00 PM,1564.5,1564.5,1563.05,1563.65,2857
11/26/2018 2:34:00 PM,1562.35,1564.25,1562,1564,5762
11/26/2018 2:33:00 PM,1562,1562.4,1561.55,1562.4,2817
11/26/2018 2:32:00 PM,1561.25,1562.8,1561.25,1561.8,4129
11/26/2018 2:31:00 PM,1560.25,1562,1560.25,1561.5,2965
11/26/2018 2:30:00 PM,1560,1561.55,1560,1560.3,9358
11/26/2018 2:29:00 PM,1561.45,1561.45,1559.1,1560,10593
11/26/2018 2:28:00 PM,1562.4,1562.9,1561,1561.1,5612
11/26/2018 2:27:00 PM,1562.5,1563.05,1562,1562,4503
11/26/2018 2:26:00 PM,1563.9,1564,1563,1563,5292
11/26/2018 2:25:00 PM,1563.75,1564.05,1563.2,1563.9,2111
11/26/2018 2:24:00 PM,1564,1564.45,1563.75,1563.9,982
11/26/2018 2:23:00 PM,1564,1565,1563.6,1564,2549
11/26/2018 2:22:00 PM,1565.65,1567,1563.8,1563.8,9319
11/26/2018 2:21:00 PM,1564.45,1565.5,1564,1565.5,11060
11/26/2018 2:20:00 PM,1564.15,1564.8,1564,1564.45,4578
11/26/2018 2:19:00 PM,1561.7,1564.75,1561.4,1564.75,6054
11/26/2018 2:18:00 PM,1561.7,1562.45,1561.35,1562.25,1855
11/26/2018 2:17:00 PM,1561.5,1561.95,1561,1561.7,7704
11/26/2018 2:16:00 PM,1563.75,1563.75,1561.45,1561.5,5701
11/26/2018 2:15:00 PM,1563.8,1564.8,1563.5,1564.1,1877
11/26/2018 2:14:00 PM,1564.7,1564.7,1563.5,1563.5,2373
11/26/2018 2:13:00 PM,1564.95,1565,1564.6,1564.6,1286
11/26/2018 2:12:00 PM,1565.25,1565.45,1564.4,1564.6,1220
11/26/2018 2:11:00 PM,1565.5,1566,1565.25,1565.25,3093
11/26/2018 2:10:00 PM,1565,1565.5,1564.5,1564.85,1243
11/26/2018 2:09:00 PM,1565.85,1566.6,1564.85,1565,2165
11/26/2018 2:08:00 PM,1563,1566.9,1563,1566.65,17535
11/26/2018 2:07:00 PM,1561.35,1563,1561.25,1563,3137
11/26/2018 2:06:00 PM,1562,1562,1561.35,1561.35,692
11/26/2018 2:05:00 PM,1561.5,1562.4,1561.5,1562,1808
11/26/2018 2:04:00 PM,1561.85,1562,1561.4,1561.55,1114
11/26/2018 2:03:00 PM,1562.2,1562.3,1561.85,1561.85,3224
11/26/2018 2:02:00 PM,1562.45,1563,1562.25,1562.25,732
11/26/2018 2:01:00 PM,1562.9,1563,1562.2,1562.45,1866
11/26/2018 2:00:00 PM,1562,1563,1561.7,1563,1642
11/26/2018 1:59:00 PM,1563.15,1563.5,1562,1562,1844
11/26/2018 1:58:00 PM,1563.55,1563.9,1562.65,1563.55,2011
11/26/2018 1:57:00 PM,1563.25,1564,1563.25,1563.55,624
11/26/2018 1:56:00 PM,1564.9,1564.9,1563.25,1563.25,1050
11/26/2018 1:55:00 PM,1564.1,1565,1564,1564.9,5607
11/26/2018 1:54:00 PM,1562.75,1564.95,1562.5,1564.8,4780
11/26/2018 1:53:00 PM,1563,1563.25,1561.5,1562.8,3001
11/26/2018 1:52:00 PM,1563.7,1563.75,1562,1563,4229
11/26/2018 1:51:00 PM,1563.7,1564,1563.05,1563.7,2338
11/26/2018 1:50:00 PM,1562.95,1564,1562.5,1563.7,6147
11/26/2018 1:49:00 PM,1561.7,1563,1561.5,1563,3826
11/26/2018 1:48:00 PM,1561.25,1561.7,1561.25,1561.7,1110
11/26/2018 1:47:00 PM,1562.7,1563,1561.15,1561.25,2677
11/26/2018 1:46:00 PM,1563.5,1563.55,1562.45,1562.7,6497
11/26/2018 1:45:00 PM,1563.9,1564,1562.55,1563.5,6718
11/26/2018 1:44:00 PM,1563,1564,1562.55,1563.85,7103
11/26/2018 1:43:00 PM,1560,1563.45,1559.85,1563,16005
11/26/2018 1:42:00 PM,1560.65,1561.4,1559.2,1560,3911
11/26/2018 1:41:00 PM,1560,1561.4,1558.55,1560.35,7600
11/26/2018 1:40:00 PM,1560.5,1560.75,1559.85,1560,2821
11/26/2018 1:39:00 PM,1560.35,1560.5,1559.45,1560.5,2208
11/26/2018 1:38:00 PM,1560.5,1560.7,1558.75,1560,3321
11/26/2018 1:37:00 PM,1558.75,1560.55,1558.15,1560.2,6516
11/26/2018 1:36:00 PM,1559.45,1559.5,1558.25,1558.25,1200
11/26/2018 1:35:00 PM,1559.5,1560,1559.45,1559.65,2620
11/26/2018 1:34:00 PM,1560,1560.1,1559.5,1559.5,1887
11/26/2018 1:33:00 PM,1559.45,1560.25,1558.85,1559.9,4390
11/26/2018 1:32:00 PM,1560.5,1560.8,1558.15,1559.45,5684
11/26/2018 1:31:00 PM,1559.3,1560.95,1559.05,1560.5,15872
11/26/2018 1:30:00 PM,1558.45,1559.55,1558,1559.3,5015
11/26/2018 1:29:00 PM,1557.5,1558.8,1557.25,1557.25,3406
11/26/2018 1:28:00 PM,1555.85,1557.5,1555.85,1557.5,4256
11/26/2018 1:27:00 PM,1555.8,1556.35,1555.8,1555.85,1900
11/26/2018 1:26:00 PM,1555.5,1555.8,1555.5,1555.8,888
11/26/2018 1:25:00 PM,1555,1555.65,1555,1555.5,933
11/26/2018 1:24:00 PM,1555.8,1556.05,1555,1555,3200
11/26/2018 1:23:00 PM,1556,1556,1554.85,1555.75,573
11/26/2018 1:22:00 PM,1556.2,1556.7,1556,1556,1579
11/26/2018 1:21:00 PM,1556.2,1556.75,1555.65,1556.2,587
11/26/2018 1:20:00 PM,1556.75,1557,1555.85,1556.4,1797
11/26/2018 1:19:00 PM,1557.7,1557.7,1556.6,1556.75,1308
11/26/2018 1:18:00 PM,1556.7,1557.95,1556.6,1557.9,3134
11/26/2018 1:17:00 PM,1556.8,1557,1555.8,1556.7,2095
11/26/2018 1:16:00 PM,1554.55,1557,1554.1,1556.8,3646
11/26/2018 1:15:00 PM,1554.55,1554.95,1554.1,1554.3,763
11/26/2018 1:14:00 PM,1554.8,1555.15,1554.35,1554.95,249
11/26/2018 1:13:00 PM,1555.5,1555.5,1553.7,1553.7,2111
11/26/2018 1:12:00 PM,1553.5,1555,1553.45,1555,2489
11/26/2018 1:11:00 PM,1554,1554.15,1553.4,1553.5,579
11/26/2018 1:10:00 PM,1553.5,1555,1553.2,1554,2538
11/26/2018 1:09:00 PM,1553.15,1554.5,1553.05,1554.5,790
11/26/2018 1:08:00 PM,1553.1,1553.3,1553.05,1553.15,1448
11/26/2018 1:07:00 PM,1553.25,1553.7,1553,1553.1,568
11/26/2018 1:06:00 PM,1553.5,1554,1553.25,1553.25,684
11/26/2018 1:05:00 PM,1554,1554.5,1553.5,1553.5,1017
11/26/2018 1:04:00 PM,1553.5,1554.05,1553.5,1554.05,917
11/26/2018 1:03:00 PM,1553.35,1554,1553.35,1553.5,212
11/26/2018 1:02:00 PM,1556.35,1556.35,1553.25,1553.3,1750
11/26/2018 1:01:00 PM,1555.5,1557.2,1555.4,1556,5151
11/26/2018 1:00:00 PM,1554.2,1555.5,1554,1555.5,1802
11/26/2018 12:59:00 PM,1553.6,1555,1553.6,1554.65,3722
11/26/2018 12:58:00 PM,1554.1,1554.1,1553.4,1553.6,662
11/26/2018 12:57:00 PM,1554.55,1554.55,1554,1554.1,866
11/26/2018 12:56:00 PM,1554.15,1555.15,1553.65,1554.55,2938
11/26/2018 12:55:00 PM,1555,1555.2,1554.15,1554.15,1863
11/26/2018 12:54:00 PM,1554.85,1555.4,1554.4,1555,3671
11/26/2018 12:53:00 PM,1554.75,1555,1554,1554.9,2135
11/26/2018 12:52:00 PM,1554.4,1555,1554.3,1554.75,1437
11/26/2018 12:51:00 PM,1554,1554.4,1553.25,1554.4,1556
11/26/2018 12:50:00 PM,1552.45,1554.75,1551.95,1554.45,1974
11/26/2018 12:49:00 PM,1551.65,1552.45,1551.5,1552.45,953
11/26/2018 12:48:00 PM,1555,1555,1551.3,1551.65,3265
11/26/2018 12:47:00 PM,1555,1555.5,1554.9,1555,2468
11/26/2018 12:46:00 PM,1555.5,1555.5,1555,1555.4,3063
11/26/2018 12:45:00 PM,1554,1555.5,1554,1555.5,5904
11/26/2018 12:44:00 PM,1554.15,1554.9,1553.8,1554,3752
11/26/2018 12:43:00 PM,1552.25,1554.7,1552.25,1554.1,5247
11/26/2018 12:42:00 PM,1551.5,1552.45,1551,1552.15,4154
11/26/2018 12:41:00 PM,1550.15,1551.5,1550,1551.5,2151
11/26/2018 12:40:00 PM,1549.2,1550.2,1549.2,1550,711
11/26/2018 12:39:00 PM,1550.1,1550.4,1549.2,1549.2,1354
11/26/2018 12:38:00 PM,1550.4,1550.7,1550.05,1550.1,3424
11/26/2018 12:37:00 PM,1550.7,1550.7,1550.3,1550.4,265
11/26/2018 12:36:00 PM,1550.65,1550.7,1550.4,1550.7,1230
11/26/2018 12:35:00 PM,1550.65,1550.65,1549.8,1550.6,1329
11/26/2018 12:34:00 PM,1550.65,1550.7,1549.65,1550.55,986
11/26/2018 12:33:00 PM,1549.05,1551,1549,1550.65,2905
11/26/2018 12:32:00 PM,1549.25,1550.2,1549.05,1549.05,3217
11/26/2018 12:31:00 PM,1550,1550.35,1548.55,1549.25,8681
11/26/2018 12:30:00 PM,1549.85,1550.8,1548.9,1550,50923
11/26/2018 12:29:00 PM,1550,1550.6,1549.7,1549.75,2024
11/26/2018 12:28:00 PM,1548.7,1550,1548,1550,4487
11/26/2018 12:27:00 PM,1550,1550,1548.7,1548.7,2342
11/26/2018 12:26:00 PM,1550.2,1551,1550,1550,935
11/26/2018 12:25:00 PM,1551,1551.35,1550.2,1550.2,1985
11/26/2018 12:24:00 PM,1551.75,1552,1551,1551,2807
11/26/2018 12:23:00 PM,1552.4,1552.5,1551.65,1552,2616
11/26/2018 12:22:00 PM,1549.2,1552.6,1549.2,1552.6,12889
11/26/2018 12:21:00 PM,1549.4,1550,1549.2,1549.2,3670
11/26/2018 12:20:00 PM,1549.4,1549.4,1548.55,1549.05,1373
