Date,KOTAKBANK18DECFUT O,KOTAKBANK18DECFUT H,KOTAKBANK18DECFUT L,KOTAKBANK18DECFUT C,KOTAKBANK18DECFUT V
11/19/2018 12:58:00 PM,1182.5,1182.8,1182.5,1182.8,1600
11/19/2018 12:57:00 PM,1182.5,1182.5,1182.5,1182.5,0
11/19/2018 12:56:00 PM,1182.45,1182.5,1182.45,1182.5,800
11/19/2018 12:55:00 PM,1183.45,1183.45,1182.45,1182.45,800
11/19/2018 12:54:00 PM,1183.05,1183.45,1183.05,1183.45,800
11/19/2018 12:53:00 PM,1183.05,1183.05,1183,1183.05,1600
11/19/2018 12:52:00 PM,1182.3,1183.05,1182.3,1183.05,800
11/19/2018 12:51:00 PM,1182.3,1182.3,1182.3,1182.3,8000
11/19/2018 12:50:00 PM,1181.55,1182.3,1181.55,1182.3,2400
11/19/2018 12:49:00 PM,1181.15,1181.55,1181.15,1181.55,800
11/19/2018 12:48:00 PM,1180.7,1181.15,1180.7,1181.15,800
11/19/2018 12:47:00 PM,1180.7,1180.7,1180.7,1180.7,0
11/19/2018 12:46:00 PM,1180.7,1180.7,1180.7,1180.7,0
11/19/2018 12:45:00 PM,1180.7,1180.7,1180.7,1180.7,0
11/19/2018 12:44:00 PM,1180.1,1180.9,1180.1,1180.7,4800
11/19/2018 12:43:00 PM,1179.85,1180.1,1179.75,1180.1,1600
11/19/2018 12:42:00 PM,1180,1180,1179.5,1179.85,2400
11/19/2018 12:41:00 PM,1180.55,1180.55,1180,1180,5600
11/19/2018 12:40:00 PM,1180.55,1180.55,1180.55,1180.55,0
11/19/2018 12:39:00 PM,1179.9,1180.55,1179.9,1180.55,2400
11/19/2018 12:38:00 PM,1179.9,1179.9,1179.9,1179.9,0
11/19/2018 12:37:00 PM,1180.5,1180.5,1179.9,1179.9,1600
11/19/2018 12:36:00 PM,1180.5,1180.5,1180.5,1180.5,4000
11/19/2018 12:35:00 PM,1180,1180.5,1180,1180.5,2400
11/19/2018 12:34:00 PM,1179.1,1180,1179.1,1180,800
11/19/2018 12:33:00 PM,1179.1,1179.1,1179.1,1179.1,0
11/19/2018 12:32:00 PM,1179.1,1179.1,1179.1,1179.1,4000
11/19/2018 12:31:00 PM,1179.1,1179.1,1179.1,1179.1,0
11/19/2018 12:30:00 PM,1180,1180,1179.1,1179.1,1600
11/19/2018 12:29:00 PM,1180,1180,1180,1180,0
11/19/2018 12:28:00 PM,1180.45,1180.45,1180,1180,3200
11/19/2018 12:27:00 PM,1180.45,1180.45,1180.45,1180.45,0
11/19/2018 12:26:00 PM,1180.45,1180.45,1180.45,1180.45,0
11/19/2018 12:25:00 PM,1180.9,1180.9,1180.45,1180.45,1600
11/19/2018 12:24:00 PM,1181.3,1181.3,1180.9,1180.9,10400
11/19/2018 12:23:00 PM,1181.3,1181.3,1181.3,1181.3,0
11/19/2018 12:22:00 PM,1181.3,1181.3,1181.3,1181.3,0
11/19/2018 12:21:00 PM,1181.3,1181.3,1181.3,1181.3,0
11/19/2018 12:20:00 PM,1183.1,1183.1,1181.3,1181.3,1600
11/19/2018 12:19:00 PM,1183.45,1183.45,1183.1,1183.1,800
11/19/2018 12:18:00 PM,1183.1,1183.45,1183.1,1183.45,1600
11/19/2018 12:17:00 PM,1183.25,1183.25,1183.1,1183.1,3200
11/19/2018 12:16:00 PM,1184.65,1184.65,1183.25,1183.25,1600
11/19/2018 12:15:00 PM,1184.8,1184.8,1184.65,1184.65,800
11/19/2018 12:14:00 PM,1183.6,1184.8,1183.6,1184.8,17600
11/19/2018 12:13:00 PM,1182.7,1183.6,1182.7,1183.6,800
11/19/2018 12:12:00 PM,1182.7,1182.7,1182.7,1182.7,0
11/19/2018 12:11:00 PM,1182.7,1182.7,1182.7,1182.7,0
11/19/2018 12:10:00 PM,1183.55,1184.2,1182.7,1182.7,31200
11/19/2018 12:09:00 PM,1183.55,1183.55,1183.55,1183.55,2400
11/19/2018 12:08:00 PM,1183.55,1183.55,1183.55,1183.55,800
11/19/2018 12:07:00 PM,1183.55,1183.55,1183.55,1183.55,0
11/19/2018 12:06:00 PM,1182.3,1183.55,1182.3,1183.55,1600
11/19/2018 12:05:00 PM,1182.3,1182.3,1182.3,1182.3,800
11/19/2018 12:04:00 PM,1182.3,1182.3,1182.3,1182.3,2400
11/19/2018 12:03:00 PM,1182.3,1182.3,1182.3,1182.3,7200
11/19/2018 12:02:00 PM,1182.9,1182.9,1182.3,1182.3,800
11/19/2018 12:01:00 PM,1183,1183,1182.9,1182.9,3200
11/19/2018 12:00:00 PM,1183.3,1183.3,1183,1183,2400
11/19/2018 11:59:00 AM,1183.25,1183.3,1183.25,1183.3,4000
11/19/2018 11:58:00 AM,1183.05,1183.25,1183.05,1183.25,6400
11/19/2018 11:57:00 AM,1182.95,1183.05,1182.75,1183.05,2400
11/19/2018 11:56:00 AM,1182.95,1182.95,1182.95,1182.95,0
11/19/2018 11:55:00 AM,1183.15,1183.15,1182.95,1182.95,1600
11/19/2018 11:54:00 AM,1183.15,1183.15,1183.15,1183.15,0
11/19/2018 11:53:00 AM,1183.05,1183.15,1183.05,1183.15,1600
11/19/2018 11:52:00 AM,1182.8,1183.05,1182.8,1183.05,1600
11/19/2018 11:51:00 AM,1182.8,1182.8,1182.8,1182.8,2400
11/19/2018 11:50:00 AM,1182.15,1182.8,1182.15,1182.8,1600
11/19/2018 11:49:00 AM,1182.3,1182.45,1181.9,1182.15,3200
11/19/2018 11:48:00 AM,1181.95,1182.4,1181.95,1182.3,1600
11/19/2018 11:47:00 AM,1181.95,1181.95,1181.95,1181.95,0
11/19/2018 11:46:00 AM,1182.45,1182.65,1181.95,1181.95,8800
11/19/2018 11:45:00 AM,1181.6,1182.45,1181.6,1182.45,4800
11/19/2018 11:44:00 AM,1182.1,1182.1,1181.6,1181.6,2400
11/19/2018 11:43:00 AM,1182.1,1182.1,1182.1,1182.1,3200
11/19/2018 11:42:00 AM,1182.1,1182.1,1182.1,1182.1,0
11/19/2018 11:41:00 AM,1182.15,1182.15,1182.1,1182.1,800
11/19/2018 11:40:00 AM,1182.15,1182.15,1182.15,1182.15,0
11/19/2018 11:39:00 AM,1182.15,1182.15,1182.15,1182.15,0
11/19/2018 11:38:00 AM,1181.9,1182.15,1181.9,1182.15,3200
11/19/2018 11:37:00 AM,1181.3,1182,1181.05,1181.9,5600
11/19/2018 11:36:00 AM,1181.3,1181.3,1181.3,1181.3,0
11/19/2018 11:35:00 AM,1181.3,1181.3,1181.3,1181.3,0
11/19/2018 11:34:00 AM,1181.3,1181.3,1181.3,1181.3,800
11/19/2018 11:33:00 AM,1181.3,1181.3,1181.3,1181.3,800
11/19/2018 11:32:00 AM,1181.3,1181.3,1181.3,1181.3,0
11/19/2018 11:31:00 AM,1180.6,1181.3,1180.6,1181.3,3200
11/19/2018 11:30:00 AM,1180.6,1180.6,1180.6,1180.6,800
11/19/2018 11:29:00 AM,1178,1180.6,1178,1180.6,1600
11/19/2018 11:28:00 AM,1178,1178,1178,1178,0
11/19/2018 11:27:00 AM,1178,1178,1178,1178,0
11/19/2018 11:26:00 AM,1178,1178,1178,1178,0
11/19/2018 11:25:00 AM,1178,1178,1178,1178,0
11/19/2018 11:24:00 AM,1178,1178,1178,1178,0
11/19/2018 11:23:00 AM,1178,1178,1178,1178,0
11/19/2018 11:22:00 AM,1180.5,1180.5,1178,1178,3200
11/19/2018 11:21:00 AM,1180.5,1180.5,1180.5,1180.5,800
11/19/2018 11:20:00 AM,1182.85,1182.85,1179.35,1180.5,4000
11/19/2018 11:19:00 AM,1182.75,1182.85,1182.75,1182.85,800
11/19/2018 11:18:00 AM,1182.75,1182.75,1182.75,1182.75,800
11/19/2018 11:17:00 AM,1182.35,1182.75,1181,1182.75,3200
11/19/2018 11:16:00 AM,1182.55,1182.55,1181,1182.35,1600
11/19/2018 11:15:00 AM,1182.25,1182.55,1182.25,1182.55,8800
11/19/2018 11:14:00 AM,1182.85,1182.85,1181.4,1182.25,1600
11/19/2018 11:13:00 AM,1182.85,1182.85,1182.85,1182.85,0
11/19/2018 11:12:00 AM,1182.85,1182.85,1182.85,1182.85,0
11/19/2018 11:11:00 AM,1182.85,1182.85,1182.85,1182.85,0
11/19/2018 11:10:00 AM,1182.85,1182.85,1182.85,1182.85,0
11/19/2018 11:09:00 AM,1182.85,1182.85,1182.85,1182.85,0
11/19/2018 11:08:00 AM,1182.85,1182.85,1182.85,1182.85,32800
11/19/2018 11:07:00 AM,1181.9,1182.85,1181.9,1182.85,5600
11/19/2018 11:06:00 AM,1181.9,1181.9,1181.9,1181.9,0
11/19/2018 11:05:00 AM,1181.9,1181.9,1181.9,1181.9,0
11/19/2018 11:04:00 AM,1181.45,1181.9,1181.45,1181.9,800
11/19/2018 11:03:00 AM,1181.45,1181.45,1181.45,1181.45,0
11/19/2018 11:02:00 AM,1181.5,1181.5,1181.45,1181.45,800
11/19/2018 11:01:00 AM,1179.55,1181.5,1179.55,1181.5,800
11/19/2018 11:00:00 AM,1179,1179.55,1179,1179.55,800
11/19/2018 10:59:00 AM,1178.6,1179,1178.6,1179,2400
11/19/2018 10:58:00 AM,1178.1,1178.65,1178.1,1178.6,2400
11/19/2018 10:57:00 AM,1177.8,1178.1,1177.8,1178.1,5600
11/19/2018 10:56:00 AM,1177.8,1177.8,1177.8,1177.8,7200
11/19/2018 10:55:00 AM,1177.75,1177.8,1177.65,1177.8,1600
11/19/2018 10:54:00 AM,1177.95,1177.95,1177.75,1177.75,1600
11/19/2018 10:53:00 AM,1178.45,1178.45,1177.65,1177.95,3200
11/19/2018 10:52:00 AM,1178.4,1178.8,1178.4,1178.45,3200
11/19/2018 10:51:00 AM,1178.2,1178.4,1178.2,1178.4,800
11/19/2018 10:50:00 AM,1178.5,1178.5,1178.2,1178.2,2400
11/19/2018 10:49:00 AM,1178.5,1178.5,1178.5,1178.5,0
11/19/2018 10:48:00 AM,1177.7,1178.5,1177.7,1178.5,1600
11/19/2018 10:47:00 AM,1177.7,1177.7,1177.7,1177.7,0
11/19/2018 10:46:00 AM,1177.85,1177.85,1177.7,1177.7,800
11/19/2018 10:45:00 AM,1178.7,1178.7,1177.85,1177.85,2400
11/19/2018 10:44:00 AM,1179.1,1179.1,1178.7,1178.7,1600
11/19/2018 10:43:00 AM,1178.95,1179.1,1178.95,1179.1,1600
11/19/2018 10:42:00 AM,1178.6,1178.95,1178.6,1178.95,1600
11/19/2018 10:41:00 AM,1178.6,1178.6,1178.6,1178.6,0
11/19/2018 10:40:00 AM,1178.05,1178.6,1178.05,1178.6,5600
11/19/2018 10:39:00 AM,1178.05,1178.05,1178.05,1178.05,0
11/19/2018 10:38:00 AM,1177.95,1178.65,1176.95,1178.05,10400
11/19/2018 10:37:00 AM,1177.55,1178.8,1177.55,1178.8,2400
11/19/2018 10:36:00 AM,1177.95,1178.5,1177.55,1177.55,2400
11/19/2018 10:35:00 AM,1178.85,1178.85,1177.95,1177.95,4800
11/19/2018 10:34:00 AM,1178.85,1178.85,1178.85,1178.85,0
11/19/2018 10:33:00 AM,1178.85,1178.85,1178.85,1178.85,0
11/19/2018 10:32:00 AM,1178.85,1178.85,1178.85,1178.85,8800
11/19/2018 10:31:00 AM,1178.85,1178.85,1178.85,1178.85,0
11/19/2018 10:30:00 AM,1177.65,1178.85,1177.3,1178.85,4000
11/19/2018 10:29:00 AM,1177.35,1178,1176.85,1177.65,4000
11/19/2018 10:28:00 AM,1178.3,1178.3,1177.35,1177.35,1600
11/19/2018 10:27:00 AM,1178.3,1178.3,1178.3,1178.3,0
11/19/2018 10:26:00 AM,1178.2,1178.3,1178.2,1178.3,1600
11/19/2018 10:25:00 AM,1178.05,1178.2,1178.05,1178.2,2400
11/19/2018 10:24:00 AM,1176.75,1178.1,1176.75,1178.05,11200
11/19/2018 10:23:00 AM,1177.05,1177.05,1176.75,1176.75,7200
11/19/2018 10:22:00 AM,1176.9,1176.9,1176.4,1176.4,800
11/19/2018 10:21:00 AM,1179.35,1179.35,1176.9,1176.9,11200
11/19/2018 10:20:00 AM,1180.45,1180.45,1179.35,1179.35,2400
11/19/2018 10:19:00 AM,1180.45,1180.45,1180.45,1180.45,0
11/19/2018 10:18:00 AM,1180.45,1180.45,1180.45,1180.45,2400
11/19/2018 10:17:00 AM,1180.45,1180.9,1179.7,1180.9,2400
11/19/2018 10:16:00 AM,1180.1,1180.6,1180.1,1180.45,17600
11/19/2018 10:15:00 AM,1180.1,1180.1,1180.1,1180.1,0
11/19/2018 10:14:00 AM,1180.1,1180.1,1180.1,1180.1,0
11/19/2018 10:13:00 AM,1181.85,1181.85,1179.8,1180.1,1600
11/19/2018 10:12:00 AM,1181.4,1181.85,1181.4,1181.85,800
11/19/2018 10:11:00 AM,1181.45,1182.45,1181.4,1181.4,2400
11/19/2018 10:10:00 AM,1181.5,1181.8,1181.45,1181.45,2400
11/19/2018 10:09:00 AM,1182.3,1182.3,1181.5,1181.5,11200
11/19/2018 10:08:00 AM,1183.6,1183.6,1182.3,1182.3,7200
11/19/2018 10:07:00 AM,1186,1186,1183,1183,2400
11/19/2018 10:06:00 AM,1186,1186,1186,1186,0
11/19/2018 10:05:00 AM,1184.1,1186.1,1184.1,1186,4800
11/19/2018 10:04:00 AM,1184.6,1184.6,1183.6,1184.1,4800
11/19/2018 10:03:00 AM,1183,1185.2,1183,1184.6,8000
11/19/2018 10:02:00 AM,1181.45,1183,1181.45,1183,2400
11/19/2018 10:01:00 AM,1179.95,1181.45,1179.95,1181.45,2400
11/19/2018 10:00:00 AM,1179.7,1180.55,1179.7,1179.95,5600
11/19/2018 9:59:00 AM,1178.4,1179.8,1177.8,1179.7,9600
11/19/2018 9:58:00 AM,1179.3,1179.3,1178.4,1178.4,800
11/19/2018 9:57:00 AM,1178.6,1179.3,1178.6,1179.3,4800
11/19/2018 9:56:00 AM,1178,1178.6,1177,1178.6,3200
11/19/2018 9:55:00 AM,1175.95,1178.05,1175.95,1178,3200
11/19/2018 9:54:00 AM,1175.95,1175.95,1175.95,1175.95,0
11/19/2018 9:53:00 AM,1174.95,1175.95,1174.95,1175.95,2400
11/19/2018 9:52:00 AM,1174.3,1174.95,1174.3,1174.95,1600
11/19/2018 9:51:00 AM,1174.3,1174.3,1174.3,1174.3,0
11/19/2018 9:50:00 AM,1174.1,1174.3,1174.1,1174.3,800
11/19/2018 9:49:00 AM,1170.4,1174.1,1170.4,1174.1,800
11/19/2018 9:48:00 AM,1170.4,1170.4,1170.4,1170.4,0
11/19/2018 9:47:00 AM,1169.25,1170.4,1169.25,1170.4,1600
11/19/2018 9:46:00 AM,1170.2,1170.65,1170.2,1170.65,1600
11/19/2018 9:45:00 AM,1169.65,1170.2,1169.45,1170.2,1600
11/19/2018 9:44:00 AM,1169.4,1169.65,1169.4,1169.65,800
11/19/2018 9:43:00 AM,1169.4,1169.4,1169.4,1169.4,0
11/19/2018 9:42:00 AM,1169.4,1169.4,1169.4,1169.4,0
11/19/2018 9:41:00 AM,1169.4,1169.4,1169.4,1169.4,0
11/19/2018 9:40:00 AM,1170.05,1170.05,1169.4,1169.4,800
11/19/2018 9:39:00 AM,1170.35,1170.35,1170.05,1170.05,1600
11/19/2018 9:38:00 AM,1170.35,1170.35,1170.35,1170.35,0
11/19/2018 9:37:00 AM,1170.35,1170.35,1170.35,1170.35,0
11/19/2018 9:36:00 AM,1170.15,1171,1170.15,1170.35,1600
11/19/2018 9:35:00 AM,1170.55,1170.7,1170.15,1170.15,2400
11/19/2018 9:34:00 AM,1167.9,1170.55,1167.9,1170.55,1600
11/19/2018 9:33:00 AM,1167.9,1167.9,1167.9,1167.9,0
11/19/2018 9:32:00 AM,1167.9,1167.9,1167.9,1167.9,0
11/19/2018 9:31:00 AM,1168.5,1168.5,1167.9,1167.9,3200
11/19/2018 9:30:00 AM,1167.35,1169.25,1167.35,1168.5,3200
11/19/2018 9:29:00 AM,1169.4,1169.7,1167.35,1167.35,3200
11/19/2018 9:28:00 AM,1170.95,1170.95,1169.4,1169.4,800
11/19/2018 9:27:00 AM,1170.95,1170.95,1170.95,1170.95,0
11/19/2018 9:26:00 AM,1170.95,1170.95,1170.95,1170.95,0
11/19/2018 9:25:00 AM,1170.95,1170.95,1170.95,1170.95,0
11/19/2018 9:24:00 AM,1170.95,1170.95,1170.95,1170.95,1600
11/19/2018 9:23:00 AM,1177.8,1177.8,1175,1175,800
11/19/2018 9:22:00 AM,1177.8,1177.8,1177.8,1177.8,0
11/19/2018 9:21:00 AM,1178.5,1178.5,1177.8,1177.8,1600
11/19/2018 9:20:00 AM,1180.15,1180.15,1178.5,1178.5,4000
11/16/2018 3:29:00 PM,1174,1175,1174,1174.1,2400
11/16/2018 3:28:00 PM,1172.1,1174,1172.1,1174,1600
11/16/2018 3:27:00 PM,1172.1,1172.1,1172.1,1172.1,1600
11/16/2018 3:26:00 PM,1172.1,1172.1,1172.1,1172.1,0
11/16/2018 3:25:00 PM,1172.2,1172.2,1172.1,1172.1,800
11/16/2018 3:24:00 PM,1172.2,1172.2,1172.2,1172.2,0
11/16/2018 3:23:00 PM,1172.2,1172.2,1172.2,1172.2,0
11/16/2018 3:22:00 PM,1172.2,1172.2,1172.2,1172.2,800
11/16/2018 3:21:00 PM,1172.2,1172.2,1172.2,1172.2,0
11/16/2018 3:20:00 PM,1171.85,1172.2,1171.85,1172.2,800
11/16/2018 3:19:00 PM,1171.85,1171.85,1171.85,1171.85,0
11/16/2018 3:18:00 PM,1171.85,1171.85,1171.85,1171.85,0
11/16/2018 3:17:00 PM,1171.85,1171.85,1171.85,1171.85,0
11/16/2018 3:16:00 PM,1171.5,1171.85,1171.5,1171.85,2400
11/16/2018 3:15:00 PM,1171.6,1171.6,1171.5,1171.5,800
11/16/2018 3:14:00 PM,1172.4,1172.4,1171.6,1171.6,800
11/16/2018 3:13:00 PM,1172.4,1172.4,1172.4,1172.4,0
11/16/2018 3:12:00 PM,1172.45,1172.45,1172.4,1172.4,800
11/16/2018 3:11:00 PM,1172.45,1172.45,1172.45,1172.45,1600
11/16/2018 3:10:00 PM,1173,1173,1172.05,1172.45,3200
11/16/2018 3:09:00 PM,1173,1173,1173,1173,0
11/16/2018 3:08:00 PM,1173,1173,1173,1173,0
11/16/2018 3:07:00 PM,1172.85,1173,1172.85,1173,800
11/16/2018 3:06:00 PM,1172.85,1172.85,1172.85,1172.85,0
11/16/2018 3:05:00 PM,1172.85,1172.85,1172.85,1172.85,1600
11/16/2018 3:04:00 PM,1172.85,1172.85,1172.85,1172.85,0
11/16/2018 3:03:00 PM,1172.85,1172.85,1172.85,1172.85,0
11/16/2018 3:02:00 PM,1173.1,1173.1,1172.85,1172.85,800
11/16/2018 3:01:00 PM,1174,1174,1173.1,1173.1,3200
11/16/2018 3:00:00 PM,1174,1174,1174,1174,0
11/16/2018 2:59:00 PM,1174,1174,1174,1174,0
11/16/2018 2:58:00 PM,1174.65,1174.65,1174,1174,800
11/16/2018 2:57:00 PM,1174.95,1174.95,1174.65,1174.65,2400
11/16/2018 2:56:00 PM,1173.65,1174.95,1173.65,1174.95,800
11/16/2018 2:55:00 PM,1173,1173.65,1173,1173.65,1600
11/16/2018 2:54:00 PM,1172.9,1173.4,1172.9,1173,1600
11/16/2018 2:53:00 PM,1172.9,1172.9,1172.9,1172.9,0
11/16/2018 2:52:00 PM,1172.9,1172.9,1172.9,1172.9,0
11/16/2018 2:51:00 PM,1172.9,1172.9,1172.9,1172.9,800
11/16/2018 2:50:00 PM,1172.9,1172.9,1172.9,1172.9,800
11/16/2018 2:49:00 PM,1172.4,1172.9,1172.4,1172.9,800
11/16/2018 2:48:00 PM,1172.3,1172.4,1172.3,1172.4,1600
11/16/2018 2:47:00 PM,1172.3,1172.3,1172.3,1172.3,0
11/16/2018 2:46:00 PM,1172.3,1172.3,1172.3,1172.3,0
11/16/2018 2:45:00 PM,1172.3,1172.3,1172.3,1172.3,0
11/16/2018 2:44:00 PM,1173.55,1173.55,1172.3,1172.3,800
11/16/2018 2:43:00 PM,1173.55,1173.55,1173.55,1173.55,0
11/16/2018 2:42:00 PM,1173.55,1173.55,1173.55,1173.55,0
11/16/2018 2:41:00 PM,1173.55,1173.55,1173.55,1173.55,0
11/16/2018 2:40:00 PM,1173.55,1173.55,1173.55,1173.55,0
11/16/2018 2:39:00 PM,1174.25,1174.25,1173.55,1173.55,1600
11/16/2018 2:38:00 PM,1174.25,1174.25,1174.25,1174.25,0
11/16/2018 2:37:00 PM,1175.6,1175.6,1173.6,1174.25,4800
11/16/2018 2:36:00 PM,1175.85,1175.85,1175.6,1175.6,1600
11/16/2018 2:35:00 PM,1175.05,1175.85,1175.05,1175.85,800
11/16/2018 2:34:00 PM,1174.4,1175.05,1174.4,1175.05,800
11/16/2018 2:33:00 PM,1174.4,1174.4,1174.4,1174.4,0
11/16/2018 2:32:00 PM,1174.4,1174.4,1174.4,1174.4,0
11/16/2018 2:31:00 PM,1174.4,1174.4,1174.4,1174.4,0
11/16/2018 2:30:00 PM,1174.4,1174.4,1174.4,1174.4,0
11/16/2018 2:29:00 PM,1174.4,1174.4,1174.4,1174.4,0
11/16/2018 2:28:00 PM,1173.2,1174.4,1173.2,1174.4,1600
11/16/2018 2:27:00 PM,1174.25,1174.25,1173.2,1173.2,800
11/16/2018 2:26:00 PM,1174.25,1174.25,1174.25,1174.25,0
11/16/2018 2:25:00 PM,1174.25,1174.25,1174.25,1174.25,0
11/16/2018 2:24:00 PM,1174.25,1174.25,1174.25,1174.25,0
11/16/2018 2:23:00 PM,1172.95,1174.25,1172.95,1174.25,4800
11/16/2018 2:22:00 PM,1172.95,1172.95,1172.95,1172.95,0
11/16/2018 2:21:00 PM,1172.95,1172.95,1172.95,1172.95,0
11/16/2018 2:20:00 PM,1172.6,1172.95,1172.2,1172.95,2400
11/16/2018 2:19:00 PM,1172.8,1172.8,1172.45,1172.6,1600
11/16/2018 2:18:00 PM,1172.8,1172.8,1172.8,1172.8,800
11/16/2018 2:17:00 PM,1172.8,1172.8,1172.8,1172.8,0
11/16/2018 2:16:00 PM,1172.8,1172.8,1172.8,1172.8,0
11/16/2018 2:15:00 PM,1172.8,1172.8,1172.8,1172.8,800
11/16/2018 2:14:00 PM,1172.8,1172.8,1172.8,1172.8,0
11/16/2018 2:13:00 PM,1172.8,1172.8,1172.8,1172.8,0
11/16/2018 2:12:00 PM,1174,1174,1172.8,1172.8,2400
11/16/2018 2:11:00 PM,1174,1174,1174,1174,0
11/16/2018 2:10:00 PM,1173.35,1174,1173.35,1174,800
11/16/2018 2:09:00 PM,1172.95,1173.35,1172.95,1173.35,8800
11/16/2018 2:08:00 PM,1172.95,1172.95,1172.95,1172.95,0
11/16/2018 2:07:00 PM,1172.65,1172.95,1172.65,1172.95,800
11/16/2018 2:06:00 PM,1172.65,1172.65,1172.65,1172.65,0
11/16/2018 2:05:00 PM,1172.65,1172.65,1172.65,1172.65,0
11/16/2018 2:04:00 PM,1171.15,1172.65,1171.15,1172.65,800
11/16/2018 2:03:00 PM,1171.15,1171.15,1171.15,1171.15,1600
11/16/2018 2:02:00 PM,1172.1,1172.1,1171.15,1171.15,800
11/16/2018 2:01:00 PM,1172.1,1172.1,1172.1,1172.1,0
11/16/2018 2:00:00 PM,1172.05,1172.1,1172.05,1172.1,1600
11/16/2018 1:59:00 PM,1171.4,1172.05,1171.4,1172.05,2400
11/16/2018 1:58:00 PM,1171.7,1171.7,1171.1,1171.1,800
11/16/2018 1:57:00 PM,1171.7,1171.7,1171.7,1171.7,0
11/16/2018 1:56:00 PM,1171.7,1171.7,1171.7,1171.7,0
11/16/2018 1:55:00 PM,1170.7,1171.7,1170.7,1171.7,800
11/16/2018 1:54:00 PM,1173.2,1173.2,1170.7,1170.7,1600
11/16/2018 1:53:00 PM,1173.2,1173.2,1173.2,1173.2,0
11/16/2018 1:52:00 PM,1173.2,1173.2,1173.2,1173.2,0
11/16/2018 1:51:00 PM,1173.2,1173.2,1173.2,1173.2,0
11/16/2018 1:50:00 PM,1173.2,1173.2,1173.2,1173.2,0
11/16/2018 1:49:00 PM,1173.2,1173.2,1173.2,1173.2,0
11/16/2018 1:48:00 PM,1173.2,1173.2,1173.2,1173.2,4800
11/16/2018 1:47:00 PM,1173.2,1173.2,1173.2,1173.2,0
11/16/2018 1:46:00 PM,1173.2,1173.2,1173.2,1173.2,800
11/16/2018 1:45:00 PM,1173.2,1173.2,1173.2,1173.2,0
11/16/2018 1:44:00 PM,1173.2,1173.2,1173.2,1173.2,0
11/16/2018 1:43:00 PM,1173.2,1173.2,1173.2,1173.2,0
11/16/2018 1:42:00 PM,1173.2,1173.2,1173.2,1173.2,800
11/16/2018 1:41:00 PM,1173.2,1173.2,1173.2,1173.2,0
11/16/2018 1:40:00 PM,1173.2,1173.2,1173.2,1173.2,0
11/16/2018 1:39:00 PM,1173.2,1173.2,1173.2,1173.2,0
11/16/2018 1:38:00 PM,1173.2,1173.2,1173.2,1173.2,0
11/16/2018 1:37:00 PM,1173.2,1173.2,1173.2,1173.2,0
11/16/2018 1:36:00 PM,1173.2,1173.2,1173.2,1173.2,0
11/16/2018 1:35:00 PM,1173.2,1173.2,1173.2,1173.2,0
11/16/2018 1:34:00 PM,1173.2,1173.2,1173.2,1173.2,0
11/16/2018 1:33:00 PM,1173.2,1173.2,1173.2,1173.2,0
11/16/2018 1:32:00 PM,1173.2,1173.2,1173.2,1173.2,0
11/16/2018 1:31:00 PM,1173.2,1173.2,1173.2,1173.2,0
11/16/2018 1:30:00 PM,1173.2,1173.2,1173.2,1173.2,800
11/16/2018 1:29:00 PM,1173.2,1173.2,1173.2,1173.2,0
11/16/2018 1:28:00 PM,1173.2,1173.2,1173.2,1173.2,0
11/16/2018 1:27:00 PM,1173.2,1173.2,1173.2,1173.2,0
11/16/2018 1:26:00 PM,1173.2,1173.2,1173.2,1173.2,0
11/16/2018 1:25:00 PM,1173.2,1173.2,1173.2,1173.2,0
11/16/2018 1:24:00 PM,1173.2,1173.2,1173.2,1173.2,0
11/16/2018 1:23:00 PM,1173.2,1173.2,1173.2,1173.2,0
11/16/2018 1:22:00 PM,1172.8,1173.2,1172.8,1173.2,1600
11/16/2018 1:21:00 PM,1172.8,1172.8,1172.8,1172.8,800
11/16/2018 1:20:00 PM,1171.85,1172.8,1171.85,1172.8,800
11/16/2018 1:19:00 PM,1171.85,1171.85,1171.85,1171.85,0
11/16/2018 1:18:00 PM,1171,1171.85,1171,1171.85,2400
11/16/2018 1:17:00 PM,1173.75,1173.75,1171,1171,2400
11/16/2018 1:16:00 PM,1173.75,1173.75,1173.75,1173.75,800
11/16/2018 1:15:00 PM,1173.75,1173.75,1173.75,1173.75,0
11/16/2018 1:14:00 PM,1172.75,1173.75,1172.75,1173.75,3200
11/16/2018 1:13:00 PM,1172.75,1172.75,1172.75,1172.75,800
11/16/2018 1:12:00 PM,1172.75,1172.75,1172.75,1172.75,1600
11/16/2018 1:11:00 PM,1172.75,1172.75,1172.75,1172.75,0
11/16/2018 1:10:00 PM,1173.7,1173.7,1172.75,1172.75,800
11/16/2018 1:09:00 PM,1172.1,1173.7,1172.1,1173.7,4000
11/16/2018 1:08:00 PM,1172.1,1172.1,1172.1,1172.1,2400
11/16/2018 1:07:00 PM,1172.1,1172.1,1172.1,1172.1,0
11/16/2018 1:06:00 PM,1170.4,1172.1,1170.4,1172.1,800
11/16/2018 1:05:00 PM,1170.4,1170.4,1170.4,1170.4,0
11/16/2018 1:04:00 PM,1170.35,1170.4,1170.35,1170.4,1600
11/16/2018 1:03:00 PM,1171,1171,1169.85,1170.35,8000
11/16/2018 1:02:00 PM,1169.85,1171.5,1169.85,1171.5,1600
11/16/2018 1:01:00 PM,1169.2,1169.85,1168.85,1169.85,2400
