Date,AXISBANK18DECFUT O,AXISBANK18DECFUT H,AXISBANK18DECFUT L,AXISBANK18DECFUT C,AXISBANK18DECFUT V
11/2/2018 10:08:00 AM,611,612.45,611,611.9,7200
11/2/2018 10:07:00 AM,611,611,611,611,0
11/2/2018 10:06:00 AM,611,611,611,611,0
11/2/2018 10:05:00 AM,611,611,611,611,0
11/2/2018 10:04:00 AM,611,611,611,611,0
11/2/2018 10:03:00 AM,612.05,612.05,611,611,1200
11/2/2018 10:02:00 AM,612.05,612.05,612.05,612.05,0
11/2/2018 10:01:00 AM,612.05,612.05,612.05,612.05,0
11/2/2018 10:00:00 AM,614,614,612.05,612.05,8400
11/2/2018 9:59:00 AM,614,614,614,614,0
11/2/2018 9:58:00 AM,614,614,614,614,6000
11/2/2018 9:57:00 AM,613.8,613.8,613.8,613.8,2400
11/2/2018 9:56:00 AM,613.95,613.95,613.8,613.8,1200
11/2/2018 9:55:00 AM,610.55,614.05,610.55,613.95,8400
11/2/2018 9:54:00 AM,610.55,610.55,610.55,610.55,0
11/2/2018 9:53:00 AM,610.55,610.55,610.55,610.55,0
11/2/2018 9:52:00 AM,610.55,610.55,610.55,610.55,0
11/2/2018 9:51:00 AM,610.55,610.55,610.55,610.55,0
11/2/2018 9:50:00 AM,610.55,610.55,610.55,610.55,0
11/2/2018 9:49:00 AM,610.55,610.55,610.55,610.55,0
11/2/2018 9:48:00 AM,610.55,610.55,610.55,610.55,0
11/2/2018 9:47:00 AM,610.9,610.9,610.55,610.55,7200
11/2/2018 9:46:00 AM,612,612,610.9,610.9,2400
11/2/2018 9:45:00 AM,612.25,612.25,612,612,1200
11/2/2018 9:44:00 AM,612.25,612.25,612.25,612.25,0
11/2/2018 9:43:00 AM,612.25,612.25,611.55,612.25,3600
11/2/2018 9:42:00 AM,612.25,613.4,612.25,612.25,14400
11/2/2018 9:41:00 AM,612.25,612.25,612.25,612.25,0
11/2/2018 9:40:00 AM,612.25,612.25,612.25,612.25,0
11/2/2018 9:39:00 AM,614.95,614.95,612.25,612.25,4800
11/2/2018 9:38:00 AM,614.95,614.95,614.95,614.95,0
11/2/2018 9:37:00 AM,614.95,614.95,614.95,614.95,0
11/2/2018 9:36:00 AM,614.95,614.95,614.95,614.95,0
11/2/2018 9:35:00 AM,614.95,614.95,614.95,614.95,0
11/2/2018 9:34:00 AM,614.95,614.95,614.95,614.95,0
11/2/2018 9:33:00 AM,614.95,614.95,614.95,614.95,0
11/2/2018 9:32:00 AM,614.95,614.95,614.95,614.95,0
11/2/2018 9:31:00 AM,614.95,614.95,614.95,614.95,0
11/2/2018 9:30:00 AM,614.05,614.95,614.05,614.95,1200
11/2/2018 9:29:00 AM,612.5,614.05,612.5,614.05,1200
11/2/2018 9:28:00 AM,612.5,612.5,612.5,612.5,0
11/2/2018 9:27:00 AM,612.5,612.5,612.5,612.5,0
11/2/2018 9:26:00 AM,612.5,612.5,612.5,612.5,0
11/2/2018 9:25:00 AM,612.55,613.25,612.5,612.5,4800
11/2/2018 9:24:00 AM,612.55,612.55,612.55,612.55,0
11/2/2018 9:23:00 AM,612.55,612.55,612.55,612.55,0
11/2/2018 9:22:00 AM,613.55,613.55,612.5,612.55,3600
11/2/2018 9:21:00 AM,612.05,613.55,612.05,613.55,2400
11/2/2018 9:20:00 AM,613.75,613.75,612.05,612.05,4800
11/2/2018 9:19:00 AM,615.9,615.9,613.75,613.75,7200
11/2/2018 9:18:00 AM,617,617,615.9,615.9,7200
11/1/2018 3:29:00 PM,608,610.25,608,610.25,2400
11/1/2018 3:28:00 PM,608,608,608,608,0
11/1/2018 3:27:00 PM,608,608,608,608,0
11/1/2018 3:26:00 PM,607.5,608,607.5,608,4800
11/1/2018 3:25:00 PM,608.4,608.4,607.5,607.5,1200
11/1/2018 3:24:00 PM,608.4,608.4,608.4,608.4,0
11/1/2018 3:23:00 PM,606.85,608.4,606.85,608.4,1200
11/1/2018 3:22:00 PM,606.85,606.85,606.85,606.85,0
11/1/2018 3:21:00 PM,606.85,606.85,606.85,606.85,0
11/1/2018 3:20:00 PM,607,607,606.85,606.85,1200
11/1/2018 3:19:00 PM,605.35,607,605.35,607,2400
11/1/2018 3:18:00 PM,605.35,605.35,605.35,605.35,0
11/1/2018 3:17:00 PM,605.35,605.35,605.35,605.35,0
11/1/2018 3:16:00 PM,605,605.35,605,605.35,1200
11/1/2018 3:15:00 PM,603.2,605,603.2,605,13200
11/1/2018 3:14:00 PM,603.2,603.2,603.2,603.2,0
11/1/2018 3:13:00 PM,603.2,603.2,603.2,603.2,0
11/1/2018 3:12:00 PM,603.05,603.2,603.05,603.2,1200
11/1/2018 3:11:00 PM,603.05,603.05,603.05,603.05,0
11/1/2018 3:10:00 PM,601.9,603.05,601.9,603.05,1200
11/1/2018 3:09:00 PM,601.9,601.9,601.9,601.9,0
11/1/2018 3:08:00 PM,601.45,602.05,601.45,601.9,7200
11/1/2018 3:07:00 PM,606.4,606.4,602.5,602.5,2400
11/1/2018 3:06:00 PM,606.4,606.4,606.4,606.4,0
11/1/2018 3:05:00 PM,606.4,606.4,606.4,606.4,0
11/1/2018 3:04:00 PM,606.4,606.4,606.4,606.4,0
11/1/2018 3:03:00 PM,606.4,606.4,606.4,606.4,0
11/1/2018 3:02:00 PM,606.4,606.4,606.4,606.4,0
11/1/2018 3:01:00 PM,606.4,606.4,606.4,606.4,0
11/1/2018 3:00:00 PM,606.4,606.4,606.4,606.4,0
11/1/2018 2:59:00 PM,606.4,606.4,606.4,606.4,1200
11/1/2018 2:58:00 PM,606.4,606.4,606.4,606.4,0
11/1/2018 2:57:00 PM,607,607,606.4,606.4,2400
11/1/2018 2:56:00 PM,607,607,607,607,0
11/1/2018 2:55:00 PM,605.4,607,605.4,607,1200
11/1/2018 2:54:00 PM,605.05,605.4,605.05,605.4,1200
11/1/2018 2:53:00 PM,605.05,605.05,605.05,605.05,0
11/1/2018 2:52:00 PM,605.05,605.05,605.05,605.05,0
11/1/2018 2:51:00 PM,606,606,605.05,605.05,2400
11/1/2018 2:50:00 PM,606,606,606,606,0
11/1/2018 2:49:00 PM,606,606,606,606,0
11/1/2018 2:48:00 PM,606,606,606,606,0
11/1/2018 2:47:00 PM,606,606,606,606,0
11/1/2018 2:46:00 PM,606,606,606,606,0
11/1/2018 2:45:00 PM,606,606,606,606,0
11/1/2018 2:44:00 PM,606,606,606,606,0
11/1/2018 2:43:00 PM,606,606,606,606,0
11/1/2018 2:42:00 PM,606,606,606,606,0
11/1/2018 2:41:00 PM,606,606,606,606,0
11/1/2018 2:40:00 PM,606,606,606,606,0
11/1/2018 2:39:00 PM,606,606,606,606,0
11/1/2018 2:38:00 PM,606.7,606.7,606,606,3600
11/1/2018 2:37:00 PM,606.7,606.7,606.7,606.7,0
11/1/2018 2:36:00 PM,606.7,606.7,606.7,606.7,0
11/1/2018 2:35:00 PM,606.7,606.7,606.7,606.7,0
11/1/2018 2:34:00 PM,606.7,606.7,606.7,606.7,0
11/1/2018 2:33:00 PM,605,606.7,605,606.7,1200
11/1/2018 2:32:00 PM,605,605,605,605,0
11/1/2018 2:31:00 PM,605,605,605,605,0
11/1/2018 2:30:00 PM,605,605,605,605,0
11/1/2018 2:29:00 PM,605,605,605,605,0
11/1/2018 2:28:00 PM,605,605,605,605,0
11/1/2018 2:27:00 PM,605,605,605,605,0
11/1/2018 2:26:00 PM,605.05,605.05,605,605,1200
11/1/2018 2:25:00 PM,605.05,605.05,605.05,605.05,0
11/1/2018 2:24:00 PM,606.3,606.3,605.05,605.05,1200
11/1/2018 2:23:00 PM,605.55,606.3,605.55,606.3,1200
11/1/2018 2:22:00 PM,605.55,605.55,605.55,605.55,0
11/1/2018 2:21:00 PM,605.55,605.55,605.55,605.55,0
11/1/2018 2:20:00 PM,605.55,605.55,605.55,605.55,0
11/1/2018 2:19:00 PM,604.2,605.55,604.2,605.55,1200
11/1/2018 2:18:00 PM,604.2,604.2,604.2,604.2,0
11/1/2018 2:17:00 PM,604.2,604.2,604.2,604.2,0
11/1/2018 2:16:00 PM,604.2,604.2,604.2,604.2,0
11/1/2018 2:15:00 PM,605.05,605.05,604.2,604.2,1200
11/1/2018 2:14:00 PM,605.4,605.4,605.05,605.05,1200
11/1/2018 2:13:00 PM,605.15,605.4,605.15,605.4,1200
11/1/2018 2:12:00 PM,605.45,605.45,604.95,605.15,6000
11/1/2018 2:11:00 PM,604.7,605.45,604.7,605.45,2400
11/1/2018 2:10:00 PM,604.7,604.7,604.7,604.7,0
11/1/2018 2:09:00 PM,604.25,604.95,604.25,604.7,4800
11/1/2018 2:08:00 PM,604.25,604.25,604.25,604.25,1200
11/1/2018 2:07:00 PM,604.25,604.25,604.25,604.25,0
11/1/2018 2:06:00 PM,604.8,604.8,604.25,604.25,7200
11/1/2018 2:05:00 PM,605.5,605.5,605.5,605.5,0
11/1/2018 2:04:00 PM,606.6,606.6,605.5,605.5,3600
11/1/2018 2:03:00 PM,606.6,606.6,606.6,606.6,0
11/1/2018 2:02:00 PM,606.6,606.6,606.6,606.6,0
11/1/2018 2:01:00 PM,606.6,606.6,606.6,606.6,0
11/1/2018 2:00:00 PM,605.9,606.6,605.9,606.6,1200
11/1/2018 1:59:00 PM,605.9,605.9,605.9,605.9,0
11/1/2018 1:58:00 PM,605.9,605.9,605.9,605.9,0
11/1/2018 1:57:00 PM,605.9,605.9,605.9,605.9,0
11/1/2018 1:56:00 PM,605.9,605.9,605.9,605.9,0
11/1/2018 1:55:00 PM,605.9,605.9,605.9,605.9,0
11/1/2018 1:54:00 PM,608,608,605.9,605.9,1200
11/1/2018 1:53:00 PM,608,608,608,608,0
11/1/2018 1:52:00 PM,608,608,608,608,0
11/1/2018 1:51:00 PM,608,608,608,608,0
11/1/2018 1:50:00 PM,608,608,608,608,0
11/1/2018 1:49:00 PM,608,608,608,608,0
11/1/2018 1:48:00 PM,608.3,608.3,608,608,1200
11/1/2018 1:47:00 PM,608.3,608.3,608.3,608.3,0
11/1/2018 1:46:00 PM,608.3,608.3,608.3,608.3,0
11/1/2018 1:45:00 PM,608.3,608.3,608.3,608.3,0
11/1/2018 1:44:00 PM,608.3,608.3,608.3,608.3,0
11/1/2018 1:43:00 PM,608.3,608.3,608.3,608.3,0
11/1/2018 1:42:00 PM,608.3,608.3,608.3,608.3,0
11/1/2018 1:41:00 PM,608.3,608.3,608.3,608.3,0
11/1/2018 1:40:00 PM,608.3,608.3,608.3,608.3,0
11/1/2018 1:39:00 PM,608.3,608.3,608.3,608.3,0
11/1/2018 1:38:00 PM,608.3,608.3,608.3,608.3,0
11/1/2018 1:37:00 PM,608.3,608.3,608.3,608.3,0
11/1/2018 1:36:00 PM,608.3,608.3,608.3,608.3,0
11/1/2018 1:35:00 PM,608.3,608.3,608.3,608.3,0
11/1/2018 1:34:00 PM,608.3,608.3,608.3,608.3,0
11/1/2018 1:33:00 PM,608.3,608.3,608.3,608.3,0
11/1/2018 1:32:00 PM,608.3,608.3,608.3,608.3,0
11/1/2018 1:31:00 PM,608.3,608.3,608.3,608.3,0
11/1/2018 1:30:00 PM,608.3,608.3,608.3,608.3,0
11/1/2018 1:29:00 PM,608.3,608.3,608.3,608.3,0
11/1/2018 1:28:00 PM,608.3,608.3,608.3,608.3,0
11/1/2018 1:27:00 PM,608.3,608.3,608.3,608.3,0
11/1/2018 1:26:00 PM,608.3,608.3,608.3,608.3,0
11/1/2018 1:25:00 PM,608.3,608.3,608.3,608.3,0
11/1/2018 1:24:00 PM,608,608.3,608,608.3,3600
11/1/2018 1:23:00 PM,608,608,608,608,0
11/1/2018 1:22:00 PM,608.05,608.4,608,608,4800
11/1/2018 1:21:00 PM,607.55,608.05,607.55,608.05,1200
11/1/2018 1:20:00 PM,607.55,607.55,607.55,607.55,0
11/1/2018 1:19:00 PM,607.55,607.55,607.55,607.55,0
11/1/2018 1:18:00 PM,607.55,607.55,607.55,607.55,0
11/1/2018 1:17:00 PM,607.55,607.55,607.55,607.55,0
11/1/2018 1:16:00 PM,607.55,607.55,607.55,607.55,0
11/1/2018 1:15:00 PM,607.55,607.55,607.55,607.55,0
11/1/2018 1:14:00 PM,607.55,607.55,607.55,607.55,0
11/1/2018 1:13:00 PM,607.55,607.55,607.55,607.55,0
11/1/2018 1:12:00 PM,607.55,607.55,607.55,607.55,0
11/1/2018 1:11:00 PM,607.55,607.55,607.55,607.55,0
11/1/2018 1:10:00 PM,607.55,607.55,607.55,607.55,0
11/1/2018 1:09:00 PM,607.55,607.55,607.55,607.55,0
11/1/2018 1:08:00 PM,607.55,607.55,607.55,607.55,0
11/1/2018 1:07:00 PM,608,608,607.5,607.55,3600
11/1/2018 1:06:00 PM,610.8,610.8,608,608,2400
11/1/2018 1:05:00 PM,610.8,610.8,610.8,610.8,0
11/1/2018 1:04:00 PM,610.8,610.8,610.8,610.8,0
11/1/2018 1:03:00 PM,609.45,610.8,609.45,610.8,1200
11/1/2018 1:02:00 PM,609.45,609.45,609.45,609.45,0
11/1/2018 1:01:00 PM,609.8,609.8,609.45,609.45,1200
11/1/2018 1:00:00 PM,609.8,609.8,609.8,609.8,0
11/1/2018 12:59:00 PM,609.8,609.8,609.8,609.8,0
11/1/2018 12:58:00 PM,609.8,609.8,609.8,609.8,0
11/1/2018 12:57:00 PM,609.8,609.8,609.8,609.8,0
11/1/2018 12:56:00 PM,609.6,610,609.6,609.8,3600
11/1/2018 12:55:00 PM,609,609.6,609,609.6,1200
11/1/2018 12:54:00 PM,609,609,609,609,0
11/1/2018 12:53:00 PM,609,609,609,609,0
11/1/2018 12:52:00 PM,609,609,609,609,0
11/1/2018 12:51:00 PM,611.1,611.1,609,609,3600
11/1/2018 12:50:00 PM,610,611.5,610,611.1,4800
11/1/2018 12:49:00 PM,610,610,610,610,0
11/1/2018 12:48:00 PM,607.8,610,607.8,610,4800
11/1/2018 12:47:00 PM,608.55,608.55,607.8,607.8,6000
11/1/2018 12:46:00 PM,606,608.65,606,608.55,6000
11/1/2018 12:45:00 PM,606,606,606,606,0
11/1/2018 12:44:00 PM,606,606,606,606,1200
11/1/2018 12:43:00 PM,604,605.85,604,605.85,3600
11/1/2018 12:42:00 PM,604,604,604,604,0
11/1/2018 12:41:00 PM,600.65,604,600.65,604,4800
11/1/2018 12:40:00 PM,600.65,600.65,600.65,600.65,0
11/1/2018 12:39:00 PM,600.65,600.65,600.65,600.65,0
11/1/2018 12:38:00 PM,601.05,601.05,600.65,600.65,1200
11/1/2018 12:37:00 PM,601.05,601.05,601.05,601.05,0
11/1/2018 12:36:00 PM,600.9,601.5,600.9,601.05,7200
11/1/2018 12:35:00 PM,600.9,600.9,600.9,600.9,0
11/1/2018 12:34:00 PM,601.05,601.25,600.9,600.9,4800
11/1/2018 12:33:00 PM,600.5,601.45,600.5,601.05,10800
11/1/2018 12:32:00 PM,598.65,600.5,598.65,600.5,4800
11/1/2018 12:31:00 PM,598.65,598.65,598.65,598.65,0
11/1/2018 12:30:00 PM,598.65,598.65,598.65,598.65,0
11/1/2018 12:29:00 PM,598.65,598.65,598.65,598.65,0
11/1/2018 12:28:00 PM,598.65,598.65,598.65,598.65,0
11/1/2018 12:27:00 PM,598.65,598.65,598.65,598.65,0
11/1/2018 12:26:00 PM,599.4,599.4,598.65,598.65,1200
11/1/2018 12:25:00 PM,599.4,599.4,599.4,599.4,0
11/1/2018 12:24:00 PM,599.4,599.4,599.4,599.4,0
11/1/2018 12:23:00 PM,599.4,599.4,599.4,599.4,0
11/1/2018 12:22:00 PM,598.95,599.4,598.95,599.4,1200
11/1/2018 12:21:00 PM,598.95,598.95,598.95,598.95,0
11/1/2018 12:20:00 PM,598.95,598.95,598.95,598.95,0
11/1/2018 12:19:00 PM,599.7,599.7,598.95,598.95,1200
11/1/2018 12:18:00 PM,599.7,599.7,599.7,599.7,0
11/1/2018 12:17:00 PM,599.7,599.7,599.7,599.7,0
11/1/2018 12:16:00 PM,599.6,599.7,599.6,599.7,1200
11/1/2018 12:15:00 PM,598.5,600,598.5,599.6,7200
11/1/2018 12:14:00 PM,598.5,598.5,598.5,598.5,0
11/1/2018 12:13:00 PM,596.55,598.5,596.55,598.5,1200
11/1/2018 12:12:00 PM,596.55,596.55,596.55,596.55,0
11/1/2018 12:11:00 PM,596.55,596.55,596.55,596.55,0
11/1/2018 12:10:00 PM,596.55,596.55,596.55,596.55,0
11/1/2018 12:09:00 PM,596.55,596.55,596.55,596.55,0
11/1/2018 12:08:00 PM,596.55,596.55,596.55,596.55,0
11/1/2018 12:07:00 PM,596.55,596.55,596.55,596.55,0
11/1/2018 12:06:00 PM,596.55,596.55,596.55,596.55,0
11/1/2018 12:05:00 PM,596.55,596.55,596.55,596.55,0
11/1/2018 12:04:00 PM,596.55,596.55,596.55,596.55,0
11/1/2018 12:03:00 PM,596.55,596.55,596.55,596.55,0
11/1/2018 12:02:00 PM,596.55,596.55,596.55,596.55,0
11/1/2018 12:01:00 PM,596.55,596.55,596.55,596.55,0
11/1/2018 12:00:00 PM,596.55,596.55,596.55,596.55,0
11/1/2018 11:59:00 AM,596.55,596.55,596.55,596.55,0
11/1/2018 11:58:00 AM,596.55,596.55,596.55,596.55,0
11/1/2018 11:57:00 AM,596.05,596.55,596.05,596.55,1200
11/1/2018 11:56:00 AM,596.05,596.05,596.05,596.05,0
11/1/2018 11:55:00 AM,596.05,596.05,596.05,596.05,0
11/1/2018 11:54:00 AM,596.05,596.05,596.05,596.05,0
11/1/2018 11:53:00 AM,596.05,596.05,596.05,596.05,0
11/1/2018 11:52:00 AM,596.05,596.05,596.05,596.05,0
11/1/2018 11:51:00 AM,596.2,596.2,596.05,596.05,1200
11/1/2018 11:50:00 AM,596.2,596.2,596.2,596.2,2400
11/1/2018 11:49:00 AM,596.2,596.2,596.2,596.2,0
11/1/2018 11:48:00 AM,596.2,596.2,596.2,596.2,0
11/1/2018 11:47:00 AM,596.2,596.2,596.2,596.2,0
11/1/2018 11:46:00 AM,596.2,596.2,596.2,596.2,0
11/1/2018 11:45:00 AM,596.2,596.2,596.2,596.2,0
11/1/2018 11:44:00 AM,597,597,596.2,596.2,3600
11/1/2018 11:43:00 AM,597,597,597,597,0
11/1/2018 11:42:00 AM,597,597,597,597,0
11/1/2018 11:41:00 AM,597,597,597,597,0
11/1/2018 11:40:00 AM,597,597,597,597,0
11/1/2018 11:39:00 AM,599.1,599.1,597,597,1200
11/1/2018 11:38:00 AM,599.1,599.1,599.1,599.1,0
11/1/2018 11:37:00 AM,597.2,599.1,597.2,599.1,7200
11/1/2018 11:36:00 AM,597.2,597.2,597.2,597.2,0
11/1/2018 11:35:00 AM,597.2,597.2,597.2,597.2,0
11/1/2018 11:34:00 AM,597.2,597.2,597.2,597.2,0
11/1/2018 11:33:00 AM,597.2,597.2,597.2,597.2,0
11/1/2018 11:32:00 AM,596.95,597.2,596.95,597.2,1200
11/1/2018 11:31:00 AM,596.95,596.95,596.95,596.95,0
11/1/2018 11:30:00 AM,596.95,596.95,596.95,596.95,0
11/1/2018 11:29:00 AM,595.9,597.15,595.9,596.95,3600
11/1/2018 11:28:00 AM,595.9,595.9,595.9,595.9,0
11/1/2018 11:27:00 AM,595.9,595.9,595.9,595.9,0
11/1/2018 11:26:00 AM,595.5,595.9,595.5,595.9,4800
11/1/2018 11:25:00 AM,595.5,595.5,595.5,595.5,0
11/1/2018 11:24:00 AM,595.5,595.5,595.5,595.5,0
11/1/2018 11:23:00 AM,595.5,595.5,595.5,595.5,1200
11/1/2018 11:22:00 AM,595.5,595.5,595.5,595.5,0
11/1/2018 11:21:00 AM,596.55,596.55,595.5,595.5,4800
11/1/2018 11:20:00 AM,593.5,596.55,593.5,596.55,1200
11/1/2018 11:19:00 AM,593.5,593.5,593.5,593.5,0
11/1/2018 11:18:00 AM,593.5,593.5,593.5,593.5,0
11/1/2018 11:17:00 AM,593.5,593.5,593.5,593.5,0
11/1/2018 11:16:00 AM,593.5,593.5,593.5,593.5,0
11/1/2018 11:15:00 AM,593.5,593.5,593.5,593.5,0
11/1/2018 11:14:00 AM,593.5,593.5,593.5,593.5,8400
11/1/2018 11:13:00 AM,593.5,593.55,593.5,593.55,7200
11/1/2018 11:12:00 AM,594.35,594.35,593.5,593.5,1200
11/1/2018 11:11:00 AM,594.35,594.35,594.35,594.35,0
11/1/2018 11:10:00 AM,594.35,594.35,594.35,594.35,0
11/1/2018 11:09:00 AM,594.35,594.35,594.35,594.35,0
11/1/2018 11:08:00 AM,594.35,594.35,594.35,594.35,0
11/1/2018 11:07:00 AM,594,594.35,594,594.35,1200
11/1/2018 11:06:00 AM,594,594,594,594,0
11/1/2018 11:05:00 AM,594.6,594.6,594,594,8400
11/1/2018 11:04:00 AM,594.6,594.6,594.6,594.6,0
11/1/2018 11:03:00 AM,597.8,597.8,594.6,594.6,1200
11/1/2018 11:02:00 AM,597.8,597.8,597.8,597.8,0
11/1/2018 11:01:00 AM,597.8,597.8,597.8,597.8,0
11/1/2018 11:00:00 AM,597.8,597.8,597.8,597.8,0
11/1/2018 10:59:00 AM,597.8,597.8,597.8,597.8,0
11/1/2018 10:58:00 AM,594.9,597.8,594.9,597.8,3600
11/1/2018 10:57:00 AM,594.9,594.9,594.9,594.9,0
11/1/2018 10:56:00 AM,594.9,594.9,594.9,594.9,0
11/1/2018 10:55:00 AM,594.9,594.9,594.9,594.9,0
11/1/2018 10:54:00 AM,594,594.9,594,594.9,2400
11/1/2018 10:53:00 AM,594,594,594,594,0
11/1/2018 10:52:00 AM,594,594,594,594,0
11/1/2018 10:51:00 AM,594,594,594,594,0
11/1/2018 10:50:00 AM,593,594,593,594,1200
11/1/2018 10:49:00 AM,593,593,593,593,0
11/1/2018 10:48:00 AM,593,593,593,593,0
11/1/2018 10:47:00 AM,593,593,593,593,0
11/1/2018 10:46:00 AM,593,593,593,593,0
11/1/2018 10:45:00 AM,592,593,592,593,1200
11/1/2018 10:44:00 AM,592,592,592,592,0
11/1/2018 10:43:00 AM,592,592,592,592,0
11/1/2018 10:42:00 AM,592,592,592,592,0
11/1/2018 10:41:00 AM,591.45,592,591.45,592,12000
11/1/2018 10:40:00 AM,591.45,591.45,591.45,591.45,0
11/1/2018 10:39:00 AM,591.45,591.45,591.45,591.45,0
11/1/2018 10:38:00 AM,590.85,592.25,590.85,591.45,10800
11/1/2018 10:37:00 AM,590.85,590.85,590.85,590.85,0
11/1/2018 10:36:00 AM,590.85,590.85,590.85,590.85,0
11/1/2018 10:35:00 AM,590.85,590.85,590.85,590.85,0
11/1/2018 10:34:00 AM,590.85,590.85,590.85,590.85,0
11/1/2018 10:33:00 AM,590.85,590.85,590.85,590.85,0
11/1/2018 10:32:00 AM,590.85,590.85,590.85,590.85,0
11/1/2018 10:31:00 AM,590.85,590.85,590.85,590.85,0
11/1/2018 10:30:00 AM,590.85,590.85,590.85,590.85,0
11/1/2018 10:29:00 AM,590.85,590.85,590.85,590.85,0
11/1/2018 10:28:00 AM,590.85,590.85,590.85,590.85,0
11/1/2018 10:27:00 AM,590.85,590.85,590.85,590.85,0
11/1/2018 10:26:00 AM,590.85,590.85,590.85,590.85,0
11/1/2018 10:25:00 AM,589,590.9,589,590.85,13200
11/1/2018 10:24:00 AM,589,589,589,589,0
11/1/2018 10:23:00 AM,589,589.05,589,589,3600
11/1/2018 10:22:00 AM,590,590,589,589,2400
11/1/2018 10:21:00 AM,590,590,590,590,0
11/1/2018 10:20:00 AM,590.65,590.65,590,590,6000
11/1/2018 10:19:00 AM,590.65,590.65,590.65,590.65,0
11/1/2018 10:18:00 AM,590.65,590.65,590.65,590.65,0
11/1/2018 10:17:00 AM,590.65,590.65,590.65,590.65,0
11/1/2018 10:16:00 AM,592.4,592.4,590.65,590.65,1200
11/1/2018 10:15:00 AM,592.4,592.4,592.4,592.4,0
11/1/2018 10:14:00 AM,592.4,592.4,592.4,592.4,0
11/1/2018 10:13:00 AM,592.4,592.4,592.4,592.4,0
11/1/2018 10:12:00 AM,592.4,592.4,592.4,592.4,0
11/1/2018 10:11:00 AM,592.4,592.4,592.4,592.4,0
11/1/2018 10:10:00 AM,592.4,592.4,592.4,592.4,0
11/1/2018 10:09:00 AM,592.4,592.4,592.4,592.4,0
11/1/2018 10:08:00 AM,592.4,592.4,592.4,592.4,0
11/1/2018 10:07:00 AM,592.4,592.4,592.4,592.4,0
11/1/2018 10:06:00 AM,592.4,592.4,592.4,592.4,0
11/1/2018 10:05:00 AM,592.1,592.4,592.1,592.4,1200
11/1/2018 10:04:00 AM,592.1,592.1,592.1,592.1,0
11/1/2018 10:03:00 AM,592.1,592.1,592.1,592.1,0
11/1/2018 10:02:00 AM,592.25,592.25,592.1,592.1,1200
11/1/2018 10:01:00 AM,592.25,592.25,592.25,592.25,0
11/1/2018 10:00:00 AM,592.25,592.25,592.25,592.25,1200
11/1/2018 9:59:00 AM,592.25,592.25,592.25,592.25,0
11/1/2018 9:58:00 AM,592.25,592.25,592.25,592.25,0
11/1/2018 9:57:00 AM,592.05,592.25,592.05,592.25,3600
11/1/2018 9:56:00 AM,592.05,592.05,592.05,592.05,0
11/1/2018 9:55:00 AM,592.45,592.45,592.05,592.05,2400
11/1/2018 9:54:00 AM,592.45,592.45,592.45,592.45,0
11/1/2018 9:53:00 AM,592.45,592.45,592.45,592.45,0
11/1/2018 9:52:00 AM,594.75,594.75,592.45,592.45,2400
11/1/2018 9:51:00 AM,594.75,594.75,594.75,594.75,0
11/1/2018 9:50:00 AM,594.75,594.75,594.75,594.75,0
11/1/2018 9:49:00 AM,594.75,594.75,594.75,594.75,0
11/1/2018 9:48:00 AM,594.75,594.75,594.75,594.75,0
11/1/2018 9:47:00 AM,594.75,594.75,594.75,594.75,0
11/1/2018 9:46:00 AM,594.75,594.75,594.75,594.75,0
11/1/2018 9:45:00 AM,594.75,594.75,594.75,594.75,0
11/1/2018 9:44:00 AM,594.75,594.75,594.75,594.75,0
11/1/2018 9:43:00 AM,594.75,594.75,594.75,594.75,0
11/1/2018 9:42:00 AM,594.75,594.75,594.75,594.75,0
11/1/2018 9:41:00 AM,594.65,594.75,594.65,594.75,6000
11/1/2018 9:40:00 AM,596.6,596.6,594.65,594.65,2400
11/1/2018 9:39:00 AM,595.6,596.6,595.6,596.6,2400
11/1/2018 9:38:00 AM,595.6,595.6,595.6,595.6,1200
11/1/2018 9:37:00 AM,595.4,595.6,595.4,595.6,1200
11/1/2018 9:36:00 AM,594.2,595.4,594.2,595.4,9600
11/1/2018 9:35:00 AM,592.6,594.2,592.6,594.2,3600
11/1/2018 9:34:00 AM,593,593,592.6,592.6,2400
11/1/2018 9:33:00 AM,591.05,591.2,591.05,591.2,1200
11/1/2018 9:32:00 AM,593.25,593.25,591.05,591.05,1200
11/1/2018 9:31:00 AM,593.25,593.25,593.25,593.25,0
11/1/2018 9:30:00 AM,593,593.25,592.75,593.25,8400
11/1/2018 9:29:00 AM,593.5,594.55,593.5,594,2400
11/1/2018 9:28:00 AM,593.5,593.5,593.5,593.5,0
11/1/2018 9:27:00 AM,593.5,593.5,593.5,593.5,0
11/1/2018 9:26:00 AM,592.4,594.6,592.4,593.5,7200
11/1/2018 9:25:00 AM,592.4,592.4,592.4,592.4,0
11/1/2018 9:24:00 AM,591.6,593,591.6,592.4,3600
11/1/2018 9:23:00 AM,591.6,591.6,591.6,591.6,0
11/1/2018 9:22:00 AM,590.35,591.6,590.35,591.6,6000
11/1/2018 9:21:00 AM,591.2,591.2,591.2,591.2,0
11/1/2018 9:20:00 AM,591.2,591.2,591.2,591.2,0
11/1/2018 9:19:00 AM,591.2,591.2,591.2,591.2,0
11/1/2018 9:18:00 AM,590.05,591.2,590.05,591.2,2400
11/1/2018 9:17:00 AM,590.05,590.05,590.05,590.05,1200
