Date,USDINR18DEC70CE O,USDINR18DEC70CE H,USDINR18DEC70CE L,USDINR18DEC70CE C,USDINR18DEC70CE V
12/3/2018 10:33:00 AM,0.695,0.695,0.69,0.69,100
12/3/2018 10:32:00 AM,0.69,0.695,0.69,0.695,103
12/3/2018 10:31:00 AM,0.69,0.6925,0.69,0.69,550
12/3/2018 10:30:00 AM,0.7,0.7,0.69,0.69,100
12/3/2018 10:29:00 AM,0.7,0.705,0.7,0.7,97
12/3/2018 10:28:00 AM,0.7,0.7,0.7,0.7,100
12/3/2018 10:27:00 AM,0.7,0.7,0.7,0.7,0
12/3/2018 10:26:00 AM,0.7,0.7,0.6925,0.7,105
12/3/2018 10:25:00 AM,0.7025,0.7025,0.7,0.7,5
12/3/2018 10:24:00 AM,0.7,0.7025,0.7,0.7025,44
12/3/2018 10:23:00 AM,0.7,0.7,0.7,0.7,0
12/3/2018 10:22:00 AM,0.705,0.705,0.695,0.7,211
12/3/2018 10:21:00 AM,0.7075,0.7075,0.705,0.705,9
12/3/2018 10:20:00 AM,0.7175,0.7175,0.7075,0.7075,200
12/3/2018 10:19:00 AM,0.7175,0.7175,0.7175,0.7175,0
12/3/2018 10:18:00 AM,0.7175,0.7175,0.7175,0.7175,0
12/3/2018 10:17:00 AM,0.7125,0.7175,0.7125,0.7175,55
12/3/2018 10:16:00 AM,0.715,0.715,0.71,0.7125,20
12/3/2018 10:15:00 AM,0.72,0.72,0.715,0.715,16
12/3/2018 10:14:00 AM,0.72,0.72,0.72,0.72,0
12/3/2018 10:13:00 AM,0.72,0.72,0.72,0.72,0
12/3/2018 10:12:00 AM,0.72,0.72,0.72,0.72,0
12/3/2018 10:11:00 AM,0.7275,0.7275,0.72,0.72,56
12/3/2018 10:10:00 AM,0.7075,0.7275,0.7075,0.7275,165
12/3/2018 10:09:00 AM,0.7075,0.7075,0.7075,0.7075,40
12/3/2018 10:08:00 AM,0.7125,0.7125,0.705,0.7075,650
12/3/2018 10:07:00 AM,0.705,0.7125,0.705,0.7125,8
12/3/2018 10:06:00 AM,0.7075,0.7075,0.705,0.705,6
12/3/2018 10:05:00 AM,0.71,0.71,0.705,0.7075,3
12/3/2018 10:04:00 AM,0.71,0.71,0.71,0.71,0
12/3/2018 10:03:00 AM,0.71,0.71,0.71,0.71,0
12/3/2018 10:02:00 AM,0.7125,0.715,0.71,0.71,335
12/3/2018 10:01:00 AM,0.71,0.7125,0.7075,0.7125,22
12/3/2018 10:00:00 AM,0.715,0.715,0.71,0.71,50
12/3/2018 9:59:00 AM,0.715,0.715,0.715,0.715,180
12/3/2018 9:58:00 AM,0.71,0.715,0.71,0.715,51
12/3/2018 9:57:00 AM,0.7075,0.71,0.7075,0.71,21
12/3/2018 9:56:00 AM,0.705,0.705,0.705,0.705,0
12/3/2018 9:55:00 AM,0.7025,0.705,0.7025,0.705,56
12/3/2018 9:54:00 AM,0.7,0.7025,0.7,0.7025,2
12/3/2018 9:53:00 AM,0.6975,0.7,0.6975,0.7,10
12/3/2018 9:52:00 AM,0.6975,0.71,0.6975,0.6975,281
12/3/2018 9:51:00 AM,0.6925,0.6975,0.6925,0.6975,121
12/3/2018 9:50:00 AM,0.6925,0.6925,0.6925,0.6925,0
12/3/2018 9:49:00 AM,0.69,0.6975,0.69,0.6925,38
12/3/2018 9:48:00 AM,0.695,0.695,0.69,0.69,110
12/3/2018 9:47:00 AM,0.7,0.7,0.69,0.695,12
12/3/2018 9:46:00 AM,0.6975,0.7,0.695,0.7,15
12/3/2018 9:45:00 AM,0.6975,0.7,0.6975,0.6975,51
12/3/2018 9:44:00 AM,0.6975,0.7,0.6975,0.6975,110
12/3/2018 9:43:00 AM,0.705,0.705,0.6975,0.6975,305
12/3/2018 9:42:00 AM,0.69,0.705,0.69,0.705,232
12/3/2018 9:41:00 AM,0.68,0.69,0.68,0.69,6
12/3/2018 9:40:00 AM,0.685,0.685,0.68,0.68,2
12/3/2018 9:39:00 AM,0.685,0.69,0.685,0.685,609
12/3/2018 9:38:00 AM,0.695,0.695,0.6825,0.685,282
12/3/2018 9:37:00 AM,0.685,0.695,0.685,0.695,102
12/3/2018 9:36:00 AM,0.6825,0.685,0.6825,0.685,285
12/3/2018 9:35:00 AM,0.6825,0.6825,0.68,0.6825,602
12/3/2018 9:34:00 AM,0.7,0.7,0.6825,0.6825,576
12/3/2018 9:33:00 AM,0.6925,0.7025,0.6925,0.7025,188
12/3/2018 9:32:00 AM,0.7125,0.7125,0.69,0.6925,279
12/3/2018 9:31:00 AM,0.72,0.72,0.7125,0.7125,1656
12/3/2018 9:30:00 AM,0.7,0.72,0.7,0.72,1620
12/3/2018 9:29:00 AM,0.7025,0.7025,0.6975,0.7,60
12/3/2018 9:28:00 AM,0.7025,0.7075,0.7025,0.7025,98
12/3/2018 9:27:00 AM,0.695,0.7025,0.6925,0.7025,215
12/3/2018 9:26:00 AM,0.69,0.695,0.69,0.695,200
12/3/2018 9:25:00 AM,0.685,0.695,0.685,0.69,114
12/3/2018 9:24:00 AM,0.69,0.695,0.685,0.685,609
12/3/2018 9:23:00 AM,0.695,0.695,0.69,0.69,162
12/3/2018 9:22:00 AM,0.6925,0.7,0.69,0.695,147
12/3/2018 9:21:00 AM,0.69,0.6925,0.69,0.6925,23
12/3/2018 9:20:00 AM,0.6925,0.695,0.6825,0.69,247
12/3/2018 9:19:00 AM,0.6975,0.6975,0.6925,0.6925,3
12/3/2018 9:18:00 AM,0.71,0.71,0.6975,0.6975,135
12/3/2018 9:17:00 AM,0.7225,0.7225,0.71,0.71,65
12/3/2018 9:16:00 AM,0.72,0.73,0.7175,0.7225,210
12/3/2018 9:15:00 AM,0.72,0.72,0.7175,0.72,1543
12/3/2018 9:14:00 AM,0.72,0.725,0.715,0.725,29
12/3/2018 9:13:00 AM,0.71,0.7275,0.71,0.72,780
12/3/2018 9:12:00 AM,0.7,0.71,0.7,0.71,147
12/3/2018 9:11:00 AM,0.6875,0.7025,0.6825,0.7,2685
12/3/2018 9:10:00 AM,0.69,0.695,0.6875,0.6875,1095
12/3/2018 9:09:00 AM,0.6925,0.695,0.69,0.69,74
12/3/2018 9:08:00 AM,0.6825,0.695,0.6825,0.6925,2212
12/3/2018 9:07:00 AM,0.66,0.6825,0.66,0.6825,1816
12/3/2018 9:06:00 AM,0.655,0.675,0.655,0.66,3820
12/3/2018 9:05:00 AM,0.635,0.655,0.6325,0.655,2848
12/3/2018 9:04:00 AM,0.6325,0.645,0.63,0.635,5101
12/3/2018 9:03:00 AM,0.6325,0.6325,0.6225,0.6325,2773
12/3/2018 9:02:00 AM,0.645,0.645,0.63,0.6325,2425
12/3/2018 9:01:00 AM,0.63,0.65,0.6225,0.645,2546
12/3/2018 9:00:00 AM,0.625,0.635,0.6225,0.63,1105
