Date,USDINR18DEC71PE O,USDINR18DEC71PE H,USDINR18DEC71PE L,USDINR18DEC71PE C,USDINR18DEC71PE V
12/3/2018 10:31:00 AM,1.085,1.1,1.085,1.1,20
12/3/2018 10:30:00 AM,1.085,1.085,1.085,1.085,0
12/3/2018 10:29:00 AM,1.0925,1.0925,1.085,1.085,300
12/3/2018 10:28:00 AM,1.0925,1.0925,1.0925,1.0925,60
12/3/2018 10:27:00 AM,1.0925,1.0925,1.0925,1.0925,0
12/3/2018 10:26:00 AM,1.09,1.0925,1.09,1.0925,300
12/3/2018 10:25:00 AM,1.09,1.09,1.09,1.09,0
12/3/2018 10:24:00 AM,1.0975,1.0975,1.09,1.09,311
12/3/2018 10:23:00 AM,1.0975,1.0975,1.0975,1.0975,0
12/3/2018 10:22:00 AM,1.0875,1.0975,1.0875,1.0975,301
12/3/2018 10:21:00 AM,1.075,1.0875,1.075,1.0875,309
12/3/2018 10:20:00 AM,1.075,1.075,1.075,1.075,0
12/3/2018 10:19:00 AM,1.0725,1.075,1.0725,1.075,5
12/3/2018 10:18:00 AM,1.0725,1.0725,1.0725,1.0725,0
12/3/2018 10:17:00 AM,1.07,1.0725,1.07,1.0725,25
12/3/2018 10:16:00 AM,1.07,1.07,1.07,1.07,0
12/3/2018 10:15:00 AM,1.07,1.07,1.07,1.07,0
12/3/2018 10:14:00 AM,1.07,1.07,1.07,1.07,0
12/3/2018 10:13:00 AM,1.07,1.07,1.07,1.07,0
12/3/2018 10:12:00 AM,1.07,1.07,1.07,1.07,0
12/3/2018 10:11:00 AM,1.07,1.07,1.07,1.07,0
12/3/2018 10:10:00 AM,1.0725,1.0725,1.07,1.07,40
12/3/2018 10:09:00 AM,1.0725,1.0725,1.0725,1.0725,0
12/3/2018 10:08:00 AM,1.0725,1.0725,1.0725,1.0725,0
12/3/2018 10:07:00 AM,1.0725,1.0725,1.0725,1.0725,0
12/3/2018 10:06:00 AM,1.0725,1.0725,1.0725,1.0725,0
12/3/2018 10:05:00 AM,1.0725,1.0725,1.0725,1.0725,0
12/3/2018 10:04:00 AM,1.0725,1.0725,1.0725,1.0725,0
12/3/2018 10:03:00 AM,1.0725,1.0725,1.0725,1.0725,0
12/3/2018 10:02:00 AM,1.08,1.08,1.0725,1.0725,100
12/3/2018 10:01:00 AM,1.085,1.09,1.08,1.08,22
12/3/2018 10:00:00 AM,1.085,1.085,1.085,1.085,0
12/3/2018 9:59:00 AM,1.07,1.085,1.07,1.085,6
12/3/2018 9:58:00 AM,1.0825,1.0825,1.07,1.07,30
12/3/2018 9:57:00 AM,1.0875,1.0875,1.08,1.0825,62
12/3/2018 9:56:00 AM,1.0875,1.0875,1.0875,1.0875,0
12/3/2018 9:55:00 AM,1.0875,1.09,1.0875,1.0875,106
12/3/2018 9:54:00 AM,1.0825,1.0875,1.0825,1.0875,6
12/3/2018 9:53:00 AM,1.0975,1.0975,1.0825,1.0825,7
12/3/2018 9:52:00 AM,1.0975,1.0975,1.0975,1.0975,0
12/3/2018 9:51:00 AM,1.0975,1.0975,1.0975,1.0975,0
12/3/2018 9:50:00 AM,1.0975,1.0975,1.0975,1.0975,0
12/3/2018 9:49:00 AM,1.0975,1.0975,1.0925,1.0975,7
12/3/2018 9:48:00 AM,1.0925,1.0975,1.0925,1.0975,16
12/3/2018 9:47:00 AM,1.09,1.1025,1.09,1.0925,40
12/3/2018 9:46:00 AM,1.09,1.09,1.09,1.09,6
12/3/2018 9:45:00 AM,1.085,1.09,1.085,1.09,12
12/3/2018 9:44:00 AM,1.085,1.085,1.085,1.085,0
12/3/2018 9:43:00 AM,1.085,1.085,1.085,1.085,0
12/3/2018 9:42:00 AM,1.095,1.095,1.085,1.085,33
12/3/2018 9:41:00 AM,1.105,1.105,1.095,1.095,20
12/3/2018 9:40:00 AM,1.105,1.105,1.105,1.105,0
12/3/2018 9:39:00 AM,1.095,1.105,1.095,1.105,16
12/3/2018 9:38:00 AM,1.095,1.095,1.095,1.095,0
12/3/2018 9:37:00 AM,1.095,1.095,1.095,1.095,500
12/3/2018 9:36:00 AM,1.095,1.095,1.095,1.095,0
12/3/2018 9:35:00 AM,1.095,1.095,1.095,1.095,0
12/3/2018 9:34:00 AM,1.08,1.095,1.08,1.095,159
12/3/2018 9:33:00 AM,1.06,1.08,1.06,1.08,1341
12/3/2018 9:32:00 AM,1.06,1.06,1.06,1.06,0
12/3/2018 9:31:00 AM,1.0575,1.06,1.0575,1.06,5
12/3/2018 9:30:00 AM,1.075,1.075,1.0525,1.0575,22
12/3/2018 9:29:00 AM,1.0775,1.0775,1.075,1.075,1000
12/3/2018 9:28:00 AM,1.08,1.08,1.07,1.0775,1006
12/3/2018 9:27:00 AM,1.09,1.09,1.075,1.08,1024
12/3/2018 9:26:00 AM,1.09,1.09,1.09,1.09,0
12/3/2018 9:25:00 AM,1.0875,1.09,1.0875,1.09,100
12/3/2018 9:24:00 AM,1.07,1.0875,1.07,1.0875,109
12/3/2018 9:23:00 AM,1.07,1.07,1.07,1.07,0
12/3/2018 9:22:00 AM,1.0775,1.0775,1.0675,1.07,292
12/3/2018 9:21:00 AM,1.0775,1.0775,1.0775,1.0775,0
12/3/2018 9:20:00 AM,1.07,1.08,1.07,1.0775,1061
12/3/2018 9:19:00 AM,1.0625,1.07,1.0625,1.07,2845
12/3/2018 9:18:00 AM,1.0375,1.055,1.0375,1.055,100
12/3/2018 9:17:00 AM,1.0275,1.04,1.0275,1.0375,1075
12/3/2018 9:16:00 AM,1.025,1.0275,1.025,1.0275,10
12/3/2018 9:15:00 AM,1.025,1.025,1.025,1.025,0
12/3/2018 9:14:00 AM,1.0275,1.0275,1.025,1.025,10
12/3/2018 9:13:00 AM,1.05,1.05,1.025,1.0275,1002
12/3/2018 9:12:00 AM,1.06,1.06,1.05,1.05,1000
12/3/2018 9:11:00 AM,1.075,1.075,1.06,1.06,2
12/3/2018 9:10:00 AM,1.065,1.075,1.065,1.075,52
12/3/2018 9:09:00 AM,1.065,1.065,1.065,1.065,0
12/3/2018 9:08:00 AM,1.0775,1.0775,1.065,1.065,83
12/3/2018 9:07:00 AM,1.1,1.1,1.0775,1.0775,313
12/3/2018 9:06:00 AM,1.12,1.12,1.0975,1.1,225
12/3/2018 9:05:00 AM,1.12,1.12,1.12,1.12,0
12/3/2018 9:04:00 AM,1.14,1.14,1.12,1.12,2
12/3/2018 9:03:00 AM,1.14,1.14,1.14,1.14,0
12/3/2018 9:02:00 AM,1.2,1.2,1.14,1.14,1
12/3/2018 9:01:00 AM,1.2,1.2,1.2,1.2,5
