Date,USDINR18DECFUT O,USDINR18DECFUT H,USDINR18DECFUT L,USDINR18DECFUT C,USDINR18DECFUT V
12/3/2018 10:42:00 AM,70.2025,70.215,70.1975,70.215,4404
12/3/2018 10:41:00 AM,70.1975,70.2075,70.1975,70.2025,2200
12/3/2018 10:40:00 AM,70.19,70.2,70.19,70.2,3594
12/3/2018 10:39:00 AM,70.195,70.1975,70.19,70.19,1137
12/3/2018 10:38:00 AM,70.19,70.2,70.1875,70.195,4922
12/3/2018 10:37:00 AM,70.1925,70.1975,70.19,70.1925,1561
12/3/2018 10:36:00 AM,70.1925,70.2,70.1925,70.1925,2941
12/3/2018 10:35:00 AM,70.1925,70.1925,70.19,70.1925,1008
12/3/2018 10:34:00 AM,70.1875,70.195,70.1875,70.1925,2887
12/3/2018 10:33:00 AM,70.185,70.1925,70.1825,70.1875,2129
12/3/2018 10:32:00 AM,70.19,70.195,70.1875,70.1875,1539
12/3/2018 10:31:00 AM,70.1975,70.1975,70.1875,70.19,3837
12/3/2018 10:30:00 AM,70.2075,70.2075,70.19,70.1975,2067
12/3/2018 10:29:00 AM,70.2125,70.2175,70.2075,70.2075,2195
12/3/2018 10:28:00 AM,70.2025,70.2125,70.2025,70.2125,1408
12/3/2018 10:27:00 AM,70.2,70.2075,70.2,70.2025,1581
12/3/2018 10:26:00 AM,70.2025,70.2075,70.1975,70.2,2287
12/3/2018 10:25:00 AM,70.2075,70.21,70.2,70.2025,2893
12/3/2018 10:24:00 AM,70.2075,70.215,70.205,70.205,1932
12/3/2018 10:23:00 AM,70.2025,70.2075,70.1975,70.2,2137
12/3/2018 10:22:00 AM,70.2125,70.2125,70.1975,70.2,3477
12/3/2018 10:21:00 AM,70.215,70.2225,70.21,70.2125,906
12/3/2018 10:20:00 AM,70.2075,70.2175,70.205,70.215,593
12/3/2018 10:19:00 AM,70.2225,70.2225,70.2075,70.2075,1494
12/3/2018 10:18:00 AM,70.2275,70.23,70.22,70.2225,2222
12/3/2018 10:17:00 AM,70.2275,70.23,70.215,70.2275,2028
12/3/2018 10:16:00 AM,70.225,70.2275,70.22,70.225,526
12/3/2018 10:15:00 AM,70.24,70.24,70.225,70.2275,500
12/3/2018 10:14:00 AM,70.23,70.245,70.2225,70.24,3320
12/3/2018 10:13:00 AM,70.2275,70.2325,70.225,70.23,347
12/3/2018 10:12:00 AM,70.245,70.245,70.2275,70.2275,2057
12/3/2018 10:11:00 AM,70.255,70.255,70.2375,70.245,3010
12/3/2018 10:10:00 AM,70.22,70.255,70.22,70.2525,5522
12/3/2018 10:09:00 AM,70.22,70.2225,70.2175,70.22,1445
12/3/2018 10:08:00 AM,70.22,70.22,70.21,70.22,3361
12/3/2018 10:07:00 AM,70.215,70.2225,70.215,70.22,2111
12/3/2018 10:06:00 AM,70.22,70.2225,70.215,70.2175,3369
12/3/2018 10:05:00 AM,70.215,70.22,70.21,70.22,367
12/3/2018 10:04:00 AM,70.215,70.2175,70.2125,70.215,1161
12/3/2018 10:03:00 AM,70.225,70.225,70.215,70.215,759
12/3/2018 10:02:00 AM,70.23,70.2375,70.2175,70.2275,1112
12/3/2018 10:01:00 AM,70.22,70.23,70.2175,70.23,619
12/3/2018 10:00:00 AM,70.22,70.225,70.2125,70.22,338
12/3/2018 9:59:00 AM,70.2325,70.2325,70.22,70.22,3399
12/3/2018 9:58:00 AM,70.2225,70.245,70.22,70.2325,2979
12/3/2018 9:57:00 AM,70.2225,70.23,70.2175,70.2225,1044
12/3/2018 9:56:00 AM,70.21,70.2225,70.2075,70.2225,502
12/3/2018 9:55:00 AM,70.2125,70.215,70.205,70.21,2230
12/3/2018 9:54:00 AM,70.2075,70.2125,70.2075,70.2125,1115
12/3/2018 9:53:00 AM,70.21,70.2175,70.205,70.2075,1554
12/3/2018 9:52:00 AM,70.2075,70.22,70.205,70.21,1369
12/3/2018 9:51:00 AM,70.2,70.21,70.195,70.2075,932
12/3/2018 9:50:00 AM,70.2,70.2,70.1925,70.1975,252
12/3/2018 9:49:00 AM,70.1975,70.205,70.195,70.2,1403
12/3/2018 9:48:00 AM,70.2075,70.2075,70.185,70.1975,1703
12/3/2018 9:47:00 AM,70.2075,70.21,70.1875,70.2075,4053
12/3/2018 9:46:00 AM,70.2025,70.2125,70.1975,70.2075,2966
12/3/2018 9:45:00 AM,70.205,70.215,70.1975,70.2025,5279
12/3/2018 9:44:00 AM,70.21,70.215,70.2025,70.205,2107
12/3/2018 9:43:00 AM,70.215,70.22,70.2075,70.215,6145
12/3/2018 9:42:00 AM,70.2025,70.225,70.2025,70.2125,6873
12/3/2018 9:41:00 AM,70.18,70.2025,70.1775,70.2025,3927
12/3/2018 9:40:00 AM,70.185,70.1925,70.1775,70.18,6175
12/3/2018 9:39:00 AM,70.1875,70.1975,70.185,70.19,1274
12/3/2018 9:38:00 AM,70.1975,70.2,70.175,70.1875,6221
12/3/2018 9:37:00 AM,70.2,70.2075,70.1825,70.1975,2057
12/3/2018 9:36:00 AM,70.1775,70.1975,70.1775,70.1975,5821
12/3/2018 9:35:00 AM,70.18,70.185,70.1675,70.1775,7827
12/3/2018 9:34:00 AM,70.2125,70.2125,70.18,70.185,8352
12/3/2018 9:33:00 AM,70.2125,70.2275,70.21,70.215,3849
12/3/2018 9:32:00 AM,70.235,70.235,70.205,70.2125,14810
12/3/2018 9:31:00 AM,70.25,70.255,70.235,70.235,5546
12/3/2018 9:30:00 AM,70.235,70.2625,70.235,70.2475,12273
12/3/2018 9:29:00 AM,70.225,70.235,70.2225,70.235,5134
12/3/2018 9:28:00 AM,70.235,70.2375,70.2225,70.23,2618
12/3/2018 9:27:00 AM,70.22,70.235,70.215,70.2325,8007
12/3/2018 9:26:00 AM,70.205,70.22,70.205,70.22,4456
12/3/2018 9:25:00 AM,70.195,70.2175,70.1925,70.205,6503
12/3/2018 9:24:00 AM,70.2175,70.22,70.195,70.195,7042
12/3/2018 9:23:00 AM,70.22,70.22,70.21,70.2175,8732
12/3/2018 9:22:00 AM,70.22,70.2275,70.2125,70.22,6149
12/3/2018 9:21:00 AM,70.2075,70.22,70.2075,70.22,6590
12/3/2018 9:20:00 AM,70.22,70.225,70.21,70.21,5665
12/3/2018 9:19:00 AM,70.23,70.235,70.2175,70.2175,5323
12/3/2018 9:18:00 AM,70.2475,70.2475,70.225,70.23,10517
12/3/2018 9:17:00 AM,70.27,70.2725,70.2475,70.2475,8462
12/3/2018 9:16:00 AM,70.2725,70.2875,70.2625,70.27,16997
12/3/2018 9:15:00 AM,70.265,70.275,70.2625,70.27,11523
12/3/2018 9:14:00 AM,70.2625,70.28,70.2475,70.265,14422
12/3/2018 9:13:00 AM,70.2575,70.2825,70.2475,70.265,27498
12/3/2018 9:12:00 AM,70.235,70.255,70.2275,70.255,16348
12/3/2018 9:11:00 AM,70.2075,70.24,70.205,70.23,12904
12/3/2018 9:10:00 AM,70.215,70.2225,70.2075,70.2125,12792
12/3/2018 9:09:00 AM,70.2275,70.2275,70.215,70.215,13548
12/3/2018 9:08:00 AM,70.205,70.23,70.205,70.225,20437
12/3/2018 9:07:00 AM,70.17,70.21,70.17,70.2075,25027
12/3/2018 9:06:00 AM,70.1575,70.1925,70.1575,70.17,22296
12/3/2018 9:05:00 AM,70.1325,70.16,70.125,70.1575,15734
12/3/2018 9:04:00 AM,70.115,70.1475,70.1125,70.13,42793
12/3/2018 9:03:00 AM,70.1025,70.12,70.0825,70.1175,12980
12/3/2018 9:02:00 AM,70.11,70.12,70.105,70.105,15323
12/3/2018 9:01:00 AM,70.11,70.13,70.1,70.1125,22657
12/3/2018 9:00:00 AM,70.005,70.1075,70.005,70.1075,26332
