Date,USDINR18DEC71CE O,USDINR18DEC71CE H,USDINR18DEC71CE L,USDINR18DEC71CE C,USDINR18DEC71CE V
12/3/2018 10:36:00 AM,0.295,0.2975,0.295,0.2975,25
12/3/2018 10:35:00 AM,0.2975,0.2975,0.295,0.295,100
12/3/2018 10:34:00 AM,0.295,0.2975,0.295,0.2975,10
12/3/2018 10:33:00 AM,0.295,0.295,0.295,0.295,0
12/3/2018 10:32:00 AM,0.295,0.295,0.295,0.295,10
12/3/2018 10:31:00 AM,0.2975,0.2975,0.295,0.295,490
12/3/2018 10:30:00 AM,0.3025,0.3025,0.2975,0.2975,75
12/3/2018 10:29:00 AM,0.3025,0.3025,0.3025,0.3025,0
12/3/2018 10:28:00 AM,0.3,0.3025,0.3,0.3025,317
12/3/2018 10:27:00 AM,0.3,0.3,0.3,0.3,400
12/3/2018 10:26:00 AM,0.3,0.3,0.3,0.3,11
12/3/2018 10:25:00 AM,0.3025,0.3025,0.3,0.3,10
12/3/2018 10:24:00 AM,0.3025,0.305,0.3025,0.3025,298
12/3/2018 10:23:00 AM,0.3,0.3025,0.3,0.3025,303
12/3/2018 10:22:00 AM,0.305,0.305,0.3,0.3,310
12/3/2018 10:21:00 AM,0.3025,0.305,0.3025,0.305,100
12/3/2018 10:20:00 AM,0.305,0.305,0.3025,0.3025,380
12/3/2018 10:19:00 AM,0.31,0.31,0.305,0.305,45
12/3/2018 10:18:00 AM,0.31,0.31,0.31,0.31,0
12/3/2018 10:17:00 AM,0.31,0.31,0.3075,0.31,217
12/3/2018 10:16:00 AM,0.31,0.31,0.31,0.31,0
12/3/2018 10:15:00 AM,0.3125,0.3125,0.31,0.31,10
12/3/2018 10:14:00 AM,0.31,0.3125,0.31,0.3125,75
12/3/2018 10:13:00 AM,0.31,0.31,0.31,0.31,0
12/3/2018 10:12:00 AM,0.3125,0.3125,0.31,0.31,150
12/3/2018 10:11:00 AM,0.3175,0.3175,0.3125,0.3125,227
12/3/2018 10:10:00 AM,0.31,0.3175,0.31,0.3175,556
12/3/2018 10:09:00 AM,0.305,0.31,0.305,0.31,5
12/3/2018 10:08:00 AM,0.31,0.31,0.305,0.305,103
12/3/2018 10:07:00 AM,0.3075,0.31,0.3075,0.31,152
12/3/2018 10:06:00 AM,0.3075,0.3075,0.3075,0.3075,250
12/3/2018 10:05:00 AM,0.3075,0.3075,0.3075,0.3075,0
12/3/2018 10:04:00 AM,0.31,0.31,0.3075,0.3075,10
12/3/2018 10:03:00 AM,0.3075,0.31,0.3075,0.31,1
12/3/2018 10:02:00 AM,0.31,0.3125,0.3075,0.3075,450
12/3/2018 10:01:00 AM,0.3075,0.31,0.3075,0.31,5
12/3/2018 10:00:00 AM,0.3075,0.3075,0.3075,0.3075,100
12/3/2018 9:59:00 AM,0.3125,0.3125,0.3075,0.3075,310
12/3/2018 9:58:00 AM,0.3075,0.3125,0.3075,0.3125,850
12/3/2018 9:57:00 AM,0.3075,0.31,0.3075,0.3075,826
12/3/2018 9:56:00 AM,0.3075,0.3075,0.3075,0.3075,109
12/3/2018 9:55:00 AM,0.305,0.3075,0.305,0.3075,209
12/3/2018 9:54:00 AM,0.305,0.305,0.305,0.305,0
12/3/2018 9:53:00 AM,0.305,0.305,0.305,0.305,0
12/3/2018 9:52:00 AM,0.3025,0.305,0.3025,0.305,322
12/3/2018 9:51:00 AM,0.3,0.3025,0.3,0.3025,10
12/3/2018 9:50:00 AM,0.3,0.3,0.3,0.3,0
12/3/2018 9:49:00 AM,0.2975,0.3,0.2975,0.3,426
12/3/2018 9:48:00 AM,0.3,0.3,0.2975,0.2975,1000
12/3/2018 9:47:00 AM,0.3025,0.3025,0.2975,0.3,92
12/3/2018 9:46:00 AM,0.305,0.305,0.3,0.3025,138
12/3/2018 9:45:00 AM,0.3,0.305,0.3,0.305,9
12/3/2018 9:44:00 AM,0.3075,0.3075,0.3,0.3,614
12/3/2018 9:43:00 AM,0.305,0.3075,0.305,0.3075,20
12/3/2018 9:42:00 AM,0.295,0.305,0.295,0.305,70
12/3/2018 9:41:00 AM,0.2975,0.2975,0.2925,0.295,155
12/3/2018 9:40:00 AM,0.295,0.2975,0.295,0.2975,159
12/3/2018 9:39:00 AM,0.2975,0.2975,0.295,0.295,88
12/3/2018 9:38:00 AM,0.3,0.3,0.2925,0.2975,20
12/3/2018 9:37:00 AM,0.3,0.3,0.3,0.3,1
12/3/2018 9:36:00 AM,0.295,0.3,0.2925,0.3,636
12/3/2018 9:35:00 AM,0.295,0.295,0.2925,0.295,787
12/3/2018 9:34:00 AM,0.3075,0.3075,0.295,0.295,354
12/3/2018 9:33:00 AM,0.3,0.3075,0.3,0.3075,621
12/3/2018 9:32:00 AM,0.31,0.31,0.3,0.3,212
12/3/2018 9:31:00 AM,0.3125,0.315,0.31,0.31,496
12/3/2018 9:30:00 AM,0.305,0.315,0.305,0.3125,656
12/3/2018 9:29:00 AM,0.305,0.3075,0.305,0.305,536
12/3/2018 9:28:00 AM,0.3075,0.3075,0.305,0.305,1002
12/3/2018 9:27:00 AM,0.3,0.3075,0.3,0.3075,388
12/3/2018 9:26:00 AM,0.3,0.3,0.2975,0.3,59
12/3/2018 9:25:00 AM,0.295,0.3,0.2925,0.3,3010
12/3/2018 9:24:00 AM,0.2975,0.2975,0.295,0.295,1285
12/3/2018 9:23:00 AM,0.295,0.2975,0.295,0.2975,4912
12/3/2018 9:22:00 AM,0.295,0.295,0.295,0.295,100
12/3/2018 9:21:00 AM,0.2925,0.295,0.29,0.295,314
12/3/2018 9:20:00 AM,0.295,0.2975,0.2925,0.2925,1041
12/3/2018 9:19:00 AM,0.2975,0.3,0.295,0.295,516
12/3/2018 9:18:00 AM,0.31,0.31,0.2975,0.2975,50
12/3/2018 9:17:00 AM,0.3125,0.3125,0.305,0.31,200
12/3/2018 9:16:00 AM,0.31,0.3125,0.31,0.3125,51
12/3/2018 9:15:00 AM,0.31,0.31,0.3075,0.31,12
12/3/2018 9:14:00 AM,0.31,0.31,0.3025,0.31,1665
12/3/2018 9:13:00 AM,0.305,0.3125,0.305,0.31,2452
12/3/2018 9:12:00 AM,0.3,0.3025,0.295,0.3025,748
12/3/2018 9:11:00 AM,0.29,0.3,0.29,0.3,130
12/3/2018 9:10:00 AM,0.2925,0.2925,0.29,0.29,1887
12/3/2018 9:09:00 AM,0.2925,0.2975,0.2925,0.2925,2930
12/3/2018 9:08:00 AM,0.285,0.2925,0.285,0.2925,483
12/3/2018 9:07:00 AM,0.275,0.285,0.275,0.285,1548
12/3/2018 9:06:00 AM,0.2725,0.28,0.2725,0.2775,1537
12/3/2018 9:05:00 AM,0.2625,0.2725,0.2625,0.2725,2956
12/3/2018 9:04:00 AM,0.26,0.2675,0.255,0.2625,1240
12/3/2018 9:03:00 AM,0.26,0.26,0.255,0.26,783
12/3/2018 9:02:00 AM,0.2675,0.27,0.26,0.26,465
12/3/2018 9:01:00 AM,0.26,0.2675,0.255,0.2675,1197
12/3/2018 9:00:00 AM,0.255,0.26,0.255,0.26,191
