Date,USDINR18DEC69PE O,USDINR18DEC69PE H,USDINR18DEC69PE L,USDINR18DEC69PE C,USDINR18DEC69PE V
12/3/2018 1:43:00 PM,0.1325,0.1325,0.1325,0.1325,70
12/3/2018 1:42:00 PM,0.1325,0.1325,0.1325,0.1325,0
12/3/2018 1:41:00 PM,0.1325,0.1325,0.1325,0.1325,80
12/3/2018 1:40:00 PM,0.13,0.1325,0.13,0.1325,88
12/3/2018 1:39:00 PM,0.13,0.13,0.1275,0.1275,10
12/3/2018 1:38:00 PM,0.13,0.13,0.13,0.13,71
12/3/2018 1:37:00 PM,0.13,0.13,0.13,0.13,0
12/3/2018 1:36:00 PM,0.13,0.13,0.13,0.13,0
12/3/2018 1:35:00 PM,0.13,0.13,0.13,0.13,10
12/3/2018 1:34:00 PM,0.13,0.13,0.13,0.13,1030
12/3/2018 1:33:00 PM,0.13,0.13,0.13,0.13,7
12/3/2018 1:32:00 PM,0.1325,0.1325,0.13,0.13,101
12/3/2018 1:31:00 PM,0.13,0.1325,0.13,0.1325,50
12/3/2018 1:30:00 PM,0.135,0.135,0.13,0.13,463
12/3/2018 1:29:00 PM,0.135,0.135,0.1325,0.135,373
12/3/2018 1:28:00 PM,0.14,0.14,0.135,0.135,285
12/3/2018 1:27:00 PM,0.14,0.14,0.14,0.14,70
12/3/2018 1:26:00 PM,0.14,0.14,0.135,0.14,57
12/3/2018 1:25:00 PM,0.14,0.14,0.14,0.14,0
12/3/2018 1:24:00 PM,0.14,0.14,0.14,0.14,132
12/3/2018 1:23:00 PM,0.1425,0.1425,0.14,0.14,996
12/3/2018 1:22:00 PM,0.1425,0.1425,0.14,0.1425,414
12/3/2018 1:21:00 PM,0.145,0.145,0.1425,0.1425,168
12/3/2018 1:20:00 PM,0.145,0.145,0.145,0.145,0
12/3/2018 1:19:00 PM,0.145,0.145,0.145,0.145,0
12/3/2018 1:18:00 PM,0.145,0.145,0.145,0.145,3
12/3/2018 1:17:00 PM,0.145,0.145,0.145,0.145,143
12/3/2018 1:16:00 PM,0.1475,0.1475,0.145,0.145,10
12/3/2018 1:15:00 PM,0.1475,0.1475,0.1475,0.1475,51
12/3/2018 1:14:00 PM,0.1475,0.1475,0.1475,0.1475,563
12/3/2018 1:13:00 PM,0.1475,0.1475,0.1475,0.1475,307
12/3/2018 1:12:00 PM,0.1475,0.1475,0.1475,0.1475,135
12/3/2018 1:11:00 PM,0.145,0.1475,0.145,0.1475,41
12/3/2018 1:10:00 PM,0.145,0.145,0.145,0.145,0
12/3/2018 1:09:00 PM,0.1425,0.145,0.1425,0.145,562
12/3/2018 1:08:00 PM,0.1425,0.145,0.14,0.1425,207
12/3/2018 1:07:00 PM,0.1425,0.1425,0.1425,0.1425,29
12/3/2018 1:06:00 PM,0.1425,0.1425,0.1425,0.1425,58
12/3/2018 1:05:00 PM,0.1425,0.1425,0.1425,0.1425,10
12/3/2018 1:04:00 PM,0.1425,0.1425,0.1425,0.1425,2
12/3/2018 1:03:00 PM,0.145,0.145,0.14,0.1425,109
12/3/2018 1:02:00 PM,0.145,0.145,0.1425,0.1425,64
12/3/2018 1:01:00 PM,0.145,0.145,0.1425,0.145,48
12/3/2018 1:00:00 PM,0.14,0.145,0.14,0.145,71
12/3/2018 12:59:00 PM,0.14,0.1425,0.14,0.14,456
12/3/2018 12:58:00 PM,0.135,0.14,0.135,0.14,305
12/3/2018 12:57:00 PM,0.1375,0.1375,0.135,0.135,25
12/3/2018 12:56:00 PM,0.1375,0.1375,0.1375,0.1375,61
12/3/2018 12:55:00 PM,0.1375,0.1375,0.1375,0.1375,28
12/3/2018 12:54:00 PM,0.1375,0.1375,0.1375,0.1375,160
12/3/2018 12:53:00 PM,0.1375,0.1375,0.1375,0.1375,101
12/3/2018 12:52:00 PM,0.1375,0.1375,0.1375,0.1375,430
12/3/2018 12:51:00 PM,0.135,0.1375,0.135,0.1375,137
12/3/2018 12:50:00 PM,0.135,0.135,0.135,0.135,45
12/3/2018 12:49:00 PM,0.13,0.135,0.13,0.135,300
12/3/2018 12:48:00 PM,0.13,0.135,0.13,0.13,332
12/3/2018 12:47:00 PM,0.1275,0.13,0.125,0.13,541
12/3/2018 12:46:00 PM,0.13,0.13,0.1275,0.1275,53
12/3/2018 12:45:00 PM,0.13,0.13,0.13,0.13,15
12/3/2018 12:44:00 PM,0.1325,0.1325,0.13,0.13,640
12/3/2018 12:43:00 PM,0.13,0.1325,0.13,0.1325,15
12/3/2018 12:42:00 PM,0.13,0.13,0.13,0.13,0
12/3/2018 12:41:00 PM,0.13,0.13,0.13,0.13,46
12/3/2018 12:40:00 PM,0.1325,0.1325,0.13,0.13,756
12/3/2018 12:39:00 PM,0.1325,0.1325,0.13,0.1325,311
12/3/2018 12:38:00 PM,0.1325,0.1325,0.1325,0.1325,690
12/3/2018 12:37:00 PM,0.135,0.1375,0.1325,0.1325,228
12/3/2018 12:36:00 PM,0.135,0.135,0.135,0.135,35
12/3/2018 12:35:00 PM,0.13,0.1325,0.13,0.1325,327
12/3/2018 12:34:00 PM,0.1325,0.1325,0.13,0.13,814
12/3/2018 12:33:00 PM,0.1325,0.1325,0.13,0.1325,534
12/3/2018 12:32:00 PM,0.1275,0.1325,0.1275,0.1325,97
12/3/2018 12:31:00 PM,0.13,0.13,0.1275,0.1275,576
12/3/2018 12:30:00 PM,0.1375,0.1375,0.13,0.13,301
12/3/2018 12:29:00 PM,0.1375,0.1375,0.1375,0.1375,0
12/3/2018 12:28:00 PM,0.1375,0.1375,0.135,0.1375,486
12/3/2018 12:27:00 PM,0.14,0.14,0.135,0.1375,443
12/3/2018 12:26:00 PM,0.1425,0.1425,0.14,0.14,791
12/3/2018 12:25:00 PM,0.14,0.1425,0.14,0.1425,53
12/3/2018 12:24:00 PM,0.1425,0.1425,0.14,0.14,435
12/3/2018 12:23:00 PM,0.1425,0.145,0.1425,0.1425,156
12/3/2018 12:22:00 PM,0.1475,0.1475,0.1425,0.1425,1053
12/3/2018 12:21:00 PM,0.145,0.1475,0.1425,0.1475,90
12/3/2018 12:20:00 PM,0.1475,0.1475,0.1425,0.145,586
12/3/2018 12:19:00 PM,0.145,0.1475,0.14,0.1475,1541
12/3/2018 12:18:00 PM,0.145,0.145,0.14,0.145,383
12/3/2018 12:17:00 PM,0.15,0.15,0.1425,0.145,481
12/3/2018 12:16:00 PM,0.155,0.155,0.15,0.15,827
12/3/2018 12:15:00 PM,0.1625,0.1625,0.1525,0.1525,473
12/3/2018 12:14:00 PM,0.1625,0.1625,0.1625,0.1625,10
12/3/2018 12:13:00 PM,0.165,0.165,0.1625,0.1625,136
12/3/2018 12:12:00 PM,0.1675,0.1675,0.165,0.165,323
12/3/2018 12:11:00 PM,0.1675,0.1675,0.1675,0.1675,33
12/3/2018 12:10:00 PM,0.1675,0.1675,0.1675,0.1675,100
12/3/2018 12:09:00 PM,0.1675,0.1675,0.1675,0.1675,261
12/3/2018 12:08:00 PM,0.17,0.17,0.1675,0.1675,23
12/3/2018 12:07:00 PM,0.17,0.17,0.17,0.17,0
12/3/2018 12:06:00 PM,0.17,0.17,0.17,0.17,0
12/3/2018 12:05:00 PM,0.17,0.17,0.17,0.17,15
12/3/2018 12:04:00 PM,0.17,0.17,0.17,0.17,0
12/3/2018 12:03:00 PM,0.17,0.17,0.17,0.17,10
12/3/2018 12:02:00 PM,0.1725,0.1725,0.17,0.17,36
12/3/2018 12:01:00 PM,0.1725,0.1725,0.1725,0.1725,0
12/3/2018 12:00:00 PM,0.17,0.1725,0.17,0.1725,30
12/3/2018 11:59:00 AM,0.1675,0.17,0.1675,0.17,306
12/3/2018 11:58:00 AM,0.1675,0.1675,0.1675,0.1675,50
12/3/2018 11:57:00 AM,0.165,0.1675,0.165,0.1675,70
12/3/2018 11:56:00 AM,0.165,0.165,0.165,0.165,0
12/3/2018 11:55:00 AM,0.165,0.165,0.165,0.165,0
12/3/2018 11:54:00 AM,0.165,0.165,0.165,0.165,210
12/3/2018 11:53:00 AM,0.165,0.165,0.165,0.165,110
12/3/2018 11:52:00 AM,0.165,0.165,0.165,0.165,0
12/3/2018 11:51:00 AM,0.165,0.165,0.165,0.165,16
12/3/2018 11:50:00 AM,0.165,0.165,0.165,0.165,0
12/3/2018 11:49:00 AM,0.165,0.165,0.165,0.165,0
12/3/2018 11:48:00 AM,0.165,0.165,0.165,0.165,0
12/3/2018 11:47:00 AM,0.165,0.165,0.165,0.165,11
12/3/2018 11:46:00 AM,0.165,0.165,0.165,0.165,100
12/3/2018 11:45:00 AM,0.1675,0.1675,0.165,0.165,500
12/3/2018 11:44:00 AM,0.165,0.1675,0.165,0.1675,110
12/3/2018 11:43:00 AM,0.165,0.1675,0.165,0.165,96
12/3/2018 11:42:00 AM,0.1675,0.1675,0.165,0.165,40
12/3/2018 11:41:00 AM,0.165,0.1675,0.165,0.1675,20
12/3/2018 11:40:00 AM,0.1625,0.165,0.1625,0.165,22
12/3/2018 11:39:00 AM,0.1625,0.1625,0.1625,0.1625,33
12/3/2018 11:38:00 AM,0.165,0.165,0.1625,0.1625,210
12/3/2018 11:37:00 AM,0.165,0.165,0.165,0.165,0
12/3/2018 11:36:00 AM,0.165,0.165,0.165,0.165,0
12/3/2018 11:35:00 AM,0.165,0.165,0.165,0.165,0
12/3/2018 11:34:00 AM,0.1675,0.1675,0.165,0.165,248
12/3/2018 11:33:00 AM,0.1675,0.17,0.1675,0.1675,145
12/3/2018 11:32:00 AM,0.1675,0.1675,0.1675,0.1675,133
12/3/2018 11:31:00 AM,0.1675,0.1675,0.1675,0.1675,0
12/3/2018 11:30:00 AM,0.1675,0.1675,0.1675,0.1675,129
12/3/2018 11:29:00 AM,0.1675,0.1675,0.1675,0.1675,45
12/3/2018 11:28:00 AM,0.165,0.1675,0.165,0.1675,6
12/3/2018 11:27:00 AM,0.1675,0.1675,0.165,0.165,22
12/3/2018 11:26:00 AM,0.165,0.1675,0.165,0.1675,1000
12/3/2018 11:25:00 AM,0.165,0.165,0.165,0.165,6
12/3/2018 11:24:00 AM,0.165,0.165,0.165,0.165,0
12/3/2018 11:23:00 AM,0.16,0.165,0.16,0.165,750
12/3/2018 11:22:00 AM,0.16,0.16,0.16,0.16,940
12/3/2018 11:21:00 AM,0.1625,0.1625,0.1575,0.1575,1645
12/3/2018 11:20:00 AM,0.16,0.1625,0.16,0.1625,500
12/3/2018 11:19:00 AM,0.16,0.16,0.16,0.16,0
12/3/2018 11:18:00 AM,0.16,0.16,0.16,0.16,0
12/3/2018 11:17:00 AM,0.16,0.16,0.16,0.16,18
12/3/2018 11:16:00 AM,0.16,0.16,0.16,0.16,139
12/3/2018 11:15:00 AM,0.16,0.16,0.16,0.16,469
12/3/2018 11:14:00 AM,0.16,0.16,0.16,0.16,545
12/3/2018 11:13:00 AM,0.16,0.16,0.16,0.16,100
12/3/2018 11:12:00 AM,0.16,0.16,0.1575,0.16,1000
12/3/2018 11:11:00 AM,0.1575,0.16,0.1575,0.16,200
12/3/2018 11:10:00 AM,0.1575,0.1575,0.1575,0.1575,70
12/3/2018 11:09:00 AM,0.16,0.16,0.1575,0.1575,335
12/3/2018 11:08:00 AM,0.165,0.165,0.16,0.16,294
12/3/2018 11:07:00 AM,0.165,0.165,0.165,0.165,160
12/3/2018 11:06:00 AM,0.1675,0.17,0.165,0.165,1125
12/3/2018 11:05:00 AM,0.1675,0.1675,0.1675,0.1675,0
12/3/2018 11:04:00 AM,0.1675,0.1675,0.1675,0.1675,50
12/3/2018 11:03:00 AM,0.17,0.17,0.1675,0.1675,16
12/3/2018 11:02:00 AM,0.1725,0.1725,0.17,0.17,68
12/3/2018 11:01:00 AM,0.1725,0.175,0.1725,0.1725,151
12/3/2018 11:00:00 AM,0.1725,0.1725,0.1725,0.1725,59
12/3/2018 10:59:00 AM,0.1725,0.1725,0.1725,0.1725,0
12/3/2018 10:58:00 AM,0.175,0.175,0.1725,0.1725,20
12/3/2018 10:57:00 AM,0.175,0.175,0.175,0.175,0
12/3/2018 10:56:00 AM,0.175,0.175,0.175,0.175,5
12/3/2018 10:55:00 AM,0.175,0.175,0.175,0.175,0
12/3/2018 10:54:00 AM,0.175,0.175,0.175,0.175,1
12/3/2018 10:53:00 AM,0.175,0.175,0.175,0.175,7
12/3/2018 10:52:00 AM,0.175,0.175,0.175,0.175,193
12/3/2018 10:51:00 AM,0.175,0.175,0.175,0.175,25
12/3/2018 10:50:00 AM,0.175,0.175,0.175,0.175,0
12/3/2018 10:49:00 AM,0.175,0.175,0.175,0.175,0
12/3/2018 10:48:00 AM,0.175,0.175,0.175,0.175,75
12/3/2018 10:47:00 AM,0.175,0.175,0.175,0.175,0
12/3/2018 10:46:00 AM,0.1775,0.1775,0.175,0.175,302
12/3/2018 10:45:00 AM,0.1775,0.1775,0.1775,0.1775,6
12/3/2018 10:44:00 AM,0.1775,0.1775,0.1775,0.1775,0
12/3/2018 10:43:00 AM,0.1775,0.1775,0.1775,0.1775,0
12/3/2018 10:42:00 AM,0.18,0.18,0.1775,0.1775,135
12/3/2018 10:41:00 AM,0.18,0.18,0.18,0.18,0
12/3/2018 10:40:00 AM,0.1775,0.18,0.1775,0.18,202
12/3/2018 10:39:00 AM,0.18,0.18,0.1775,0.1775,1
12/3/2018 10:38:00 AM,0.18,0.18,0.18,0.18,69
12/3/2018 10:37:00 AM,0.18,0.18,0.18,0.18,0
12/3/2018 10:36:00 AM,0.18,0.18,0.18,0.18,27
12/3/2018 10:35:00 AM,0.18,0.18,0.18,0.18,1
12/3/2018 10:34:00 AM,0.18,0.18,0.18,0.18,1
12/3/2018 10:33:00 AM,0.18,0.18,0.18,0.18,0
