Date,USDINR18DEC72PE O,USDINR18DEC72PE H,USDINR18DEC72PE L,USDINR18DEC72PE C,USDINR18DEC72PE V
12/3/2018 4:12:00 PM,1.575,1.575,1.575,1.575,0
12/3/2018 4:11:00 PM,1.575,1.575,1.575,1.575,0
12/3/2018 4:10:00 PM,1.575,1.575,1.575,1.575,0
12/3/2018 4:09:00 PM,1.5725,1.575,1.5725,1.575,50
12/3/2018 4:08:00 PM,1.5725,1.5725,1.5725,1.5725,0
12/3/2018 4:07:00 PM,1.5725,1.5725,1.5725,1.5725,0
12/3/2018 4:06:00 PM,1.5625,1.5725,1.5625,1.5725,1
12/3/2018 4:05:00 PM,1.5725,1.5725,1.5625,1.5625,51
12/3/2018 4:04:00 PM,1.6,1.6,1.5725,1.5725,1
12/3/2018 4:03:00 PM,1.6,1.6,1.6,1.6,0
12/3/2018 4:02:00 PM,1.6,1.6,1.6,1.6,0
12/3/2018 4:01:00 PM,1.6,1.6,1.6,1.6,0
12/3/2018 4:00:00 PM,1.6,1.6,1.6,1.6,0
12/3/2018 3:59:00 PM,1.6075,1.6075,1.6,1.6,17
12/3/2018 3:58:00 PM,1.635,1.635,1.6075,1.6075,1
12/3/2018 3:57:00 PM,1.635,1.635,1.635,1.635,0
12/3/2018 3:56:00 PM,1.635,1.635,1.635,1.635,0
12/3/2018 3:55:00 PM,1.635,1.635,1.635,1.635,0
12/3/2018 3:54:00 PM,1.635,1.635,1.635,1.635,0
12/3/2018 3:53:00 PM,1.63,1.635,1.63,1.635,50
12/3/2018 3:52:00 PM,1.63,1.63,1.63,1.63,0
12/3/2018 3:51:00 PM,1.63,1.63,1.63,1.63,0
12/3/2018 3:50:00 PM,1.63,1.63,1.63,1.63,0
12/3/2018 3:49:00 PM,1.63,1.63,1.63,1.63,0
12/3/2018 3:48:00 PM,1.63,1.63,1.63,1.63,0
12/3/2018 3:47:00 PM,1.625,1.63,1.625,1.63,20
12/3/2018 3:46:00 PM,1.6375,1.6375,1.625,1.625,41
12/3/2018 3:45:00 PM,1.6375,1.6375,1.6375,1.6375,0
12/3/2018 3:44:00 PM,1.74,1.74,1.6375,1.6375,91
12/3/2018 3:43:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 3:42:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 3:41:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 3:40:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 3:39:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 3:38:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 3:37:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 3:36:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 3:35:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 3:34:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 3:33:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 3:32:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 3:31:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 3:30:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 3:29:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 3:28:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 3:27:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 3:26:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 3:25:00 PM,1.7475,1.7475,1.74,1.74,2
12/3/2018 3:24:00 PM,1.7475,1.7475,1.7475,1.7475,0
12/3/2018 3:23:00 PM,1.7475,1.7475,1.7475,1.7475,0
12/3/2018 3:22:00 PM,1.7475,1.7475,1.7475,1.7475,0
12/3/2018 3:21:00 PM,1.7475,1.7475,1.7475,1.7475,0
12/3/2018 3:20:00 PM,1.74,1.7475,1.74,1.7475,2
12/3/2018 3:19:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 3:18:00 PM,1.7225,1.74,1.7225,1.74,1
12/3/2018 3:17:00 PM,1.7225,1.7225,1.7225,1.7225,0
12/3/2018 3:16:00 PM,1.695,1.7225,1.695,1.7225,1
12/3/2018 3:15:00 PM,1.695,1.695,1.695,1.695,0
12/3/2018 3:14:00 PM,1.695,1.695,1.695,1.695,0
12/3/2018 3:13:00 PM,1.695,1.695,1.695,1.695,0
12/3/2018 3:12:00 PM,1.695,1.695,1.695,1.695,0
12/3/2018 3:11:00 PM,1.695,1.695,1.695,1.695,0
12/3/2018 3:10:00 PM,1.695,1.695,1.695,1.695,0
12/3/2018 3:09:00 PM,1.695,1.695,1.695,1.695,0
12/3/2018 3:08:00 PM,1.695,1.695,1.695,1.695,0
12/3/2018 3:07:00 PM,1.695,1.695,1.695,1.695,0
12/3/2018 3:06:00 PM,1.695,1.695,1.695,1.695,0
12/3/2018 3:05:00 PM,1.695,1.695,1.695,1.695,0
12/3/2018 3:04:00 PM,1.695,1.695,1.695,1.695,0
12/3/2018 3:03:00 PM,1.695,1.695,1.695,1.695,0
12/3/2018 3:02:00 PM,1.695,1.695,1.695,1.695,0
12/3/2018 3:01:00 PM,1.695,1.695,1.695,1.695,0
12/3/2018 3:00:00 PM,1.705,1.705,1.695,1.695,1
12/3/2018 2:59:00 PM,1.72,1.72,1.705,1.705,1
12/3/2018 2:58:00 PM,1.72,1.72,1.72,1.72,0
12/3/2018 2:57:00 PM,1.72,1.72,1.72,1.72,0
12/3/2018 2:56:00 PM,1.72,1.72,1.72,1.72,0
12/3/2018 2:55:00 PM,1.72,1.72,1.72,1.72,0
12/3/2018 2:54:00 PM,1.7425,1.7425,1.72,1.72,5
12/3/2018 2:53:00 PM,1.7425,1.7425,1.7425,1.7425,0
12/3/2018 2:52:00 PM,1.7425,1.7425,1.7425,1.7425,0
12/3/2018 2:51:00 PM,1.785,1.785,1.7425,1.7425,5
12/3/2018 2:50:00 PM,1.785,1.785,1.785,1.785,0
12/3/2018 2:49:00 PM,1.785,1.785,1.785,1.785,0
12/3/2018 2:48:00 PM,1.785,1.785,1.785,1.785,0
12/3/2018 2:47:00 PM,1.785,1.785,1.785,1.785,0
12/3/2018 2:46:00 PM,1.785,1.785,1.785,1.785,0
12/3/2018 2:45:00 PM,1.785,1.785,1.785,1.785,0
12/3/2018 2:44:00 PM,1.785,1.785,1.785,1.785,0
12/3/2018 2:43:00 PM,1.785,1.785,1.785,1.785,0
12/3/2018 2:42:00 PM,1.785,1.785,1.785,1.785,0
12/3/2018 2:41:00 PM,1.785,1.785,1.785,1.785,0
12/3/2018 2:40:00 PM,1.785,1.785,1.785,1.785,0
12/3/2018 2:39:00 PM,1.785,1.785,1.785,1.785,0
12/3/2018 2:38:00 PM,1.7925,1.7925,1.785,1.785,1
12/3/2018 2:37:00 PM,1.7675,1.7925,1.7675,1.7925,1
12/3/2018 2:36:00 PM,1.7675,1.7675,1.7675,1.7675,0
12/3/2018 2:35:00 PM,1.7675,1.7675,1.7675,1.7675,0
12/3/2018 2:34:00 PM,1.7675,1.7675,1.7675,1.7675,0
12/3/2018 2:33:00 PM,1.7675,1.7675,1.7675,1.7675,0
12/3/2018 2:32:00 PM,1.7675,1.7675,1.7675,1.7675,0
12/3/2018 2:31:00 PM,1.7675,1.7675,1.7675,1.7675,0
12/3/2018 2:30:00 PM,1.7675,1.7675,1.7675,1.7675,0
12/3/2018 2:29:00 PM,1.76,1.7675,1.76,1.7675,1
12/3/2018 2:28:00 PM,1.76,1.76,1.76,1.76,0
12/3/2018 2:27:00 PM,1.76,1.76,1.76,1.76,0
12/3/2018 2:26:00 PM,1.76,1.76,1.76,1.76,0
12/3/2018 2:25:00 PM,1.76,1.76,1.76,1.76,0
12/3/2018 2:24:00 PM,1.76,1.76,1.76,1.76,0
12/3/2018 2:23:00 PM,1.76,1.76,1.76,1.76,0
12/3/2018 2:22:00 PM,1.76,1.76,1.76,1.76,0
12/3/2018 2:21:00 PM,1.74,1.76,1.74,1.76,1
12/3/2018 2:20:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 2:19:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 2:18:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 2:17:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 2:16:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 2:15:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 2:14:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 2:13:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 2:12:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 2:11:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 2:10:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 2:09:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 2:08:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 2:07:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 2:06:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 2:05:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 2:04:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 2:03:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 2:02:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 2:01:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 2:00:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 1:59:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 1:58:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 1:57:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 1:56:00 PM,1.67,1.74,1.67,1.74,50
12/3/2018 1:55:00 PM,1.67,1.67,1.67,1.67,0
12/3/2018 1:54:00 PM,1.67,1.67,1.67,1.67,0
12/3/2018 1:53:00 PM,1.67,1.67,1.67,1.67,0
12/3/2018 1:52:00 PM,1.67,1.67,1.67,1.67,0
12/3/2018 1:51:00 PM,1.67,1.67,1.67,1.67,0
12/3/2018 1:50:00 PM,1.67,1.67,1.67,1.67,0
12/3/2018 1:49:00 PM,1.67,1.67,1.67,1.67,0
12/3/2018 1:48:00 PM,1.67,1.67,1.67,1.67,0
12/3/2018 1:47:00 PM,1.67,1.67,1.67,1.67,0
12/3/2018 1:46:00 PM,1.67,1.67,1.67,1.67,0
12/3/2018 1:45:00 PM,1.67,1.67,1.67,1.67,0
12/3/2018 1:44:00 PM,1.67,1.67,1.67,1.67,0
12/3/2018 1:43:00 PM,1.67,1.67,1.67,1.67,0
12/3/2018 1:42:00 PM,1.67,1.67,1.67,1.67,0
12/3/2018 1:41:00 PM,1.67,1.67,1.67,1.67,0
12/3/2018 1:40:00 PM,1.67,1.67,1.67,1.67,0
12/3/2018 1:39:00 PM,1.67,1.67,1.67,1.67,0
12/3/2018 1:38:00 PM,1.67,1.67,1.67,1.67,0
12/3/2018 1:37:00 PM,1.67,1.67,1.67,1.67,0
12/3/2018 1:36:00 PM,1.67,1.67,1.67,1.67,0
12/3/2018 1:35:00 PM,1.675,1.675,1.67,1.67,50
12/3/2018 1:34:00 PM,1.675,1.675,1.675,1.675,0
12/3/2018 1:33:00 PM,1.73,1.73,1.675,1.675,30
12/3/2018 1:32:00 PM,1.73,1.73,1.73,1.73,0
12/3/2018 1:31:00 PM,1.73,1.73,1.73,1.73,0
12/3/2018 1:30:00 PM,1.73,1.73,1.73,1.73,0
12/3/2018 1:29:00 PM,1.73,1.73,1.73,1.73,0
12/3/2018 1:28:00 PM,1.73,1.73,1.73,1.73,0
12/3/2018 1:27:00 PM,1.73,1.73,1.73,1.73,0
12/3/2018 1:26:00 PM,1.73,1.73,1.73,1.73,0
12/3/2018 1:25:00 PM,1.73,1.73,1.73,1.73,0
12/3/2018 1:24:00 PM,1.74,1.74,1.73,1.73,40
12/3/2018 1:23:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 1:22:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 1:21:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 1:20:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 1:19:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 1:18:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 1:17:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 1:16:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 1:15:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 1:14:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 1:13:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 1:12:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 1:11:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 1:10:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 1:09:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 1:08:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 1:07:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 1:06:00 PM,1.74,1.74,1.74,1.74,0
12/3/2018 1:05:00 PM,1.65,1.74,1.65,1.74,280
12/3/2018 1:04:00 PM,1.65,1.65,1.65,1.65,0
12/3/2018 1:03:00 PM,1.65,1.65,1.65,1.65,0
12/3/2018 1:02:00 PM,1.65,1.65,1.65,1.65,0
12/3/2018 1:01:00 PM,1.65,1.65,1.65,1.65,0
12/3/2018 1:00:00 PM,1.65,1.65,1.65,1.65,0
12/3/2018 12:59:00 PM,1.65,1.65,1.65,1.65,0
12/3/2018 12:58:00 PM,1.65,1.65,1.65,1.65,0
12/3/2018 12:57:00 PM,1.65,1.65,1.65,1.65,0
12/3/2018 12:56:00 PM,1.65,1.65,1.65,1.65,0
12/3/2018 12:55:00 PM,1.65,1.65,1.65,1.65,0
12/3/2018 12:54:00 PM,1.65,1.65,1.65,1.65,0
12/3/2018 12:53:00 PM,1.65,1.65,1.65,1.65,0
12/3/2018 12:52:00 PM,1.65,1.65,1.65,1.65,0
12/3/2018 12:51:00 PM,1.65,1.65,1.65,1.65,0
12/3/2018 12:50:00 PM,1.65,1.65,1.65,1.65,0
12/3/2018 12:49:00 PM,1.65,1.65,1.65,1.65,0
12/3/2018 12:48:00 PM,1.65,1.65,1.65,1.65,0
12/3/2018 12:47:00 PM,1.675,1.675,1.65,1.65,2
12/3/2018 12:46:00 PM,1.675,1.675,1.675,1.675,0
12/3/2018 12:45:00 PM,1.675,1.675,1.675,1.675,0
12/3/2018 12:44:00 PM,1.6775,1.6775,1.675,1.675,1
12/3/2018 12:43:00 PM,1.6775,1.6775,1.6775,1.6775,0
12/3/2018 12:42:00 PM,1.6775,1.6775,1.6775,1.6775,0
12/3/2018 12:41:00 PM,1.695,1.695,1.6775,1.6775,2
12/3/2018 12:40:00 PM,1.695,1.695,1.695,1.695,0
12/3/2018 12:39:00 PM,1.695,1.695,1.695,1.695,0
12/3/2018 12:38:00 PM,1.695,1.695,1.695,1.695,1
12/3/2018 12:37:00 PM,1.695,1.695,1.695,1.695,0
12/3/2018 12:36:00 PM,1.68,1.695,1.68,1.695,20
12/3/2018 12:35:00 PM,1.68,1.68,1.68,1.68,0
12/3/2018 12:34:00 PM,1.6825,1.6825,1.68,1.68,50
12/3/2018 12:33:00 PM,1.66,1.6825,1.66,1.6825,5
12/3/2018 12:32:00 PM,1.66,1.66,1.66,1.66,0
12/3/2018 12:31:00 PM,1.7025,1.7025,1.66,1.66,1
12/3/2018 12:30:00 PM,1.7025,1.7025,1.7025,1.7025,0
12/3/2018 12:29:00 PM,1.7025,1.7025,1.7025,1.7025,0
12/3/2018 12:28:00 PM,1.7025,1.7025,1.7025,1.7025,0
12/3/2018 12:27:00 PM,1.755,1.755,1.7025,1.7025,1
12/3/2018 12:26:00 PM,1.755,1.755,1.755,1.755,0
12/3/2018 12:25:00 PM,1.755,1.755,1.755,1.755,0
12/3/2018 12:24:00 PM,1.755,1.755,1.755,1.755,0
12/3/2018 12:23:00 PM,1.755,1.755,1.755,1.755,0
12/3/2018 12:22:00 PM,1.755,1.755,1.755,1.755,0
12/3/2018 12:21:00 PM,1.755,1.755,1.755,1.755,0
12/3/2018 12:20:00 PM,1.755,1.755,1.755,1.755,0
12/3/2018 12:19:00 PM,1.755,1.755,1.755,1.755,0
12/3/2018 12:18:00 PM,1.755,1.755,1.755,1.755,0
12/3/2018 12:17:00 PM,1.8,1.8,1.755,1.755,51
12/3/2018 12:16:00 PM,1.8,1.8,1.8,1.8,0
12/3/2018 12:15:00 PM,1.845,1.845,1.8,1.8,195
12/3/2018 12:14:00 PM,1.845,1.845,1.845,1.845,0
12/3/2018 12:13:00 PM,1.845,1.845,1.845,1.845,0
12/3/2018 12:12:00 PM,1.845,1.845,1.845,1.845,1
12/3/2018 12:11:00 PM,1.845,1.845,1.845,1.845,0
12/3/2018 12:10:00 PM,1.845,1.845,1.845,1.845,0
12/3/2018 12:09:00 PM,1.845,1.845,1.845,1.845,0
12/3/2018 12:08:00 PM,1.845,1.845,1.845,1.845,0
12/3/2018 12:07:00 PM,1.845,1.845,1.845,1.845,0
12/3/2018 12:06:00 PM,1.845,1.845,1.845,1.845,0
12/3/2018 12:05:00 PM,1.845,1.845,1.845,1.845,0
12/3/2018 12:04:00 PM,1.845,1.845,1.845,1.845,0
12/3/2018 12:03:00 PM,1.845,1.845,1.845,1.845,0
12/3/2018 12:02:00 PM,1.845,1.845,1.845,1.845,0
12/3/2018 12:01:00 PM,1.845,1.845,1.845,1.845,0
12/3/2018 12:00:00 PM,1.845,1.845,1.845,1.845,0
12/3/2018 11:59:00 AM,1.845,1.845,1.845,1.845,0
12/3/2018 11:58:00 AM,1.845,1.845,1.845,1.845,0
12/3/2018 11:57:00 AM,1.845,1.845,1.845,1.845,0
12/3/2018 11:56:00 AM,1.845,1.845,1.845,1.845,0
12/3/2018 11:55:00 AM,1.845,1.845,1.845,1.845,0
12/3/2018 11:54:00 AM,1.845,1.845,1.845,1.845,0
12/3/2018 11:53:00 AM,1.845,1.845,1.845,1.845,0
12/3/2018 11:52:00 AM,1.845,1.845,1.845,1.845,0
12/3/2018 11:51:00 AM,1.865,1.865,1.845,1.845,2
12/3/2018 11:50:00 AM,1.865,1.865,1.865,1.865,0
12/3/2018 11:49:00 AM,1.865,1.865,1.865,1.865,0
12/3/2018 11:48:00 AM,1.865,1.865,1.865,1.865,0
12/3/2018 11:47:00 AM,1.865,1.865,1.865,1.865,0
12/3/2018 11:46:00 AM,1.865,1.865,1.865,1.865,0
12/3/2018 11:45:00 AM,1.865,1.865,1.865,1.865,0
12/3/2018 11:44:00 AM,1.865,1.865,1.865,1.865,0
12/3/2018 11:43:00 AM,1.865,1.865,1.865,1.865,0
12/3/2018 11:42:00 AM,1.865,1.865,1.865,1.865,0
12/3/2018 11:41:00 AM,1.865,1.865,1.865,1.865,0
12/3/2018 11:40:00 AM,1.865,1.865,1.865,1.865,0
12/3/2018 11:39:00 AM,1.865,1.865,1.865,1.865,0
12/3/2018 11:38:00 AM,1.865,1.865,1.865,1.865,0
12/3/2018 11:37:00 AM,1.865,1.865,1.865,1.865,0
12/3/2018 11:36:00 AM,1.865,1.865,1.865,1.865,0
12/3/2018 11:35:00 AM,1.865,1.865,1.865,1.865,0
12/3/2018 11:34:00 AM,1.865,1.865,1.865,1.865,0
12/3/2018 11:33:00 AM,1.865,1.865,1.865,1.865,0
12/3/2018 11:32:00 AM,1.865,1.865,1.865,1.865,0
12/3/2018 11:31:00 AM,1.865,1.865,1.865,1.865,0
12/3/2018 11:30:00 AM,1.865,1.865,1.865,1.865,100
12/3/2018 11:29:00 AM,1.865,1.865,1.865,1.865,0
12/3/2018 11:28:00 AM,1.865,1.865,1.865,1.865,0
12/3/2018 11:27:00 AM,1.865,1.865,1.865,1.865,0
12/3/2018 11:26:00 AM,1.8625,1.8675,1.8625,1.865,128
12/3/2018 11:25:00 AM,1.855,1.8625,1.855,1.8625,10
12/3/2018 11:24:00 AM,1.855,1.855,1.855,1.855,0
12/3/2018 11:23:00 AM,1.82,1.855,1.82,1.855,98
12/3/2018 11:22:00 AM,1.82,1.82,1.82,1.82,0
12/3/2018 11:21:00 AM,1.82,1.82,1.82,1.82,0
12/3/2018 11:20:00 AM,1.82,1.82,1.82,1.82,0
12/3/2018 11:19:00 AM,1.82,1.82,1.82,1.82,0
12/3/2018 11:18:00 AM,1.82,1.82,1.82,1.82,0
12/3/2018 11:17:00 AM,1.82,1.82,1.82,1.82,0
12/3/2018 11:16:00 AM,1.82,1.82,1.82,1.82,0
12/3/2018 11:15:00 AM,1.82,1.82,1.82,1.82,0
12/3/2018 11:14:00 AM,1.82,1.82,1.82,1.82,0
12/3/2018 11:13:00 AM,1.82,1.82,1.82,1.82,0
12/3/2018 11:12:00 AM,1.82,1.82,1.82,1.82,0
12/3/2018 11:11:00 AM,1.82,1.82,1.82,1.82,0
12/3/2018 11:10:00 AM,1.82,1.82,1.82,1.82,0
12/3/2018 11:09:00 AM,1.825,1.825,1.82,1.82,1
12/3/2018 11:08:00 AM,1.8575,1.8575,1.825,1.825,3
12/3/2018 11:07:00 AM,1.8575,1.8575,1.8575,1.8575,0
12/3/2018 11:06:00 AM,1.8575,1.8575,1.8575,1.8575,0
12/3/2018 11:05:00 AM,1.8575,1.8575,1.8575,1.8575,0
12/3/2018 11:04:00 AM,1.8875,1.8875,1.8575,1.8575,10
12/3/2018 11:03:00 AM,1.8875,1.8875,1.8875,1.8875,0
12/3/2018 11:02:00 AM,1.8875,1.8875,1.8875,1.8875,0
12/3/2018 11:01:00 AM,1.8875,1.8875,1.8875,1.8875,0
12/3/2018 11:00:00 AM,1.8875,1.8875,1.8875,1.8875,0
12/3/2018 10:59:00 AM,1.8875,1.8875,1.8875,1.8875,0
12/3/2018 10:58:00 AM,1.8875,1.8875,1.8875,1.8875,0
12/3/2018 10:57:00 AM,1.8875,1.8875,1.8875,1.8875,0
12/3/2018 10:56:00 AM,1.8875,1.8875,1.8875,1.8875,0
12/3/2018 10:55:00 AM,1.8875,1.8875,1.8875,1.8875,0
12/3/2018 10:54:00 AM,1.885,1.8875,1.8825,1.8875,50
12/3/2018 10:53:00 AM,1.885,1.885,1.885,1.885,0
12/3/2018 10:52:00 AM,1.8825,1.885,1.8825,1.885,50
12/3/2018 10:51:00 AM,1.8825,1.8825,1.8825,1.8825,0
12/3/2018 10:50:00 AM,1.88,1.8825,1.88,1.8825,100
12/3/2018 10:49:00 AM,1.88,1.88,1.88,1.88,0
12/3/2018 10:48:00 AM,1.88,1.88,1.88,1.88,0
12/3/2018 10:47:00 AM,1.8925,1.8925,1.88,1.88,60
12/3/2018 10:46:00 AM,1.895,1.895,1.8925,1.8925,61
12/3/2018 10:45:00 AM,1.895,1.895,1.895,1.895,0
12/3/2018 10:44:00 AM,1.895,1.895,1.895,1.895,0
12/3/2018 10:43:00 AM,1.895,1.895,1.895,1.895,0
12/3/2018 10:42:00 AM,1.895,1.895,1.895,1.895,0
12/3/2018 10:41:00 AM,1.895,1.895,1.895,1.895,0
12/3/2018 10:40:00 AM,1.895,1.895,1.895,1.895,0
12/3/2018 10:39:00 AM,1.895,1.895,1.895,1.895,0
12/3/2018 10:38:00 AM,1.9025,1.9025,1.895,1.895,2
12/3/2018 10:37:00 AM,1.9025,1.9025,1.9025,1.9025,0
12/3/2018 10:36:00 AM,1.9025,1.9025,1.9025,1.9025,0
12/3/2018 10:35:00 AM,1.9025,1.9025,1.9025,1.9025,0
12/3/2018 10:34:00 AM,1.9025,1.9025,1.9025,1.9025,0
12/3/2018 10:33:00 AM,1.9025,1.9025,1.9025,1.9025,0
12/3/2018 10:32:00 AM,1.8975,1.9025,1.8975,1.9025,5
12/3/2018 10:31:00 AM,1.8975,1.8975,1.8975,1.8975,0
12/3/2018 10:30:00 AM,1.8975,1.8975,1.8975,1.8975,0
12/3/2018 10:29:00 AM,1.8975,1.8975,1.8975,1.8975,0
12/3/2018 10:28:00 AM,1.8975,1.8975,1.8975,1.8975,0
12/3/2018 10:27:00 AM,1.8975,1.8975,1.8975,1.8975,0
12/3/2018 10:26:00 AM,1.8975,1.8975,1.8975,1.8975,0
12/3/2018 10:25:00 AM,1.8975,1.8975,1.8975,1.8975,0
