Date,Nifty Bank O,Nifty Bank H,Nifty Bank L,Nifty Bank C,Nifty Bank V
11/21/2018 9:29:00 AM,26151.95,26167.25,26151.95,26153.85,0
11/21/2018 9:28:00 AM,26153.95,26160.75,26148.1,26151.6,0
11/21/2018 9:27:00 AM,26183.65,26187,26156.25,26159.7,0
11/21/2018 9:26:00 AM,26212.8,26217.3,26185.65,26185.65,0
11/21/2018 9:25:00 AM,26196.7,26215.7,26195.25,26212.3,0
11/21/2018 9:24:00 AM,26187.2,26196.9,26179.9,26196.9,0
11/21/2018 9:23:00 AM,26184,26195.9,26182.9,26186.85,0
11/21/2018 9:22:00 AM,26159.15,26184.6,26156.05,26184.6,0
11/21/2018 9:21:00 AM,26142.05,26157.75,26138.45,26156.85,0
11/21/2018 9:20:00 AM,26135.15,26147.6,26134.65,26142.6,0
11/21/2018 9:19:00 AM,26149.75,26157.35,26133.7,26138,0
11/21/2018 9:18:00 AM,26135.35,26155.45,26124.95,26152.7,0
11/21/2018 9:17:00 AM,26107.35,26139.5,26106.75,26137.75,0
11/21/2018 9:16:00 AM,26108.9,26114.5,26101.8,26106.4,0
11/21/2018 9:15:00 AM,26105.45,26128.9,26100.65,26111.8,0
11/20/2018 3:29:00 PM,26084.2,26091.15,26074.15,26078.95,0
11/20/2018 3:28:00 PM,26088.15,26098.8,26081.1,26083.65,0
11/20/2018 3:27:00 PM,26108.75,26108.75,26087.2,26087.2,0
11/20/2018 3:26:00 PM,26107.45,26113.4,26103.8,26107.2,0
11/20/2018 3:25:00 PM,26105.7,26113.25,26102.3,26107.25,0
11/20/2018 3:24:00 PM,26094.3,26106.9,26094.3,26106.9,0
11/20/2018 3:23:00 PM,26112.6,26113.25,26090.4,26094.55,0
11/20/2018 3:22:00 PM,26104.7,26117.6,26101.7,26114.05,0
11/20/2018 3:21:00 PM,26115.65,26117.65,26100.7,26108.3,0
11/20/2018 3:20:00 PM,26114.9,26122.75,26111.15,26112.45,0
11/20/2018 3:19:00 PM,26112.85,26119.05,26109.55,26112.35,0
11/20/2018 3:18:00 PM,26127.05,26127.05,26112.55,26115.4,0
11/20/2018 3:17:00 PM,26114,26127.35,26108.85,26124.75,0
11/20/2018 3:16:00 PM,26123.85,26126.8,26106.6,26117.05,0
11/20/2018 3:15:00 PM,26128.45,26130.95,26119.95,26122.75,0
11/20/2018 3:14:00 PM,26129.3,26133.9,26117.85,26128.8,0
11/20/2018 3:13:00 PM,26135.1,26140.65,26122.6,26127.75,0
11/20/2018 3:12:00 PM,26129.95,26141.25,26127.05,26133.55,0
11/20/2018 3:11:00 PM,26134.65,26142.75,26127.05,26131.3,0
11/20/2018 3:10:00 PM,26126.65,26135.2,26117.7,26135.2,0
11/20/2018 3:09:00 PM,26135.05,26135.45,26123.35,26127.8,0
11/20/2018 3:08:00 PM,26138.75,26140.7,26130.85,26130.85,0
11/20/2018 3:07:00 PM,26142.9,26143.15,26133.2,26138.5,0
11/20/2018 3:06:00 PM,26150.3,26150.7,26140.15,26142.8,0
11/20/2018 3:05:00 PM,26125,26150.35,26125,26149.3,0
11/20/2018 3:04:00 PM,26126.9,26130.35,26120.6,26128.75,0
11/20/2018 3:03:00 PM,26116.45,26128,26108.45,26127.2,0
11/20/2018 3:02:00 PM,26097.5,26112.25,26093.9,26108.6,0
11/20/2018 3:01:00 PM,26088.6,26092.6,26083.75,26092.4,0
11/20/2018 3:00:00 PM,26069,26089.8,26065.8,26088.75,0
11/20/2018 2:59:00 PM,26067.2,26071.25,26064.75,26067.7,0
11/20/2018 2:58:00 PM,26068.4,26077.65,26068.25,26068.25,0
11/20/2018 2:57:00 PM,26079.2,26079.2,26067.45,26067.45,0
11/20/2018 2:56:00 PM,26087.65,26090.5,26077,26079.1,0
11/20/2018 2:55:00 PM,26086.75,26092.5,26086.2,26090.3,0
11/20/2018 2:54:00 PM,26091.85,26095.3,26087.9,26087.9,0
11/20/2018 2:53:00 PM,26090,26094.4,26087.75,26090.85,0
11/20/2018 2:52:00 PM,26095.65,26097.9,26086.35,26088.85,0
11/20/2018 2:51:00 PM,26094.55,26100.55,26085.35,26095.9,0
11/20/2018 2:50:00 PM,26087.4,26094.6,26083.5,26094.05,0
11/20/2018 2:49:00 PM,26089.55,26092.75,26086.9,26087.55,0
11/20/2018 2:48:00 PM,26084.25,26097.7,26080.55,26087.4,0
11/20/2018 2:47:00 PM,26072.7,26086.55,26069.4,26085.55,0
11/20/2018 2:46:00 PM,26060.35,26075.7,26055.75,26072.05,0
11/20/2018 2:45:00 PM,26066.4,26068.35,26059.4,26060.4,0
11/20/2018 2:44:00 PM,26064.3,26073,26062.15,26065.85,0
11/20/2018 2:43:00 PM,26056.75,26075.7,26053.1,26065.65,0
11/20/2018 2:42:00 PM,26061.65,26067.25,26043.6,26057.55,0
11/20/2018 2:41:00 PM,26058.55,26062.05,26054.3,26061.45,0
11/20/2018 2:40:00 PM,26062.1,26068.25,26058.25,26058.85,0
11/20/2018 2:39:00 PM,26072.7,26072.7,26057.6,26063.9,0
11/20/2018 2:38:00 PM,26076.7,26079,26069.7,26074.2,0
11/20/2018 2:37:00 PM,26089,26090.2,26077,26077,0
11/20/2018 2:36:00 PM,26083.1,26093.55,26083.1,26089.05,0
11/20/2018 2:35:00 PM,26083.35,26086.3,26080.1,26083.35,0
11/20/2018 2:34:00 PM,26072.65,26083.2,26070.75,26083.2,0
11/20/2018 2:33:00 PM,26075,26075,26066.85,26073.8,0
11/20/2018 2:32:00 PM,26081.35,26083.4,26073.65,26073.65,0
11/20/2018 2:31:00 PM,26084.5,26087.1,26080,26081.55,0
11/20/2018 2:30:00 PM,26083.3,26086.95,26070.55,26086.6,0
11/20/2018 2:29:00 PM,26093.1,26095.15,26082.3,26084.3,0
11/20/2018 2:28:00 PM,26083,26096.15,26083,26095.15,0
11/20/2018 2:27:00 PM,26093.25,26093.65,26082.85,26084,0
11/20/2018 2:26:00 PM,26100.05,26105.65,26091.35,26091.65,0
11/20/2018 2:25:00 PM,26107.2,26109.55,26100.1,26102.55,0
11/20/2018 2:24:00 PM,26106.35,26114.95,26105.45,26109.85,0
11/20/2018 2:23:00 PM,26087.9,26108.65,26087.9,26105.25,0
11/20/2018 2:22:00 PM,26094.2,26097.55,26087.8,26087.8,0
11/20/2018 2:21:00 PM,26088.2,26098.65,26082.1,26093.7,0
11/20/2018 2:20:00 PM,26112.65,26112.65,26086.3,26090.15,0
11/20/2018 2:19:00 PM,26111.45,26120.65,26108.55,26112.95,0
11/20/2018 2:18:00 PM,26104.95,26114.3,26104.05,26111.25,0
11/20/2018 2:17:00 PM,26120.75,26120.75,26104.6,26104.85,0
11/20/2018 2:16:00 PM,26117.6,26122.65,26117.6,26120.2,0
11/20/2018 2:15:00 PM,26124.1,26126.05,26115.05,26116.25,0
11/20/2018 2:14:00 PM,26106.15,26128.5,26106.15,26125.1,0
11/20/2018 2:13:00 PM,26108.8,26112.75,26100.85,26106.75,0
11/20/2018 2:12:00 PM,26099.55,26115,26099.55,26110.6,0
11/20/2018 2:11:00 PM,26101.6,26104.95,26095.55,26100.05,0
11/20/2018 2:10:00 PM,26107.9,26113.45,26090.65,26095.1,0
11/20/2018 2:09:00 PM,26120.6,26121.7,26107.9,26107.9,0
11/20/2018 2:08:00 PM,26117.8,26122,26111,26119.9,0
11/20/2018 2:07:00 PM,26129.3,26131.25,26117.5,26117.5,0
11/20/2018 2:06:00 PM,26119,26132.35,26116.2,26128.5,0
11/20/2018 2:05:00 PM,26121.7,26121.75,26109.65,26119.25,0
11/20/2018 2:04:00 PM,26134.4,26138.85,26119.5,26121.3,0
11/20/2018 2:03:00 PM,26149.05,26149.4,26133.2,26133.2,0
11/20/2018 2:02:00 PM,26142.5,26150.75,26140.1,26146.7,0
11/20/2018 2:01:00 PM,26141.55,26146.65,26139.8,26142.35,0
11/20/2018 2:00:00 PM,26137.45,26141.9,26133.5,26141.55,0
11/20/2018 1:59:00 PM,26136.4,26140.3,26132.6,26136.7,0
11/20/2018 1:58:00 PM,26137.8,26139.35,26134.95,26137.3,0
11/20/2018 1:57:00 PM,26140.05,26143.6,26135.55,26136.8,0
11/20/2018 1:56:00 PM,26146.1,26146.55,26135.65,26140.8,0
11/20/2018 1:55:00 PM,26146.65,26149.55,26140.25,26142.45,0
11/20/2018 1:54:00 PM,26149.85,26150.3,26143.05,26146.75,0
11/20/2018 1:53:00 PM,26137.85,26149.3,26136.75,26149.3,0
11/20/2018 1:52:00 PM,26141.25,26142.55,26135.65,26137.55,0
11/20/2018 1:51:00 PM,26140.45,26144.15,26133.85,26139.6,0
11/20/2018 1:50:00 PM,26139.35,26142.7,26131.95,26142.5,0
11/20/2018 1:49:00 PM,26139.75,26144.9,26135.5,26139.8,0
11/20/2018 1:48:00 PM,26116.9,26142.5,26116.65,26141,0
11/20/2018 1:47:00 PM,26116.7,26121.35,26113.7,26117.55,0
11/20/2018 1:46:00 PM,26125.5,26126.05,26115.75,26117.3,0
11/20/2018 1:45:00 PM,26129.6,26133.5,26117.85,26126.25,0
11/20/2018 1:44:00 PM,26128.05,26132.65,26122.55,26132.65,0
11/20/2018 1:43:00 PM,26128.45,26134.7,26125.95,26129.6,0
11/20/2018 1:42:00 PM,26122,26129.9,26119.7,26129.9,0
11/20/2018 1:41:00 PM,26115.2,26122.95,26111.9,26121.9,0
11/20/2018 1:40:00 PM,26116.3,26123.5,26111.05,26117.1,0
11/20/2018 1:39:00 PM,26130.9,26130.9,26110.6,26116.35,0
11/20/2018 1:38:00 PM,26120.7,26132,26118.15,26129.25,0
11/20/2018 1:37:00 PM,26110.2,26122.6,26106.65,26121.25,0
11/20/2018 1:36:00 PM,26130.6,26130.6,26108.05,26109.3,0
11/20/2018 1:35:00 PM,26154.15,26156.3,26130.9,26131.85,0
11/20/2018 1:34:00 PM,26165.55,26167.85,26153.3,26154.5,0
11/20/2018 1:33:00 PM,26157.1,26169.05,26154.25,26166.55,0
11/20/2018 1:32:00 PM,26170.95,26173.3,26155.75,26158.4,0
11/20/2018 1:31:00 PM,26180.3,26180.5,26168.9,26171.25,0
11/20/2018 1:30:00 PM,26175.95,26184.05,26174.8,26180.8,0
11/20/2018 1:29:00 PM,26183.2,26183.2,26174.5,26176.6,0
11/20/2018 1:28:00 PM,26186.85,26189.45,26183.35,26184.4,0
11/20/2018 1:27:00 PM,26188.95,26191.45,26186.2,26188.15,0
11/20/2018 1:26:00 PM,26191.4,26192.35,26188.3,26190.9,0
11/20/2018 1:25:00 PM,26194.95,26196.9,26184.7,26191.25,0
11/20/2018 1:24:00 PM,26192.5,26198.8,26191.65,26195.75,0
11/20/2018 1:23:00 PM,26191.95,26194.9,26189.35,26192.05,0
11/20/2018 1:22:00 PM,26189.9,26196.85,26189.9,26192.2,0
11/20/2018 1:21:00 PM,26183.95,26190.35,26183.85,26189.65,0
11/20/2018 1:20:00 PM,26198.85,26200.4,26184.65,26184.9,0
11/20/2018 1:19:00 PM,26193.3,26200.6,26188.2,26200.3,0
11/20/2018 1:18:00 PM,26183.75,26191.6,26182.75,26191.25,0
11/20/2018 1:17:00 PM,26175.2,26184.75,26173.15,26184.55,0
11/20/2018 1:16:00 PM,26178.05,26184.75,26175.55,26175.55,0
11/20/2018 1:15:00 PM,26170.35,26178.7,26170.35,26178.7,0
11/20/2018 1:14:00 PM,26175.45,26177.15,26167.85,26170.65,0
11/20/2018 1:13:00 PM,26172,26178.3,26172,26175.25,0
11/20/2018 1:12:00 PM,26160.85,26173.85,26156.9,26173.15,0
11/20/2018 1:11:00 PM,26171.95,26172.3,26158.6,26160.2,0
11/20/2018 1:10:00 PM,26184.75,26186.8,26170.25,26172.55,0
11/20/2018 1:09:00 PM,26184.35,26186.25,26180.4,26184.8,0
11/20/2018 1:08:00 PM,26178.65,26187.2,26176.3,26183.4,0
11/20/2018 1:07:00 PM,26173,26178,26170.45,26178,0
11/20/2018 1:06:00 PM,26176.4,26177.85,26167.3,26169.6,0
11/20/2018 1:05:00 PM,26182.8,26183.7,26176.1,26176.1,0
11/20/2018 1:04:00 PM,26191.75,26192.6,26177.25,26180.15,0
11/20/2018 1:03:00 PM,26193,26195.1,26185.8,26190.45,0
11/20/2018 1:02:00 PM,26191.15,26196.55,26188.3,26192.1,0
11/20/2018 1:01:00 PM,26182.2,26193.55,26182.2,26188.9,0
11/20/2018 1:00:00 PM,26180.55,26183.95,26175.35,26183.7,0
11/20/2018 12:59:00 PM,26189.8,26191.65,26178.75,26180.55,0
11/20/2018 12:58:00 PM,26180.95,26194,26176.95,26190.3,0
11/20/2018 12:57:00 PM,26179.45,26181.5,26170.6,26179.7,0
11/20/2018 12:56:00 PM,26187.85,26187.85,26176,26180.05,0
11/20/2018 12:55:00 PM,26173.05,26192.05,26172.4,26187.6,0
11/20/2018 12:54:00 PM,26171.5,26177.7,26165,26172.45,0
11/20/2018 12:53:00 PM,26169.9,26177.8,26167.8,26170.1,0
11/20/2018 12:52:00 PM,26163.9,26171.3,26160.1,26169.9,0
11/20/2018 12:51:00 PM,26182.8,26182.8,26164.25,26164.25,0
11/20/2018 12:50:00 PM,26187.25,26189.85,26181.45,26182.25,0
11/20/2018 12:49:00 PM,26187.2,26191.2,26181.15,26188.15,0
11/20/2018 12:48:00 PM,26184.2,26191.6,26183.85,26187.05,0
11/20/2018 12:47:00 PM,26184.6,26187.15,26180.6,26186.55,0
11/20/2018 12:46:00 PM,26182.5,26188.8,26179.3,26185.2,0
11/20/2018 12:45:00 PM,26197.4,26197.75,26177.05,26182.55,0
11/20/2018 12:44:00 PM,26210.15,26210.2,26196.05,26196.05,0
11/20/2018 12:43:00 PM,26219.45,26221.45,26208.8,26210.4,0
11/20/2018 12:42:00 PM,26214,26223.9,26213.6,26220,0
11/20/2018 12:41:00 PM,26222.55,26222.75,26210.55,26215.1,0
11/20/2018 12:40:00 PM,26232.35,26232.4,26222.15,26222.15,0
11/20/2018 12:39:00 PM,26235,26235,26227.55,26232.55,0
11/20/2018 12:38:00 PM,26222.4,26236.7,26221,26234.55,0
11/20/2018 12:37:00 PM,26215.95,26221.5,26205.2,26220.2,0
11/20/2018 12:36:00 PM,26204.4,26216.85,26203.5,26215.45,0
11/20/2018 12:35:00 PM,26203.45,26206.1,26199.2,26203.65,0
11/20/2018 12:34:00 PM,26211.6,26211.6,26201.1,26202.2,0
11/20/2018 12:33:00 PM,26218.25,26222.35,26210.35,26210.35,0
11/20/2018 12:32:00 PM,26221.8,26225.6,26219.85,26219.85,0
11/20/2018 12:31:00 PM,26219.6,26226.4,26219.6,26221.9,0
11/20/2018 12:30:00 PM,26222.15,26226.15,26218.9,26220.85,0
11/20/2018 12:29:00 PM,26236.45,26236.45,26219.45,26221.55,0
11/20/2018 12:28:00 PM,26231.3,26238.15,26229.15,26238.15,0
11/20/2018 12:27:00 PM,26232.95,26236.95,26229.6,26232,0
11/20/2018 12:26:00 PM,26238,26245.55,26231.45,26231.9,0
11/20/2018 12:25:00 PM,26231.9,26242.05,26231.3,26237.35,0
11/20/2018 12:24:00 PM,26240.8,26244.2,26230.1,26232.2,0
11/20/2018 12:23:00 PM,26222.4,26242.85,26222.4,26241.25,0
11/20/2018 12:22:00 PM,26202.45,26224,26202.2,26223.35,0
11/20/2018 12:21:00 PM,26212,26212,26198.35,26203.6,0
11/20/2018 12:20:00 PM,26210.75,26223,26209.95,26213.85,0
11/20/2018 12:19:00 PM,26216.75,26216.9,26195,26210.35,0
11/20/2018 12:18:00 PM,26220.65,26224.55,26216.2,26216.2,0
11/20/2018 12:17:00 PM,26218.1,26220.55,26213.1,26219.85,0
11/20/2018 12:16:00 PM,26217.75,26219.75,26214.15,26217.2,0
11/20/2018 12:15:00 PM,26215.5,26218.8,26213.8,26216.75,0
11/20/2018 12:14:00 PM,26217.2,26223.95,26215.75,26215.75,0
11/20/2018 12:13:00 PM,26215.45,26223.65,26215.45,26220.9,0
11/20/2018 12:12:00 PM,26215.85,26216.25,26211.05,26215.95,0
11/20/2018 12:11:00 PM,26216.1,26221.3,26214.25,26217.25,0
11/20/2018 12:10:00 PM,26210.3,26216.9,26208.75,26216.9,0
11/20/2018 12:09:00 PM,26209.35,26212.9,26207.05,26211.85,0
11/20/2018 12:08:00 PM,26206.55,26210,26205.3,26209.35,0
11/20/2018 12:07:00 PM,26219.35,26220.85,26205.25,26208.15,0
11/20/2018 12:06:00 PM,26220.2,26222.95,26218.65,26220,0
11/20/2018 12:05:00 PM,26218.15,26221.4,26217.55,26220.05,0
11/20/2018 12:04:00 PM,26213.9,26222.7,26213.85,26217.95,0
11/20/2018 12:03:00 PM,26217.05,26221.8,26212.45,26214.2,0
11/20/2018 12:02:00 PM,26215.35,26221.5,26211.4,26217.05,0
11/20/2018 12:01:00 PM,26215.5,26217.4,26212.7,26215.75,0
11/20/2018 12:00:00 PM,26223.4,26224.55,26211.25,26217.15,0
11/20/2018 11:59:00 AM,26222,26228.85,26220.1,26226.65,0
11/20/2018 11:58:00 AM,26228.15,26229.45,26214.25,26222.2,0
11/20/2018 11:57:00 AM,26225.7,26229.85,26224.45,26228.1,0
11/20/2018 11:56:00 AM,26212.8,26226.05,26211.4,26226.05,0
11/20/2018 11:55:00 AM,26226.8,26227.15,26211,26211.35,0
11/20/2018 11:54:00 AM,26211.6,26229.25,26209.9,26221.7,0
11/20/2018 11:53:00 AM,26205.9,26211.5,26202.2,26211.5,0
11/20/2018 11:52:00 AM,26202,26208.05,26197,26204.45,0
11/20/2018 11:51:00 AM,26186.7,26201.5,26183.85,26201.5,0
11/20/2018 11:50:00 AM,26187.7,26190.85,26183.35,26186.7,0
11/20/2018 11:49:00 AM,26196.15,26197.7,26188.65,26188.7,0
11/20/2018 11:48:00 AM,26190.85,26198.65,26188.95,26195.75,0
11/20/2018 11:47:00 AM,26187.5,26199.35,26186,26194.45,0
11/20/2018 11:46:00 AM,26188.55,26190.35,26184.35,26186.05,0
11/20/2018 11:45:00 AM,26187.9,26189.95,26187.05,26188.6,0
11/20/2018 11:44:00 AM,26179.15,26187.95,26179.15,26187.9,0
11/20/2018 11:43:00 AM,26185,26185,26177.8,26178.75,0
11/20/2018 11:42:00 AM,26185.1,26185.1,26177.8,26184.95,0
11/20/2018 11:41:00 AM,26186.6,26189,26182.75,26184.95,0
11/20/2018 11:40:00 AM,26191.95,26196.65,26185,26185,0
11/20/2018 11:39:00 AM,26190.05,26195.9,26188.65,26189.9,0
11/20/2018 11:38:00 AM,26186.75,26192.6,26184.15,26190.15,0
11/20/2018 11:37:00 AM,26182.9,26186.6,26179.4,26185.65,0
11/20/2018 11:36:00 AM,26177.8,26185.15,26177.1,26184.4,0
11/20/2018 11:35:00 AM,26170.7,26180.55,26169.4,26178.7,0
11/20/2018 11:34:00 AM,26179.05,26179.05,26170.8,26170.8,0
11/20/2018 11:33:00 AM,26177.05,26179.6,26169.5,26178.7,0
11/20/2018 11:32:00 AM,26186.2,26186.85,26176.4,26177.65,0
11/20/2018 11:31:00 AM,26188.8,26191.25,26183.55,26187.4,0
11/20/2018 11:30:00 AM,26190.25,26190.8,26185.25,26189.2,0
11/20/2018 11:29:00 AM,26189.75,26194.25,26187.4,26190.25,0
11/20/2018 11:28:00 AM,26187.5,26191.5,26187.5,26189.9,0
11/20/2018 11:27:00 AM,26192.75,26193.55,26186.4,26187.45,0
11/20/2018 11:26:00 AM,26184.85,26193.05,26184.85,26193.05,0
11/20/2018 11:25:00 AM,26173.3,26185.3,26173.3,26184.5,0
11/20/2018 11:24:00 AM,26174.3,26181.15,26168.35,26171.55,0
11/20/2018 11:23:00 AM,26176.4,26181.4,26173.85,26174.5,0
11/20/2018 11:22:00 AM,26168.45,26176.85,26168.45,26175.4,0
11/20/2018 11:21:00 AM,26170.7,26171.5,26161.75,26170,0
11/20/2018 11:20:00 AM,26163.2,26169.8,26159.4,26169.8,0
11/20/2018 11:19:00 AM,26164.85,26172.3,26158.15,26162.8,0
11/20/2018 11:18:00 AM,26165.7,26171.2,26164.6,26164.6,0
11/20/2018 11:17:00 AM,26151.55,26166.7,26150.85,26166.7,0
11/20/2018 11:16:00 AM,26154.5,26155.7,26148.95,26153.55,0
11/20/2018 11:15:00 AM,26164.25,26167.25,26150.8,26154.35,0
11/20/2018 11:14:00 AM,26169.55,26173.55,26161.3,26163.55,0
11/20/2018 11:13:00 AM,26166.35,26173.55,26165.5,26170.7,0
11/20/2018 11:12:00 AM,26159.5,26169.2,26158.15,26166.3,0
11/20/2018 11:11:00 AM,26154.85,26161.35,26153.2,26158.8,0
11/20/2018 11:10:00 AM,26157.35,26158.15,26149.5,26153.95,0
11/20/2018 11:09:00 AM,26171.8,26172.25,26153.75,26153.75,0
11/20/2018 11:08:00 AM,26173.85,26177.25,26169.85,26170.7,0
11/20/2018 11:07:00 AM,26175.5,26183.3,26170.15,26172.3,0
11/20/2018 11:06:00 AM,26174,26178.4,26170,26176.3,0
11/20/2018 11:05:00 AM,26180.3,26180.35,26172.35,26172.7,0
11/20/2018 11:04:00 AM,26182.7,26184.85,26174.7,26174.7,0
11/20/2018 11:03:00 AM,26181.55,26188.25,26179.95,26180.8,0
11/20/2018 11:02:00 AM,26173.5,26180.95,26171.95,26180.95,0
11/20/2018 11:01:00 AM,26180,26180.95,26169.85,26174.75,0
11/20/2018 11:00:00 AM,26184.85,26187.6,26179.25,26179.25,0
11/20/2018 10:59:00 AM,26185.05,26191.15,26185.05,26185.45,0
11/20/2018 10:58:00 AM,26187.4,26189.55,26182.25,26186.4,0
11/20/2018 10:57:00 AM,26197.8,26202.2,26188.2,26189.5,0
11/20/2018 10:56:00 AM,26200.8,26208.5,26198.2,26198.2,0
11/20/2018 10:55:00 AM,26199.3,26206.1,26196.1,26200.7,0
11/20/2018 10:54:00 AM,26183.85,26197.15,26180.2,26195.05,0
11/20/2018 10:53:00 AM,26174.4,26184.25,26170.85,26184.25,0
11/20/2018 10:52:00 AM,26189.15,26189.15,26176.4,26177.2,0
11/20/2018 10:51:00 AM,26195.65,26196.4,26187.5,26188.15,0
11/20/2018 10:50:00 AM,26201.2,26201.4,26190.6,26196.3,0
11/20/2018 10:49:00 AM,26197.85,26199.3,26192.05,26198.95,0
11/20/2018 10:48:00 AM,26191,26199.6,26188.35,26198.9,0
11/20/2018 10:47:00 AM,26190.6,26194.3,26184.2,26189.65,0
11/20/2018 10:46:00 AM,26203.75,26204.15,26183.7,26190.8,0
11/20/2018 10:45:00 AM,26200.95,26211.25,26199.2,26206.25,0
11/20/2018 10:44:00 AM,26205.9,26209.65,26199.55,26201.15,0
11/20/2018 10:43:00 AM,26200.15,26206,26198.2,26205.65,0
11/20/2018 10:42:00 AM,26188.05,26201.7,26186.4,26199.25,0
11/20/2018 10:41:00 AM,26190.95,26191.2,26184.6,26190.9,0
11/20/2018 10:40:00 AM,26184.85,26193.65,26183.05,26190.65,0
11/20/2018 10:39:00 AM,26185.65,26192.85,26180.2,26183.25,0
11/20/2018 10:38:00 AM,26187.15,26193.3,26181.05,26188.35,0
11/20/2018 10:37:00 AM,26183.1,26192.65,26182.8,26187.25,0
11/20/2018 10:36:00 AM,26170.55,26189.4,26170.55,26184.25,0
11/20/2018 10:35:00 AM,26169.55,26177.15,26159.4,26169.6,0
11/20/2018 10:34:00 AM,26169.2,26173.6,26166.35,26168.65,0
11/20/2018 10:33:00 AM,26170.1,26181,26167.95,26167.95,0
11/20/2018 10:32:00 AM,26186,26191.45,26171.4,26171.4,0
11/20/2018 10:31:00 AM,26182.7,26188.2,26182.65,26188.05,0
11/20/2018 10:30:00 AM,26188.6,26188.6,26175.65,26182.55,0
11/20/2018 10:29:00 AM,26179.25,26191,26179.25,26187.9,0
11/20/2018 10:28:00 AM,26172.25,26184.45,26169.4,26181.2,0
11/20/2018 10:27:00 AM,26189.6,26190,26173,26173,0
11/20/2018 10:26:00 AM,26193.55,26196.7,26187.65,26188.45,0
11/20/2018 10:25:00 AM,26194.4,26200.65,26190.4,26192.2,0
11/20/2018 10:24:00 AM,26187.1,26195.85,26186.05,26193.8,0
11/20/2018 10:23:00 AM,26197.85,26197.85,26183.15,26187.85,0
11/20/2018 10:22:00 AM,26197.05,26201,26193.45,26198.4,0
11/20/2018 10:21:00 AM,26191.55,26199.6,26191.55,26197.7,0
11/20/2018 10:20:00 AM,26194.65,26194.75,26186.65,26192.2,0
11/20/2018 10:19:00 AM,26183.75,26199,26183.75,26193.7,0
11/20/2018 10:18:00 AM,26200.3,26201.9,26184.05,26184.4,0
11/20/2018 10:17:00 AM,26206.4,26210.5,26197.4,26197.4,0
11/20/2018 10:16:00 AM,26208,26215.15,26204.9,26206.05,0
11/20/2018 10:15:00 AM,26209.35,26211.9,26205.95,26208.7,0
11/20/2018 10:14:00 AM,26202,26209.4,26197.1,26208.85,0
11/20/2018 10:13:00 AM,26203.65,26209.85,26197.35,26199.55,0
11/20/2018 10:12:00 AM,26221.15,26223.4,26204.65,26204.75,0
11/20/2018 10:11:00 AM,26206.2,26223.55,26205.55,26223.55,0
11/20/2018 10:10:00 AM,26195.9,26205.7,26191.85,26205.45,0
11/20/2018 10:09:00 AM,26202.25,26202.25,26192.8,26195.75,0
11/20/2018 10:08:00 AM,26201.65,26203.15,26193.05,26201.6,0
11/20/2018 10:07:00 AM,26203.95,26205.45,26199,26202.1,0
11/20/2018 10:06:00 AM,26212.1,26214.45,26201.65,26202.4,0
11/20/2018 10:05:00 AM,26228.75,26230.7,26212.2,26212.2,0
11/20/2018 10:04:00 AM,26228.4,26235.05,26226.85,26228.6,0
11/20/2018 10:03:00 AM,26232.25,26237,26224.35,26227.2,0
11/20/2018 10:02:00 AM,26233.15,26239.9,26228.4,26234.45,0
11/20/2018 10:01:00 AM,26225.55,26233.9,26223,26233.75,0
11/20/2018 10:00:00 AM,26225.4,26232.7,26221.45,26225.25,0
11/20/2018 9:59:00 AM,26234.35,26236.35,26224.65,26226.25,0
11/20/2018 9:58:00 AM,26242.05,26244.2,26235.3,26237.1,0
11/20/2018 9:57:00 AM,26247.2,26248.9,26234,26240.4,0
11/20/2018 9:56:00 AM,26239,26246.65,26238.45,26246.65,0
11/20/2018 9:55:00 AM,26233.85,26241.85,26225.7,26238.95,0
11/20/2018 9:54:00 AM,26241.1,26246.7,26228.15,26234.45,0
11/20/2018 9:53:00 AM,26250,26253.1,26241.25,26243.2,0
11/20/2018 9:52:00 AM,26244.25,26252.35,26241.4,26250,0
11/20/2018 9:51:00 AM,26245.4,26247.65,26241.65,26242.8,0
11/20/2018 9:50:00 AM,26253.55,26257.05,26245.6,26246,0
11/20/2018 9:49:00 AM,26243.65,26253.4,26237.05,26252.85,0
11/20/2018 9:48:00 AM,26226.1,26242.4,26222.1,26242.4,0
11/20/2018 9:47:00 AM,26214.7,26223.7,26213.1,26222.1,0
11/20/2018 9:46:00 AM,26220.9,26224.1,26214.5,26215.05,0
11/20/2018 9:45:00 AM,26229.7,26231.95,26216.2,26219.8,0
11/20/2018 9:44:00 AM,26228.6,26230.3,26221.85,26228.95,0
11/20/2018 9:43:00 AM,26222.45,26237.2,26222.45,26230.9,0
11/20/2018 9:42:00 AM,26224.5,26233.3,26224.2,26226.6,0
11/20/2018 9:41:00 AM,26205.2,26225.85,26201.45,26221.8,0
11/20/2018 9:40:00 AM,26209.45,26217.25,26197,26203.65,0
11/20/2018 9:39:00 AM,26177.35,26208.25,26177.05,26208.25,0
11/20/2018 9:38:00 AM,26171.35,26180.9,26167.9,26177.9,0
11/20/2018 9:37:00 AM,26174.25,26180.9,26166.7,26169.3,0
11/20/2018 9:36:00 AM,26170.05,26179.55,26169.75,26172.45,0
11/20/2018 9:35:00 AM,26179.8,26186.15,26175.3,26175.3,0
11/20/2018 9:34:00 AM,26178.15,26183.6,26175,26181.45,0
