Date,USDINR O,USDINR H,USDINR L,USDINR C,USDINR V
11/22/2018 11:18:00 AM,71.172501,71.175003,71.165001,71.165001,-987654321
11/22/2018 11:17:00 AM,71.169998,71.175003,71.169998,71.169998,-987654321
11/22/2018 11:16:00 AM,71.18,71.18,71.165001,71.172501,-987654321
11/22/2018 11:15:00 AM,71.175003,71.18,71.175003,71.18,-987654321
11/22/2018 11:14:00 AM,71.184998,71.1875,71.18,71.18,-987654321
11/22/2018 11:13:00 AM,71.184998,71.190002,71.184998,71.190002,-987654321
11/22/2018 11:12:00 AM,71.18,71.182503,71.172501,71.18,-987654321
11/22/2018 11:11:00 AM,71.18,71.18,71.18,71.18,-987654321
11/22/2018 11:10:00 AM,71.175003,71.177498,71.175003,71.177498,-987654321
11/22/2018 11:09:00 AM,71.172501,71.177498,71.172501,71.177498,-987654321
11/22/2018 11:08:00 AM,71.175003,71.18,71.175003,71.175003,-987654321
11/22/2018 11:07:00 AM,71.175003,71.175003,71.165001,71.165001,-987654321
11/22/2018 11:06:00 AM,71.172501,71.175003,71.154999,71.172501,-987654321
11/22/2018 11:05:00 AM,71.169998,71.172501,71.165001,71.172501,-987654321
11/22/2018 11:04:00 AM,71.175003,71.175003,71.167503,71.167503,-987654321
11/22/2018 11:03:00 AM,71.182503,71.182503,71.175003,71.175003,-987654321
11/22/2018 11:02:00 AM,71.177498,71.18,71.175003,71.18,-987654321
11/22/2018 11:01:00 AM,71.172501,71.18,71.165001,71.18,-987654321
11/22/2018 11:00:00 AM,71.169998,71.175003,71.169998,71.175003,-987654321
11/22/2018 10:59:00 AM,71.175003,71.175003,71.169998,71.169998,-987654321
11/22/2018 10:58:00 AM,71.175003,71.175003,71.165001,71.165001,-987654321
11/22/2018 10:57:00 AM,71.175003,71.175003,71.172501,71.175003,-987654321
11/22/2018 10:56:00 AM,71.175003,71.175003,71.169998,71.175003,-987654321
11/22/2018 10:55:00 AM,71.172501,71.175003,71.165001,71.169998,-987654321
11/22/2018 10:54:00 AM,71.175003,71.175003,71.157501,71.172501,-987654321
11/22/2018 10:53:00 AM,71.169998,71.177498,71.169998,71.175003,-987654321
11/22/2018 10:52:00 AM,71.169998,71.175003,71.165001,71.165001,-987654321
11/22/2018 10:51:00 AM,71.175003,71.175003,71.169998,71.169998,-987654321
11/22/2018 10:50:00 AM,71.175003,71.18,71.172501,71.172501,-987654321
11/22/2018 10:49:00 AM,71.175003,71.18,71.175003,71.18,-987654321
11/22/2018 10:48:00 AM,71.150002,71.175003,71.150002,71.175003,-987654321
11/22/2018 10:47:00 AM,71.172501,71.172501,71.160004,71.169998,-987654321
11/22/2018 10:46:00 AM,71.165001,71.172501,71.150002,71.165001,-987654321
11/22/2018 10:45:00 AM,71.169998,71.169998,71.165001,71.165001,-987654321
11/22/2018 10:44:00 AM,71.18,71.18,71.165001,71.169998,-987654321
11/22/2018 10:43:00 AM,71.184998,71.184998,71.18,71.18,-987654321
11/22/2018 10:42:00 AM,71.169998,71.184998,71.169998,71.184998,-987654321
11/22/2018 10:41:00 AM,71.190002,71.190002,71.175003,71.18,-987654321
11/22/2018 10:40:00 AM,71.195,71.195,71.190002,71.190002,-987654321
11/22/2018 10:39:00 AM,71.190002,71.190002,71.190002,71.190002,-987654321
11/22/2018 10:38:00 AM,71.190002,71.195,71.1875,71.190002,-987654321
11/22/2018 10:37:00 AM,71.195,71.199997,71.169998,71.190002,-987654321
11/22/2018 10:36:00 AM,71.18,71.197502,71.177498,71.197502,-987654321
11/22/2018 10:35:00 AM,71.160004,71.18,71.150002,71.18,-987654321
11/22/2018 10:34:00 AM,71.147499,71.154999,71.142502,71.142502,-987654321
11/22/2018 10:33:00 AM,71.150002,71.150002,71.144997,71.147499,-987654321
11/22/2018 10:32:00 AM,71.147499,71.150002,71.144997,71.150002,-987654321
11/22/2018 10:31:00 AM,71.147499,71.150002,71.1325,71.150002,-987654321
11/22/2018 10:30:00 AM,71.152496,71.152496,71.139999,71.150002,-987654321
11/22/2018 10:29:00 AM,71.157501,71.157501,71.152496,71.154999,-987654321
11/22/2018 10:28:00 AM,71.154999,71.154999,71.150002,71.154999,-987654321
11/22/2018 10:27:00 AM,71.160004,71.160004,71.154999,71.157501,-987654321
11/22/2018 10:26:00 AM,71.165001,71.165001,71.157501,71.160004,-987654321
11/22/2018 10:25:00 AM,71.160004,71.162498,71.154999,71.162498,-987654321
11/22/2018 10:24:00 AM,71.160004,71.160004,71.154999,71.160004,-987654321
11/22/2018 10:23:00 AM,71.154999,71.157501,71.150002,71.152496,-987654321
11/22/2018 10:22:00 AM,71.144997,71.154999,71.144997,71.144997,-987654321
11/22/2018 10:21:00 AM,71.144997,71.154999,71.144997,71.154999,-987654321
11/22/2018 10:20:00 AM,71.144997,71.150002,71.142502,71.144997,-987654321
11/22/2018 10:19:00 AM,71.147499,71.150002,71.144997,71.144997,-987654321
11/22/2018 10:18:00 AM,71.147499,71.147499,71.144997,71.144997,-987654321
11/22/2018 10:17:00 AM,71.152496,71.154999,71.147499,71.147499,-987654321
11/22/2018 10:16:00 AM,71.154999,71.154999,71.144997,71.144997,-987654321
11/22/2018 10:15:00 AM,71.152496,71.154999,71.144997,71.152496,-987654321
11/22/2018 10:14:00 AM,71.150002,71.154999,71.150002,71.154999,-987654321
11/22/2018 10:13:00 AM,71.147499,71.150002,71.144997,71.147499,-987654321
11/22/2018 10:12:00 AM,71.150002,71.150002,71.150002,71.150002,-987654321
11/22/2018 10:11:00 AM,71.150002,71.150002,71.144997,71.150002,-987654321
11/22/2018 10:10:00 AM,71.144997,71.152496,71.144997,71.150002,-987654321
11/22/2018 10:09:00 AM,71.144997,71.150002,71.144997,71.144997,-987654321
11/22/2018 10:08:00 AM,71.150002,71.150002,71.139999,71.147499,-987654321
11/22/2018 10:07:00 AM,71.154999,71.157501,71.144997,71.150002,-987654321
11/22/2018 10:06:00 AM,71.160004,71.160004,71.147499,71.152496,-987654321
11/22/2018 10:05:00 AM,71.160004,71.165001,71.154999,71.160004,-987654321
11/22/2018 10:04:00 AM,71.165001,71.165001,71.160004,71.162498,-987654321
11/22/2018 10:03:00 AM,71.160004,71.165001,71.160004,71.165001,-987654321
11/22/2018 10:02:00 AM,71.165001,71.167503,71.162498,71.165001,-987654321
11/22/2018 10:01:00 AM,71.175003,71.175003,71.165001,71.165001,-987654321
11/22/2018 10:00:00 AM,71.18,71.18,71.18,71.18,-987654321
11/22/2018 9:59:00 AM,71.182503,71.182503,71.182503,71.182503,-987654321
11/22/2018 9:58:00 AM,71.1875,71.195,71.1875,71.192497,-987654321
11/22/2018 9:57:00 AM,71.184998,71.195,71.182503,71.195,-987654321
11/22/2018 9:56:00 AM,71.182503,71.1875,71.182503,71.184998,-987654321
11/22/2018 9:55:00 AM,71.175003,71.18,71.175003,71.175003,-987654321
11/22/2018 9:54:00 AM,71.175003,71.182503,71.175003,71.18,-987654321
11/22/2018 9:53:00 AM,71.169998,71.175003,71.165001,71.172501,-987654321
11/22/2018 9:52:00 AM,71.165001,71.165001,71.160004,71.165001,-987654321
11/22/2018 9:51:00 AM,71.167503,71.167503,71.165001,71.165001,-987654321
11/22/2018 9:50:00 AM,71.169998,71.172501,71.169998,71.169998,-987654321
11/22/2018 9:49:00 AM,71.169998,71.175003,71.169998,71.175003,-987654321
11/22/2018 9:48:00 AM,71.172501,71.172501,71.165001,71.165001,-987654321
11/22/2018 9:47:00 AM,71.175003,71.177498,71.167503,71.175003,-987654321
11/22/2018 9:46:00 AM,71.165001,71.18,71.165001,71.175003,-987654321
11/22/2018 9:45:00 AM,71.169998,71.169998,71.169998,71.169998,-987654321
11/22/2018 9:44:00 AM,71.175003,71.175003,71.169998,71.169998,-987654321
11/22/2018 9:43:00 AM,71.167503,71.175003,71.167503,71.169998,-987654321
11/22/2018 9:42:00 AM,71.172501,71.172501,71.167503,71.167503,-987654321
11/22/2018 9:41:00 AM,71.162498,71.169998,71.154999,71.169998,-987654321
11/22/2018 9:40:00 AM,71.157501,71.165001,71.157501,71.160004,-987654321
11/22/2018 9:39:00 AM,71.160004,71.162498,71.157501,71.162498,-987654321
11/22/2018 9:38:00 AM,71.144997,71.160004,71.144997,71.154999,-987654321
11/22/2018 9:37:00 AM,71.150002,71.160004,71.139999,71.150002,-987654321
11/22/2018 9:36:00 AM,71.154999,71.154999,71.154999,71.154999,-987654321
11/22/2018 9:35:00 AM,71.160004,71.160004,71.154999,71.154999,-987654321
11/22/2018 9:34:00 AM,71.144997,71.154999,71.139999,71.154999,-987654321
11/22/2018 9:33:00 AM,71.144997,71.147499,71.139999,71.144997,-987654321
11/22/2018 9:32:00 AM,71.144997,71.144997,71.129997,71.144997,-987654321
11/22/2018 9:31:00 AM,71.160004,71.165001,71.144997,71.144997,-987654321
11/22/2018 9:30:00 AM,71.165001,71.165001,71.160004,71.160004,-987654321
11/22/2018 9:29:00 AM,71.169998,71.169998,71.165001,71.165001,-987654321
11/22/2018 9:28:00 AM,71.165001,71.175003,71.165001,71.175003,-987654321
11/22/2018 9:27:00 AM,71.18,71.18,71.165001,71.165001,-987654321
11/22/2018 9:26:00 AM,71.160004,71.18,71.160004,71.18,-987654321
11/22/2018 9:25:00 AM,71.154999,71.162498,71.154999,71.162498,-987654321
11/22/2018 9:24:00 AM,71.157501,71.160004,71.154999,71.160004,-987654321
11/22/2018 9:23:00 AM,71.154999,71.160004,71.152496,71.157501,-987654321
11/22/2018 9:22:00 AM,71.150002,71.154999,71.150002,71.154999,-987654321
11/22/2018 9:21:00 AM,71.144997,71.150002,71.144997,71.147499,-987654321
11/22/2018 9:20:00 AM,71.139999,71.144997,71.139999,71.144997,-987654321
11/22/2018 9:19:00 AM,71.139999,71.139999,71.139999,71.139999,-987654321
11/22/2018 9:18:00 AM,71.135002,71.139999,71.135002,71.139999,-987654321
11/22/2018 9:17:00 AM,71.147499,71.147499,71.135002,71.139999,-987654321
11/22/2018 9:16:00 AM,71.150002,71.150002,71.139999,71.144997,-987654321
11/22/2018 9:15:00 AM,71.160004,71.160004,71.150002,71.150002,-987654321
11/22/2018 9:14:00 AM,71.162498,71.167503,71.154999,71.154999,-987654321
11/22/2018 9:13:00 AM,71.154999,71.165001,71.154999,71.165001,-987654321
11/22/2018 9:12:00 AM,71.154999,71.162498,71.154999,71.157501,-987654321
11/22/2018 9:11:00 AM,71.147499,71.150002,71.144997,71.150002,-987654321
11/22/2018 9:10:00 AM,71.150002,71.150002,71.142502,71.147499,-987654321
11/22/2018 9:09:00 AM,71.160004,71.165001,71.150002,71.150002,-987654321
11/22/2018 9:08:00 AM,71.154999,71.160004,71.150002,71.160004,-987654321
11/22/2018 9:07:00 AM,71.150002,71.154999,71.150002,71.152496,-987654321
11/22/2018 9:06:00 AM,71.139999,71.150002,71.139999,71.150002,-987654321
11/22/2018 9:05:00 AM,71.125,71.144997,71.125,71.139999,-987654321
11/22/2018 9:04:00 AM,71.129997,71.1325,71.1175,71.129997,-987654321
11/22/2018 9:03:00 AM,71.110001,71.125,71.110001,71.125,-987654321
11/22/2018 9:02:00 AM,71.114998,71.114998,71.095001,71.110001,-987654321
11/22/2018 9:01:00 AM,71.120003,71.127502,71.110001,71.110001,-987654321
11/22/2018 9:00:00 AM,71.135002,71.135002,71.120003,71.120003,-987654321
11/20/2018 4:59:00 PM,71.459999,71.462502,71.457497,71.459999,-987654321
11/20/2018 4:58:00 PM,71.455002,71.459999,71.449997,71.455002,-987654321
11/20/2018 4:57:00 PM,71.464996,71.464996,71.455002,71.455002,-987654321
11/20/2018 4:56:00 PM,71.459999,71.470001,71.459999,71.470001,-987654321
11/20/2018 4:55:00 PM,71.462502,71.470001,71.455002,71.462502,-987654321
11/20/2018 4:54:00 PM,71.449997,71.462502,71.445,71.462502,-987654321
11/20/2018 4:53:00 PM,71.449997,71.455002,71.445,71.447502,-987654321
11/20/2018 4:52:00 PM,71.459999,71.459999,71.455002,71.455002,-987654321
11/20/2018 4:51:00 PM,71.472504,71.474998,71.459999,71.459999,-987654321
11/20/2018 4:50:00 PM,71.470001,71.474998,71.470001,71.470001,-987654321
11/20/2018 4:49:00 PM,71.464996,71.472504,71.464996,71.472504,-987654321
11/20/2018 4:48:00 PM,71.449997,71.459999,71.449997,71.459999,-987654321
11/20/2018 4:47:00 PM,71.449997,71.455002,71.449997,71.449997,-987654321
11/20/2018 4:46:00 PM,71.449997,71.455002,71.445,71.449997,-987654321
11/20/2018 4:45:00 PM,71.449997,71.462502,71.449997,71.452499,-987654321
11/20/2018 4:44:00 PM,71.449997,71.449997,71.449997,71.449997,-987654321
11/20/2018 4:43:00 PM,71.455002,71.457497,71.445,71.445,-987654321
11/20/2018 4:42:00 PM,71.459999,71.464996,71.455002,71.455002,-987654321
11/20/2018 4:41:00 PM,71.464996,71.470001,71.459999,71.462502,-987654321
11/20/2018 4:40:00 PM,71.480003,71.480003,71.470001,71.470001,-987654321
11/20/2018 4:39:00 PM,71.464996,71.477501,71.464996,71.474998,-987654321
11/20/2018 4:38:00 PM,71.459999,71.480003,71.459999,71.464996,-987654321
11/20/2018 4:37:00 PM,71.485001,71.485001,71.467499,71.474998,-987654321
11/20/2018 4:36:00 PM,71.5,71.5,71.480003,71.489998,-987654321
11/20/2018 4:35:00 PM,71.510002,71.510002,71.489998,71.489998,-987654321
11/20/2018 4:34:00 PM,71.5,71.510002,71.5,71.510002,-987654321
11/20/2018 4:33:00 PM,71.495003,71.504997,71.495003,71.5,-987654321
11/20/2018 4:32:00 PM,71.495003,71.5,71.489998,71.495003,-987654321
11/20/2018 4:31:00 PM,71.485001,71.497498,71.482498,71.497498,-987654321
11/20/2018 4:30:00 PM,71.480003,71.495003,71.480003,71.489998,-987654321
11/20/2018 4:29:00 PM,71.477501,71.495003,71.474998,71.487503,-987654321
11/20/2018 4:28:00 PM,71.474998,71.474998,71.474998,71.474998,-987654321
11/20/2018 4:27:00 PM,71.472504,71.474998,71.470001,71.474998,-987654321
11/20/2018 4:26:00 PM,71.472504,71.472504,71.464996,71.470001,-987654321
11/20/2018 4:25:00 PM,71.464996,71.477501,71.464996,71.474998,-987654321
11/20/2018 4:24:00 PM,71.464996,71.472504,71.462502,71.472504,-987654321
11/20/2018 4:23:00 PM,71.455002,71.467499,71.455002,71.467499,-987654321
11/20/2018 4:22:00 PM,71.459999,71.464996,71.455002,71.455002,-987654321
11/20/2018 4:21:00 PM,71.452499,71.459999,71.449997,71.459999,-987654321
11/20/2018 4:20:00 PM,71.447502,71.449997,71.445,71.449997,-987654321
11/20/2018 4:19:00 PM,71.440002,71.445,71.440002,71.442497,-987654321
11/20/2018 4:18:00 PM,71.445,71.449997,71.440002,71.442497,-987654321
11/20/2018 4:17:00 PM,71.455002,71.455002,71.449997,71.449997,-987654321
11/20/2018 4:16:00 PM,71.455002,71.455002,71.445,71.449997,-987654321
11/20/2018 4:15:00 PM,71.455002,71.459999,71.455002,71.459999,-987654321
11/20/2018 4:14:00 PM,71.455002,71.457497,71.449997,71.455002,-987654321
11/20/2018 4:13:00 PM,71.449997,71.455002,71.449997,71.455002,-987654321
11/20/2018 4:12:00 PM,71.449997,71.459999,71.449997,71.449997,-987654321
11/20/2018 4:11:00 PM,71.445,71.449997,71.445,71.449997,-987654321
11/20/2018 4:10:00 PM,71.452499,71.455002,71.445,71.445,-987654321
11/20/2018 4:09:00 PM,71.459999,71.459999,71.445,71.449997,-987654321
11/20/2018 4:08:00 PM,71.464996,71.464996,71.455002,71.459999,-987654321
11/20/2018 4:07:00 PM,71.459999,71.464996,71.455002,71.464996,-987654321
11/20/2018 4:06:00 PM,71.464996,71.470001,71.459999,71.459999,-987654321
11/20/2018 4:05:00 PM,71.477501,71.480003,71.470001,71.470001,-987654321
11/20/2018 4:04:00 PM,71.474998,71.480003,71.474998,71.480003,-987654321
11/20/2018 4:03:00 PM,71.474998,71.480003,71.474998,71.474998,-987654321
11/20/2018 4:02:00 PM,71.467499,71.474998,71.464996,71.474998,-987654321
11/20/2018 4:01:00 PM,71.449997,71.464996,71.447502,71.464996,-987654321
11/20/2018 4:00:00 PM,71.485001,71.485001,71.455002,71.455002,-987654321
11/20/2018 3:59:00 PM,71.495003,71.495003,71.489998,71.489998,-987654321
11/20/2018 3:58:00 PM,71.495003,71.5,71.495003,71.495003,-987654321
11/20/2018 3:57:00 PM,71.4925,71.504997,71.4925,71.5,-987654321
11/20/2018 3:56:00 PM,71.5,71.5,71.495003,71.495003,-987654321
11/20/2018 3:55:00 PM,71.4925,71.497498,71.4925,71.497498,-987654321
11/20/2018 3:54:00 PM,71.489998,71.495003,71.480003,71.495003,-987654321
11/20/2018 3:53:00 PM,71.495003,71.504997,71.489998,71.495003,-987654321
11/20/2018 3:52:00 PM,71.495003,71.495003,71.489998,71.489998,-987654321
11/20/2018 3:51:00 PM,71.5,71.504997,71.4925,71.5,-987654321
11/20/2018 3:50:00 PM,71.497498,71.504997,71.497498,71.5,-987654321
11/20/2018 3:49:00 PM,71.495003,71.495003,71.495003,71.495003,-987654321
11/20/2018 3:48:00 PM,71.5,71.5,71.495003,71.495003,-987654321
11/20/2018 3:47:00 PM,71.495003,71.497498,71.489998,71.489998,-987654321
11/20/2018 3:46:00 PM,71.489998,71.497498,71.489998,71.495003,-987654321
11/20/2018 3:45:00 PM,71.485001,71.489998,71.485001,71.485001,-987654321
11/20/2018 3:44:00 PM,71.480003,71.485001,71.474998,71.485001,-987654321
11/20/2018 3:43:00 PM,71.482498,71.482498,71.477501,71.477501,-987654321
11/20/2018 3:42:00 PM,71.474998,71.482498,71.474998,71.482498,-987654321
11/20/2018 3:41:00 PM,71.480003,71.482498,71.477501,71.477501,-987654321
11/20/2018 3:40:00 PM,71.487503,71.487503,71.480003,71.480003,-987654321
11/20/2018 3:39:00 PM,71.489998,71.495003,71.487503,71.489998,-987654321
11/20/2018 3:38:00 PM,71.489998,71.489998,71.485001,71.487503,-987654321
11/20/2018 3:37:00 PM,71.495003,71.495003,71.487503,71.489998,-987654321
11/20/2018 3:36:00 PM,71.489998,71.495003,71.489998,71.489998,-987654321
11/20/2018 3:35:00 PM,71.489998,71.489998,71.485001,71.485001,-987654321
11/20/2018 3:34:00 PM,71.477501,71.482498,71.474998,71.480003,-987654321
11/20/2018 3:33:00 PM,71.485001,71.485001,71.474998,71.474998,-987654321
11/20/2018 3:32:00 PM,71.489998,71.489998,71.485001,71.485001,-987654321
11/20/2018 3:31:00 PM,71.495003,71.504997,71.489998,71.495003,-987654321
11/20/2018 3:30:00 PM,71.487503,71.495003,71.485001,71.489998,-987654321
11/20/2018 3:29:00 PM,71.5,71.5,71.485001,71.485001,-987654321
11/20/2018 3:28:00 PM,71.514999,71.517502,71.5,71.5,-987654321
11/20/2018 3:27:00 PM,71.510002,71.519997,71.504997,71.514999,-987654321
11/20/2018 3:26:00 PM,71.5,71.510002,71.5,71.510002,-987654321
11/20/2018 3:25:00 PM,71.5,71.510002,71.5,71.502502,-987654321
11/20/2018 3:24:00 PM,71.5,71.502502,71.495003,71.5,-987654321
11/20/2018 3:23:00 PM,71.489998,71.5,71.489998,71.495003,-987654321
11/20/2018 3:22:00 PM,71.489998,71.489998,71.487503,71.489998,-987654321
11/20/2018 3:21:00 PM,71.485001,71.489998,71.485001,71.489998,-987654321
11/20/2018 3:20:00 PM,71.480003,71.480003,71.474998,71.480003,-987654321
11/20/2018 3:19:00 PM,71.457497,71.474998,71.457497,71.470001,-987654321
11/20/2018 3:18:00 PM,71.459999,71.459999,71.457497,71.459999,-987654321
11/20/2018 3:17:00 PM,71.459999,71.459999,71.455002,71.455002,-987654321
11/20/2018 3:16:00 PM,71.455002,71.455002,71.449997,71.455002,-987654321
11/20/2018 3:15:00 PM,71.449997,71.455002,71.449997,71.449997,-987654321
11/20/2018 3:14:00 PM,71.442497,71.447502,71.440002,71.445,-987654321
11/20/2018 3:13:00 PM,71.440002,71.445,71.440002,71.442497,-987654321
11/20/2018 3:12:00 PM,71.447502,71.449997,71.434998,71.440002,-987654321
11/20/2018 3:11:00 PM,71.457497,71.459999,71.449997,71.455002,-987654321
11/20/2018 3:10:00 PM,71.459999,71.462502,71.457497,71.462502,-987654321
11/20/2018 3:09:00 PM,71.462502,71.467499,71.455002,71.462502,-987654321
11/20/2018 3:08:00 PM,71.474998,71.474998,71.464996,71.467499,-987654321
11/20/2018 3:07:00 PM,71.474998,71.474998,71.464996,71.470001,-987654321
11/20/2018 3:06:00 PM,71.470001,71.474998,71.464996,71.467499,-987654321
11/20/2018 3:05:00 PM,71.470001,71.470001,71.455002,71.464996,-987654321
11/20/2018 3:04:00 PM,71.459999,71.470001,71.457497,71.470001,-987654321
11/20/2018 3:03:00 PM,71.470001,71.470001,71.459999,71.470001,-987654321
11/20/2018 3:02:00 PM,71.472504,71.474998,71.464996,71.472504,-987654321
11/20/2018 3:01:00 PM,71.472504,71.477501,71.470001,71.477501,-987654321
11/20/2018 3:00:00 PM,71.474998,71.480003,71.470001,71.472504,-987654321
11/20/2018 2:59:00 PM,71.470001,71.480003,71.470001,71.474998,-987654321
11/20/2018 2:58:00 PM,71.464996,71.474998,71.464996,71.470001,-987654321
11/20/2018 2:57:00 PM,71.480003,71.480003,71.467499,71.474998,-987654321
11/20/2018 2:56:00 PM,71.472504,71.482498,71.472504,71.480003,-987654321
11/20/2018 2:55:00 PM,71.470001,71.472504,71.467499,71.472504,-987654321
11/20/2018 2:54:00 PM,71.485001,71.485001,71.472504,71.474998,-987654321
11/20/2018 2:53:00 PM,71.485001,71.485001,71.477501,71.485001,-987654321
11/20/2018 2:52:00 PM,71.470001,71.480003,71.470001,71.480003,-987654321
11/20/2018 2:51:00 PM,71.470001,71.474998,71.470001,71.470001,-987654321
11/20/2018 2:50:00 PM,71.480003,71.480003,71.470001,71.470001,-987654321
11/20/2018 2:49:00 PM,71.474998,71.487503,71.474998,71.480003,-987654321
11/20/2018 2:48:00 PM,71.489998,71.489998,71.474998,71.474998,-987654321
11/20/2018 2:47:00 PM,71.485001,71.489998,71.485001,71.489998,-987654321
11/20/2018 2:46:00 PM,71.485001,71.487503,71.474998,71.480003,-987654321
11/20/2018 2:45:00 PM,71.480003,71.487503,71.480003,71.487503,-987654321
11/20/2018 2:44:00 PM,71.489998,71.489998,71.477501,71.480003,-987654321
11/20/2018 2:43:00 PM,71.495003,71.504997,71.489998,71.489998,-987654321
11/20/2018 2:42:00 PM,71.4925,71.495003,71.489998,71.4925,-987654321
11/20/2018 2:41:00 PM,71.5,71.504997,71.485001,71.485001,-987654321
11/20/2018 2:40:00 PM,71.5,71.510002,71.5,71.5075,-987654321
11/20/2018 2:39:00 PM,71.489998,71.519997,71.489998,71.5,-987654321
11/20/2018 2:38:00 PM,71.472504,71.5,71.472504,71.5,-987654321
11/20/2018 2:37:00 PM,71.474998,71.477501,71.474998,71.477501,-987654321
11/20/2018 2:36:00 PM,71.462502,71.480003,71.459999,71.470001,-987654321
11/20/2018 2:35:00 PM,71.459999,71.474998,71.457497,71.470001,-987654321
11/20/2018 2:34:00 PM,71.459999,71.464996,71.455002,71.457497,-987654321
11/20/2018 2:33:00 PM,71.470001,71.470001,71.457497,71.459999,-987654321
11/20/2018 2:32:00 PM,71.459999,71.474998,71.455002,71.474998,-987654321
11/20/2018 2:31:00 PM,71.440002,71.464996,71.440002,71.459999,-987654321
11/20/2018 2:30:00 PM,71.434998,71.434998,71.425003,71.434998,-987654321
11/20/2018 2:29:00 PM,71.425003,71.4375,71.425003,71.432503,-987654321
11/20/2018 2:28:00 PM,71.412498,71.427498,71.412498,71.425003,-987654321
11/20/2018 2:27:00 PM,71.419998,71.425003,71.412498,71.415001,-987654321
11/20/2018 2:26:00 PM,71.412498,71.422501,71.412498,71.419998,-987654321
11/20/2018 2:25:00 PM,71.419998,71.422501,71.412498,71.412498,-987654321
11/20/2018 2:24:00 PM,71.434998,71.434998,71.419998,71.427498,-987654321
11/20/2018 2:23:00 PM,71.434998,71.434998,71.425003,71.427498,-987654321
11/20/2018 2:22:00 PM,71.427498,71.434998,71.425003,71.43,-987654321
11/20/2018 2:21:00 PM,71.427498,71.43,71.419998,71.427498,-987654321
11/20/2018 2:20:00 PM,71.440002,71.440002,71.425003,71.425003,-987654321
11/20/2018 2:19:00 PM,71.43,71.440002,71.425003,71.440002,-987654321
11/20/2018 2:18:00 PM,71.419998,71.434998,71.417503,71.43,-987654321
11/20/2018 2:17:00 PM,71.404999,71.417503,71.404999,71.417503,-987654321
11/20/2018 2:16:00 PM,71.415001,71.415001,71.410004,71.410004,-987654321
11/20/2018 2:15:00 PM,71.410004,71.417503,71.404999,71.417503,-987654321
11/20/2018 2:14:00 PM,71.412498,71.412498,71.402496,71.404999,-987654321
11/20/2018 2:13:00 PM,71.410004,71.417503,71.410004,71.417503,-987654321
11/20/2018 2:12:00 PM,71.394997,71.407501,71.389999,71.407501,-987654321
11/20/2018 2:11:00 PM,71.407501,71.410004,71.387497,71.397499,-987654321
11/20/2018 2:10:00 PM,71.394997,71.410004,71.387497,71.410004,-987654321
11/20/2018 2:09:00 PM,71.385002,71.389999,71.3825,71.389999,-987654321
11/20/2018 2:08:00 PM,71.379997,71.379997,71.379997,71.379997,-987654321
11/20/2018 2:07:00 PM,71.385002,71.385002,71.379997,71.379997,-987654321
11/20/2018 2:06:00 PM,71.385002,71.385002,71.379997,71.385002,-987654321
11/20/2018 2:05:00 PM,71.392502,71.392502,71.377502,71.377502,-987654321
11/20/2018 2:04:00 PM,71.389999,71.392502,71.387497,71.389999,-987654321
11/20/2018 2:03:00 PM,71.385002,71.392502,71.385002,71.385002,-987654321
11/20/2018 2:02:00 PM,71.379997,71.389999,71.379997,71.389999,-987654321
11/20/2018 2:01:00 PM,71.375,71.377502,71.375,71.375,-987654321
11/20/2018 2:00:00 PM,71.364998,71.375,71.364998,71.370003,-987654321
11/20/2018 1:59:00 PM,71.364998,71.370003,71.364998,71.370003,-987654321
11/20/2018 1:58:00 PM,71.364998,71.364998,71.364998,71.364998,-987654321
11/20/2018 1:57:00 PM,71.349998,71.362503,71.349998,71.362503,-987654321
11/20/2018 1:56:00 PM,71.355003,71.355003,71.345001,71.349998,-987654321
11/20/2018 1:55:00 PM,71.352501,71.352501,71.349998,71.352501,-987654321
11/20/2018 1:54:00 PM,71.349998,71.355003,71.345001,71.355003,-987654321
11/20/2018 1:53:00 PM,71.357498,71.360001,71.352501,71.352501,-987654321
11/20/2018 1:52:00 PM,71.364998,71.364998,71.360001,71.364998,-987654321
11/20/2018 1:51:00 PM,71.357498,71.364998,71.355003,71.364998,-987654321
11/20/2018 1:50:00 PM,71.349998,71.357498,71.349998,71.357498,-987654321
11/20/2018 1:49:00 PM,71.355003,71.355003,71.352501,71.355003,-987654321
11/20/2018 1:48:00 PM,71.355003,71.360001,71.349998,71.355003,-987654321
11/20/2018 1:47:00 PM,71.334999,71.355003,71.334999,71.355003,-987654321
11/20/2018 1:46:00 PM,71.337502,71.339996,71.334999,71.334999,-987654321
11/20/2018 1:45:00 PM,71.330002,71.337502,71.330002,71.330002,-987654321
11/20/2018 1:44:00 PM,71.317497,71.327499,71.317497,71.324997,-987654321
11/20/2018 1:43:00 PM,71.309998,71.32,71.309998,71.315002,-987654321
11/20/2018 1:42:00 PM,71.307503,71.315002,71.300003,71.315002,-987654321
11/20/2018 1:41:00 PM,71.324997,71.324997,71.309998,71.309998,-987654321
11/20/2018 1:40:00 PM,71.322502,71.324997,71.32,71.324997,-987654321
11/20/2018 1:39:00 PM,71.324997,71.330002,71.32,71.322502,-987654321
11/20/2018 1:38:00 PM,71.334999,71.334999,71.324997,71.324997,-987654321
11/20/2018 1:37:00 PM,71.339996,71.339996,71.330002,71.330002,-987654321
11/20/2018 1:36:00 PM,71.349998,71.349998,71.332497,71.342499,-987654321
