Date,Nifty 50 O,Nifty 50 H,Nifty 50 L,Nifty 50 C,Nifty 50 V
11/22/2018 3:29:00 PM,10522.65,10523.1,10519.8,10522.3,0
11/22/2018 3:28:00 PM,10527.7,10528,10522.05,10522.6,0
11/22/2018 3:27:00 PM,10528.45,10530.05,10527.35,10527.5,0
11/22/2018 3:26:00 PM,10529,10530.2,10527.15,10528.4,0
11/22/2018 3:25:00 PM,10527.1,10529.65,10525.9,10529.05,0
11/22/2018 3:24:00 PM,10525.45,10528.55,10524.95,10527.2,0
11/22/2018 3:23:00 PM,10531.15,10533.2,10524.3,10524.35,0
11/22/2018 3:22:00 PM,10529.7,10534.55,10528.8,10532.3,0
11/22/2018 3:21:00 PM,10528.05,10531.45,10527.25,10530.1,0
11/22/2018 3:20:00 PM,10526.5,10528,10525,10527.5,0
11/22/2018 3:19:00 PM,10523.3,10527.65,10523.15,10526.75,0
11/22/2018 3:18:00 PM,10520.7,10523.45,10520.4,10523.45,0
11/22/2018 3:17:00 PM,10515.05,10519.5,10513.15,10519.3,0
11/22/2018 3:16:00 PM,10518.05,10520.1,10514.35,10515.55,0
11/22/2018 3:15:00 PM,10524.5,10527.35,10519.25,10519.75,0
11/22/2018 3:14:00 PM,10521.1,10525.4,10520.15,10524.3,0
11/22/2018 3:13:00 PM,10518.9,10521.4,10517.85,10521.15,0
11/22/2018 3:12:00 PM,10523.7,10523.7,10518.45,10518.45,0
11/22/2018 3:11:00 PM,10525.15,10525.25,10521.85,10521.85,0
11/22/2018 3:10:00 PM,10527.75,10529.4,10524.85,10524.85,0
11/22/2018 3:09:00 PM,10529.8,10530.2,10527.35,10527.6,0
11/22/2018 3:08:00 PM,10535.4,10535.5,10529.3,10529.85,0
11/22/2018 3:07:00 PM,10534.6,10536.55,10534.3,10535.2,0
11/22/2018 3:06:00 PM,10538.3,10539.45,10534.7,10535.3,0
11/22/2018 3:05:00 PM,10543.6,10544.6,10537.9,10537.9,0
11/22/2018 3:04:00 PM,10545.55,10547.65,10543.35,10543.35,0
11/22/2018 3:03:00 PM,10546.15,10547.9,10544.7,10545.85,0
11/22/2018 3:02:00 PM,10545.7,10547.85,10543.6,10545.95,0
11/22/2018 3:01:00 PM,10540.55,10546.15,10540.45,10545.45,0
11/22/2018 3:00:00 PM,10535.55,10540.55,10535.35,10540.55,0
11/22/2018 2:59:00 PM,10537.6,10537.8,10535.05,10535.9,0
11/22/2018 2:58:00 PM,10537.05,10537.85,10534.7,10537.6,0
11/22/2018 2:57:00 PM,10539.7,10540.6,10536.75,10536.9,0
11/22/2018 2:56:00 PM,10534.8,10539.7,10534.8,10539,0
11/22/2018 2:55:00 PM,10532.4,10534.7,10531.25,10534.7,0
11/22/2018 2:54:00 PM,10532.95,10533.2,10531.4,10532.9,0
11/22/2018 2:53:00 PM,10532.45,10534.6,10532.45,10533.3,0
11/22/2018 2:52:00 PM,10532.3,10533.4,10530.8,10532.45,0
11/22/2018 2:51:00 PM,10537.9,10538.35,10532.3,10532.7,0
11/22/2018 2:50:00 PM,10546.85,10546.85,10537.5,10537.5,0
11/22/2018 2:49:00 PM,10552.5,10552.9,10546.75,10546.8,0
11/22/2018 2:48:00 PM,10552.9,10553.95,10550.9,10551.95,0
11/22/2018 2:47:00 PM,10555.7,10555.7,10552.2,10553.3,0
11/22/2018 2:46:00 PM,10557.7,10559.75,10555.1,10555.1,0
11/22/2018 2:45:00 PM,10554.95,10558.7,10554.8,10557.85,0
11/22/2018 2:44:00 PM,10549.5,10554.95,10549.2,10554.95,0
11/22/2018 2:43:00 PM,10549,10549.65,10547.85,10549.65,0
11/22/2018 2:42:00 PM,10549.8,10549.8,10548.1,10549.05,0
11/22/2018 2:41:00 PM,10548,10549.55,10547.4,10549.25,0
11/22/2018 2:40:00 PM,10556.05,10556.45,10547.55,10548,0
11/22/2018 2:39:00 PM,10555.85,10556.65,10555.2,10555.95,0
11/22/2018 2:38:00 PM,10553.35,10557.3,10552.65,10556.1,0
11/22/2018 2:37:00 PM,10556.6,10556.6,10553.25,10554.1,0
11/22/2018 2:36:00 PM,10560.2,10560.35,10555.9,10556.3,0
11/22/2018 2:35:00 PM,10563.1,10563.3,10559.95,10560.35,0
11/22/2018 2:34:00 PM,10561.7,10563.1,10560.85,10562.4,0
11/22/2018 2:33:00 PM,10559.5,10562.6,10559.3,10561.35,0
11/22/2018 2:32:00 PM,10559.7,10560,10558.05,10559.35,0
11/22/2018 2:31:00 PM,10564.25,10564.35,10559.8,10559.8,0
11/22/2018 2:30:00 PM,10569.6,10569.95,10563.9,10563.95,0
11/22/2018 2:29:00 PM,10569.75,10570.9,10569.05,10569.45,0
11/22/2018 2:28:00 PM,10572.6,10573.8,10568.5,10569.7,0
11/22/2018 2:27:00 PM,10571.1,10572.95,10570.6,10572.9,0
11/22/2018 2:26:00 PM,10569.65,10571.05,10569.2,10570.7,0
11/22/2018 2:25:00 PM,10572.15,10572.15,10568.4,10569.9,0
11/22/2018 2:24:00 PM,10576.1,10576.1,10572.2,10572.2,0
11/22/2018 2:23:00 PM,10577.4,10577.4,10573.65,10575.7,0
11/22/2018 2:22:00 PM,10577.75,10579.95,10577.75,10578,0
11/22/2018 2:21:00 PM,10582.7,10583.75,10575.4,10577.65,0
11/22/2018 2:20:00 PM,10581.8,10584,10581.8,10582.9,0
11/22/2018 2:19:00 PM,10576.45,10581.7,10576.45,10581.7,0
11/22/2018 2:18:00 PM,10573.35,10576.2,10572.45,10576,0
11/22/2018 2:17:00 PM,10569.4,10573.35,10569.4,10573.35,0
11/22/2018 2:16:00 PM,10567.25,10569.45,10567,10569,0
11/22/2018 2:15:00 PM,10569.85,10570.65,10566.6,10567.15,0
11/22/2018 2:14:00 PM,10573.2,10573.35,10570.95,10570.95,0
11/22/2018 2:13:00 PM,10574.65,10574.85,10572.75,10572.85,0
11/22/2018 2:12:00 PM,10572.7,10574.55,10572.7,10574.55,0
11/22/2018 2:11:00 PM,10573.25,10573.5,10571.5,10572.85,0
11/22/2018 2:10:00 PM,10579,10579.75,10572.75,10573.05,0
11/22/2018 2:09:00 PM,10581.75,10582.55,10578.15,10578.55,0
11/22/2018 2:08:00 PM,10578.3,10582.05,10578.3,10581.05,0
11/22/2018 2:07:00 PM,10577.35,10578.1,10576.75,10578.1,0
11/22/2018 2:06:00 PM,10575.3,10577.5,10575.3,10577.05,0
11/22/2018 2:05:00 PM,10574.7,10575.6,10573.6,10575.6,0
11/22/2018 2:04:00 PM,10573,10574.8,10572.3,10574.25,0
11/22/2018 2:03:00 PM,10573.3,10574.1,10572.95,10573.2,0
11/22/2018 2:02:00 PM,10568.85,10573.45,10568.85,10573.25,0
11/22/2018 2:01:00 PM,10569.2,10570.2,10568.45,10568.8,0
11/22/2018 2:00:00 PM,10568.15,10569.2,10567.5,10569.2,0
11/22/2018 1:59:00 PM,10571.8,10572.15,10568.2,10568.65,0
11/22/2018 1:58:00 PM,10573.7,10573.7,10571.65,10571.8,0
11/22/2018 1:57:00 PM,10576.45,10576.45,10573.5,10573.9,0
11/22/2018 1:56:00 PM,10575.3,10577.7,10575.3,10576.4,0
11/22/2018 1:55:00 PM,10574.05,10575.95,10573.1,10575.4,0
11/22/2018 1:54:00 PM,10575.05,10575.3,10573.2,10573.75,0
11/22/2018 1:53:00 PM,10576.15,10576.15,10573.8,10574.85,0
11/22/2018 1:52:00 PM,10573.3,10576.15,10573.3,10575.5,0
11/22/2018 1:51:00 PM,10568.4,10573.25,10568.4,10573.25,0
11/22/2018 1:50:00 PM,10569.35,10569.75,10567,10568.5,0
11/22/2018 1:49:00 PM,10568.5,10569.9,10567.45,10569.35,0
11/22/2018 1:48:00 PM,10566.2,10569.2,10565.6,10568.6,0
11/22/2018 1:47:00 PM,10563.2,10565.9,10562.45,10565.9,0
11/22/2018 1:46:00 PM,10558.8,10563.4,10558.25,10563,0
11/22/2018 1:45:00 PM,10553.65,10558.2,10553.65,10558.2,0
11/22/2018 1:44:00 PM,10553.9,10554.4,10552.75,10554.4,0
11/22/2018 1:43:00 PM,10559.85,10559.85,10553.8,10554.75,0
11/22/2018 1:42:00 PM,10561.65,10561.95,10558.75,10559.9,0
11/22/2018 1:41:00 PM,10567.15,10567.2,10558.75,10562,0
11/22/2018 1:40:00 PM,10572.05,10572.5,10567.15,10567.4,0
11/22/2018 1:39:00 PM,10573.95,10575.2,10571.9,10572,0
11/22/2018 1:38:00 PM,10574.3,10574.5,10572.15,10573.65,0
11/22/2018 1:37:00 PM,10573.9,10574.95,10573.1,10574.1,0
11/22/2018 1:36:00 PM,10572.9,10574,10571.8,10573.55,0
11/22/2018 1:35:00 PM,10575.05,10575.8,10571.85,10572.8,0
11/22/2018 1:34:00 PM,10573.15,10576.65,10572.85,10575.1,0
11/22/2018 1:33:00 PM,10568,10573.5,10567.4,10573.5,0
11/22/2018 1:32:00 PM,10566.85,10568.65,10566.65,10567.65,0
11/22/2018 1:31:00 PM,10567.5,10567.85,10565.4,10567.1,0
11/22/2018 1:30:00 PM,10568.8,10568.85,10565.65,10567.45,0
11/22/2018 1:29:00 PM,10569.6,10569.85,10567.85,10568.95,0
11/22/2018 1:28:00 PM,10573.55,10574.75,10570,10570.05,0
11/22/2018 1:27:00 PM,10573.7,10574.55,10572.3,10573.3,0
11/22/2018 1:26:00 PM,10570.8,10573.6,10570,10573.45,0
11/22/2018 1:25:00 PM,10576.75,10576.75,10570.7,10571,0
11/22/2018 1:24:00 PM,10578.65,10579.35,10576.7,10577,0
11/22/2018 1:23:00 PM,10576.4,10578.3,10575.15,10578.3,0
11/22/2018 1:22:00 PM,10574.35,10576.75,10574.35,10576.1,0
11/22/2018 1:21:00 PM,10578.75,10578.75,10572.95,10575.2,0
11/22/2018 1:20:00 PM,10576.05,10579.15,10575.9,10578.45,0
11/22/2018 1:19:00 PM,10576.65,10576.65,10573.25,10576.2,0
11/22/2018 1:18:00 PM,10587.55,10587.55,10576.4,10577,0
11/22/2018 1:17:00 PM,10591,10591.4,10586.85,10587.5,0
11/22/2018 1:16:00 PM,10590.55,10591.7,10589,10591.1,0
11/22/2018 1:15:00 PM,10592,10593.05,10588.65,10591,0
11/22/2018 1:14:00 PM,10592.9,10592.9,10590.45,10591.85,0
11/22/2018 1:13:00 PM,10593.65,10594.6,10592.35,10592.85,0
11/22/2018 1:12:00 PM,10590.4,10593.75,10590.3,10593.75,0
11/22/2018 1:11:00 PM,10591.7,10591.8,10590,10591,0
11/22/2018 1:10:00 PM,10587.5,10591.95,10586.1,10591.5,0
11/22/2018 1:09:00 PM,10586.25,10586.95,10584.1,10586.85,0
11/22/2018 1:08:00 PM,10583.65,10586.25,10583.6,10586.05,0
11/22/2018 1:07:00 PM,10587.8,10589.5,10582.9,10583,0
11/22/2018 1:06:00 PM,10587.35,10588.2,10585.2,10588,0
11/22/2018 1:05:00 PM,10593.85,10593.85,10586.9,10587.35,0
11/22/2018 1:04:00 PM,10597.35,10597.5,10594.95,10594.95,0
11/22/2018 1:03:00 PM,10599,10599.95,10597.95,10598.2,0
11/22/2018 1:02:00 PM,10598.05,10599.8,10598.05,10599.25,0
11/22/2018 1:01:00 PM,10596.8,10599.85,10596.2,10597.75,0
11/22/2018 1:00:00 PM,10609.4,10609.8,10595.2,10596.95,0
11/22/2018 12:59:00 PM,10608.4,10610,10605.35,10610,0
11/22/2018 12:58:00 PM,10609.95,10611.05,10607.65,10608.1,0
11/22/2018 12:57:00 PM,10610.6,10610.75,10609.75,10609.9,0
11/22/2018 12:56:00 PM,10612.1,10612.1,10609.8,10610.8,0
11/22/2018 12:55:00 PM,10612.35,10612.55,10610.9,10612.05,0
11/22/2018 12:54:00 PM,10612.7,10613.9,10612.25,10612.35,0
11/22/2018 12:53:00 PM,10614.9,10615.6,10612,10612.8,0
11/22/2018 12:52:00 PM,10613.1,10615.95,10612.75,10615.15,0
11/22/2018 12:51:00 PM,10611.1,10613.15,10611.1,10612.95,0
11/22/2018 12:50:00 PM,10611,10612.2,10610.15,10611.15,0
11/22/2018 12:49:00 PM,10614.85,10615.3,10610.2,10610.65,0
11/22/2018 12:48:00 PM,10618.7,10618.7,10614.9,10614.9,0
11/22/2018 12:47:00 PM,10619.2,10620.05,10618.55,10618.65,0
11/22/2018 12:46:00 PM,10617.95,10619.5,10617.7,10619.1,0
11/22/2018 12:45:00 PM,10618.85,10619.6,10617.6,10617.85,0
11/22/2018 12:44:00 PM,10620.9,10621.15,10618.85,10618.85,0
11/22/2018 12:43:00 PM,10622.45,10622.9,10620.9,10621.55,0
11/22/2018 12:42:00 PM,10624,10624.2,10622.15,10622.45,0
11/22/2018 12:41:00 PM,10624.75,10625.2,10623.55,10624.15,0
11/22/2018 12:40:00 PM,10626.45,10626.7,10624.55,10624.95,0
11/22/2018 12:39:00 PM,10626.6,10627.85,10625.75,10626.45,0
11/22/2018 12:38:00 PM,10626.4,10626.75,10625.2,10626.75,0
11/22/2018 12:37:00 PM,10629.25,10629.4,10626.45,10626.45,0
11/22/2018 12:36:00 PM,10630.95,10631.9,10629.2,10629.2,0
11/22/2018 12:35:00 PM,10628.3,10631.45,10628.3,10631.1,0
11/22/2018 12:34:00 PM,10624.8,10628.7,10624.45,10628.7,0
11/22/2018 12:33:00 PM,10620.55,10625.05,10620.55,10624.45,0
11/22/2018 12:32:00 PM,10620.5,10621.3,10619.7,10620.65,0
11/22/2018 12:31:00 PM,10621,10621,10619.05,10620.15,0
11/22/2018 12:30:00 PM,10620.75,10621.8,10620.2,10621.2,0
11/22/2018 12:29:00 PM,10621.25,10622.55,10620.4,10621,0
11/22/2018 12:28:00 PM,10622.1,10622.6,10621.25,10621.6,0
11/22/2018 12:27:00 PM,10624.45,10624.45,10621.85,10622.1,0
11/22/2018 12:26:00 PM,10623.25,10624.55,10623.05,10624.45,0
11/22/2018 12:25:00 PM,10622.2,10623.55,10621.45,10622.95,0
11/22/2018 12:24:00 PM,10620.65,10622.25,10620.55,10622.25,0
11/22/2018 12:23:00 PM,10622,10622.15,10620.45,10620.55,0
11/22/2018 12:22:00 PM,10622.85,10622.85,10620.7,10621.85,0
11/22/2018 12:21:00 PM,10619.85,10623,10619.85,10622.75,0
11/22/2018 12:20:00 PM,10616.9,10619.75,10616.9,10619.6,0
11/22/2018 12:19:00 PM,10614.65,10617.6,10614.3,10617.1,0
11/22/2018 12:18:00 PM,10613.3,10615.05,10613,10614.45,0
11/22/2018 12:17:00 PM,10613.45,10614.2,10612.95,10613.3,0
11/22/2018 12:16:00 PM,10613,10613.5,10612.6,10613.3,0
11/22/2018 12:15:00 PM,10614.45,10615,10612.7,10613.1,0
11/22/2018 12:14:00 PM,10614.05,10614.6,10612.95,10614.6,0
11/22/2018 12:13:00 PM,10613.75,10614.1,10613.05,10614.1,0
11/22/2018 12:12:00 PM,10615.7,10616.15,10613.7,10613.8,0
11/22/2018 12:11:00 PM,10617.15,10617.3,10615.7,10615.7,0
11/22/2018 12:10:00 PM,10615.15,10617.25,10614.95,10617.15,0
11/22/2018 12:09:00 PM,10616.4,10616.4,10614.1,10615.2,0
11/22/2018 12:08:00 PM,10615.35,10616.7,10614.7,10616.35,0
11/22/2018 12:07:00 PM,10611.05,10615.1,10611.05,10615.1,0
11/22/2018 12:06:00 PM,10611.35,10611.5,10609,10610.1,0
11/22/2018 12:05:00 PM,10611.55,10611.75,10609.75,10610.9,0
11/22/2018 12:04:00 PM,10612.25,10612.4,10611.5,10611.6,0
11/22/2018 12:03:00 PM,10611.45,10611.95,10610.95,10611.95,0
11/22/2018 12:02:00 PM,10609.1,10611.6,10609,10611.25,0
11/22/2018 12:01:00 PM,10610.85,10610.85,10608.7,10609.2,0
11/22/2018 12:00:00 PM,10611.4,10611.8,10610.6,10611,0
11/22/2018 11:59:00 AM,10609.6,10611.5,10609.3,10611.5,0
11/22/2018 11:58:00 AM,10609.25,10609.9,10608.85,10609.8,0
11/22/2018 11:57:00 AM,10609.45,10609.45,10607.9,10609.25,0
11/22/2018 11:56:00 AM,10613.8,10613.95,10609.1,10609.45,0
11/22/2018 11:55:00 AM,10616.9,10616.9,10613.75,10613.75,0
11/22/2018 11:54:00 AM,10618.15,10618.15,10616.6,10616.6,0
11/22/2018 11:53:00 AM,10617.1,10618.6,10616.9,10618.2,0
11/22/2018 11:52:00 AM,10616.05,10617.55,10615.4,10617.05,0
11/22/2018 11:51:00 AM,10615.45,10616.5,10615.25,10615.85,0
11/22/2018 11:50:00 AM,10613.05,10615.55,10613.05,10615.35,0
11/22/2018 11:49:00 AM,10613.3,10613.7,10612.85,10613.05,0
11/22/2018 11:48:00 AM,10612.35,10613.95,10612.3,10613.6,0
11/22/2018 11:47:00 AM,10613.55,10613.6,10611.45,10612.45,0
11/22/2018 11:46:00 AM,10615.75,10616.45,10612.7,10613.65,0
11/22/2018 11:45:00 AM,10620.15,10620.55,10615.7,10616,0
11/22/2018 11:44:00 AM,10622.8,10622.95,10619.95,10620.6,0
11/22/2018 11:43:00 AM,10624.1,10624.3,10622.45,10622.85,0
11/22/2018 11:42:00 AM,10622.2,10624.35,10622.05,10624.3,0
11/22/2018 11:41:00 AM,10622.75,10623.3,10622.15,10622.25,0
11/22/2018 11:40:00 AM,10623.2,10624.75,10622.9,10622.9,0
11/22/2018 11:39:00 AM,10624.5,10624.5,10622.2,10623.3,0
11/22/2018 11:38:00 AM,10624.05,10624.8,10623.75,10624.4,0
11/22/2018 11:37:00 AM,10625.3,10625.55,10623.75,10623.95,0
11/22/2018 11:36:00 AM,10623.4,10625.7,10623.4,10625.35,0
11/22/2018 11:35:00 AM,10620,10624.55,10619.3,10623.65,0
11/22/2018 11:34:00 AM,10618.9,10621.1,10618.75,10620.2,0
11/22/2018 11:33:00 AM,10619.5,10620.9,10618.8,10618.8,0
11/22/2018 11:32:00 AM,10618.8,10620,10618.6,10619.85,0
11/22/2018 11:31:00 AM,10618.55,10619,10617.6,10618.95,0
11/22/2018 11:30:00 AM,10618.85,10618.85,10617.35,10618.65,0
11/22/2018 11:29:00 AM,10618.4,10619.25,10617.65,10618.8,0
11/22/2018 11:28:00 AM,10614.65,10618.45,10614.55,10618.3,0
11/22/2018 11:27:00 AM,10614.2,10615.3,10613.9,10614.4,0
11/22/2018 11:26:00 AM,10613.75,10614.3,10612.8,10613.95,0
11/22/2018 11:25:00 AM,10614.95,10615.5,10613.5,10614.05,0
11/22/2018 11:24:00 AM,10614.55,10616.7,10613.4,10614.8,0
11/22/2018 11:23:00 AM,10617.35,10617.35,10614.05,10614.25,0
11/22/2018 11:22:00 AM,10620,10620.3,10617.2,10617.65,0
11/22/2018 11:21:00 AM,10621.05,10621.25,10620.1,10620.45,0
11/22/2018 11:20:00 AM,10620.3,10621.6,10619.55,10621.1,0
11/22/2018 11:19:00 AM,10622.95,10623.05,10620.3,10620.4,0
11/22/2018 11:18:00 AM,10622.8,10624.2,10622.8,10622.8,0
11/22/2018 11:17:00 AM,10621.5,10623.45,10621.4,10622.8,0
11/22/2018 11:16:00 AM,10620.35,10621.5,10619.8,10621.5,0
11/22/2018 11:15:00 AM,10619.9,10620.85,10619.55,10620.85,0
11/22/2018 11:14:00 AM,10616.85,10620.05,10616.45,10619.95,0
11/22/2018 11:13:00 AM,10614.95,10616.9,10614.75,10616.65,0
11/22/2018 11:12:00 AM,10613.3,10614.9,10612.6,10614.7,0
11/22/2018 11:11:00 AM,10611.55,10613.7,10611.15,10613.3,0
11/22/2018 11:10:00 AM,10611.9,10612,10609.9,10611,0
11/22/2018 11:09:00 AM,10614.35,10614.85,10611.15,10611.6,0
11/22/2018 11:08:00 AM,10614.6,10614.9,10613.55,10614.45,0
11/22/2018 11:07:00 AM,10615.15,10616.4,10614.5,10614.65,0
11/22/2018 11:06:00 AM,10613.2,10615.95,10613.2,10615.25,0
11/22/2018 11:05:00 AM,10609.4,10613.15,10609.05,10613.1,0
11/22/2018 11:04:00 AM,10607.35,10609.55,10606.4,10609.3,0
11/22/2018 11:03:00 AM,10606.9,10607.9,10606.55,10607.45,0
11/22/2018 11:02:00 AM,10608.75,10609,10606.05,10606.55,0
11/22/2018 11:01:00 AM,10610.9,10610.9,10607.95,10608.25,0
11/22/2018 11:00:00 AM,10617.4,10617.4,10610.65,10610.8,0
11/22/2018 10:59:00 AM,10620.05,10620.65,10617.45,10617.7,0
11/22/2018 10:58:00 AM,10620.2,10620.9,10619,10620.2,0
11/22/2018 10:57:00 AM,10622.2,10623.1,10620.05,10620.4,0
11/22/2018 10:56:00 AM,10621.05,10623,10620.15,10622.75,0
11/22/2018 10:55:00 AM,10620.95,10621.85,10620.55,10620.85,0
11/22/2018 10:54:00 AM,10618.1,10620.8,10617.4,10620.8,0
11/22/2018 10:53:00 AM,10614.6,10617.35,10614.05,10617.35,0
11/22/2018 10:52:00 AM,10616.2,10617.3,10614.3,10614.65,0
11/22/2018 10:51:00 AM,10618.7,10619.1,10612.55,10616.85,0
11/22/2018 10:50:00 AM,10619.4,10619.95,10618.15,10618.4,0
11/22/2018 10:49:00 AM,10620.6,10621.65,10619.25,10619.8,0
11/22/2018 10:48:00 AM,10618.35,10621.1,10617.55,10621.1,0
11/22/2018 10:47:00 AM,10624.5,10624.5,10617.7,10618.65,0
11/22/2018 10:46:00 AM,10625,10627.1,10624.35,10624.5,0
11/22/2018 10:45:00 AM,10627.15,10628.05,10624.6,10625.4,0
11/22/2018 10:44:00 AM,10628.05,10629.05,10626.8,10627.5,0
11/22/2018 10:43:00 AM,10625,10629,10624.45,10628.35,0
11/22/2018 10:42:00 AM,10630.35,10630.95,10623.4,10624.7,0
11/22/2018 10:41:00 AM,10633.2,10633.2,10630.6,10630.65,0
11/22/2018 10:40:00 AM,10635.15,10635.25,10632.85,10633.4,0
11/22/2018 10:39:00 AM,10633.65,10634.75,10631.9,10634.6,0
11/22/2018 10:38:00 AM,10635.75,10635.75,10633.85,10634,0
11/22/2018 10:37:00 AM,10635.1,10636.3,10634.85,10636.1,0
11/22/2018 10:36:00 AM,10637.6,10637.8,10634.75,10634.75,0
11/22/2018 10:35:00 AM,10637.15,10638.85,10636.3,10637.85,0
11/22/2018 10:34:00 AM,10638.15,10640.3,10637.8,10637.8,0
11/22/2018 10:33:00 AM,10636.75,10638.35,10636.5,10638,0
11/22/2018 10:32:00 AM,10634.3,10636.75,10632.65,10636.75,0
11/22/2018 10:31:00 AM,10636.2,10636.5,10634.1,10634.25,0
11/22/2018 10:30:00 AM,10634.1,10636.75,10634,10636.75,0
11/22/2018 10:29:00 AM,10636.05,10636.2,10634,10634.35,0
11/22/2018 10:28:00 AM,10639.2,10639.55,10635.75,10635.75,0
11/22/2018 10:27:00 AM,10636.9,10639.1,10635.8,10639.1,0
11/22/2018 10:26:00 AM,10639.45,10640.8,10636.2,10636.85,0
11/22/2018 10:25:00 AM,10640,10640.5,10638.9,10639.55,0
11/22/2018 10:24:00 AM,10638.95,10641.6,10637.8,10640.25,0
11/22/2018 10:23:00 AM,10638.9,10640.25,10637.85,10639.25,0
11/22/2018 10:22:00 AM,10636.95,10639.65,10636.8,10639,0
11/22/2018 10:21:00 AM,10638.15,10638.15,10635.5,10637.1,0
11/22/2018 10:20:00 AM,10633.3,10638.4,10633.3,10638.4,0
11/22/2018 10:19:00 AM,10631.3,10633.75,10631.15,10633.75,0
11/22/2018 10:18:00 AM,10630.45,10632.4,10629.9,10631.25,0
11/22/2018 10:17:00 AM,10628.3,10631.1,10627.75,10630.7,0
11/22/2018 10:16:00 AM,10625.15,10628.15,10625.05,10628,0
11/22/2018 10:15:00 AM,10625.2,10625.55,10624.6,10624.95,0
11/22/2018 10:14:00 AM,10625.8,10626.35,10624.75,10625.3,0
11/22/2018 10:13:00 AM,10624.65,10627.95,10624.65,10625.55,0
11/22/2018 10:12:00 AM,10630.55,10630.55,10624.5,10625.2,0
11/22/2018 10:11:00 AM,10632.15,10633,10629.8,10629.9,0
11/22/2018 10:10:00 AM,10632.3,10632.4,10630.8,10631.4,0
11/22/2018 10:09:00 AM,10631.15,10632.3,10630.45,10631.85,0
11/22/2018 10:08:00 AM,10628.6,10631.05,10628.6,10631.05,0
11/22/2018 10:07:00 AM,10629.45,10629.45,10627.35,10628.55,0
11/22/2018 10:06:00 AM,10632.8,10632.8,10627.4,10629.05,0
11/22/2018 10:05:00 AM,10635,10635,10632.6,10632.9,0
11/22/2018 10:04:00 AM,10636.4,10637.35,10635,10635.05,0
11/22/2018 10:03:00 AM,10638.8,10638.8,10635.75,10636.1,0
11/22/2018 10:02:00 AM,10634.6,10638.85,10633.9,10638.2,0
11/22/2018 10:01:00 AM,10633.75,10634.6,10632.7,10634.6,0
11/22/2018 10:00:00 AM,10636.4,10636.55,10633.05,10633.5,0
11/22/2018 9:59:00 AM,10639.8,10639.8,10636.05,10636.05,0
11/22/2018 9:58:00 AM,10642,10642,10638.75,10639.8,0
11/22/2018 9:57:00 AM,10642.35,10644.15,10641.7,10642.1,0
11/22/2018 9:56:00 AM,10643.2,10644.05,10642.6,10642.75,0
11/22/2018 9:55:00 AM,10642.6,10645.85,10642.3,10643.55,0
11/22/2018 9:54:00 AM,10643.65,10644.25,10641.35,10642.55,0
11/22/2018 9:53:00 AM,10641.65,10643.65,10640.6,10643.5,0
11/22/2018 9:52:00 AM,10640.7,10643.15,10640.65,10641.7,0
11/22/2018 9:51:00 AM,10638.7,10642.2,10638.15,10641.55,0
11/22/2018 9:50:00 AM,10638.15,10638.7,10635.6,10638.2,0
11/22/2018 9:49:00 AM,10639.05,10640.25,10638.4,10638.45,0
11/22/2018 9:48:00 AM,10639.9,10640.9,10638.25,10638.9,0
11/22/2018 9:47:00 AM,10638.2,10640.45,10637.25,10639.95,0
11/22/2018 9:46:00 AM,10634.25,10638.15,10633.75,10638.15,0
11/22/2018 9:45:00 AM,10629.75,10634.4,10629.65,10634.35,0
11/22/2018 9:44:00 AM,10629.05,10630.15,10626.85,10630.15,0
11/22/2018 9:43:00 AM,10631.45,10631.55,10628,10629,0
11/22/2018 9:42:00 AM,10628.2,10631.75,10628.2,10631.15,0
11/22/2018 9:41:00 AM,10626.9,10628.4,10625.45,10628.1,0
11/22/2018 9:40:00 AM,10628.95,10628.95,10624.95,10626.7,0
11/22/2018 9:39:00 AM,10637.5,10637.55,10628.8,10628.9,0
11/22/2018 9:38:00 AM,10636.25,10637.8,10635.75,10637.55,0
11/22/2018 9:37:00 AM,10633.95,10637.7,10633.9,10636.6,0
11/22/2018 9:36:00 AM,10636.7,10636.8,10632.65,10634.5,0
11/22/2018 9:35:00 AM,10637.9,10638,10634.95,10637.1,0
11/22/2018 9:34:00 AM,10634.8,10638.25,10634.3,10638.25,0
11/22/2018 9:33:00 AM,10634,10635.35,10633.15,10634.9,0
11/22/2018 9:32:00 AM,10636.15,10636.8,10631.85,10633.4,0
11/22/2018 9:31:00 AM,10631.1,10637.8,10630.2,10636.2,0
11/22/2018 9:30:00 AM,10626.65,10630.8,10623.6,10630.8,0
11/22/2018 9:29:00 AM,10627.35,10627.35,10623.4,10625.8,0
11/22/2018 9:28:00 AM,10627.5,10628.1,10625.5,10626.6,0
11/22/2018 9:27:00 AM,10619.55,10627.7,10618.65,10627.7,0
11/22/2018 9:26:00 AM,10616.25,10621.85,10616.1,10619.75,0
11/22/2018 9:25:00 AM,10614.4,10617,10612.75,10616.2,0
11/22/2018 9:24:00 AM,10617.6,10617.6,10614.4,10614.4,0
11/22/2018 9:23:00 AM,10611.05,10617.15,10610.4,10616.65,0
11/22/2018 9:22:00 AM,10607.75,10611.45,10606.4,10611.2,0
11/22/2018 9:21:00 AM,10608.45,10611.1,10606.05,10607.25,0
11/22/2018 9:20:00 AM,10611,10612.65,10607.6,10608.7,0
11/22/2018 9:19:00 AM,10611.1,10612.8,10608.3,10610.45,0
